Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bc8b03b3aacdf1daf570dc3298f83c845cf0128ad4a56f19b19116cdcc233a56,2014-10,Dorset Police,Dorset Police,-2.459434,50.649735,On or near FIELDFARE CLOSE,E01020551,Weymouth and Portland 001A,Investigation complete; no suspect identified
8357e423c1f4a13db6f06eae38f761be7f34dc08306205c917cb4adfb6452f27,2014-10,Dorset Police,Dorset Police,-1.924576,50.920836,On or near SALISBURY STREET,E01020389,East Dorset 001C,Investigation complete; no suspect identified
916bff1a97a299994210d583ff3aba0b28cf05cbbcbc6177292e1488ec7adc82,2014-10,Dorset Police,Dorset Police,-1.797236,50.753163,On or near SANDY LANE,E01020365,Christchurch 001D,Investigation complete; no suspect identified
4b97fad8e14c5f5174526d0813bcfc68442b99620794f7dcd9925386a0316698,2014-10,Dorset Police,Dorset Police,-2.474287,50.774666,On or near CHURCH LANE,E01020509,West Dorset 004A,Investigation complete; no suspect identified
46346363f3267ed583fc2ac57361fbb1924131b216a0e9fabe812875400456fc,2014-10,Dorset Police,Dorset Police,-1.821172,50.795863,On or near PLANTATION ROAD,E01020365,Christchurch 001D,Investigation complete; no suspect identified
8c7c90f249d2c5235e0150e1320006faa3411030ea93bce208376149b87a61e7,2014-10,Dorset Police,Dorset Police,-2.049345,50.761583,On or near RUSHALL LANE,E01020472,Purbeck 002B,Investigation complete; no suspect identified
04d63c72f49c7cbcda44bdabc811033b310716d2b9ca123ad7bffb923829c7c6,2014-10,Dorset Police,Dorset Police,-1.788980,50.738463,On or near Sports/Recreation Area,E01020360,Christchurch 006A,Investigation complete; no suspect identified
b5189bedeca7660f2dbe2534068b6ba42bf0fde20cd1710e1f651e7c6264820e,2014-10,Dorset Police,Dorset Police,-2.739855,50.746161,On or near COURT CLOSE,E01020498,West Dorset 006A,Investigation complete; no suspect identified
a8c304ae82d1cce9d4656eef4f0a8c81e234f3626bd4ffc672b3bdfaf0a4ce98,2014-10,Dorset Police,Dorset Police,-2.428092,50.712175,On or near ALFRED PLACE,E01020519,West Dorset 010B,Investigation complete; no suspect identified
b86eed4248f5da836f3aeecb2a5c6dce77602f39886351e01f30127c985ce40a,2014-10,Dorset Police,Dorset Police,-2.619051,50.669761,On or near ABBOTSBURY HILL,E01020512,West Dorset 012A,Investigation complete; no suspect identified
d60b6bbe3cf97e55ab867fec33ff32538f70a678c413fc0b3bda04917666aa40,2014-10,Dorset Police,Dorset Police,-2.453508,50.610136,On or near Nightclub,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
13181980c0877bcb52baf8ca39ac950648300651b61d944d461d193eab1b7025,2014-10,Dorset Police,Dorset Police,-1.888210,50.826854,On or near NEWCOMBE ROAD,E01020422,East Dorset 006B,Investigation complete; no suspect identified
0d789d60a6debc35797e74af4925f5cd5535821beb37c2009ee68de4d265cfd7,2014-10,Dorset Police,Dorset Police,-2.222559,50.713477,On or near PUDDLETOWN ROAD,E01020493,Purbeck 004E,Investigation complete; no suspect identified
fa9edc9113b2b96bb78f66fcbd8019538b02cd47e96be0775436a9b0d4a5d774,2014-10,Dorset Police,Dorset Police,-2.455195,50.615103,On or near Parking Area,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
40fbd013bec6932d42a788a414b378899a7203b72533fb02d60b8c4db06b56b9,2014-10,Dorset Police,Dorset Police,-2.155115,50.868663,On or near CASTLEMAN SMITH CLOSE,E01020436,North Dorset 007B,Investigation complete; no suspect identified
3d59c66e456902ef50a0d114f70d50ff75381096ea6b1130fb9c2a0d19204e0e,2014-10,Dorset Police,Dorset Police,-2.227242,50.680123,On or near CEDAR CLOSE,E01020492,Purbeck 004D,Investigation complete; no suspect identified
765f003c7b3772db89f801dc62f5e0e7dc4977db7c666312c39cd3010f5e5bac,2014-10,Dorset Police,Dorset Police,-2.286614,51.008659,On or near WITCH CLOSE,E01020462,North Dorset 002D,Investigation complete; no suspect identified
71a772d3ed4f43e99749953a84004d96df26b83f0dc5802a04c9befc3ff529be,2014-10,Dorset Police,Dorset Police,-2.748218,50.738158,On or near Sports/Recreation Area,E01020501,West Dorset 006D,Investigation complete; no suspect identified
392b4bb4e5884a10a982c7ad022a047785943023b5dd270a920885a0f6654317,2014-10,Dorset Police,Dorset Police,-2.934597,50.729448,On or near KINGSWAY,E01020533,West Dorset 005C,Investigation complete; no suspect identified
e71c911ec6e2d83c24ed5278ee37112761c735a50cb4b2e06ad8e49290cc58b0,2014-10,Dorset Police,Dorset Police,-2.473748,50.611782,On or near ADELAIDE CRESCENT,E01020575,Weymouth and Portland 003B,Investigation complete; no suspect identified
12c03f85b2f27fb0e917ceb6113a64d87993bce26c0ac15de8e93d69a2fadddb,2014-10,Dorset Police,Dorset Police,-1.987745,50.800100,On or near B3073,E01020428,East Dorset 010C,Investigation complete; no suspect identified
4979e08c664de1fe4b34c8b702967d8dffe70ebaade6be0e76a6c65075056830,2014-10,Dorset Police,Dorset Police,-2.087209,50.720339,On or near FIR AVENUE,E01020476,Purbeck 003A,Investigation complete; no suspect identified
23dec9b5ebc6e183aad6a0f23459ebcec77afda73189a67e50a2021aa905732f,2014-10,Dorset Police,Dorset Police,-2.520384,50.948610,On or near Parking Area,E01032642,West Dorset 001H,Investigation complete; no suspect identified
9611fbb72e77e8e26b4924d2c673687c3544b5fd2a22b92093bbf4bfaeb6b4dd,2014-10,Dorset Police,Dorset Police,-1.741786,50.744331,On or near Supermarket,E01020372,Christchurch 004D,Investigation complete; no suspect identified
12390f94953492f8f1317304c6411e0a314e132249192d9262a4a7c34d87e12b,2014-10,Dorset Police,Dorset Police,-2.585530,50.976276,On or near THORNY LANE,E01020541,West Dorset 002C,Investigation complete; no suspect identified
6caae50d4bf1e687072c87098adeaeda5497a27d7b27683bc809de759200f62b,2014-10,Dorset Police,Dorset Police,-2.744153,50.741889,On or near ST ANDREW'S ROAD,E01020501,West Dorset 006D,Investigation complete; no suspect identified
1a261db794782e62265400ab5ff18de7ce33ff4e9e62cd5d2daa9ce28af8f6ee,2014-10,Dorset Police,Dorset Police,-2.473748,50.611782,On or near ADELAIDE CRESCENT,E01020575,Weymouth and Portland 003B,Investigation complete; no suspect identified
bd80e5ab2e3c0bfa3c22e9cd1b4f893c4594742f7b78c56369e7cc6dfd4b1f8d,2014-10,Dorset Police,Dorset Police,-2.940305,50.727199,On or near SILVER STREET,E01020532,West Dorset 005B,Investigation complete; no suspect identified
af48a5f4d038cc54fed4d1b2688a589686dbb30eac053bd447ed718ebf5361c6,2014-10,Dorset Police,Dorset Police,-2.270870,51.036510,On or near NEWBURY,E01020443,North Dorset 001A,Investigation complete; no suspect identified
abc55438de4004fdec0b3b4b84dd531688bf351cbea876e1ae0491c95cc73423,2014-10,Dorset Police,Dorset Police,-2.438626,50.537224,On or near WESTON STREET,E01020565,Weymouth and Portland 009C,Investigation complete; no suspect identified
a59f7b369e282c9d0029893abc686b1707cb44b953c9c1477b1b993ad7d0c6f2,2014-10,Dorset Police,Dorset Police,-2.321555,50.980674,On or near HAINS LANE,E01020449,North Dorset 004C,Investigation complete; no suspect identified
906894b5f631e5c823c8e9f12e6a2ca13007cc54a418d680ea45555c643abde5,2014-10,Dorset Police,Dorset Police,-2.192734,51.010399,On or near Petrol Station,E01020454,North Dorset 003A,Investigation complete; no suspect identified
4d69f0248df3ea6117f49150982b31f499da8f56d2adac10da5fa95f11edb7bb,2014-10,Dorset Police,Dorset Police,-1.867263,50.873727,On or near OWLS ROAD,E01020417,East Dorset 002B,Investigation complete; no suspect identified
85938a376d6009657ef9bd417b21f5babc81b9fc3f8c20c5aa136e14fcddfb99,2014-10,Dorset Police,Dorset Police,-2.150795,50.864119,On or near TUDOR GARDENS,E01020437,North Dorset 007C,Investigation complete; no suspect identified
963ad21a082e907f9207caed81ea1303114e29a9d1f9fd49f5965935efbf4cb4,2014-10,Dorset Police,Dorset Police,-1.879797,50.785632,On or near BIRCH AVENUE,E01020400,East Dorset 011C,Investigation complete; no suspect identified
2fb73e50ec9cd2e7bad2d5f9eaa674ce18f21a396c305c9cc36bf213ffccbf5c,2014-10,Dorset Police,Dorset Police,-2.252124,50.698615,On or near CRANESMOOR CLOSE,E01020493,Purbeck 004E,Investigation complete; no suspect identified
fe78c4a3d3e3f63c4ac59dadf7c602d53252bd7ec63b16aba1f87ee7a0cfa9a6,2014-10,Dorset Police,Dorset Police,-1.826177,50.915542,On or near WINDSOR WAY,E01020374,East Dorset 001B,Investigation complete; no suspect identified
24fd0ef1cdea6f641ff8c1f79959b314ac01b2aa0b6009caaa2101dabc59ad07,2014-10,Dorset Police,Dorset Police,-1.880696,50.811334,On or near WOODLAND WALK,E01020390,East Dorset 008A,Investigation complete; no suspect identified
b432c4f75cde0fb43f5bb0503674415361fbfc64ebfadbf4fce3d1ba28d96fb4,2014-10,Dorset Police,Dorset Police,-1.938168,50.830335,On or near Park/Open Space,E01020398,East Dorset 005B,Investigation complete; no suspect identified
c7b08c812d2e04e819a9563b2de3a67eb1ffa9baa967be144ac7043bc2008a8a,2014-10,Dorset Police,Dorset Police,-1.772799,50.764314,On or near SALISBURY ROAD,E01020345,Christchurch 001C,Investigation complete; no suspect identified
17e50260085822ebf4cc9a8fa2df4c014b18a3ccf72ffe4c862b19a77272fc57,2014-10,Dorset Police,Dorset Police,-1.745757,50.736039,On or near AIRFIELD ROAD,E01020346,Christchurch 005A,Investigation complete; no suspect identified
262d1c1a8b6d1dd25b83d81bb062e1a2f4f8c84ea7f44887a37cde1aa7b22e39,2014-10,Dorset Police,Dorset Police,-1.864213,50.866854,On or near Sports/Recreation Area,E01020412,East Dorset 003B,Investigation complete; no suspect identified
0e10cb993bb117c09f18215f30617d56ab408f800d00a6ccce1517543f3e4547,2014-10,Dorset Police,Dorset Police,-2.453879,50.616430,On or near DERBY STREET,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
b43fcdbc4197214bfaf61eb94a47fce7aa145e49b75491473d2f0951ee06b521,2014-10,Dorset Police,Dorset Police,-1.831324,50.927932,On or near Parking Area,E01020389,East Dorset 001C,Investigation complete; no suspect identified
7d6ef3941e50fa02c68359f36fa20937fc2990c61c5be3d59ca535b90b7c842f,2014-10,Dorset Police,Dorset Police,-2.165471,50.851564,On or near PITT CLOSE,E01020452,North Dorset 006B,Investigation complete; no suspect identified
aa169616b9a5192597dab9b76774812bbf004683336d75c1229a937cefeec375,2014-10,Dorset Police,Dorset Police,-1.872139,50.805525,On or near PETWYN CLOSE,E01020393,East Dorset 008D,Investigation complete; no suspect identified
2df9722414aafff6049b4dc729b1b3fbd99d3ed4d185d301dae21fd1cda9a4ca,2014-10,Dorset Police,Dorset Police,-2.457888,50.647862,On or near BEVERLEY ROAD,E01020552,Weymouth and Portland 001B,Investigation complete; no suspect identified
1db39e10899b71dc16e783b9a864827937da53bef5610d61a622c696d2c5061b,2014-10,Dorset Police,Dorset Police,-1.839346,50.912207,On or near STATION YARD,E01020373,East Dorset 001A,Investigation complete; no suspect identified
35a4522f42a78f69828b1557f8f2ba1758ee07410518fbf6784a902684fe8e95,2014-10,Dorset Police,Dorset Police,-2.482084,50.612845,On or near STAINFORTH CLOSE,E01020578,Weymouth and Portland 005D,Investigation complete; no suspect identified
a6a41cc9fcdf0cb644287d3cd3815f267835013f84598db5fb8a977b70bd30f0,2014-10,Dorset Police,Dorset Police,-1.826177,50.915542,On or near WINDSOR WAY,E01020374,East Dorset 001B,Investigation complete; no suspect identified
63bfc8580e3dba84a6de8774d94bda8649bae2a02d828a62c22955977d5c2633,2014-10,Dorset Police,Dorset Police,-2.430610,50.642337,On or near YEW TREE CLOSE,E01020559,Weymouth and Portland 002C,Investigation complete; no suspect identified
4906ee284be5a7c897605185e6e8ea233e8cbd887a4c31a6aa33b634aa6d295f,2014-10,Dorset Police,Dorset Police,-2.330471,50.747393,On or near ATHELHAMPTON ROAD,E01020540,West Dorset 004E,Investigation complete; no suspect identified
f4666da818dfd512dc487213573d90921e7af100bfa904588a6efa6bcf3e1c96,2014-10,Dorset Police,Dorset Police,-2.446816,50.533326,On or near HEADLAND CLOSE,E01020566,Weymouth and Portland 009D,Investigation complete; no suspect identified
2b00dbe998f27b6aa7eed7ba65d26af2bc1436d90b286ddf5b31d7baaaa265c8,2014-10,Dorset Police,Dorset Police,-2.475342,50.611443,On or near SHIRECROFT ROAD,E01020577,Weymouth and Portland 005C,Investigation complete; no suspect identified
e35e96f630eca04ae218978c0144c7b7fc3ed5bdc741a76942d5b398a8570302,2014-10,Dorset Police,Dorset Police,-2.024953,50.724380,On or near MIDDLEBERE CRESCENT,E01015430,Poole 014D,Investigation complete; no suspect identified
a024f24e3e95d5d84a2b997a5884538b74594da2ccf7507edd94f975c00fd6fa,2014-10,Dorset Police,Dorset Police,-1.835676,50.730094,On or near LANGTON ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
5beecee6a58e9a9b944953f301ec3aa19d4572d5428c3c69e37ca75f527e5de0,2014-10,Dorset Police,Dorset Police,-1.910338,50.748466,On or near CANFORD GARDENS,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
61db96a3e8854157d98470c4b82f91170742f1bd04cb35761ae5be3208de3fff,2014-10,Dorset Police,Dorset Police,-1.868738,50.803759,On or near SEVERN ROAD,E01020393,East Dorset 008D,Investigation complete; no suspect identified
fbbfc007164aee805fa2f315b8e380289255feed5f78eb8aef7ee64a624d2e89,2014-10,Dorset Police,Dorset Police,-2.160712,50.859861,On or near EDWARD STREET,E01020439,North Dorset 007E,Investigation complete; no suspect identified
18ff30d97cb875681dba68b2e7f71d6cd58fbda051b24017eba30c69d022be1f,2014-10,Dorset Police,Dorset Police,-1.845040,50.725997,On or near AYLESBURY ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
24ae0c2ab0b5729b776ab4195ec3f6f512b039c89523608e5e178feb02016b61,2014-10,Dorset Police,Dorset Police,-1.980060,50.717510,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
f69f9debd4cea43780c663d2a18b480b76fc66b626b67f05c891a80675953774,2014-10,Dorset Police,Dorset Police,-2.024330,50.725621,On or near TURLIN ROAD,E01015430,Poole 014D,Investigation complete; no suspect identified
9e910dc79c2edc0e7ba4b3662ad6edc74c9690b25642bca0243f4724a1907fea,2014-10,Dorset Police,Dorset Police,-1.796290,50.722811,On or near TWYNHAM ROAD,E01015297,Bournemouth 018B,Investigation complete; no suspect identified
3e5616dacb003041695bae168ff0991976f2fc5e8f7a4b98c5de6feee17df04b,2014-10,Dorset Police,Dorset Police,-1.892846,50.749099,On or near NEWBURY DRIVE,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
27258dc0a348f0e725880b41877a3d614da5e1edb4c7f679f64a73ab9e0cae90,2014-10,Dorset Police,Dorset Police,-1.817645,50.735724,On or near HAMBLEDON ROAD,E01015314,Bournemouth 011A,Investigation complete; no suspect identified
a8181a2ba0b1f7e070168ad7fcb6bb6608770a596ab9ec54160c1e693297d8c6,2014-10,Dorset Police,Dorset Police,-1.920569,50.741891,On or near ENCOMBE CLOSE,E01015383,Poole 007D,Investigation complete; no suspect identified
498a3fada9e45cb7c6b0d1901a57a1e9ef0fdc3168486809f44b0b792fcf977b,2014-10,Dorset Police,Dorset Police,-2.451416,50.542221,On or near BLINDMERE ROAD,E01020564,Weymouth and Portland 009B,Investigation complete; no suspect identified
6ea371b37d097609ca2e551fe44b8b72d82d1bb2ec5e37fd57d3c92d56c1e383,2014-10,Dorset Police,Dorset Police,-2.469918,50.615970,On or near LINKS ROAD,E01020574,Weymouth and Portland 003A,Investigation complete; no suspect identified
27d98a7dd0a424130a5b0a964fd874dcde3484e14351942cf276c9dd3744da55,2014-10,Dorset Police,Dorset Police,-2.739514,50.747027,On or near GORE CROSS WAY,E01020498,West Dorset 006A,Investigation complete; no suspect identified
fecc2e51c88c032d232825d6d2ea1daa008636cfcea07c50121f4db0d53cc579,2014-10,Dorset Police,Dorset Police,-2.457808,50.732628,On or near WEST HILL,E01020510,West Dorset 004B,Investigation complete; no suspect identified
b3557296f03b08d521bfac0027135947c10debd8dc44b905396d9478dc7e4b33,2014-10,Dorset Police,Dorset Police,-1.971556,50.796347,On or near GORDON ROAD,E01020427,East Dorset 010B,Investigation complete; no suspect identified
a3dbeaefb9ffabe63fcfd6d6b86eb4c8daba171d3e82ef0ca45fcff96361ff4a,2014-10,Dorset Police,Dorset Police,-1.864427,50.842071,On or near OLD BARN FARM ROAD,E01020412,East Dorset 003B,Investigation complete; no suspect identified
38cafb150644cfaf99a70008861bce19028e7a8522d487f95710814c2908acef,2014-10,Dorset Police,Dorset Police,-2.454150,50.645997,On or near DARWIN CLOSE,E01020552,Weymouth and Portland 001B,Investigation complete; no suspect identified
71fc846d2354f4a67d5601054bfb95f230c538fe402cbcb65e751c0166554501,2014-10,Dorset Police,Dorset Police,-2.443983,50.701675,On or near Supermarket,E01020524,West Dorset 010E,Investigation complete; no suspect identified
440464ac6ace9ef457edf11cf8aeafbdbd555a329a410c2ffb449f99affd9718,2014-10,Dorset Police,Dorset Police,-1.883341,50.883735,On or near WOODLAND CLOSE,E01020414,East Dorset 003D,Investigation complete; no suspect identified
0ba666cc0666e285704f3ccb27a3ca1fab8cc6ce6ba6ee8419ec56f6c962b07e,2014-10,Dorset Police,Dorset Police,-2.455228,50.713547,On or near LISCOMBE CLOSE,E01020528,West Dorset 009E,Investigation complete; no suspect identified
02e3ea2e18a8fda94d5ef2f49953e998d23df6afa8dc705401eb9e7d5784dfab,2014-10,Dorset Police,Dorset Police,-2.245188,50.894128,On or near COOMBE ROAD,E01020444,North Dorset 005A,Investigation complete; no suspect identified
81f52efb29cc0d60ef1e2abc6088263d79a36632bc86ce2a83c95c077d50081f,2014-10,Dorset Police,Dorset Police,-2.455381,50.616811,On or near RANELAGH ROAD,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
0bba5dabff3d7949aee16609cf9f8f8d2691b1d2e62d8b7229ab1b73661ddc73,2014-10,Dorset Police,Dorset Police,-2.465679,50.598937,On or near WHITECROSS DRIVE,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
221128d7dbb161b0cb31da99f3e100dedd98425f45b298af77fb794e10487a8c,2014-10,Dorset Police,Dorset Police,-2.452184,50.616490,On or near ASTRID WAY,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
5d68a36d95c266e10ba2ad6cbc1c5dc7ebb1cfd6277b31f6fd9900e83192b8de,2014-10,Dorset Police,Dorset Police,-2.435590,50.714287,On or near Supermarket,E01032644,West Dorset 009H,Investigation complete; no suspect identified
5f7eae30057a5baad7c1088d99677934921ae57e561c4982686aea0e2d25d906,2014-10,Dorset Police,Dorset Police,-2.462928,50.603768,On or near LANSDOWNE SQUARE,E01020584,Weymouth and Portland 006B,Investigation complete; no suspect identified
33b7d18c7bdc02d4389563e3ab52ced60b65a50c24406fed93e27b16aa30cc20,2014-10,Dorset Police,Dorset Police,-2.371720,50.754922,On or near WATERSTON LANE,E01020540,West Dorset 004E,Investigation complete; no suspect identified
327069ee940da0f0f6f0c99e428ab8b0b306b8799b0d67266dcfc294fd392049,2014-10,Dorset Police,Dorset Police,-2.165910,50.855160,On or near Supermarket,E01020438,North Dorset 007D,Investigation complete; no suspect identified
66547871895db81e0a347f72b3795a6af9ece7bca9fd61777b5bc3370774bd61,2014-10,Dorset Police,Dorset Police,-2.508146,50.950291,On or near KNOTTS PADDOCK,E01020542,West Dorset 001A,Investigation complete; no suspect identified
2ebeb4850fad983724cccba8764a73f2afe2e856495cad651b3a842b84af9e9f,2014-10,Dorset Police,Dorset Police,-1.986142,50.798031,On or near MILLSTREAM CLOSE,E01020428,East Dorset 010C,Investigation complete; no suspect identified
964c399e3c7c53ba8b99a578b9389579b35608a83edfeebe3235fbf70a4a84da,2014-10,Dorset Police,Dorset Police,-2.227531,50.678441,On or near LINCLIETH ROAD,E01020492,Purbeck 004D,Investigation complete; no suspect identified
a619eb9fefb7fabd6f652612b0f086481f080e5fea2a091069c401a5da9f9057,2014-10,Dorset Police,Dorset Police,-2.444987,50.710556,On or near DAGMAR ROAD,E01020527,West Dorset 009D,Investigation complete; no suspect identified
d1c527d1e634895e14f07e4394cce9456c01ba3b372d9ced4419b4735d9b8b9a,2014-10,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Investigation complete; no suspect identified
f5fbe8e7753662f8535d63b5a88e9f7596904cd067adec414164027a3821b70e,2014-10,Dorset Police,Dorset Police,-1.853062,50.852219,On or near Park/Open Space,E01020412,East Dorset 003B,Investigation complete; no suspect identified
eecb32168bb0dd4cd30c89e1258f160d8f46a303d4da9b594bc1b3b0c346eb78,2014-10,Dorset Police,Dorset Police,-2.459324,50.712380,On or near BRIDPORT ROAD,E01032641,West Dorset 009F,Investigation complete; no suspect identified
13c7540e62e9c35b33cf54e5c3f4564c2ac05a00a46b17f91e7ce7b8c03a10db,2014-10,Dorset Police,Dorset Police,-1.765773,50.734579,On or near MONKSWELL GREEN,E01020364,Christchurch 006C,Investigation complete; no suspect identified
fcfc86f50574dabc53d9933b58375a517cb880dae0b561302bc3a0a62d848fed,2014-10,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
99577786b01764916b4938299302b14853738ae72925f733fe91e4237de53e5d,2014-10,Dorset Police,Dorset Police,-2.431496,50.542917,On or near WAKEHAM,E01020562,Weymouth and Portland 009A,Investigation complete; no suspect identified
86a17fcbf1a612defa32b145cae0846a5c63d2e620c21bb1e8f4c501977745da,2014-10,Dorset Police,Dorset Police,-2.453699,50.610936,On or near Shopping Area,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
32ad71fc7b352f859591f6e5575293fc9f65137bc6399de711317a8406757c51,2014-10,Dorset Police,Dorset Police,-1.839055,50.839880,On or near EVERGREENS,E01020406,East Dorset 004D,Investigation complete; no suspect identified
3a258c32fb5ccca5d4d42b04922cb83306425c43164a687378f10d6342c2314b,2014-10,Dorset Police,Dorset Police,-2.054052,50.761851,On or near RUSHALL LANE,E01020409,East Dorset 005C,Investigation complete; no suspect identified
260047c9976e7f75f1a6f3536a19000e4b1ad9754028175f9661e0686bf54cd2,2014-10,Dorset Police,Dorset Police,-1.972339,50.841418,On or near Sports/Recreation Area,E01020398,East Dorset 005B,Investigation complete; no suspect identified
343cbe4b293bda6329d814c2f481ce61ba23e8555aee4369ef36257637627fd3,2014-10,Dorset Police,Dorset Police,-1.959728,50.973665,On or near COBLEY CLOSE,E01020397,East Dorset 001D,Investigation complete; no suspect identified
03ca2c6e5b57e08353ef540d3c66a1ad37c37b2cb12e3502bb49297f71d34f33,2014-10,Dorset Police,Dorset Police,-2.520638,50.940767,On or near WESTBURY,E01032642,West Dorset 001H,Investigation complete; no suspect identified
5c42ed038d866a1a277df47b86f73ed8644c94201ff23e8c141e015b76abba5e,2014-10,Dorset Police,Dorset Police,-1.970611,50.627905,On or near Parking Area,E01020480,Purbeck 006C,Investigation complete; no suspect identified
3738eacd13229dbcd41a2e23e02b281871136adf81b0c69e257ec13adb47e555,2014-10,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
e1001e31798c73a35c3b93ae0452507beb883de710ffa74fdbb7c31de12d507e,2014-10,Dorset Police,Dorset Police,-2.461514,50.606525,On or near WESTON ROAD,E01020582,Weymouth and Portland 004F,Investigation complete; no suspect identified
7c131f5d09e1b5fc01d858ad9f490a4248b454a610f67b468f7714c07e61a525,2014-10,Dorset Police,Dorset Police,-1.776140,50.732846,On or near CHURCH LANE,E01020367,Christchurch 006D,Investigation complete; no suspect identified
9f2b77fba3b61fc656211a2ce5a931d2682fdb5016872b208cfe640a14fcedac,2014-10,Dorset Police,Dorset Police,-2.454463,50.613963,On or near CLIFTON PLACE,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
879eaf4492f628006299a1eaa46a1e2be22e846099b6cb9d77e38cac59246d99,2014-10,Dorset Police,Dorset Police,-2.460526,50.732465,On or near POUND CLOSE,E01020510,West Dorset 004B,Investigation complete; no suspect identified
91db88095a2b6e7c54a633550580472cc3b6d300f84df2b24730efd738466ce0,2014-10,Dorset Police,Dorset Police,-2.160139,50.850096,On or near Petrol Station,E01020452,North Dorset 006B,Investigation complete; no suspect identified
e5cb8babaa16a473a7a31682444816e54b2ec165dab90a90e661b5cdca652d90,2014-10,Dorset Police,Dorset Police,-2.279248,51.042371,On or near CORONATION ROAD,E01020447,North Dorset 001B,Investigation complete; no suspect identified
4561577a7927af1acb6aeb87c032ca4cf83c58cd220140889281de5a795cbf2b,2014-10,Dorset Police,Dorset Police,-2.515826,50.949637,On or near Supermarket,E01020544,West Dorset 001C,Investigation complete; no suspect identified
43144cbd7fed8576302e72304d0b3064d9a90c2cfe95f3f5967fc574620b35ce,2014-10,Dorset Police,Dorset Police,-2.756837,50.731349,On or near Parking Area,E01020502,West Dorset 008A,Investigation complete; no suspect identified
cd56d984b9933073fbcfa02044b2c02e83e94edec249cef005dd8295b9f10941,2014-10,Dorset Police,Dorset Police,-1.760172,50.738075,On or near LADYSMITH CLOSE,E01020363,Christchurch 005D,Investigation complete; no suspect identified
92bcaede8a839bb8a8502a0da51d0335cf530ddbba34d1cfc6becfb0a38cd355,2014-10,Dorset Police,Dorset Police,-1.897421,50.802438,On or near OLD SCHOOL CLOSE,E01020408,East Dorset 009E,Investigation complete; no suspect identified
21cd389bb9c99251e31a7fb990bc40211725954939e62bb4fc98abbb75659ab4,2014-10,Dorset Police,Dorset Police,-2.601664,50.666768,On or near RED LANE,E01020512,West Dorset 012A,Investigation complete; no suspect identified
8a177f4e66464a0d457327357bdc903cc01ff1bcfbe22debb8aebbdd59ad5e0c,2014-10,Dorset Police,Dorset Police,-2.366377,50.945346,On or near Park/Open Space,E01020433,North Dorset 004A,Investigation complete; no suspect identified
88fe51c746c922cefd980b27a62a7af0951cfd5b3f55c174a90ee21ffe34bf24,2014-10,Dorset Police,Dorset Police,-1.884042,50.853153,On or near EVERGREEN CLOSE,E01020412,East Dorset 003B,Investigation complete; no suspect identified
0f624d4da9b0c8dc7609ee33a251c60126c51927b7c4769d81684766b48a7e74,2014-10,Dorset Police,Dorset Police,-2.056514,50.769305,On or near CRUMPETS DRIVE,E01020409,East Dorset 005C,Investigation complete; no suspect identified
a4bf1690c9f9062dbdc956452fc5dc3b5c7f7800d00cd09a9b9c46c38c9f5868,2014-10,Dorset Police,Dorset Police,-1.972713,50.610702,On or near MORRISON ROAD,E01020478,Purbeck 006A,Investigation complete; no suspect identified
1ed8819b2cbe968877b468193ab794db7744824d4db32dbf5dec3d67964106dc,2014-10,Dorset Police,Dorset Police,-1.953791,50.652441,On or near Parking Area,E01020466,Purbeck 005A,Investigation complete; no suspect identified
087c961f0bdc42e5fe6878d2282ab3041d26a7ea40a2b6a61b007b9c914feb83,2014-10,Dorset Police,Dorset Police,-1.732501,50.742151,On or near CELANDINE CLOSE,E01020370,Christchurch 004B,Investigation complete; no suspect identified
c034d3692c95d430c4c3be40bd69e82d419704ab0d82729021a6384dd1588c34,2014-10,Dorset Police,Dorset Police,-2.468833,50.612063,On or near FRANKLIN ROAD,E01020572,Weymouth and Portland 005A,Investigation complete; no suspect identified
2f321cf8d22ced72813ff0bc8f5dfcb645a420b11687f3b3e6698197c16ddbb6,2014-10,Dorset Police,Dorset Police,-1.952083,50.733194,On or near SEA VIEW ROAD,E01015440,Poole 011A,Investigation complete; no suspect identified
7db920e51de959da1e83c740b7279b51f670d6d3597cb91e4374b65b56e88211,2014-10,Dorset Police,Dorset Police,-1.977989,50.724048,On or near Police Station,E01015465,Poole 015A,Investigation complete; no suspect identified
