Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
665494c124acc5e1a788ea23de43182953c114eb3a97db952b6b580098794c7a,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.142323,52.211898,On or near RIVERSIDE PLACE,E01017943,Cambridge 006A,Investigation complete; no suspect identified
c7e600c4355aa1667b2127d79e24797c61af7a6b7684ce278c6871aad4af6d15,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.129337,52.203285,On or near PARKSIDE,E01032797,Cambridge 007G,Investigation complete; no suspect identified
bfc9e99cc18ac84469d9624d3e10d9cfadcab5c8e5bbf12c99f81380f74f2be5,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.269929,52.592424,On or near WOLLASTON ROAD,E01015661,Peterborough 010D,Investigation complete; no suspect identified
b3837215d244a77220c22cacf154af7f355922a2c7b9093a37e0cfab86b48f1f,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.223065,52.324199,On or near Conference/Exhibition Centre,E01018116,Huntingdonshire 010D,Investigation complete; no suspect identified
7cb7fedd78103b8c8fff45d40f8d29598fd0e30b82eb32897efa338fa19c5467,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.139241,52.201982,On or near GWYDIR STREET,E01017990,Cambridge 008D,Investigation complete; no suspect identified
bb541e79f9cad72e9fc3435fe63a07ff1aa8dcdc99124edc5e6176ebb3b68312,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.415075,52.581571,On or near PETERBOROUGH ROAD,E01015628,Peterborough 004D,Investigation complete; no suspect identified
98ef6637e56dd9d40596198628810e44d982e6dccc41fec0e0106278bf197344,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284534,52.591935,On or near FLAXLAND,E01015594,Peterborough 011C,Investigation complete; no suspect identified
3d0ac4e19f6a1a1682181694839370b0d1da0a7054d0219c2445a0af4d923fcc,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.272858,52.221925,On or near Parking Area,E01018185,Huntingdonshire 021E,Investigation complete; no suspect identified
160543da79441c426be03eeb074830c9abda0c916b7c6d7e31048a77ddb7be55,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.107612,52.247034,On or near POPLAR ROAD,E01018260,South Cambridgeshire 006D,Investigation complete; no suspect identified
f5667f01201ff50e6dd7d2f8ec0271a69b7185e0dc139e0548b2bec664f69156,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.156458,52.221451,On or near MOSS BANK,E01017972,Cambridge 003C,Investigation complete; no suspect identified
57a60f9c9378d7705b99194984f6faeca4c3adf96ab6cf953bfc75e9d75f21cd,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.160707,52.657505,On or near RAILWAY ROAD,E01018070,Fenland 003B,Investigation complete; no suspect identified
3cabf14142379e6f1c76522084fe219a13d56fde9f909674d894e9aea2bcd6f3,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240845,52.575820,On or near Shopping Area,E01015602,Peterborough 014C,Investigation complete; no suspect identified
0e5e0ad13403da897ff037545bcfcdd844f2ff2f63606f4e9408879e7ed34971,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.044511,52.247209,On or near HUNTINGDON ROAD,E01018223,South Cambridgeshire 005C,Investigation complete; no suspect identified
1a2a94d7e3a3991a1f9d7617b5d9d543a9109ae091f5d50d49a6bfc245dcfede,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.344814,52.542138,On or near OUNDLE ROAD,E01018127,Huntingdonshire 002A,Investigation complete; no suspect identified
1a568e9e205d776423011c865b44eb9caa5ae23cbb094878265c7ea998c381af,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119079,52.205151,On or near LION YARD,E01032797,Cambridge 007G,Investigation complete; no suspect identified
c367565b3edbe1e04e1dbaaec73eb7309c2d7b18b4dcfc087422da021cfbf44c,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127572,52.214737,On or near CHESTERTON ROAD,E01018009,Cambridge 004D,Investigation complete; no suspect identified
a6e403868c3f32c1bd1c341b1fc60c7dacdf41291588f9ed26adeafcd3e1a1e7,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131209,52.194988,On or near HILLS ROAD,E01032795,Cambridge 012F,Investigation complete; no suspect identified
b111a4ed259ece05b5b0aad7b323d945c468d83417406c1a15f89770d3b395a3,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.131209,52.194988,On or near HILLS ROAD,E01032795,Cambridge 012F,Investigation complete; no suspect identified
e1facbd38b3e3f6072b0a2dee5faef4b05be3422754c3942d5a8fe16f176d127,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278857,52.548049,On or near BENYON GROVE,E01015638,Peterborough 022A,Investigation complete; no suspect identified
e0dc17e53ce9f4e44378d7fa4852c7de163f21164f3cb63f3941f3cace9e697b,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.139562,52.208046,On or near ABBEY STREET,E01017943,Cambridge 006A,Investigation complete; no suspect identified
f9cd9e2ad7f04e1606b16f814544ec91683801caabd2a2306850f6b0833d1156,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.249252,52.549647,On or near DRAKE AVENUE,E01033179,Peterborough 022D,Investigation complete; no suspect identified
38cdb410024695c060b04a47887cb2010bde1861f3c2afb88dc293bf95be973b,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137282,52.194096,On or near Police Station,E01032795,Cambridge 012F,Investigation complete; no suspect identified
cb5c251c20ac7896c943c2a68796b560eceea8515593367f502be1b47db1ce20,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Investigation complete; no suspect identified
70f261085458b9c193216cdbe8e971d08c4d7e7e62da333fd53f527872a8b98b,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.082135,52.312959,On or near ELIZABETH COURT,E01018129,Huntingdonshire 016A,Investigation complete; no suspect identified
ae24ca05a633cbf2584a93d3f8fec110224cfea754e86e3475fcb0a247d7cc03,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.250322,52.520136,On or near LABURNUM AVENUE,E01018214,Huntingdonshire 001C,Investigation complete; no suspect identified
6132fa019f38921e6b3dc5c486ad23a9f78764b9f462c937f5ae82fb78a91222,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134489,52.205431,On or near EAST ROAD,E01017991,Cambridge 008E,Investigation complete; no suspect identified
fa822e2e190795f6000786f0fe45b34c60a3fdef976bac211e0dcf51197e081c,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.167112,52.315122,On or near Park/Open Space,E01018233,South Cambridgeshire 002A,Investigation complete; no suspect identified
9ff2c9ae13a8476500dcaaaf0c7ec003c6b8b64535bd10ea990cc8405fcda1ad,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.294305,52.215457,On or near BLAKES WAY,E01018178,Huntingdonshire 022B,Investigation complete; no suspect identified
042a2f5e6b5ba5a1cfc572dcd181736a6d1bc1059ed1cf7666d1a14dfe0103de,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.099294,52.098933,On or near THE BAULK,E01018302,South Cambridgeshire 017E,Investigation complete; no suspect identified
2249b8079813b77b5a3a659783b88ec962f77b68649c95f2ef2b009bc4a8ec83,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.176247,52.184193,On or near HEADINGTON CLOSE,E01017959,Cambridge 011A,Investigation complete; no suspect identified
4c4d18b31738855433542de6eb1e5c90530494404726932000794fc79fc735b0,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.236772,52.561833,On or near ST JOHNS ROAD,E01015621,Peterborough 017A,Investigation complete; no suspect identified
dc75dee48181b3f91282ca6f5c03ce72601a181178d9aa3cc038e5b5fe175fdb,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.138962,52.199829,On or near Parking Area,E01017991,Cambridge 008E,Investigation complete; no suspect identified
15cac2f57fb52beb1b4570fd3cc3dcf30196aaa094980605d3f49e7591589d97,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.252917,52.519006,On or near BROADWAY,E01018214,Huntingdonshire 001C,Investigation complete; no suspect identified
f545057cd6d67df13b791e9cc75fdddc87af547fc76a9ceb3f8d86a9cfb8c274,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.252917,52.519006,On or near BROADWAY,E01018214,Huntingdonshire 001C,Investigation complete; no suspect identified
54d2553f7f89d3d73659b55b5484b54e0368b95e8b37edd4b4bd5af44f294d53,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.154116,52.212097,On or near Sports/Recreation Area,E01017945,Cambridge 006C,Investigation complete; no suspect identified
bbc8658e17fdb0e11dd5203063f0d15d6e3437677f218a0e141c7bcab719bfd0,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.258605,52.595036,On or near LINCOLN ROAD,E01015632,Peterborough 010C,Investigation complete; no suspect identified
024571ea9deb130339a8f2910b22e8e5e063d35ac8bae9d1ce4d0bd2be8333b5,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117577,52.207112,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Investigation complete; no suspect identified
abbd1a51123785dd8d45e1874f9f7da875fe6e4da58b2bec12bb6c99981c1540,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.005269,52.296139,On or near GIBRALTER LANE,E01018285,South Cambridgeshire 003D,Investigation complete; no suspect identified
af6ed34d5045b2dc930be372f69667a2d3c2af7b5fef5455f62fc4a8a23e25da,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123025,52.282959,On or near MORGANS,E01018236,South Cambridgeshire 002D,Investigation complete; no suspect identified
0ede578dc99a1c7cab91bfa4e0b71500a829300da6757685631ab715e783e55d,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117940,52.248270,On or near BURGOYNE'S ROAD,E01018259,South Cambridgeshire 006C,Investigation complete; no suspect identified
9df5d05a5de284d256f296f384551bb1c443954a448569943b751fac2b87e0af,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.226638,52.571688,On or near Petrol Station,E01015611,Peterborough 013B,Investigation complete; no suspect identified
7c3432682ff94471a1170989be9829377e308c6d8d9e0776e36a2588fd38679a,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.006123,52.207108,On or near SADLERS CLOSE,E01018252,South Cambridgeshire 010D,Investigation complete; no suspect identified
2a0187f219f2b245f5edf09ee8b2cb180c8a51ddc8eb7eaaab88904d0c9edb78,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.188091,52.186771,On or near Supermarket,E01018243,South Cambridgeshire 011B,Investigation complete; no suspect identified
60cb516348d781fbfc1a024cfa1537b64c74be7cb2cf159d765a96c324d570be,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.163102,52.209955,On or near Pedestrian Subway,E01017947,Cambridge 006E,Investigation complete; no suspect identified
207159f65bab079cc8489e178538cb44f50aaf32a6409f6611fe6c759c8ed5e6,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.161678,52.210754,On or near NORTON CLOSE,E01017947,Cambridge 006E,Investigation complete; no suspect identified
70121849c1cf9b1f1fe1be48843b664b9e5861fdbec1550a8a19f78c82c7d623,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.238603,52.575418,On or near Nightclub,E01015599,Peterborough 014A,Investigation complete; no suspect identified
e21104734b4c0ed45706cf2f13b01aeb8b0cc9a25b627a87fd2f8e9a06cceece,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.094764,52.209437,On or near KING'S GATE,E01033116,South Cambridgeshire 021D,Investigation complete; no suspect identified
21cc83c9efefdb6ccc1b5cdb580e74c4ea0998e1beadf885af3493973cc36dbb,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.094764,52.209437,On or near KING'S GATE,E01033116,South Cambridgeshire 021D,Investigation complete; no suspect identified
3d655d2acdabecd0a72ee7f639fd6cf9f429617b0e180dc838be03192b44462e,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241009,52.569520,On or near Pedestrian Subway,E01015599,Peterborough 014A,Investigation complete; no suspect identified
113587d5ed965fbbc65ad3998160614ae84cbcd2724befe82f855fe596084748,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.302749,52.549212,On or near SEVENACRES,E01015646,Peterborough 018D,Investigation complete; no suspect identified
eaba5c6ba72dc993aa686285fb4ff31068347a58c471b9e28af524a64d1520bf,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.210868,52.184683,On or near THE MAPLES,E01018243,South Cambridgeshire 011B,Investigation complete; no suspect identified
930f7273b1f7dab88ee09332a6aeb21a7baaaf3ab5301ec07fdf79c85d5ca109,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.297420,52.447367,On or near SAFFRON CLOSE,E01018043,East Cambridgeshire 001B,Investigation complete; no suspect identified
f7c61f15700541dfd052b2dd82191874e483283c6abe379b17690b7fc07a9d26,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.115959,52.212167,On or near CHESTERTON LANE,E01017950,Cambridge 002B,Investigation complete; no suspect identified
9f1dcc130a26cabedb629c2303abe550da8dc49bc9124c5807ba59af5a498a6f,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.247628,52.575238,On or near Parking Area,E01015599,Peterborough 014A,Investigation complete; no suspect identified
e92438efa0119a72d5ce1ff2a5fe78bd5993ea69122bb1fd5c19a1832e06bbe0,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.236050,52.574688,On or near ST JOHN'S STREET,E01015612,Peterborough 014D,Investigation complete; no suspect identified
922a8fe8d37ee60ed87e7dd10dffd6a3706fdc1b44f5f1f2355645a659a3b564,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.236444,52.582894,On or near PRINCES GATE,E01015654,Peterborough 012E,Investigation complete; no suspect identified
6cc08023858b91568558812bdb2df7809b68f9e86a54db1454eaccdc69dcb06d,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243952,52.583392,On or near DOGSTHORPE ROAD,E01015601,Peterborough 012A,Investigation complete; no suspect identified
29cc10f33e4ea5af5a1d37926832e0cd9296f721d8190736f76bc8d98580fae8,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.301772,52.456607,On or near LIMES CLOSE,E01018046,East Cambridgeshire 001E,Investigation complete; no suspect identified
538be1499e05bcde300a72f568e0391e1789f6bc56303f6c3858845bb4d5020a,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.221437,52.568922,On or near Race Track,E01015611,Peterborough 013B,Investigation complete; no suspect identified
230758768514c5658459e406d08bffd405128a88282da96fe9cf2ff91f3ccc58,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.264549,52.611630,On or near WALNUT GROVE,E01015684,Peterborough 003D,Investigation complete; no suspect identified
6f4222b1b84f9b7336edf64fd55769b7035411227f37dc926ff5fdc433b6d435,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.250887,52.402611,On or near WEST FEN ROAD,E01018032,East Cambridgeshire 003D,Investigation complete; no suspect identified
d5e062910dbba59bc5447b5504d2f49fedcdb1af96a9fc0ddf314c26406818a3,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243552,52.606304,On or near PASTON RIDINGS,E01015658,Peterborough 007E,Investigation complete; no suspect identified
815389b0a508b6ec2dfc74951921d18cb42bb2871eb0dc0d6f0955f3b0020aa3,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.322629,52.531082,On or near Petrol Station,E01018127,Huntingdonshire 002A,Investigation complete; no suspect identified
8a6d021e4c6379b357f145a5b016bee59318bef426b639265bc5df150a497ecd,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.329553,52.272455,On or near MILL CLOSE,E01018014,East Cambridgeshire 008B,Investigation complete; no suspect identified
8f55a409298927add36be9d4c0ea638986df77a9e2453f751414f319c5b69896,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.004173,52.160168,On or near FINCH'S FIELD,E01018255,South Cambridgeshire 010E,Investigation complete; no suspect identified
9b5571acb10189d3e78f8d78c05f500af73e8b691c572dbbcf0c4a3065457ff7,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111237,52.173092,On or near MARIS LANE,E01018002,Cambridge 012A,Investigation complete; no suspect identified
49fd2462f19f8e7a6a162cb46ebd3063a7848ab8caf8b9a1906cfd9c5512e313,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.151542,52.196084,On or near MADRAS ROAD,E01018001,Cambridge 009E,Investigation complete; no suspect identified
e3a6b64dbcb51c160dca410726c2c2283b5d16005d952d371044d27d08295676,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.265413,52.599478,On or near Shopping Area,E01015677,Peterborough 010E,Investigation complete; no suspect identified
a453f19db25cff6226f8b6856b8d4e5e10a5f56f15f768fa8e9bc7909eb4f9f5,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.191288,52.608790,On or near HIGH STREET,E01015619,Peterborough 005C,Investigation complete; no suspect identified
2fae2d3211aef3e6f2cd4bdc9aa0e15eecd6132b9141e2ba074fd1d17f4dbd4e,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.338574,52.571073,On or near THE LIMES,E01015627,Peterborough 018A,Investigation complete; no suspect identified
c10e2f036e5e85b42aa14cc878d24f1bb963d858dea9559ad67e8bfccd5baad2,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.132753,52.285877,On or near COOLIDGE CLOSE,E01018236,South Cambridgeshire 002D,Investigation complete; no suspect identified
389da96cecfd7dd30117285fd6d499868384d87cdd444e48f66a556937cbf183,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.254129,52.633334,On or near WERRINGTON BRIDGE ROAD,E01015630,Peterborough 003A,Investigation complete; no suspect identified
109f5f805f8dfc02d0b153fc186cf36585b8311e5f44eec8f7d769211d4f44bb,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.110075,52.319011,On or near Park/Open Space,E01018202,Huntingdonshire 016C,Investigation complete; no suspect identified
46e60d8c9156aa1a86a9f1076a65948fe0c9216547bf03481d97a91386be23f6,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.260512,52.557311,On or near Sports/Recreation Area,E01015650,Peterborough 022B,Investigation complete; no suspect identified
413124ffcd90baa4738f3a49fc8284c69792e2f7bf56893fba0665b6b76f0e85,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241137,52.574809,On or near Supermarket,E01015599,Peterborough 014A,Investigation complete; no suspect identified
c50d8c9d294365952002ee1ae1a6eaa45f2c15b76946c57e27eb8bdba614c0ec,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.260663,52.604219,On or near CAVERSTEDE ROAD,E01015675,Peterborough 006B,Investigation complete; no suspect identified
0999f29b60a19f665dec394642c388f08d7008e0fcbcde818972369feab82fb1,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.130245,52.198081,On or near ST PAUL'S ROAD,E01018005,Cambridge 012D,Investigation complete; no suspect identified
468c7ad7da94b94172ff7dd7a2fc6b08209e678c70b40c1d43a9addc928ca2d4,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273751,52.596966,On or near ELLINDON,E01015593,Peterborough 009A,Investigation complete; no suspect identified
c7bf2f7239397a00ae6201aa196ec3c4717dd57ac03a7a4de1099fb3ed378460,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.102596,52.197012,On or near BARTON ROAD,E01017985,Cambridge 007E,Investigation complete; no suspect identified
2471290f151d60e65da3058a20043fe81c8c10597fa17a37c4255a3959b32062,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.270319,52.405134,On or near NEW BARNS AVENUE,E01033430,East Cambridgeshire 003G,Investigation complete; no suspect identified
46ca71a401ac08aa0b4a4f1f7a3a4a0025e3cc992c2f5a8bf28ce901839b4f68,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.314105,52.453768,On or near HAWTHORN CLOSE,E01018042,East Cambridgeshire 001A,Investigation complete; no suspect identified
1b354500a8cdb40f3b33c458abbf5df0717936ec52833b9c808968c0a63b6512,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.318935,52.627348,On or near WOODCROFT ROAD,E01015636,Peterborough 001C,Investigation complete; no suspect identified
7fc538b7e6cc6470e2af9919eac3849f3c8a52b8a758b2926fcaaf4ab8bb3db0,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284534,52.591935,On or near FLAXLAND,E01015594,Peterborough 011C,Investigation complete; no suspect identified
d039714178c3e764813a62f4f69681774c00c507a2ecf28302d32577d37ba4e1,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278942,52.582440,On or near CAVELL CLOSE,E01015691,Peterborough 015E,Investigation complete; no suspect identified
6512920249f628924145c53a2f8e08f0c74bb3bb20fcb1f60050eb59359c1bd7,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.184001,52.187809,On or near SPEEDWELL CLOSE,E01018287,South Cambridgeshire 011E,Investigation complete; no suspect identified
fdfd21e97eea3541d651bda361cd1fdc754653a1773755a6d20cc30772209bd2,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.176339,52.191170,On or near FERNLEA CLOSE,E01017962,Cambridge 011D,Investigation complete; no suspect identified
1340075cd5b7e5037e713a0678c3f515db8bf3f71bf7506f7b111e5e44819b06,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.081246,52.552856,On or near DARTFORD ROAD,E01018082,Fenland 005B,Investigation complete; no suspect identified
aee15a987b710c3e8554765e2f7d0fffb00206632d34caf84825ca86397a4781,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.283324,52.585120,On or near CLEATHAM,E01015594,Peterborough 011C,Investigation complete; no suspect identified
f73819b8683e1e18538724481bd2e43c910ee4ab8c12aef5717255ab886810d9,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162824,52.238869,On or near Park/Open Space,E01018273,South Cambridgeshire 007B,Investigation complete; no suspect identified
10f9a1ca756e7fe361f982dd93c11733bf97c68c13954f67666d4b012443ae78,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.275467,52.614550,On or near EDINBURGH AVENUE,E01015686,Peterborough 006E,Investigation complete; no suspect identified
56c7f179099a355a8370c59521bd666e248a628eed67d48fb37cbe968a5ab5bc,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.261487,52.228537,On or near CAMBRIDGE GARDENS,E01018188,Huntingdonshire 019B,Investigation complete; no suspect identified
2aba944eed72becdffe0142fab6d38e81f8b460855e3e6007f3dbdb939c6de4f,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243552,52.606304,On or near PASTON RIDINGS,E01015658,Peterborough 007E,Investigation complete; no suspect identified
4323d3a5c21c482e78eb03c0e4a96455984f666419e26374fc7d6cb07c06df4a,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.153981,52.202029,On or near VINERY WAY,E01017997,Cambridge 009A,Investigation complete; no suspect identified
3ba8d7a8da8381c2d48d4c52d64c5eea4d65808f02973b104f974a0c6f00889b,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284534,52.591935,On or near FLAXLAND,E01015594,Peterborough 011C,Investigation complete; no suspect identified
349f608bfe0cf9e142685926e8382f5a9d11ad4a4c2e8a98a84bb8ebc753d201,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.177551,52.345499,On or near MAPLE DRIVE,E01018145,Huntingdonshire 008C,Investigation complete; no suspect identified
e870e4386d6bb1c9dc40c7e6169b79ae7fe23c2b5ac4b19cce639360003cd4e8,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243921,52.568655,On or near VIERSEN PLATZ,E01015599,Peterborough 014A,Investigation complete; no suspect identified
0b1e11840dbe5bfc8100b0fabe7dfcce9b206073a8d8b784aa96d696257de8b5,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.286878,52.227749,On or near Supermarket,E01018175,Huntingdonshire 020D,Investigation complete; no suspect identified
5af5249ab3f4408f08e79589cb6af19a2a5462c0571bd0fa0558ec6c10ed5c6f,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.179808,52.335589,On or near HORSE COMMON LANE,E01018143,Huntingdonshire 008A,Investigation complete; no suspect identified
1befa799a84f1d1777a1ac7a702d6dd3993e6f3c8f956e38290bae6d05d7aab3,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.110656,52.219492,On or near Supermarket,E01017949,Cambridge 002A,Investigation complete; no suspect identified
0cb0a39b008be80158bfc00f06ceab39ea119e75e7e56b798d27f5eb1e8aa911,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.258605,52.595036,On or near LINCOLN ROAD,E01015632,Peterborough 010C,Investigation complete; no suspect identified
52552042b4fa58519a78e50796056c29df6a662607806e257c1cd64ba9a9baac,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.183090,52.152511,On or near STATION ROAD,E01018247,South Cambridgeshire 013C,Investigation complete; no suspect identified
cf8182d490a15d6b97116bba23bdd379b9f52c0ab641559d2c7d015e194af18b,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120360,52.209921,On or near LOWER PARK STREET,E01032797,Cambridge 007G,Investigation complete; no suspect identified
a72940afb6802e3d99d854d70a5e36e339400adc05d115491be6d0e4658faded,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.249779,52.401931,On or near WALSINGHAM WAY,E01018033,East Cambridgeshire 003E,Investigation complete; no suspect identified
036933634a8f8e78dd40dd498f5c824140f8d8fd06e3332da8da8771217ea236,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246537,52.574448,On or near Bus/Coach Station,E01015599,Peterborough 014A,Investigation complete; no suspect identified
fdea9a07d856a765e800289645d328cfa8450283b7494a0565ad4aceeffad3c5,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.251116,52.403641,On or near ALTHORPE COURT,E01018033,East Cambridgeshire 003E,Investigation complete; no suspect identified
8ef2b93ac245a3fe7f593723c2c8e00343e1e93d5ba0675f5fec0cccb0c8085b,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.275582,52.590564,On or near BROOKFURLONG,E01015662,Peterborough 009C,Investigation complete; no suspect identified
4914f9ace6c7fe62e7bdd470915357c2847ba68043a73dc03395b97becd83c35,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.261583,52.579858,On or near HACKE ROAD,E01015665,Peterborough 016C,Investigation complete; no suspect identified
8f71f6c5e7911a7ab91af4b45c08bcf5a1a0b22b4be15da955b4149f18d34e16,2014-10,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.021772,52.239400,On or near PARK STREET,E01018223,South Cambridgeshire 005C,Investigation complete; no suspect identified
