Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
55dd3ec403e088cb42ee8877f266a9111361ecf3ccb1d696dc14dd427243a2b7,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.377381,51.694449,On or near LEMON FIELD DRIVE,E01023834,Three Rivers 002E,Investigation complete; no suspect identified
2c729cf00e8918067b25e747f0e44e184a75f117b6808d1dcbec3c310f97ab94,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.527149,51.647218,On or near QUICKLY BROW,E01023815,Three Rivers 005A,Investigation complete; no suspect identified
c4be97a2837dbc6ff14f08e0e64903a0a62eaa80636a6c11878738ff2db8eb18,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.466240,51.636943,On or near SKIDMORE WAY,E01023850,Three Rivers 007C,Investigation complete; no suspect identified
e97ec03ab8befc38dcd1c1e49a18ab7aacebf61407daae7699aca0a4bc82052f,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.499279,51.640319,On or near HARRIET WALKER WAY,E01023848,Three Rivers 007B,Investigation complete; no suspect identified
f40fc8b555cb9a0f1a36f7b6089cd1cd991094403e7567492be40bb8976ca37f,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.494584,51.635880,On or near BARN LEA,E01023836,Three Rivers 009B,Investigation complete; no suspect identified
84cc931baf4df3632f65920aebb461c0c3556b7f1eb462ea265b2dbf57aac68f,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.451067,51.653919,On or near Sports/Recreation Area,E01023822,Three Rivers 006D,Investigation complete; no suspect identified
dad98202d3f4ae94df1bcf88c064ac483312d16f3f18bcb10ad4ac2457308a37,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.482078,51.693636,On or near QUICKMOOR LANE,E01023854,Three Rivers 003D,Investigation complete; no suspect identified
d474698b861226565d0f8d86870cd5408b6ade0dc3ecdb4ff6158360529309d1,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.417645,51.701203,On or near OAK GREEN,E01023830,Three Rivers 002B,Investigation complete; no suspect identified
ba1e016a8ef1465382641d15d4e82b610953a7f1942de1f3bac7b59d90fa934c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.516882,51.621669,On or near BEECHEN WOOD,E01023838,Three Rivers 009D,Investigation complete; no suspect identified
c0c2a304ff6120e206a7e662980214171e7d88d4356e3ebfaa82db6836ae38ee,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.413029,51.690854,On or near MERLIN WAY,E01023833,Three Rivers 002D,Investigation complete; no suspect identified
138ea734a30de5b46993654936db2d46eeb68a196a0dd0c356a5ce503e4e0b3c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.431046,51.685287,On or near A41,E01023831,Three Rivers 003C,Investigation complete; no suspect identified
467e311f81095dbd67f838cffda649f2003b398fa32e9431bf779ab25e4ce216,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.431046,51.685287,On or near A41,E01023831,Three Rivers 003C,Investigation complete; no suspect identified
c0c33b508a3d81042271a2e630224853775d51eda249d2c2b292e07173da5836,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.425604,51.694530,On or near Sports/Recreation Area,E01023831,Three Rivers 003C,Investigation complete; no suspect identified
6674fa3dc8f54f5f615fa741b021b70c962e23e71f3141ed75ad300316b0414a,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.414020,51.701819,On or near LANCASTER WAY,E01023830,Three Rivers 002B,Investigation complete; no suspect identified
973c6c280b7f510ad0d128c1b77ce1808315e6feb871cab91aec24e10718d109,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.501233,51.657762,On or near RICKMANSWORTH ROAD,E01023814,Three Rivers 004C,Investigation complete; no suspect identified
7fb377f237dd05456ba6d2b8f3ffa0d1f7ee5ddae5d9153486c120006caee7a7,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.442052,51.712337,On or near GRAND UNION WAY,E01023808,Three Rivers 001E,Investigation complete; no suspect identified
9a92ed4d1331847525ee274d70350fd25cd4e9f8a9a49c7cf7524815a2757c6b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.442052,51.712337,On or near GRAND UNION WAY,E01023808,Three Rivers 001E,Investigation complete; no suspect identified
003cd948488c7392593d748bd0d87bea49b75b2c55a72078db1d51dee4f25839,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.431046,51.685287,On or near A41,E01023831,Three Rivers 003C,Investigation complete; no suspect identified
dddf0050dab47c4d0854180865b63f1de331ea7e0ab520ab5004c0472bfed7f9,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.470566,51.625625,On or near HAREFIELD ROAD,E01023849,Three Rivers 011D,Investigation complete; no suspect identified
3b28b30f20486bc8512eaa471e7d566e3375cb3b00fecdf15a336e1489cf05e1,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.468056,51.639233,On or near Theatre/Concert Hall,E01023851,Three Rivers 004D,Investigation complete; no suspect identified
e5d85dbe57e77a318be2dd55ec064594b167ff1e297bdabdc3227a2f9215f2f1,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.431046,51.685287,On or near A41,E01023831,Three Rivers 003C,Investigation complete; no suspect identified
8fdf2ebd3e738e0b5b1fa7cc59b82daeb3d467dba7d67126c740e0db27a921b0,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.456891,51.644599,On or near SCOTS HILL CLOSE,E01023826,Three Rivers 006F,Investigation complete; no suspect identified
097015a4330395f37ea1ba7622689cc56f0e8291b25ac42681607c9e57772dba,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.509941,51.621896,On or near DENHAM WAY (NORTH ORBITAL ROAD),E01023837,Three Rivers 009C,Investigation complete; no suspect identified
42c11af5ef0a4a3cba48e39dd532cee4aeba704a994ccab560711d94ad65fa0d,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467506,51.636258,On or near Petrol Station,E01023850,Three Rivers 007C,Investigation complete; no suspect identified
7eb1d694a43c0f7f0bd4afefd40cedc77499950a98d97af148de85bde458369c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.440712,51.707095,On or near HOME PARK MILL LINK ROAD,E01023808,Three Rivers 001E,Investigation complete; no suspect identified
82c695fbf4aa45ea41e2f845a66f7dbe390550eb452af25169cd2c4b5b0fd070,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.431046,51.685287,On or near A41,E01023831,Three Rivers 003C,Investigation complete; no suspect identified
4bb5b33c8cf26bfc8a983b79fe0114635931aec9ee6f121d7f15e91237ed241e,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.322823,51.767093,On or near Petrol Station,E01023713,St Albans 007A,Investigation complete; no suspect identified
ae93a7b9b22de4ef5dd4b493d3ed313111cbdf3359a5d6e1a97a1e51069f9ef6,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341852,51.752437,On or near BOWES LYON MEWS,E01023745,St Albans 014D,Investigation complete; no suspect identified
566b52d9aaf6a9a708dccd3e416c25bcf9cc0a62b24b43c43437220d1e229e29,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.341228,51.764729,On or near GRIMTHORPE CLOSE,E01023672,St Albans 009D,Investigation complete; no suspect identified
2302048c019275a330cbd2d96d9b8b7031aaf7b1573eed178968e65f39994c5b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339855,51.750808,On or near HOLYWELL HILL,E01023743,St Albans 014B,Investigation complete; no suspect identified
00e6e57da7393da7f019e12aa9cf2e7c8142f322070feb765d289bca5b807b6a,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337334,51.769341,On or near THE FERNS,E01023672,St Albans 009D,Investigation complete; no suspect identified
4bc7a5d1723f34c477560796b7ab0da4903c6bc5c52cba96d94446fd6a5b73b2,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342153,51.746183,On or near LATIUM CLOSE,E01023740,St Albans 017D,Investigation complete; no suspect identified
bbba57509ce0d0e570c3bf2e9c2d34fd5b7e6ce010296e9558ee527f3e66be11,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.330395,51.750386,On or near Supermarket,E01023727,St Albans 012B,Investigation complete; no suspect identified
cff7ee1a08613c953ebb9f9b334fdf737a2d2dbd5b8b9a1eeaa2e3a402686e22,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.456292,51.728998,On or near RIDGEWAY CLOSE,E01023407,Dacorum 022B,Investigation complete; no suspect identified
ea4c340d4b9fde323447535d64abee9a32be1ea9b71f93f49043cd8023a57cd7,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463908,51.765308,On or near FLETCHER WAY,E01023405,Dacorum 008E,Investigation complete; no suspect identified
4c01bfa741eed104b751e5f9b98ea78c9ca8d6892bbc1a6c0ae1c3dcd3338a4f,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.440314,51.762417,On or near CLEVELAND WAY,E01023346,Dacorum 013B,Investigation complete; no suspect identified
d275a645e82d4fa12449946f6ea225437410a654aef0202f75c374434d55fd15,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.469926,51.723179,On or near RUCKLERS LANE,E01023407,Dacorum 022B,Investigation complete; no suspect identified
b4cd602bcedb1b96e5eba386689b1a3b3774a612444726a54b1ee07fde10468e,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458509,51.766415,On or near CAMBRIAN WAY,E01023402,Dacorum 008B,Investigation complete; no suspect identified
5ed54e64252abb6fb7bf5671e401bfc065ea982b1917700ac86eb56ae7ca8f1b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472359,51.759654,On or near HIGH STREET,E01023399,Dacorum 010C,Investigation complete; no suspect identified
d01a1e690bde4ec957d9093af1f7fb466367f70ddcba5e82e1001cc4d7bc1483,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472359,51.759654,On or near HIGH STREET,E01023399,Dacorum 010C,Investigation complete; no suspect identified
08313b110d899eec6e4c064882ab00ae8f2b97cdea2c99d02f7e7955ab802aca,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467135,51.736343,On or near Petrol Station,E01033023,Dacorum 018H,Investigation complete; no suspect identified
ed934f5028f5a6b477e07d682c99af4ba899dc875824be7afd67ccf64f55df2b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.452320,51.731248,On or near NASH GREEN,E01023414,Dacorum 020E,Investigation complete; no suspect identified
f6d335428e6e483d542048847ea45d899227ebd4ce49d17fb3119dfdc5c91708,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.413680,51.700771,On or near QUEENS DRIVE,E01023830,Three Rivers 002B,Investigation complete; no suspect identified
d1fb73a0639f126491194758a9610839a5a2dd548deecd77b6826d9f44da8c54,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.431046,51.685287,On or near A41,E01023831,Three Rivers 003C,Investigation complete; no suspect identified
8796062c6eda5398da2af7161d6420d48efb42b2614d71da09c8fa46d8c4a0dd,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.470188,51.633865,On or near Supermarket,E01023849,Three Rivers 011D,Investigation complete; no suspect identified
d18132f760574056cc031982cd072c11f4af824d9b2294a2c709d78bcadf9dc9,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.436788,51.692881,On or near Pedestrian Subway,E01023831,Three Rivers 003C,Investigation complete; no suspect identified
cacc50ced04ca683c840a563d7d317c2e7d2ab291da93d40c7b3b743e86fd4c1,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.533372,51.654148,On or near ST PETERS WAY,E01023818,Three Rivers 005D,Investigation complete; no suspect identified
41a880d02d6c62fd968085cdee3e18c4eff308ea6db9f7d80d5f446e3e9a5b4d,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.425837,51.697419,On or near THE FAIRWAY,E01023830,Three Rivers 002B,Investigation complete; no suspect identified
401d4038a3e8d95cb79758734ee63cacf4c3d7251941898f4f9c76949b1322d6,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.515967,51.650171,On or near TURNEYS ORCHARD,E01023816,Three Rivers 005B,Investigation complete; no suspect identified
06b83de03d2230006e6502f7c25a94588095100a9fbf563cd1d5ec6a79a61e8a,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.408096,51.697018,On or near HURRICANE WAY,E01023833,Three Rivers 002D,Investigation complete; no suspect identified
e609be6ad3016615a0a856eefd2c10fd11edd874acc9cea0fbc4783543e12be2,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.501233,51.657762,On or near RICKMANSWORTH ROAD,E01023814,Three Rivers 004C,Investigation complete; no suspect identified
64656138d6f6ee531ab79834b9aa0c89cc5e99026f1066d70919fb87382cf8c0,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.421323,51.704040,On or near Sports/Recreation Area,E01023803,Three Rivers 001B,Investigation complete; no suspect identified
09f0eb2555f468671cf3ccd30fdbc6f13dec7c8a5b08dd1f056dcb3c157af8a7,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.505533,51.623719,On or near LONGMORE CLOSE,E01023837,Three Rivers 009C,Investigation complete; no suspect identified
9d28a5c722b8af56cc90c961b1541ac44423536610771eb61cf98a9db0cc0f15,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471167,51.639121,On or near HIGH STREET,E01023850,Three Rivers 007C,Investigation complete; no suspect identified
9a8b7664525b3e72761d57db51148cf37b2686505d2a54539e590a48aad3829f,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.421323,51.704040,On or near Sports/Recreation Area,E01023803,Three Rivers 001B,Investigation complete; no suspect identified
0d69a3b4cc7eaa9f8a90346614ad8d8d54c02931ad9b73e63afdd489719db3c1,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.510088,51.637688,On or near A405,E01023835,Three Rivers 009A,Investigation complete; no suspect identified
4819c64da75c65d205420103c9838d1b152912740ef69e4fdf617cf2a22c3ba6,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.501233,51.657762,On or near RICKMANSWORTH ROAD,E01023814,Three Rivers 004C,Investigation complete; no suspect identified
4eb99373fb65ae8dddfa9662a77767b38f2447f6e5b4e0de482f5491c5f58b3f,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.499279,51.640319,On or near HARRIET WALKER WAY,E01023848,Three Rivers 007B,Investigation complete; no suspect identified
455688fcfa1a76e3159798f549992e91fc1612645ea7914ad07b29a3cffb28e3,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.415048,51.700970,On or near KEBLE TERRACE,E01023830,Three Rivers 002B,Investigation complete; no suspect identified
d3c316482daa0c9c0a07a31b6e143d1827617a74b9412087996dd5355ac0b44c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.499454,51.634567,On or near FOTHERLEY ROAD,E01023835,Three Rivers 009A,Investigation complete; no suspect identified
62e55d1ef90f92fe642e81d6201dc66f1130833d8bbcd2faae1b9a27af122181,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.485251,51.638880,On or near WEST WAY,E01023852,Three Rivers 007D,Investigation complete; no suspect identified
fa2a7dbd4466348d73563792c800e22f7ce23315ffabb1677e4a4d2921c74168,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.409759,51.720177,On or near BELL CLOSE,E01023807,Three Rivers 001D,Investigation complete; no suspect identified
9b32475943fb3bb0293a5c3c59709c1c4532ff6175c35ee32c4f93e4a47116bd,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.489481,51.634223,On or near Petrol Station,E01023836,Three Rivers 009B,Investigation complete; no suspect identified
ea7f350b34d8efad6c06580b0f910d515dae3a1ff4d05a3e4d6b98efbdaf2085,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.413680,51.700771,On or near QUEENS DRIVE,E01023830,Three Rivers 002B,Investigation complete; no suspect identified
0047ce64ec954310d0a79a600e465ee00e496c528155a54f203c89918a7e650a,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.388584,51.701284,On or near Sports/Recreation Area,E01023832,Three Rivers 002C,Investigation complete; no suspect identified
133c878cc9ca842e9e88f8fac720984fdd45f0a0ee3f1589611e6dd7775b6663,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.501233,51.657762,On or near RICKMANSWORTH ROAD,E01023814,Three Rivers 004C,Investigation complete; no suspect identified
ca0ca32e125cd45349a65990310858751cbc88583a09ae47c4e239461ab5e5fa,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.493730,51.637236,On or near SHEPHERDS FARM,E01023847,Three Rivers 007A,Investigation complete; no suspect identified
70feb366ccdeae563c5ca050c6649ecff6d06a690a601a13d6148c091723b7db,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.510868,51.624452,On or near OAKHILL CLOSE,E01023838,Three Rivers 009D,Investigation complete; no suspect identified
1fe9c6715fc932c8dd0147b695f1f81271dbbc13099a9f09b2a5950234fd45f6,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.489481,51.634223,On or near Petrol Station,E01023836,Three Rivers 009B,Investigation complete; no suspect identified
ff15e7d65638c467fa3c9584783056a237955eb6b7770d9bfeb4986a9411b00f,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.468056,51.639233,On or near Theatre/Concert Hall,E01023851,Three Rivers 004D,Investigation complete; no suspect identified
1268583fb9ec760b9f732bcfc46e4134cd69624916c7ff221de231c7214623d5,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.485850,51.656476,On or near TROUTSTREAM WAY,E01023813,Three Rivers 004B,Investigation complete; no suspect identified
004939066a593741e4e5810f6393fd3f7c23f8087e8813713d3c1c9484e09177,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471813,51.632790,On or near FROGMOOR LANE,E01023849,Three Rivers 011D,Investigation complete; no suspect identified
3d12eae0fe98b0b8f27ec5065c6b297137a4bc859186fc5646fe7645e4191dec,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.413680,51.700771,On or near QUEENS DRIVE,E01023830,Three Rivers 002B,Investigation complete; no suspect identified
e5a5bd524871eb5c1f2c2f8097978500d2e579ed2c48e2efc3de3be6788b8509,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.445899,51.650317,On or near BARTON WAY,E01023822,Three Rivers 006D,Investigation complete; no suspect identified
5ab5b3d9878f4d76efbef4a12de1e76cbd8df2f2c15d4c24c5b71c14f995d104,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427202,51.720214,On or near HILLTOP ROAD,E01023807,Three Rivers 001D,Investigation complete; no suspect identified
f474ef0ea52f176586b337a45ddeac30b7c09b6673bd398641a9ff27453bfdfe,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.435773,51.650119,On or near Petrol Station,E01023825,Three Rivers 006E,Investigation complete; no suspect identified
b7203541f7b4604af809fe7db44689c32f1868bc9d466fab3e1bd405a2f66de8,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.495702,51.635292,On or near CURTIS CLOSE,E01023836,Three Rivers 009B,Investigation complete; no suspect identified
796ed659b859a6b03f0e04b406b02850bccabaea6f3b92219a7cff7f44bcb260,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.423027,51.665433,On or near CONINGESBY DRIVE,E01023887,Watford 008B,Investigation complete; no suspect identified
ff52f8919cbdd64eafd74e23be1ae5b50466d9192599f32b6f62a63fd79de3fd,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.420550,51.642695,On or near CHENIES WAY,E01023864,Watford 011B,Investigation complete; no suspect identified
3c127755096fd3c8c905c481949154140f789d0cf2986c55a21f9cf09355e7b5,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393643,51.648705,On or near LAMMAS ROAD,E01023862,Watford 009D,Investigation complete; no suspect identified
f342a9f08abdb48a85c1f981c4bf705e21c232dc05b1839a844474e0fb7007b1,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Investigation complete; no suspect identified
31185f9e7ff9cd1a4f9b620274430f65cff6f11adec9d711a6f524c24d3c890d,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.395158,51.655758,On or near Shopping Area,E01023860,Watford 009B,Investigation complete; no suspect identified
ca9aabeaba096db5075ef42ac1cbab055c8f4e602dcf34cb06ad3ec4e9dae184,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393871,51.650039,On or near TUCKER STREET,E01023862,Watford 009D,Investigation complete; no suspect identified
20f6a6f623f8ebd0962947422ac20ac4a6db3e9b5e496f2add6943ce4876d7cd,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403489,51.667975,On or near CHURCH ROAD,E01023880,Watford 007C,Investigation complete; no suspect identified
667ef1b051d2c82153519ce97f9dd7f9a3b355de44e3bbd66a5ca3d0ebd71244,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400166,51.656797,On or near WILMINGTON CLOSE,E01023861,Watford 009C,Investigation complete; no suspect identified
172b25b45a2ae4091d81892aa6fa290299897c9c583f67a27f116a92817aa409,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.385979,51.671188,On or near HIBBERT AVENUE,E01023898,Watford 005D,Investigation complete; no suspect identified
bb0393f4827e32d34472951704069e6c71b6ff1d6f68a3ecdef025eca73585e7,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Investigation complete; no suspect identified
7870d7642a5047aa630b0e45a2da0a66204b17b83d4efbf306dc25a7f3580b64,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.386917,51.648433,On or near BRIDGE PLACE,E01023862,Watford 009D,Investigation complete; no suspect identified
8ffb65bdda4e21bf5deb36c657f443522ed9bd98747ec802970ac3c31263fb86,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394657,51.653970,On or near ST. MARYS VIEW,E01023862,Watford 009D,Investigation complete; no suspect identified
a28620e3c5b6a0ba665ec748128f03aa560c5f6a1747ef2144d295ee8e4169a7,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398341,51.667158,On or near BEDFORD STREET,E01023855,Watford 006A,Investigation complete; no suspect identified
45657c4a6d3614ef487e1fbfb45d196ee9f246688475571feea534fccc1de8eb,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.390431,51.652465,On or near NEW ROAD,E01023860,Watford 009B,Investigation complete; no suspect identified
3ce8001fa585ed3ed357818947883dc7680e4140e06e89b7716392e1118f8526,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.387679,51.651411,On or near Supermarket,E01023860,Watford 009B,Investigation complete; no suspect identified
95708523e85e1984237a6eaf7103a2e06f85f119692ae592c3b780cf1675f90c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.422170,51.652644,On or near CASSIOBRIDGE ROAD,E01023886,Watford 008A,Investigation complete; no suspect identified
3f3d67728350be9fc9fc07893c30e3f250da37feb578cac1ff7f6ec479f838ef,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.404472,51.649051,On or near Hospital,E01023902,Watford 010D,Investigation complete; no suspect identified
8eaee2fc1cbc158a1669022170fa32dc9c7d21f801410782aa888a095a046b3b,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403034,51.653374,On or near VICTORIA PASSAGE,E01023901,Watford 010C,Investigation complete; no suspect identified
bebd7c7a54be5710b8a84ff64146020806d43d89b7fbfcb5a5d43af8dbbfb82c,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.393132,51.648437,On or near CANNON ROAD,E01023862,Watford 009D,Investigation complete; no suspect identified
e4b2a71100b698c752698ec6a7c7e4d90524d01f8a7399805e153ea80351c828,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.422158,51.651735,On or near CASSIOBRIDGE ROAD,E01023867,Watford 011E,Investigation complete; no suspect identified
6ae859fd88d5b259532964e1329d7824f13631927aae363df85e840de29e3d9d,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.414503,51.649079,On or near TOLPITS CLOSE,E01023867,Watford 011E,Investigation complete; no suspect identified
95b34fe34fad7886682c490306e896d2e49cf0cd5b9d75ee03bc02824077c783,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.399735,51.659201,On or near Parking Area,E01023861,Watford 009C,Investigation complete; no suspect identified
472daf4d5449bc7e1ef28b7b47602b77add8c8043248f4fa3f56f2e02485af52,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.418740,51.645701,On or near CHESHAM WAY,E01023866,Watford 011D,Investigation complete; no suspect identified
93cf93ee00abc2887fbfc9b7b0fd4ca49148ad71f206a1fe381f8f07ed90da10,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.391613,51.650125,On or near Sports/Recreation Area,E01023862,Watford 009D,Investigation complete; no suspect identified
ac1a5507e618773e4f0ec92955b89d0c4049c16f8dfaaac199d95fb538a2cbbe,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403018,51.666152,On or near PARK ROAD,E01023880,Watford 007C,Investigation complete; no suspect identified
826298ab81b25b9c07a8d9459a0f086dd9f3089366847532854c5ef0618a0a40,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.414926,51.657231,On or near CASSIOBURY PARK AVENUE,E01023886,Watford 008A,Investigation complete; no suspect identified
4d67be29e3338359e37d2a844826843f6188a9acdcac7c69b8255263898eed68,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389105,51.653993,On or near WATER LANE,E01023860,Watford 009B,Investigation complete; no suspect identified
e1dd2c82f121722a9af941956ad5d28583d94a368545b3e3e86ff67b0b59e5cf,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.405603,51.667895,On or near THE SPINNEY,E01023879,Watford 007B,Investigation complete; no suspect identified
98b6d6f4cbb194e35a0d3c94e295143388415be3dc603591486ff0efc0e0d1bc,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.414846,51.644614,On or near HEALEY ROAD,E01023864,Watford 011B,Investigation complete; no suspect identified
9c82aa7db8f88e076f8cd6789d68aec8d7ade84cd79922a6adac6ddfd246c5c5,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.421503,51.683486,On or near MINERVA DRIVE,E01023881,Watford 007D,Investigation complete; no suspect identified
50579989ffb3432866be8767b28beb2ee0f4999dc6e75f01bc377a271d7c4d9d,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.417344,51.648838,On or near Sports/Recreation Area,E01023867,Watford 011E,Investigation complete; no suspect identified
e5336919e8287bad8e3ba9057bd27d415c5524ff434dd75a5aa19cae2799c824,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.390431,51.652465,On or near NEW ROAD,E01023860,Watford 009B,Investigation complete; no suspect identified
8e03403761579c59150604f902fad6efdc3fccfb28b0461084dc95c0bd2517d7,2014-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.400866,51.658281,On or near Nightclub,E01023861,Watford 009C,Investigation complete; no suspect identified
