Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-05-01T00:52:00+00:00,False,,51.372678,-0.440146,Male,10-17,White - Any other White ethnic background (W9),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T02:48:00+00:00,False,,51.185677,-0.605253,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-05-01T07:51:00+00:00,False,,51.240086,-0.577263,Female,over 34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-05-01T07:55:00+00:00,False,,51.240086,-0.577263,Female,over 34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-05-01T09:58:00+00:00,False,,52.052225,-3.119485,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T14:10:00+00:00,False,,,,Female,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T15:00:00+00:00,False,,51.334070,-0.264124,Male,25-34,Not Stated (NS),,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T15:30:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Stolen goods,Offender given penalty notice,True,
Person search,2015-05-01T15:32:00+00:00,False,,51.307311,-0.329825,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T15:32:00+00:00,False,,51.307610,-0.331895,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T18:10:00+00:00,False,,51.436073,-0.468042,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T18:24:00+00:00,False,,51.436271,-0.468712,Male,25-34,Asian or Asian British - Any other Asian ethnic background (A9),Asian,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T20:20:00+00:00,False,,51.431608,-0.472435,Female,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T20:22:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T20:24:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T20:27:00+00:00,False,,51.431608,-0.472435,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2015-05-01T20:47:00+00:00,False,,51.277698,-0.117665,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T21:02:00+00:00,False,,51.330826,-0.270319,Male,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T21:05:00+00:00,False,,51.319578,-0.729719,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T21:05:00+00:00,False,,51.333231,-0.269999,Male,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T23:33:00+00:00,False,,51.357361,-0.245420,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T23:35:00+00:00,False,,51.357361,-0.245420,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T23:50:00+00:00,False,,51.333694,-0.269105,Male,,Not Stated (NS),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-01T23:53:00+00:00,False,,51.333694,-0.269105,Male,,Not Stated (NS),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-02T00:02:00+00:00,False,,51.319966,-0.555219,Male,18-24,Not Stated (NS),Asian,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-02T00:30:00+00:00,False,,51.332811,-0.262909,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-02T01:17:00+00:00,False,,51.350400,-0.256786,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-02T01:24:00+00:00,False,,51.238924,-0.169991,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Vehicle search,2015-05-02T07:17:00+00:00,True,WEST31/15,51.199814,-0.612126,,,,,,Controlled drugs,Suspect arrested,True,
Vehicle search,2015-05-02T07:21:00+00:00,True,WEST31/15,51.199814,-0.612126,,,,,,Controlled drugs,Suspect arrested,True,
Vehicle search,2015-05-02T07:22:00+00:00,True,WEST31/15,51.199814,-0.612126,,,,,,Controlled drugs,Suspect arrested,True,
Person search,2015-05-02T12:15:00+00:00,False,,51.430971,-0.508205,Male,over 34,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,True,
Person search,2015-05-02T12:15:00+00:00,False,,51.388993,-0.489104,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
