Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2014-12-01T00:35:00+00:00,False,,54.086294,-0.184821,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2014-12-01T01:55:00+00:00,False,,53.567017,-0.652511,Female,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2014-12-01T01:55:00+00:00,False,,53.567017,-0.652511,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2014-12-01T02:00:00+00:00,False,,53.761391,-0.371991,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Vehicle search,2014-12-01T08:20:00+00:00,False,,53.560753,-0.638292,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,,
Person search,2014-12-01T12:50:00+00:00,False,,53.704143,-0.864993,Male,over 34,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Vehicle search,2014-12-01T18:55:00+00:00,False,,54.072401,-0.249971,Male,25-34,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,,
Person search,2014-12-01T19:25:00+00:00,False,,53.568280,-0.074049,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2014-12-01T19:25:00+00:00,False,,53.568280,-0.074049,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2014-12-01T21:35:00+00:00,False,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2014-12-01T21:35:00+00:00,False,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2014-12-01T22:07:00+00:00,False,,53.736385,-0.374094,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2014-12-02T02:05:00+00:00,False,,53.757816,-0.353774,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-02T02:05:00+00:00,False,,53.757816,-0.353774,Male,25-34,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-02T02:05:00+00:00,False,,53.757816,-0.353774,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-02T02:45:00+00:00,False,,53.552279,-0.093148,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Evidence of offences under the Act,,,
Person search,2014-12-02T02:45:00+00:00,False,,53.552279,-0.093148,Male,18-24,White - White British (W1),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2014-12-02T02:45:00+00:00,False,,53.552279,-0.093148,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2014-12-02T02:55:00+00:00,False,,53.567039,-0.088542,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2014-12-02T09:59:00+00:00,False,,,,Male,25-34,Not Stated (NS),Other,Criminal Justice and Public Order Act 1994 (section 60),Game or poaching equipment,,,
Person search,2014-12-02T09:59:00+00:00,False,,,,Male,18-24,White - White British (W1),White,Criminal Justice and Public Order Act 1994 (section 60),Game or poaching equipment,,,
Vehicle search,2014-12-02T12:52:00+00:00,False,,53.573705,-0.643735,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-02T16:30:00+00:00,False,,53.739274,-0.363126,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-02T16:35:00+00:00,False,,53.739274,-0.363126,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-02T17:10:00+00:00,False,,53.745433,-0.347571,Female,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2014-12-02T19:15:00+00:00,False,,,,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-02T21:00:00+00:00,False,,53.737199,-0.383114,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2014-12-02T22:05:00+00:00,False,,54.051777,-0.400774,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Vehicle search,2014-12-03T00:05:00+00:00,False,,53.566771,-0.655358,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2014-12-03T16:03:00+00:00,False,,53.734136,-0.373347,Male,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,,
Person search,2014-12-03T16:03:00+00:00,False,,53.734136,-0.373347,Male,over 34,Not Stated (NS),Other,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Suspect arrested,,
