Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2014-12-01T12:45:00+00:00,,,52.753913,-2.313945,Male,25-34,White - White British (W1),White,,Detailed object of search unavailable,Nothing found - no further action,,False
Person search,2014-12-01T13:30:00+00:00,,,52.197059,-2.225424,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person search,2014-12-01T14:45:32+00:00,,,52.192892,-2.218264,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2014-12-01T15:51:06+00:00,,,51.566848,-3.035684,Male,over 34,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,True,False
Person search,2014-12-01T16:40:57+00:00,,,52.192911,-2.222448,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,True,False
Person search,2014-12-01T17:42:45+00:00,,,52.056671,-2.719121,Female,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Offender cautioned,True,False
Person search,2014-12-01T18:53:28+00:00,,,52.366487,-2.717285,Male,25-34,Black or Black British - African (B2),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
Person search,2014-12-02T00:45:27+00:00,,,52.638145,-2.450247,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,Nothing found - no further action,,False
Person search,2014-12-02T01:05:38+00:00,,,52.900194,-2.494824,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False
Person search,2014-12-02T02:09:37+00:00,,,52.856678,-3.040735,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,False
Person and Vehicle search,2014-12-02T03:14:05+00:00,,,52.306283,-1.934382,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,True,False
Person search,2014-12-02T04:46:41+00:00,,,52.368873,-2.715297,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,False
