Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2014-12-01T00:05:00+00:00,,,51.675822,-3.213584,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Suspect arrested,,
Person search,2014-12-01T00:05:00+00:00,,,51.675822,-3.213584,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-01T09:00:00+00:00,,,51.533343,-3.020578,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2014-12-01T16:30:00+00:00,,,51.784901,-3.206463,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,,
Person search,2014-12-01T16:30:00+00:00,,,51.784901,-3.206463,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-01T20:50:00+00:00,,,51.796941,-3.222055,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,,
Person search,2014-12-02T11:10:00+00:00,,,51.583579,-2.988074,Male,25-34,Not Stated (NS),Other,Police and Criminal Evidence Act 1984 (section 1),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-02T18:17:00+00:00,,,51.580598,-2.832245,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2014-12-02T18:55:00+00:00,,,51.589606,-2.726819,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,,
Person search,2014-12-04T01:05:00+00:00,,,51.730951,-3.066118,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2014-12-04T01:05:00+00:00,,,51.730951,-3.066118,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-04T05:00:00+00:00,,,51.798319,-3.204400,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2014-12-04T10:12:00+00:00,,,51.713136,-3.039399,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-04T11:00:00+00:00,,,51.701527,-3.034358,Female,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2014-12-04T22:23:00+00:00,,,51.647753,-3.009083,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,,
Person search,2014-12-04T22:25:00+00:00,,,51.647753,-3.009083,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-04T22:30:00+00:00,,,51.647753,-3.009083,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-04T22:30:00+00:00,,,51.647753,-3.009083,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-05T17:00:00+00:00,,,51.590537,-2.980690,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-05T17:00:00+00:00,,,51.590537,-2.980690,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-05T17:00:00+00:00,,,51.590537,-2.980690,Male,18-24,Black or Black British - Caribbean (B1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-05T20:00:00+00:00,,,51.583579,-2.988074,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2014-12-05T20:15:00+00:00,,,51.619669,-2.896558,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,,
Person search,2014-12-05T20:15:00+00:00,,,51.619669,-2.896558,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-05T20:20:00+00:00,,,51.619669,-2.896558,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,,
Person search,2014-12-05T20:20:00+00:00,,,51.619669,-2.896558,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-05T21:27:00+00:00,,,51.657457,-3.008879,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-05T21:30:00+00:00,,,51.657457,-3.008879,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2014-12-05T22:00:00+00:00,,,51.582471,-3.217864,Male,18-24,White - White British (W1),White,,,,,
Person search,2014-12-05T22:00:00+00:00,,,51.582471,-3.217864,Male,10-17,White - White British (W1),White,,,,,
Person search,2014-12-05T22:10:00+00:00,,,51.582471,-3.217864,Male,10-17,White - White British (W1),White,,,,,
