Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5de7ff2302bce1725e6e34af1445efd007fd56de84ea2e4b9bd3d8d3202cbed5,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.753703,52.478276,On or near POLICE STATION ROAD,E01030249,Waveney 004C,Investigation complete; no suspect identified
03843d8a82c56de342c7dcbf42dac32e4714b644f23e0a6d0dbb4a2ed5216320,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.692389,52.256534,On or near FIRTREE CLOSE,E01030139,St Edmundsbury 003C,Suspect charged
241812414b4bf2ed2db4cc6e111d8db8e51aada2cf442868c1b10fc62dad0ba9,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.354410,51.966867,On or near FLEETWOOD ROAD,E01030166,Suffolk Coastal 013F,Local resolution
518d6ae7d9611a46d9a1336bac254a1e499f76ea11e0cfca91a9bc0513a0ecd4,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.569632,52.456601,On or near GOSFORD ROAD,E01030223,Waveney 010A,Investigation complete; no suspect identified
97a8c573ed9b678514551a158e804633ffe4d4889c83da5752f7b329dcaa983b,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.563667,52.461485,On or near NORTHGATE,E01030225,Waveney 010C,Suspect charged
37573de9ca8d063e61998ccd63a05f4487f543228453b4f27f81748bc07aad5e,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.749047,52.478963,On or near RAGLAN ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
13fc29b85d3c7555aa50bb2e7234505912657d7aabb0693e20a281f059e7abc1,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.140834,52.062810,On or near BEAUFORT STREET,E01030024,Ipswich 006C,Investigation complete; no suspect identified
50c0b4117b13ab37705fe6b019ed84cd38582cae57a5d3746abef125baed3b72,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.130355,52.085097,On or near BYRON ROAD,E01030035,Ipswich 001D,Local resolution
a355326451885af91b6788b66aa7508b437a727121166ffec9f6d7291df24e5f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.250852,52.254635,On or near Sports/Recreation Area,E01030090,Mid Suffolk 003C,Local resolution
2de9968bdd749a6abe01599c2d9147462189882c047ebb75b943cde1d6e8e7d2,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.576885,52.208921,On or near KITCHENER ROAD,E01030189,Suffolk Coastal 004E,Suspect charged
35464b2ece1519ceffeca1a84ecee1a98467dc157761a327856eaa32a6e4a08a,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.277346,52.066033,On or near Petrol Station,E01030190,Suffolk Coastal 010C,Investigation complete; no suspect identified
5fc50928c3c98ee3a9f1f2c909b2ea18f05828733c546c1c0d94b73354def946,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.597797,52.318237,On or near HIGHFIELD,E01030219,Suffolk Coastal 001B,Local resolution
83ef9a2ae6586f9acd9ea3bd59bb23a8edf67efb0f4446355ac17e4f64a0fdaf,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.597797,52.318237,On or near HIGHFIELD,E01030219,Suffolk Coastal 001B,Local resolution
dc05eafd4ab31563c9bd3009a4c79661511a5b93ab2b094037dd371a15213aa6,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.754088,52.477094,On or near Parking Area,E01030247,Waveney 007A,Offender given a drugs possession warning
33789d5bff5b869e36e5cb53335b68d4058cb7adf006cbb8c1eb3ab2f5184392,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.746188,52.477210,On or near WALTON ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
37fc74427b0f2d86f51f43c2825cc7892d69d777472bb68d29f8935ff14cf7a8,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.741252,52.465934,On or near ST LEONARD'S ROAD,E01030256,Waveney 007C,Suspect charged
dcf4e0c91d373b8ea1f42b8b1a74ee4e1e6c051adbc4049b995eae1f3b5fe555,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.739686,52.491376,On or near GODETIA COURT,E01030277,Waveney 002C,Investigation complete; no suspect identified
8476f2ffbe31d0d68d2ec8f24192f495d42bdda1d8635fd522872242383b7115,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.155254,52.058719,On or near TOWER STREET,E01033129,Ipswich 007H,Suspect charged
b075885f4d3728e47cf95329a9015cd312cadd4a612670be03b4121114dfbfe4,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.363765,51.969676,On or near LOOE ROAD,E01033450,Suffolk Coastal 013G,Investigation complete; no suspect identified
a15b2c4e9ed4350bab1d88f92a8b84c575a964e82853c59b7795e7acd6038e73,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.154222,52.047190,On or near STATION STREET,E01029968,Ipswich 012A,Investigation complete; no suspect identified
30a64a1b3d28b7fff75b0c57eadfa8c7994debdc7300600eb8a6e931b4bf1dce,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.139663,52.064218,On or near PROVIDENCE LANE,E01030022,Ipswich 006A,Local resolution
ba3e79ae9b957e451b16ea904e0b008e89c10e976d2cf458cfe94fcbc0c4c3f3,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.137014,52.062444,On or near GATACRE ROAD,E01030023,Ipswich 006B,Investigation complete; no suspect identified
75bd6438291db2baedda6d0d77a4cca45bcb67e09a4a2622b8e2f3cda181ed94,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.071758,52.278213,On or near THWAITE ROAD,E01030059,Mid Suffolk 005C,Investigation complete; no suspect identified
d7d9d8df39b94f95fefaa47fb89726311a37de641a55615bf7ac38793e8fa964,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.439067,52.085106,On or near Supermarket,E01030108,St Edmundsbury 014D,Suspect charged
7d6dfd3bc180c80e9355bbaea3d8a4fc137ed1541605739bc3721da1e5f5c2b2,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.234092,52.065233,On or near THE WALK,E01030184,Suffolk Coastal 009D,Offender given a drugs possession warning
1d535f6ec336da08af0d087bda0db63fc3bef9f68f1371fa40bf711307779185,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.754610,52.481314,On or near Parking Area,E01030247,Waveney 007A,Suspect charged
008499a6b3783dadac46b4f69061cb3d1c5d873578e4889e80c4aa9f59d11fd6,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.745313,52.474890,On or near DENMARK ROAD,E01030250,Waveney 004D,Suspect charged
5781fd3addeb5c3b91656443869dead7f0d7e36de23f5177d6516925b1f0b231,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.741252,52.465934,On or near ST LEONARD'S ROAD,E01030256,Waveney 007C,Suspect charged
015c4220fb58c29e69d0d5560579d3b22c35005ecd7f6882023bb2da95a6c84e,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.190367,52.034065,On or near SPITFIRE CLOSE,E01033131,Ipswich 014G,Investigation complete; no suspect identified
ea451e4bbb5fe9747e4c17212df0c498bf371bc5de220608aba303bad1817f47,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.177848,52.068275,On or near KINGSGATE DRIVE,E01029997,Ipswich 004A,Investigation complete; no suspect identified
a0538a13ad8fd218ce077c3040296bc5fcb8548cfa17cfb73b0bf9fdf4e40520,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.139126,52.060508,On or near PROSPECT STREET,E01030023,Ipswich 006B,Suspect charged
a0538a13ad8fd218ce077c3040296bc5fcb8548cfa17cfb73b0bf9fdf4e40520,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.139126,52.060508,On or near PROSPECT STREET,E01030023,Ipswich 006B,Investigation complete; no suspect identified
7df237ad1121bcb2939ece52ceab01e143fd1ff005872a060f340d66621179c7,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.135146,52.085330,On or near HOMER CLOSE,E01030036,Ipswich 001E,Investigation complete; no suspect identified
e340499339e7e2d21c7bf2e220e64436041cf012749e8fafe272b1d96e96b355,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.426983,52.079241,On or near LEATHER LANE,E01030114,St Edmundsbury 014F,Offender given a caution
2c6f660b67d18a59c0a1beb020f26148dadd3dfd0bf8831ffc2d9ae0bed0e8c0,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.352141,51.963784,On or near Supermarket,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
1f61fdef2039a67aec35e0f3fabc979a409e1f46a5f01c722adddc2decf2a6aa,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.363077,52.328065,On or near Park/Open Space,E01030201,Suffolk Coastal 001A,Suspect charged as part of another case
218e43682733dec1c3f154d3d9e490900928d98eef59499b64ec3a31ab473ac1,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.485774,52.217911,On or near HENLEY CLOSE,E01030209,Suffolk Coastal 003C,Investigation complete; no suspect identified
12d20db563c7f0d3d1faa28a6de100f9679ddbffcc793ef4d04fc87b823bd0c6,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.223307,52.088715,On or near Park/Open Space,E01030221,Suffolk Coastal 006C,Investigation complete; no suspect identified
8641ddfa779776ebf49730f39db9430ed2cf6890bc13b16a746cb1cd0fef294e,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.746447,52.480260,On or near CROWN MEADOW WALK,E01030261,Waveney 002A,Investigation complete; no suspect identified
c5230ee407e0a4b788c3b92ac0f6dbd903cf40fbd0b834dad01d675ad16e187d,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.679185,52.326359,On or near Supermarket,E01030282,Waveney 014A,Investigation complete; no suspect identified
b913ef727801d0c17fe8bb286476d8b2b1f4b95b841592c9d24e96df29ab7371,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.156363,52.058717,On or near NORTHGATE STREET,E01033129,Ipswich 007H,Investigation complete; no suspect identified
7f9a6c484d4c67905656e197e66549be23c9d4d0e21025afe6d86080c361e1b5,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.903132,52.130137,On or near SEWELLS,E01029876,Babergh 001A,Suspect charged
4ead4990db7b9952924b745e8cd81588211980152d0c062c7bb8ce55ade7348b,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.040391,52.049159,On or near TIMPERLEYS,E01029877,Babergh 005A,Investigation complete; no suspect identified
4e3ab8c1030cc4c3b226f34c36179001e1a3e988d80bd114311ba939eb87fdc4,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.737637,52.037799,On or near INGRAM'S WELL ROAD,E01029918,Babergh 007F,Local resolution
2e7e8b19768f00bcecc50e64b5054ae18a7c6b956df88fcb68d55bbe525ca47a,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.731784,52.039851,On or near Supermarket,E01029920,Babergh 007H,Suspect charged
227beb96b9552790dd0c0a75eb26dd7cc888a76230e836056a1d7a762a392a23,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.410563,52.246127,On or near Petrol Station,E01029925,Forest Heath 008A,Local resolution
a53d6cb3dfb4df5cf862a396860376c52c0fb32cad0362ac8c852ac63438f515,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.112793,52.073574,On or near LOTUS CLOSE,E01030028,Ipswich 003B,Investigation complete; no suspect identified
49d0e6fadf859706ba9cdde94d6c2f7567769021617c110ea9ea1aebd29f0ec4,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.131999,52.079801,On or near STRATFORD ROAD,E01030032,Ipswich 001A,Investigation complete; no suspect identified
9420d31f202fce6113aedd01d820c0e044c785a5efa79faf44ef308089884795,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.108338,52.110683,On or near MASON COURT,E01030047,Mid Suffolk 012E,Investigation complete; no suspect identified
b6302f1f3ede9a1019c5a1cf5d856b26d97fec84c1ed2d0c3d3e3b29c5d2dd96,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.995293,52.178176,On or near EDGAR AVENUE,E01030080,Mid Suffolk 008D,Investigation complete; no suspect identified
b8c249d027d94cff814d410514beb9a479b1427bf9a2ac862fb78c4986eb5739,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.281554,52.061536,On or near BETTS AVENUE,E01030190,Suffolk Coastal 010C,Investigation complete; no suspect identified
fdc6ed7118ff44b274f963f1615c4621c8b2cda415bbf567f34e8f80174df295,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.707988,52.419238,On or near MARKET PLACE,E01030252,Waveney 012C,Investigation complete; no suspect identified
fc751df0923c872b30cc26d62c06a5dc06e0b6040ab1d9bd718574156974bace,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.157212,52.055870,On or near TACKET STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
0565dde7c3a0457641510a3e6892ca38b627267246d6d1849c11e6e0deb0a928,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.666441,52.104056,On or near SCHOOLFIELD,E01029884,Babergh 002B,Suspect charged
25ecff4a02cab3ef99eb99aa03b1f6832ae9649a2039b52326313e3784ec7791,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.864396,51.972892,On or near HARPER'S ESTATE,E01029906,Babergh 009D,Local resolution
67ecdfd9a68a3b681bd1575eb96f28d85fc09ab346912c35f8e416bb61a39dc2,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.731784,52.039851,On or near Supermarket,E01029920,Babergh 007H,Suspect charged
50c90c0ea77b72dff680d6123f16923a2da275e4c3f8fce4aa7e7436cf21ed51,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.189409,52.038633,On or near GORSE ROAD,E01029994,Ipswich 014B,Investigation complete; no suspect identified
2c5e1f5e5bc837468241572512d1f3c6b9bfe9cfe2c746b8bfb4832772695ea7,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.140834,52.062810,On or near BEAUFORT STREET,E01030024,Ipswich 006C,Investigation complete; no suspect identified
3060d937c3388bc6667cec2bbf9ed2371a101ca0a281f89100ebfa0bf662f00f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.140635,52.079931,On or near Sports/Recreation Area,E01030033,Ipswich 001B,Investigation complete; no suspect identified
1bb055723c0c74719df49cfff33f4d64e64e44534d6431e80de90629a6d96b58,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.275628,52.319515,On or near SHELTON HILL,E01030082,Mid Suffolk 003B,Investigation complete; no suspect identified
1cbd7192596a05f9049aeabdb2eb9610ef3e3afc8cc29fb47b69d8a754780268,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.437661,52.084488,On or near THE PIGHTLE,E01030112,St Edmundsbury 012D,Investigation complete; no suspect identified
cc2e730d5920b7844c0f2c2de6ba46012d6fe6b0ac11f410d80d6a984fd59a1e,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.411802,52.088132,On or near APPLE ACRE ROAD,E01030117,St Edmundsbury 013C,Investigation complete; no suspect identified
304bbe3bb550ec4de15c5a1c5fe00a0e1f5cb1043f2ea04b18cc989d9e7165f1,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.350482,51.962437,On or near HIGHFIELD ROAD,E01030165,Suffolk Coastal 015C,Local resolution
33789d5bff5b869e36e5cb53335b68d4058cb7adf006cbb8c1eb3ab2f5184392,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.746188,52.477210,On or near WALTON ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
52df017739c21bab873d96fe09db5d0972b4909241c26006df2e23085447a508,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.155995,52.058268,On or near Nightclub,E01033129,Ipswich 007H,Local resolution
2588a55ed8e26d194204c3b0a83996bc7f66361eaeb49535f6d4ef2196db9c12,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.195942,52.035146,On or near HALTON CRESCENT,E01033131,Ipswich 014G,Suspect charged
a3d22ca3b3e20741f6ac9ff6001315d48503b0f3a0598be5ba18baee91b5137f,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.511422,52.343731,On or near Supermarket,E01029947,Forest Heath 004E,Local resolution
9da3739377da036cc0457f7df4bdd0922b0d7b8f815d3ab4496e6a0c526c5e70,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.190833,52.038567,On or near BEATTY ROAD,E01029994,Ipswich 014B,Local resolution
c2384b062763c604ecdc6c2f868a5834ce085d2ea43b11e74656237dfa03f1c0,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.998868,52.178912,On or near FORD CLOSE,E01030080,Mid Suffolk 008D,Investigation complete; no suspect identified
e17f7aca2eaabe5034f9ea3953b347d565e77a8357f77e443058412a14e7b029,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.426983,52.079241,On or near LEATHER LANE,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
babf252be33096649acd2e1f6c01db16f28e9fb05da20950b7343bc69c0c32b0,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Investigation complete; no suspect identified
b2a032ac4981557f693956c948e529f2b199a2d4c53846bc366e1f12a3cdab31,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Suspect charged
7f57f0cd43567eb7a06944521a9ec5969680d667a1d00d2f486df36d9ff92785,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.750268,52.473744,On or near STATION SQUARE,E01030250,Waveney 004D,Suspect charged
866966b1006ccbe14cbad69fa58e8f52539cd2c2455957609b38821c438c7505,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.737650,52.466003,On or near SOUTHWELL ROAD,E01030257,Waveney 008A,Offender given a caution
8802194e976e6a869a54494a462cc4b92a6425e0e676f94e827c6a41e29f6e5f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.713620,52.467283,On or near BOON DRIVE,E01030288,Waveney 006E,Investigation complete; no suspect identified
73189b538318cf36c1c2df6b6342f27af8aa1257ec31c723b2c92f8d85935ace,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Suspect charged
7e624cabbc65fc6373b8b0e90252c18ca6fc0acc0289383a4949616632ff73c5,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.177937,52.069118,On or near QUEENSGATE DRIVE,E01029997,Ipswich 004A,Investigation complete; no suspect identified
9a75a9b653ca74d7fd6411fb79a16821dabc5906271be2c18c35fc110e7a41ab,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.119907,52.041637,On or near LAKESIDE CLOSE,E01030016,Ipswich 013E,Investigation complete; no suspect identified
553ab75e00841aeb4c3ce824b806f51c5c7d95d365ccd2e52b4656a7f9112263,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.140730,52.059872,On or near LONDON ROAD,E01030023,Ipswich 006B,Investigation complete; no suspect identified
fa6fe6773b0db70fe69c6b54aa4ab711a50ce930f32d2f83c06c88f7da4592e0,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.878943,52.325333,On or near JACOBS CLOSE,E01030145,St Edmundsbury 001D,Investigation complete; no suspect identified
3782c0492121073d39f28970f23e9fec8c91ad0823307fa1899299cf7bd492a6,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.459510,52.194840,On or near HARROW LANE,E01030212,Suffolk Coastal 003E,Investigation complete; no suspect identified
054fbfcf7c0d05c5cb6417e58916bffdc07d72b692455ca7506dd583fbd67279,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.753163,52.488367,On or near YARMOUTH ROAD,E01030247,Waveney 007A,Local resolution
a7282515650101be860bdd0572330244499df87c2b3672605510f9c48f23a68f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.757268,52.481554,On or near Shopping Area,E01030247,Waveney 007A,Suspect charged
33789d5bff5b869e36e5cb53335b68d4058cb7adf006cbb8c1eb3ab2f5184392,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.746188,52.477210,On or near WALTON ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
33789d5bff5b869e36e5cb53335b68d4058cb7adf006cbb8c1eb3ab2f5184392,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.746188,52.477210,On or near WALTON ROAD,E01030250,Waveney 004D,Investigation complete; no suspect identified
c0a2d019ba257eccc32c5d442b28301b7c8d02e4d71162fef4ee0d33d6ad0796,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.745945,52.480771,On or near CROWN MEADOW WALK,E01030261,Waveney 002A,Suspect charged
1e5cd0f15314efe671b05cea7d4f842560968b95a6bf4a1c608e5b6a4904d6c7,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.014255,52.184914,On or near WOODPECKER CLOSE,E01033319,Mid Suffolk 010H,Suspect charged
08d2d23e47b18a0ce314c345a20ba29c73a826ab3d77c42e631da3a6fc0adbd8,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.256762,52.061532,On or near TOMMY FLOWERS DRIVE,E01033442,Suffolk Coastal 010G,Investigation complete; no suspect identified
8b2d4bf2fc526a767355433edbc435f24f38898b0043e2215e05fe0ceac3470a,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.128721,52.031906,On or near ALDERLEE,E01030021,Ipswich 015E,Investigation complete; no suspect identified
a99be578f77c5d2934a6d16d049cb1aa2506eb605a8d90f7c497cf490a01c0c7,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.123452,52.069245,On or near WAVENEY ROAD,E01030030,Ipswich 003D,Investigation complete; no suspect identified
c096639eb8892682b608f03bc7311c9600745ce8dad1945e9316dcf29ddc3186,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.138478,52.081643,On or near KINGSLEY CLOSE,E01030036,Ipswich 001E,Investigation complete; no suspect identified
99b243a10976a419fc3a4f3e87cca5b3702abb9015cc532bc39ddb50b4607015,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.704419,52.238453,On or near Supermarket,E01030147,St Edmundsbury 009E,Local resolution
b6884b65eb61b625cad1b4151e1171712f7487ec912415943af913f4367532f3,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.352091,51.962337,On or near VICTORIA STREET,E01030165,Suffolk Coastal 015C,Suspect charged
df5d7a9987cc7c933165ab112841180814d4555fdd77dece0d3c5d69efdda43c,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.750528,52.475588,On or near SURREY STREET,E01030250,Waveney 004D,Investigation complete; no suspect identified
d4d6ae991e91594acf28bbf79edf0c0dd9a01ea0dfa21180bf3d5da24b844fa3,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.738847,52.465524,On or near LOVEWELL ROAD,E01030254,Waveney 007B,Suspect charged
3052051d29a1fd98c2aecd3a443342a3ab9841976d683afc82495d14d71bf484,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.741006,52.461984,On or near KIRKLEY CLIFF ROAD,E01030256,Waveney 007C,Suspect charged
bb3f3003806ba60686b9858f4b8eebaf1648c13abc3462d720710b2285bb22a6,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.744853,52.469310,On or near GROSVENOR ROAD,E01030258,Waveney 007D,Investigation complete; no suspect identified
aabd58860933d5e256b894e4cf03f0f0796f756971163dc78b55c1eb5a9583da,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.726994,52.484195,On or near PETO WAY,E01030263,Waveney 005B,Investigation complete; no suspect identified
be6afca7b33e02711fcfb63b78298dc557b4151f0c7a307fea591815c238a12c,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.157595,52.057577,On or near Supermarket,E01033129,Ipswich 007H,Suspect charged
4eb6727ad4bcb2f3c6187c9c17fdbc4ad1998fdec5aac570862541377e37fc6f,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.163636,52.060680,On or near NORFOLK ROAD,E01030010,Ipswich 005D,Investigation complete; no suspect identified
9c32ab4c181067df110a6c66a68df3a70d005ade47fa32786f2f813d34812258,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.126911,52.042108,On or near BIRKFIELD DRIVE,E01030018,Ipswich 015B,Investigation complete; no suspect identified
66c08963cc114ec27ba2dd87f15a2d1524c183907bdb9abe7f2badcdb65c3f05,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.928876,52.246889,On or near GROVE LANE,E01030049,Mid Suffolk 004B,Suspect charged as part of another case
faeb16b9cbdae6c56097425c27c1279b2e0de04514f862d9d02ba145dcee298c,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.712139,52.245425,On or near Shopping Area,E01030091,St Edmundsbury 006A,Suspect charged
1445c0f885198a764d365fb88a74f7646dc8f6a970aed33d8fe49051aa82536f,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.688210,52.246566,On or near WESTLEY ROAD,E01030124,St Edmundsbury 007C,Local resolution
1445c0f885198a764d365fb88a74f7646dc8f6a970aed33d8fe49051aa82536f,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.688210,52.246566,On or near WESTLEY ROAD,E01030124,St Edmundsbury 007C,Local resolution
3a9667e27bc4014551fc78ab9a1c58628fe1c51521bbf177b5cb888363cefc3c,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.717868,52.304133,On or near CULFORD ROAD,E01030135,St Edmundsbury 008E,Suspect charged
163c5cd298c91c40f63ff9111a42b989ed1b109106f5bbebe98b96c48ca27c16,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.340496,51.972633,On or near ST MARY'S CRESCENT,E01030160,Suffolk Coastal 014A,Investigation complete; no suspect identified
248a16344d1a2f0d6554d237a96fe5dc60f69ca467bc8bb5c288ad1f67199678,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.340025,51.957698,On or near Bus/Coach Station,E01030162,Suffolk Coastal 015A,Suspect charged
dda4e75cde1ab2e21f5d0e4f3763313b8b77a5aeb4e0bd89ac59cc6dfdbffe9d,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.722116,52.428715,On or near CLIFF FARM LANE,E01030253,Waveney 012D,Investigation complete; no suspect identified
3ee79e42d3054e3e77d8fef06217d78cbe494072f78dfc0ff72ba917b6960895,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.153633,52.048141,On or near HARTLEY STREET,E01033130,Ipswich 012G,Investigation complete; no suspect identified
03ffed23f275fec35ebfe71663e5a4eddd0a1b85a934bf90eed9f5ca6936743a,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.153633,52.048141,On or near HARTLEY STREET,E01033130,Ipswich 012G,Investigation complete; no suspect identified
73fe22efa4cd65e550f6dce372dcade6a8f2aba49b59620dededa7f20440cb6e,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.251481,52.065554,On or near THE WHINNEYS,E01033447,Suffolk Coastal 010I,Investigation complete; no suspect identified
39cb5a7b0f636dc6eb69d337d61243f92f8d35731321c527e6fb455e6230c542,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.430411,52.082156,On or near OVERCHURCH CLOSE,E01030109,St Edmundsbury 012A,Offender given a caution
39cb5a7b0f636dc6eb69d337d61243f92f8d35731321c527e6fb455e6230c542,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.430411,52.082156,On or near OVERCHURCH CLOSE,E01030109,St Edmundsbury 012A,Offender given a caution
5256a552b576e5082ed40ce1fb3398df4bd69473520f9c89db1060469ae2dbe1,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.438501,52.082771,On or near MARKET HILL,E01030113,St Edmundsbury 014E,Suspect charged
ac440e4c495406af9ac3e7e15fd6d456368f1534a02173c8deb7a88717a4518e,2012-10,Suffolk Constabulary,Suffolk Constabulary,0.489247,52.093158,On or near WESTEND LANE,E01030122,St Edmundsbury 011B,Investigation complete; no suspect identified
992114a5e52f82c2c9a93320f8bbd6a5ca7f9e52cbf7495b9f2fe66cb3ebd1cf,2012-10,Suffolk Constabulary,Suffolk Constabulary,1.350276,51.960842,On or near STANLEY ROAD,E01030162,Suffolk Coastal 015A,Suspect charged
