Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
62c33abb147ef17d361de70e7be7560aa600a1458f4b46fb33ab14870184530f,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.193652,51.693683,On or near DALESIDE DRIVE,E01023577,Hertsmere 001B,Investigation complete; no suspect identified
be1de0cd5d81f3369e0c9cded9d9fb86a9656042328fca80c51901775adb7932,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168810,51.880891,On or near LYGRAVE,E01023766,Stevenage 012D,Investigation complete; no suspect identified
dee115d6b957b695ef89f876bb0cbb45bdb0d13c546920255cf578cc730aa519,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208946,51.912162,On or near BELL LANE,E01023775,Stevenage 006A,Investigation complete; no suspect identified
38ef4dc5671e4e791ba4b60c0a34a1fbe138af0ed8223db19e57c99e6fc69fc1,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.194615,51.907331,On or near WORNHAM AVENUE,E01023779,Stevenage 006B,Investigation complete; no suspect identified
ec323b00db63501f032a8faf98ba3bcd6a7a24754405fae4ac0f1d6b2d20d545,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182719,51.908874,On or near Pedestrian Subway,E01023781,Stevenage 006D,Investigation complete; no suspect identified
142bf3cfb095df4604efd5c48f59c8adfc174484549f8f7063b405f4d4ea17b3,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.185069,51.887366,On or near GREEN CLOSE,E01023786,Stevenage 011D,Investigation complete; no suspect identified
c237a9ed58804bec47fb8f58dcf1923f8a72f87359f745b7514f031222213c4b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.184141,51.887675,On or near FELLOWES WAY,E01023786,Stevenage 011D,Investigation complete; no suspect identified
222e53f09c94dbdf188ffbf8aedc05261a265ff43c7ac793c7eab36c934f8b37,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.191387,51.883452,On or near BLAIR CLOSE,E01023786,Stevenage 011D,Investigation complete; no suspect identified
38eaa3c6ede5d936c253ffd6f146c2a0a8371c4a011b0bb6a977382e9c7a6aa2,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172866,51.891223,On or near BARNWELL,E01023793,Stevenage 010C,Investigation complete; no suspect identified
9aa39f8e33d27ace651967c2b6dbe6bf2af47b9b2050d4808672624b2ec08459,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221024,51.905647,On or near CROMPTON ROAD,E01023798,Stevenage 005D,Investigation complete; no suspect identified
07b4a1a5c361ed2208a042fce408e3c80e411bcc002709d03385b9e1a986199a,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176924,51.927020,On or near SALISBURY ROAD,E01023801,Stevenage 002F,Investigation complete; no suspect identified
73ec2f4714889264e2914ff91571c44cf153639dfe606d6e1a762074a0a4061e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189396,51.900461,On or near HOLLY COPSE,E01023757,Stevenage 008C,Investigation complete; no suspect identified
64417f41d82ee8adffc87177611b66c601fb87c8de0871e027d72bc118a46007,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168390,51.875471,On or near HERTFORD ROAD,E01023764,Stevenage 012B,Investigation complete; no suspect identified
2299a229e4b3dc427ddf52e9649bfed296127d7afbe52317ccca3d3a13e8acbe,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168044,51.882920,On or near EDGEWORTH CLOSE,E01023766,Stevenage 012D,Investigation complete; no suspect identified
14b57f44ddf37cae545dac4c3f17ec3132a23017974c35798a6baefa84315f5d,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207451,51.909163,On or near HOWARDE COURT,E01023775,Stevenage 006A,Investigation complete; no suspect identified
a5d32ad11bb8149a7c2a857aae4b09434ee45ab0c408e0d57cffd440095898fd,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201612,51.906485,On or near Sports/Recreation Area,E01023779,Stevenage 006B,Investigation complete; no suspect identified
d4f6612c6138e3b9e5832e9ac407aaa0bc7e9d7f98c1eee162aa8acefc104859,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200517,51.884411,On or near Park/Open Space,E01023786,Stevenage 011D,Investigation complete; no suspect identified
e9585709410662368bee6b5db9ea8f711f05c603685e8b68f574a2ef500bfdd1,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168502,51.893808,On or near SHEPHALL WAY,E01023792,Stevenage 010B,Investigation complete; no suspect identified
5d743327c11c1b393eef9a233d9468218d16ca52d26fe606aee9f16c8f54c250,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219741,51.919331,On or near SHERINGHAM AVENUE,E01023795,Stevenage 005A,Investigation complete; no suspect identified
542e0d11df8c7463bc65dd0b4cbb60b591529b05dd35e78908a24d3d9787c84e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217254,51.912378,On or near Pedestrian Subway,E01023798,Stevenage 005D,Investigation complete; no suspect identified
190d0466f2fea5b16cca4bad679940f584361d56b60ba428812dcf47a6e6c89f,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216840,51.910718,On or near Pedestrian Subway,E01023798,Stevenage 005D,Investigation complete; no suspect identified
5a235fc1599a0c9090dae5d8d1fcecb5760b6563bd5c8f8203332f829b2e978e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.218682,51.922201,On or near HERNE ROAD,E01023800,Stevenage 002E,Investigation complete; no suspect identified
0a0bf269bc1df23ff8b14afa17bce3b10ec270f70b189873a0f085f8e8824111,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.162454,51.906347,On or near FERRIER ROAD,E01023760,Stevenage 007B,Investigation complete; no suspect identified
4b6ee799e05052c6dcddf568868047f57d19bb0029aad5338c785dae6d933d63,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.166919,51.904142,On or near CAVELL WALK,E01023761,Stevenage 007C,Investigation complete; no suspect identified
aff22ea2d96a9b5d08aed7ff817438cd9597a326d47481132ca2d82e89036f34,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179760,51.919133,On or near Parking Area,E01023774,Stevenage 003D,Investigation complete; no suspect identified
5e3b8a4c3cd7cdf78ef0fcfe0a605b393473d19a48a96aa0e97a504b6ad56dce,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173406,51.918387,On or near MILDMAY ROAD,E01023774,Stevenage 003D,Investigation complete; no suspect identified
ba78d41923f2f8cec0214dcbc058a4c480cfb286f9232c5331b2a48da487f0ab,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208946,51.912162,On or near BELL LANE,E01023775,Stevenage 006A,Investigation complete; no suspect identified
7e74ca3092f1f67869fba4f10da9c97be54958c16812c25bd8b4283d496f537f,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.196823,51.907005,On or near POPPLE WAY,E01023779,Stevenage 006B,Investigation complete; no suspect identified
64f66334fc1211fb803b111108fab24311a029299402d218d088366c37bf1909,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186077,51.881455,On or near BROOKHILL,E01023783,Stevenage 011A,Investigation complete; no suspect identified
61a6ac1cdc00eb11e71f42bfd0c1599320cf63f29076630233666b9c2cbbc42a,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.206032,51.896976,On or near NORTON ROAD,E01023786,Stevenage 011D,Investigation complete; no suspect identified
798bf7e9e019429b2d2a84d40128c84d70afc8257188f21fd6f6e1623e78b14c,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.193258,51.884263,On or near Supermarket,E01023786,Stevenage 011D,Investigation complete; no suspect identified
5b191e613db31d05831534333179cb43cc65d5ff9a142068bb33643b6d04cd38,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168950,51.892457,On or near Supermarket,E01023793,Stevenage 010C,Investigation complete; no suspect identified
33d8713010717af8afd0af31f672b92a070c2a813640f59a5503fc582f7e6bad,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223086,51.915263,On or near HOPTON ROAD,E01023795,Stevenage 005A,Investigation complete; no suspect identified
14a1e825c419e932ab9e8ae446aec9cf726ad27dd7ed01f6e165dc8ddb9db385,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210521,51.925566,On or near LISTER CLOSE,E01023800,Stevenage 002E,Investigation complete; no suspect identified
93ccce80a13991cc85aafcd3e6c93a493d63bd4155543b3efc9fc87094278a8b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.175162,51.905934,On or near NASH CLOSE,E01023762,Stevenage 007D,Investigation complete; no suspect identified
cd327e6dca3b1d14fd14e97ca5cccddaceb662eaf520ed31faf7713017c7ff3c,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.177029,51.912590,On or near CABOT CLOSE,E01023769,Stevenage 004C,Investigation complete; no suspect identified
82b2af693068d60c8e4f6d092d4a36dc6b495bba16095bf87b86108e4363499b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208946,51.912162,On or near BELL LANE,E01023775,Stevenage 006A,Investigation complete; no suspect identified
e3d8e0e8a7f02e9489eba08c1d4968521873af3f340fd9c9b14a22b8b276f022,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208946,51.912162,On or near BELL LANE,E01023775,Stevenage 006A,Investigation complete; no suspect identified
75d204bf59a36c543e1b38fdc86a9c75cbf6c150464d5144066bb5541f2c2da0,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207309,51.908361,On or near TOWNSEND MEWS,E01023775,Stevenage 006A,Investigation complete; no suspect identified
b509faff4e76e5f9b653bbd439c88fb16c897abafb269e941eee7ae64719022e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207309,51.908361,On or near TOWNSEND MEWS,E01023775,Stevenage 006A,Investigation complete; no suspect identified
2046da762c7d5f8ff5a30ecb5675358c9d172c10602358422b7c62bf317f1e49,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210666,51.908754,On or near WOOLNERS WAY,E01023776,Stevenage 002A,Investigation complete; no suspect identified
31520039488780868114e6be6e75967a19192d02fafb67d2d51d599040284308,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208895,51.910516,On or near PRIMETT ROAD,E01023776,Stevenage 002A,Investigation complete; no suspect identified
06072ae837c5888cc6828b85728bac65a525bac7b9db08a87d94f9f9475d0358,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176820,51.917388,On or near Pedestrian Subway,E01023780,Stevenage 006C,Investigation complete; no suspect identified
5bc64dfc0f1da5395f07d4acb1cdcb3c6f3c93f72d41759c8428c4e7a5fe0e74,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190638,51.884727,On or near THE CHACE,E01023783,Stevenage 011A,Investigation complete; no suspect identified
142ead386a53b656a25979e7f8fa427abebb61f8727b938f40bc1deace52700a,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.183486,51.924082,On or near Pedestrian Subway,E01023787,Stevenage 001A,Investigation complete; no suspect identified
c31d8798164eb5f336fff899dd2d03cdf4f9c3ccf6361579d0889a36a19b3544,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173313,51.895951,On or near ASHLEIGH,E01023792,Stevenage 010B,Investigation complete; no suspect identified
0c482669c0d914cb79b545316e3726f91b3e681ec6a7d1e309485dfe73d1a359,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172866,51.891223,On or near BARNWELL,E01023793,Stevenage 010C,Investigation complete; no suspect identified
bdb1fbe98c365321b50fa87533c0b669de2bd49e5221e63cd221c0ea4e851f52,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189301,51.902456,On or near BEDWELL PARK,E01023757,Stevenage 008C,Investigation complete; no suspect identified
63f7c4e6a2f741378befa52eae695af65c7c93beedadf6170158906e3b6a6e0b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208676,51.899579,On or near KINGS WAY,E01023758,Stevenage 008D,Investigation complete; no suspect identified
b5ca656aabe4cb8d177b3c4d5d103fa53d7d51199abf3870392121cc225170c1,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173705,51.904202,On or near PRIESTLY ROAD,E01023761,Stevenage 007C,Investigation complete; no suspect identified
4ea773912bef3f2f6946024a819180653e0890f8698b39f3e0a5cd82301833a1,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.169004,51.875040,On or near BALMORAL CLOSE,E01023764,Stevenage 012B,Investigation complete; no suspect identified
cc2770ca1d8ef03f0328f761c57910d32fa0ce6ba97b3f8c81a70736d8d67a12,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172454,51.882027,On or near ELBOW LANE,E01023766,Stevenage 012D,Investigation complete; no suspect identified
6ee77f8875c36610325cae78f1c587da71e909ab055e3585c1eaadf2dafffe88,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.193997,51.909695,On or near BARCLAY CRESCENT,E01023775,Stevenage 006A,Investigation complete; no suspect identified
15097d763ab895fdca3202702708e7b696e801c3b1842f65c01bf2fb3675814b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210666,51.908754,On or near WOOLNERS WAY,E01023776,Stevenage 002A,Investigation complete; no suspect identified
566cfeb36a0283faa08b425b96c5601ac305c3b26e160785cd9d99b8603d4494,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210666,51.908754,On or near WOOLNERS WAY,E01023776,Stevenage 002A,Investigation complete; no suspect identified
6c2fda6fe574b0277eaf1169dce233c2663eada89cfc68fb0ae694f92dbc2af1,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.188030,51.884902,On or near Parking Area,E01023783,Stevenage 011A,Investigation complete; no suspect identified
cb62d212420a1c876a93cc8ccb09b632f31d3174bf4dd6bf6c55ff878a05b181,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176366,51.882645,On or near BURYDALE,E01023784,Stevenage 011B,Investigation complete; no suspect identified
8c53df581a1c52176ebf7fa5ce5189a13a29fc8dfc4cf59837e5eaaa0a40abc0,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.206032,51.896976,On or near NORTON ROAD,E01023786,Stevenage 011D,Investigation complete; no suspect identified
64ebaafdd83b8694191adb39d01bf00b682ef4a53aab6b0950bc8c694c07903e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221956,51.916999,On or near SKEGNESS ROAD,E01023795,Stevenage 005A,Investigation complete; no suspect identified
5b8344a97c4576c371bbf494647dba813a30e823ba7eae1024fc7c13a310a23d,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186592,51.927484,On or near NEWCASTLE CLOSE,E01023799,Stevenage 002D,Investigation complete; no suspect identified
6eb0e167520719a6dd8b82a8ba17fc8332aba343a8b68854e2fc9dbd5833c7e4,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.659154,51.801443,On or near ROSEBERY WAY,E01023418,Dacorum 003A,Investigation complete; no suspect identified
b1cb0a59342b478b82b4c7d98b43d50ebe220beb1a01b4688b3b56f2c0aa8052,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.669855,51.797581,On or near LUDGATE,E01023420,Dacorum 003C,Investigation complete; no suspect identified
68bd6713cb3ebda2c878deccfb3984d4dc1a86acc9c5f439d98481ee2146bd46,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.675251,51.792562,On or near BEACONSFIELD ROAD,E01023423,Dacorum 002A,Investigation complete; no suspect identified
927f7cdedbf1526daef6ffc8bde9d8c4674946e27a47be558ae7a492d8c6a8ce,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.656290,51.794360,On or near DUNSLEY PLACE,E01023426,Dacorum 002D,Investigation complete; no suspect identified
1e1f70d4177f96d3b7b30da4dba4c2d12f7718f5a5aa378e21bd15cfde83c1a6,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.160042,51.891716,On or near ROUNDMEAD,E01023751,Stevenage 009B,Investigation complete; no suspect identified
296dfc718c08e6bafb6d809d31c23d946da4707a550e3c849bd03a3355ccffcf,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
f8be0c0454d6641b0e05f97915cb3e732d17c8779d2ba5521b21748ac7b4eb87,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.175065,51.899710,On or near KELLER CLOSE,E01023761,Stevenage 007C,Investigation complete; no suspect identified
2646400df660cd858bd811c53b4b3bc6cc15a99ced2a093759a3bfd2db067fe2,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164168,51.877123,On or near DAWLISH CLOSE,E01023763,Stevenage 012A,Investigation complete; no suspect identified
e3a923d0726bd142fd50b302b8317491f163f9e60a7f63021f1fcc4d7d1d6a27,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179760,51.919133,On or near Parking Area,E01023774,Stevenage 003D,Investigation complete; no suspect identified
0005bd2faabfeacc880d1406617268aa2df8c8daf01eed994a31fd6d22114b23,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200947,51.910755,On or near INGELHEIM COURT,E01023775,Stevenage 006A,Investigation complete; no suspect identified
f9e6219e1fec561c49978d6c169cacdde6d06052865c3888f4c69a395dbde193,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.184186,51.926197,On or near Pedestrian Subway,E01023788,Stevenage 001B,Investigation complete; no suspect identified
e0ad31a8283359aa65759962f92d5d8c7b558be8e31187ca91467ad7aa1bfd13,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.612799,51.783110,On or near A4251,E01023416,Dacorum 006C,Investigation complete; no suspect identified
4f182853489ee514a97d9e355e43c94c4348f14b78aaab999b73c2cebd698f4d,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.658575,51.807272,On or near B488,E01023419,Dacorum 003B,Investigation complete; no suspect identified
fa1158d9ed9fa8f00f3ee38c9cc4a21b8c762a45045d63442dff317a424e2516,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.660290,51.799801,On or near Pedestrian Subway,E01023419,Dacorum 003B,Investigation complete; no suspect identified
3141c6d439b087440f4a849a05e9f860cc4d04a68932297ecbe5c743b10033c1,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.661255,51.787296,On or near HASTOE LANE,E01023422,Dacorum 004C,Investigation complete; no suspect identified
e33918e130c777389ba22beca54b52a865f9a4999189c9da3e7fef8b10b62422,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.652181,51.796984,On or near HAWKWELL DRIVE,E01023422,Dacorum 004C,Investigation complete; no suspect identified
3a164f0a70fcf7b13e3b22c3cac95a0db79beb638e93a63a0bc7204cfc91da42,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.650391,51.796199,On or near Sports/Recreation Area,E01023422,Dacorum 004C,Investigation complete; no suspect identified
78cc9de593bc068f6f3858ecc520a2079270ed1c8854e2cb15ded41d60c8958a,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.647947,51.799390,On or near GROVE PARK,E01023422,Dacorum 004C,Investigation complete; no suspect identified
480022a95976fed705e56ddb74b42d751441f465d2cd5dd3d3cc9099d9813a6b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.675604,51.794885,On or near WEAVERS ROAD,E01023425,Dacorum 002C,Investigation complete; no suspect identified
c863875e509fab989929fe12079dd74ac6f760ae9c08cfdc76f383366a3c4488,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.671355,51.791933,On or near BARBERS WALK,E01023425,Dacorum 002C,Investigation complete; no suspect identified
8e8123005a22cfbe90a2baa15a958c44fa46d241fcaeedec4b457b97a7cb53f6,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.671176,51.791131,On or near COBBETTS RIDE,E01023425,Dacorum 002C,Investigation complete; no suspect identified
ac5961e0edbd166f440fa09dce818f27ed08160ae2bae2b4a5322c20df68b2e8,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.656290,51.794360,On or near DUNSLEY PLACE,E01023426,Dacorum 002D,Investigation complete; no suspect identified
50926237c8bb455e8c5b3ac4b0484683e32b7dd2af7d4987de3f6641756661d7,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.668577,51.791227,On or near WESTERN ROAD,E01023426,Dacorum 002D,Investigation complete; no suspect identified
2836874c24b61e8ad2c988c83d8ddd74624016764591996904dbd71766ab1629,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.564127,51.760452,On or near Shopping Area,E01023361,Dacorum 009A,Investigation complete; no suspect identified
545147a8542413aae47095fd01248964f735f1fbc3e0922759af2d70624a77d7,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.573370,51.769241,On or near EGERTON ROAD,E01023363,Dacorum 009C,Investigation complete; no suspect identified
dcd4e56228f5c24326dc1ef621db58db85bcb4bb2bc9a9d82ff4445e4466a468,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.565777,51.766892,On or near MURRAY ROAD,E01023364,Dacorum 009D,Investigation complete; no suspect identified
ba738af5456d5864a73a042b11af0dbf8cf8d0afce6657137c91ebc78cb2503e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.560436,51.758033,On or near THREE CLOSE LANE,E01023365,Dacorum 014A,Investigation complete; no suspect identified
c7ba348f4416c8b453af2db3dc4824efed3610ac8a711f415bda42ffff024374,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.561581,51.753910,On or near CORAM CLOSE,E01023366,Dacorum 014B,Investigation complete; no suspect identified
eba298cc45a7d1ca944eaceae423453917da72c316282c9b7cb7ae06afab4eca,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.560276,51.748940,On or near A41,E01023367,Dacorum 014C,Investigation complete; no suspect identified
9912ef9a3a43536db8ba1bc735754329c049ac8422e878dba58bb48ce229f80b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.587040,51.765423,On or near CHAUCER CLOSE,E01023369,Dacorum 012A,Investigation complete; no suspect identified
6bba800bbb31c4e19c8a42c6bf65e83f7adefe6d9ff0be5387d45e8b450adf3a,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.587040,51.765423,On or near CHAUCER CLOSE,E01023369,Dacorum 012A,Investigation complete; no suspect identified
54ced5e7eb520d67b8209f108aabe295dbd1ced1144fcf7f347663694f5e1e1e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.578864,51.764119,On or near Sports/Recreation Area,E01023370,Dacorum 012B,Investigation complete; no suspect identified
8ba50b55cefe7bcd5c9c02d37c01406f1a1ed11ba839d63208828eea2043189d,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.580016,51.762973,On or near THE HAWTHORNS,E01023371,Dacorum 012C,Investigation complete; no suspect identified
b2984857aa4a455dc0b2fbdeed2841c5a7210992bbb2303431022253aea35222,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.582626,51.762447,On or near VERNEY CLOSE,E01023371,Dacorum 012C,Investigation complete; no suspect identified
89387846a31b1669f592f119490b94ddb06b4359af3e24420251745081c46f88,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.591965,51.770598,On or near HIGH STREET,E01023417,Dacorum 006D,Investigation complete; no suspect identified
79d6441f274726f2cc0f603d93250513d599517bfa16236739684e203a62f13b,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.440692,51.775010,On or near CHALFONT CLOSE,E01023434,Dacorum 005A,Investigation complete; no suspect identified
e9c0a072093ad7cc4ffcc5991259a686314f048996741afaf25bd0c773e1dcc0,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.556209,51.758385,On or near MCDOUGALL ROAD,E01023361,Dacorum 009A,Investigation complete; no suspect identified
38ad8c6d1cb59d28f1a21243f81ccdbf5c310a640ee64262e8af63bcdcd33889,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.565777,51.766892,On or near MURRAY ROAD,E01023364,Dacorum 009D,Investigation complete; no suspect identified
38ad8c6d1cb59d28f1a21243f81ccdbf5c310a640ee64262e8af63bcdcd33889,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.565777,51.766892,On or near MURRAY ROAD,E01023364,Dacorum 009D,Investigation complete; no suspect identified
c510c60a641177bcd40b28cea7a1ebc0ec5a7c3a50c748f95f835006659a7123,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.558413,51.754222,On or near HAZEL ROAD,E01023366,Dacorum 014B,Investigation complete; no suspect identified
fa5532706c2dc09a13822338f8ceae09446fd4ae28b7124f48c3650618c289b9,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.557983,51.754541,On or near SYCAMORE RISE,E01023366,Dacorum 014B,Investigation complete; no suspect identified
caadc5ae8fb8beed56aa3438a842ad1ca18b92707f10e4ef3aed6d98cac7d077,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.558599,51.757498,On or near HIGHFIELD ROAD,E01023366,Dacorum 014B,Investigation complete; no suspect identified
93ac1d79de404d24c1e04cd628a3fce5aede54b9f18587ec58fce8ecc2081def,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.582116,51.761155,On or near COBB ROAD,E01023371,Dacorum 012C,Investigation complete; no suspect identified
1baa258d3de27c3271a6c11d6e448a0f621aab02c82266f6a9aebcd651d8c1fc,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.578228,51.753924,On or near OXFIELD CLOSE,E01023372,Dacorum 012D,Investigation complete; no suspect identified
b4a373fec0865452a6f62aafbb62daff4492dfbd8caf0da3be74e26cad70a21e,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.600916,51.764213,On or near THE LARCHES,E01023416,Dacorum 006C,Investigation complete; no suspect identified
94053de1cefd97e289866cee3769ac9309c3c18e175844cae2cf3f7c5dac59ed,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.596232,51.770865,On or near COVERT ROAD,E01023416,Dacorum 006C,Investigation complete; no suspect identified
e96cf884575f7ae7da71e29331251e83a9e4fc92c2d7b945ae5950acec111553,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.526341,51.769659,On or near SCHOOL GARDENS,E01023355,Dacorum 006A,Investigation complete; no suspect identified
63f681d7ba71b0749838aa7e1888c58dc8d98ff0cdcd319ff2a8c4e4c8035174,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.566351,51.760236,On or near ELM GROVE,E01023368,Dacorum 014D,Investigation complete; no suspect identified
6c03342372049163062d97466e0ab5b5aeef93176e6a4ee1424e38589674dba8,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.487469,51.708120,On or near COURTAULDS,E01023375,Dacorum 021C,Investigation complete; no suspect identified
4b9140e9c5b59b924d6209b0dd789c6bc1d69be8538cef3d1931df90e9c9882c,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.453223,51.770536,On or near Pedestrian Subway,E01023393,Dacorum 007A,Investigation complete; no suspect identified
05762d99e2b52da900bb0b3fcc6fa0331b674ac06d7d41e819d0b83b409ed263,2012-10,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.448320,51.779976,On or near CUPID GREEN LANE,E01023395,Dacorum 007C,Investigation complete; no suspect identified
