Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f59f404182994e1c859a9ab61828861ae62ce4242be93be60c7d25d38329c40c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.008874,53.364101,On or near EDWARD STREET,E01026089,East Lindsey 004C,Investigation complete; no suspect identified
6971c49f56a68a67cd93cad0664bcbc44a301039a3a9d8c57c4fad1efd162fd9,2012-10,Lincolnshire Police,Lincolnshire Police,0.326188,53.144938,On or near MAYFIELD GROVE,E01026094,East Lindsey 015B,Investigation complete; no suspect identified
c74aa0625aa9b4f25706eadc4d9e1dbd067864d2cd55c64808d7906f187ea3c5,2012-10,Lincolnshire Police,Lincolnshire Police,-0.511015,53.233288,On or near EAST LIBERTY,E01026123,Lincoln 004B,Investigation complete; no suspect identified
e3ce33451da23fc191d940b0cccf04ff30eb366a72826a05e89d01d4342d6e6b,2012-10,Lincolnshire Police,Lincolnshire Police,-0.558943,53.219952,On or near CRUSADER ROAD,E01026133,Lincoln 008A,Investigation complete; no suspect identified
1451070c326d32e4978be5122ed701b68e1d04ffc19622b7e62ab09d9ada2d8e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.554090,53.232407,On or near CARHOLME ROAD,E01026146,Lincoln 005D,Investigation complete; no suspect identified
ea4668d7cab0a2af54366d0465e1a04eedef5158618c99c66ca35709a8f91a43,2012-10,Lincolnshire Police,Lincolnshire Police,-0.594941,53.208768,On or near TUDOR ROAD,E01026162,Lincoln 009E,Investigation complete; no suspect identified
f98fd7471350a6a80eb125c5f789ebd32099339d3783930aa2c6bb86a0e71fc0,2012-10,Lincolnshire Police,Lincolnshire Police,0.018369,52.803269,On or near Parking Area,E01026250,South Holland 003A,Investigation complete; no suspect identified
49a37404f0919e4cec0370df19210d7a15d5fc206214cb0ca68d7da997f1f081,2012-10,Lincolnshire Police,Lincolnshire Police,-0.426652,52.784777,On or near SCHOOL LANE,E01026316,South Kesteven 007D,Investigation complete; no suspect identified
de9e785a3faf6efdaa47712c52099f5186bfd1b4cba20866da4a9c9843243aa0,2012-10,Lincolnshire Police,Lincolnshire Police,-0.666776,52.935074,On or near HIGH STREET,E01026340,South Kesteven 002B,Investigation complete; no suspect identified
00ee4b881b2ef82c11bef3e494f42bfc6b77c4321875f922c262b741b7a0b6fa,2012-10,Lincolnshire Police,Lincolnshire Police,-0.316848,53.497241,On or near CHAPEL STREET,E01026367,West Lindsey 001A,Investigation complete; no suspect identified
93b89fb776f3ed41ad5ac5951bccda08985ed803f1b977d7f953f1377b87419a,2012-10,Lincolnshire Police,Lincolnshire Police,0.251870,53.352471,On or near POPLAR AVENUE,E01026074,East Lindsey 005C,Investigation complete; no suspect identified
1825e38afcffd2c6749db9663acc65a71393581b835e41a6572282f0f75a1d41,2012-10,Lincolnshire Police,Lincolnshire Police,0.341242,53.153364,On or near ROSE GROVE,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
8322970d1d681a62827d0eccdf23584e5f9b740fff2e56071f090b96eb9a89f7,2012-10,Lincolnshire Police,Lincolnshire Police,-0.304500,53.283858,On or near FINCH WAY,E01026121,East Lindsey 007C,Investigation complete; no suspect identified
2484c1e2c0b54661b187c3e6aeff693d12676efc8c260242b5e575ec539c2690,2012-10,Lincolnshire Police,Lincolnshire Police,-0.556120,53.201885,On or near Petrol Station,E01026141,Lincoln 011E,Investigation complete; no suspect identified
1072f5bf86badf5cf28975bd17c93340ef548fcf822a35d42274814f94583cdc,2012-10,Lincolnshire Police,Lincolnshire Police,-0.546773,53.229459,On or near BRAYFORD WHARF NORTH,E01026143,Lincoln 005B,Investigation complete; no suspect identified
93e867c4fc9e9117c86c81ba9060366331b4e97694cbc652637baa11ad350ff5,2012-10,Lincolnshire Police,Lincolnshire Police,-0.542380,53.236642,On or near RESERVOIR STREET,E01026148,Lincoln 003D,Investigation complete; no suspect identified
26e30a29b57bec1d6d3deff6fba94c7d2420fb74910d32a3bc602877447dbdc4,2012-10,Lincolnshire Police,Lincolnshire Police,-0.530410,53.190181,On or near MEADOW WAY,E01026188,North Kesteven 004C,Investigation complete; no suspect identified
ae84c1002733c8be7f2978150f82409b478be8572277bd37896e0164886be65d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.083364,52.746084,On or near Petrol Station,E01026284,South Holland 011C,Investigation complete; no suspect identified
6b4690b246ed25facc48308af38aad9c17dfe52dc5f81181555fc2798d4895dc,2012-10,Lincolnshire Police,Lincolnshire Police,-0.642225,52.912734,On or near Shopping Area,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
81664728a91c8b52165bb63153341ca7a31e31fd66a08b61d404afd37f04a26c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.778900,53.411615,On or near MORTON ROAD,E01026379,West Lindsey 004B,Investigation complete; no suspect identified
cd670fed79ffa84e088394fddc06ff7a7abfbdff66914f33793cf42e1b3dfcd4,2012-10,Lincolnshire Police,Lincolnshire Police,-0.774402,53.406382,On or near ULSTER ROAD,E01026379,West Lindsey 004B,Investigation complete; no suspect identified
ebf01348edae084ff2dd6f7e70e57b8ba7c9ab60bb443094b71fc9aa1c4d28a0,2012-10,Lincolnshire Police,Lincolnshire Police,-0.770829,53.393590,On or near DICKENSON TERRACE,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
c64b5fa1e8e8d4657585d38dc1d31d0af9426910448cd9c1878a7e215fb8d3d4,2012-10,Lincolnshire Police,Lincolnshire Police,-0.273126,53.583681,On or near B1211,E01032683,West Lindsey 001G,Investigation complete; no suspect identified
36dd0dfe1fc01accf925eeaf139e3c79cee38ac2e06279b12ac157978bd11109,2012-10,Lincolnshire Police,Lincolnshire Police,0.336159,53.218658,On or near SOUTH ROAD,E01026048,East Lindsey 010A,Investigation complete; no suspect identified
6b4b6b9d05c8f97aaaf19c7abf48ef169a9aa93a65b5b545722214f2d873ecd1,2012-10,Lincolnshire Police,Lincolnshire Police,0.260700,53.343277,On or near SOMERSBY AVENUE,E01026073,East Lindsey 005B,Investigation complete; no suspect identified
890d2360b97321463ee9a5d2175904bee182fe41142a062f75110970d8580982,2012-10,Lincolnshire Police,Lincolnshire Police,0.340638,53.142263,On or near Supermarket,E01026097,East Lindsey 015D,Investigation complete; no suspect identified
3040a00eaad4ef5045b466ab50ae820198c29f218f2efaa0c5e2ad50e1034929,2012-10,Lincolnshire Police,Lincolnshire Police,0.236925,53.107736,On or near BARKHAM STREET,E01026112,East Lindsey 017D,Investigation complete; no suspect identified
dd7b4f45a53add796cac156f35a054eb4e719c0b5265bc04c4609707dd5c9c90,2012-10,Lincolnshire Police,Lincolnshire Police,-0.614522,53.217276,On or near EPSOM ROAD,E01026129,Lincoln 007C,Investigation complete; no suspect identified
217531b4cc8bd9179c88a20eeecd9e75ca8b44d1f07d50631c8d3d0524f21f17,2012-10,Lincolnshire Police,Lincolnshire Police,-0.571718,53.192508,On or near GRANGE CRESCENT,E01026139,Lincoln 011C,Investigation complete; no suspect identified
5a64a7a1bfc827d6fbc9f73888c69ed316ba8c1fcc9c16fe958d9d940920a899,2012-10,Lincolnshire Police,Lincolnshire Police,-0.550568,53.203148,On or near MAPLE STREET,E01026175,Lincoln 010E,Investigation complete; no suspect identified
f54b203fb4a675d50de5511763ee88e7e28cbf606a9e47a610e8d971f337c95d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.236844,53.001701,On or near B1395,E01026200,North Kesteven 012A,Investigation complete; no suspect identified
751e12a8c9aded714ca21d6a2c32b7d47b4b7eadd42b2a4554e8382452e52d11,2012-10,Lincolnshire Police,Lincolnshire Police,-0.195391,52.864549,On or near COLD HURN LANE,E01026244,South Holland 001C,Investigation complete; no suspect identified
725ed0e019efac5bf29920986edd49b109289c6631b9fa8a6e8c9f91e1b5a985,2012-10,Lincolnshire Police,Lincolnshire Police,0.188144,52.769779,On or near KING STREET,E01026277,South Holland 008D,Investigation complete; no suspect identified
5c48ba5702f74b4c1765047f70800089417daa5c7d1f19d9d64e187ab191fddb,2012-10,Lincolnshire Police,Lincolnshire Police,-0.663639,52.908401,On or near WEST AVENUE,E01026309,South Kesteven 005B,Investigation complete; no suspect identified
61bf18fe291b0f8b57a6d16f201be44567e0fe13478ef63b72b2f08b6ecdb193,2012-10,Lincolnshire Police,Lincolnshire Police,-0.779604,53.411208,On or near RACHEL CLOSE,E01026381,West Lindsey 004C,Investigation complete; no suspect identified
f8dfc0760b65830681c04115d4c90aceb5fbc6dc809d7b5c023d848e95b9ceb2,2012-10,Lincolnshire Police,Lincolnshire Police,-0.774531,53.399794,On or near MARKET STREET,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
39d1fce51cab88c07a94c83050e6772f9cf930f90f254282b11e5629f02ab728,2012-10,Lincolnshire Police,Lincolnshire Police,-0.046681,52.986178,On or near HAVEN MEADOWS,E01026010,Boston 002A,Investigation complete; no suspect identified
9b1c06290bb4ee4877c519e82af4d700a72fd6f4eade950a2a6e5ee6141c3b98,2012-10,Lincolnshire Police,Lincolnshire Police,0.348827,53.179423,On or near ROMAN BANK,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
918729f8d39ab3ca42c9a83550ec357a4adad748159657a5b2e9d8994544171b,2012-10,Lincolnshire Police,Lincolnshire Police,-0.504795,53.241535,On or near CARLTON BOULEVARD,E01026123,Lincoln 004B,Investigation complete; no suspect identified
11c3cb7c9fe4019d6f50cc44a8bed8c82258591e026ae277b1dc5f9ee4d4f3e3,2012-10,Lincolnshire Police,Lincolnshire Police,-0.555754,53.235043,On or near NORFOLK STREET,E01026144,Lincoln 003B,Investigation complete; no suspect identified
d86a04c588a4c1561e6f49fb1591a0c4b729f4499809543cc5e88ffb50b03530,2012-10,Lincolnshire Police,Lincolnshire Police,-0.522195,53.244503,On or near COTTINGHAM DRIVE,E01026156,Lincoln 004G,Investigation complete; no suspect identified
e232b9ca5ecbbc605b1cb18511074dbfbcb418d62f7dd7abeaa9aed963c14f5e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.537266,53.234998,On or near Shopping Area,E01026167,Lincoln 003G,Investigation complete; no suspect identified
6dc16d9549d7ec7233a3437617165c86e236493c15121320ac803e0237838c34,2012-10,Lincolnshire Police,Lincolnshire Police,-0.535050,53.220488,On or near HOPE STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
d32e8b7e207de611fda4d9fa939bfbf52b9ee42f0603016287de5a5ae7e81d4d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.544079,53.217461,On or near SHAKESPEARE STREET,E01026178,Lincoln 006D,Investigation complete; no suspect identified
d5483fdebd913f3880aa7419c6dca5817965377eee385b8e80a6145e7dfc6c7a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.200286,53.074074,On or near WITHAM DRIVE,E01026183,North Kesteven 007B,Investigation complete; no suspect identified
245a75550c0ea949bea7f8fee9bcdac9d7c48435362a56652753e219c7171116,2012-10,Lincolnshire Police,Lincolnshire Police,-0.283933,53.130212,On or near MARTIN SOUTH DROVE,E01026210,North Kesteven 007C,Investigation complete; no suspect identified
b3a52ff5d5cb238fe502b84462a1ef755b02ec29c1e8bea8f920009b6614138d,2012-10,Lincolnshire Police,Lincolnshire Police,0.018750,52.810537,On or near A17,E01026248,South Holland 002B,Investigation complete; no suspect identified
1347d9f90cad2a968c9887667507c16324be32770e11df65eaa19f75bac55b90,2012-10,Lincolnshire Police,Lincolnshire Police,0.172946,52.774177,On or near KESTREL CLOSE,E01026279,South Holland 008F,Investigation complete; no suspect identified
de472276a534ec141ee59b35779bf03a0ab6c03ba319ac4c21e263fe17133ab8,2012-10,Lincolnshire Police,Lincolnshire Police,-0.757618,52.994096,On or near SPARROW LANE,E01026355,South Kesteven 002C,Investigation complete; no suspect identified
07c2f3758451f1cce9c34208c9c3d5d4b4bbda66acd4e0559aad80051b71524c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.014068,52.975802,On or near WINDSOR CRESCENT,E01026028,Boston 004E,Investigation complete; no suspect identified
647a3dc7a1027844ff0c4e2c34b9b1605ca76a18c3c7883f1789842aa93cefea,2012-10,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
9fd2720e4ac858b475ed5100fd58a93cf57cbe994e51cf3e59d2612d60ad6ab0,2012-10,Lincolnshire Police,Lincolnshire Police,0.002572,53.379337,On or near WILLOW DRIVE,E01026087,East Lindsey 003C,Investigation complete; no suspect identified
a9db902566291dede7def1bba64cd5b587b6034f39d4e16450e979cced8b46cf,2012-10,Lincolnshire Police,Lincolnshire Police,-0.512064,53.233292,On or near ROMAN PAVEMENT,E01026123,Lincoln 004B,Investigation complete; no suspect identified
251cc0374d726320350101b9e60be7c501a123e47136102b911ae407e210766a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.558847,53.212085,On or near HALLAM GROVE,E01026135,Lincoln 008B,Investigation complete; no suspect identified
8bc07887d91be4de338a4e50d6b37880faeaa2c7c404061521eff156a32e7723,2012-10,Lincolnshire Police,Lincolnshire Police,-0.552303,53.248081,On or near BURTON RIDGE,E01026147,Lincoln 003C,Investigation complete; no suspect identified
25365d4857c96cca74fce34e94aafe3754e63e3cd32349818b8a71a1440c65e8,2012-10,Lincolnshire Police,Lincolnshire Police,-0.539338,53.167061,On or near Petrol Station,E01026185,North Kesteven 004B,Investigation complete; no suspect identified
7b4473a31d5125fd41ebf374ddf03598282d403697c3933b3d557f5b7ca647c2,2012-10,Lincolnshire Police,Lincolnshire Police,-0.111889,52.852822,On or near CONEY GARTH LANE,E01026276,South Holland 001E,Investigation complete; no suspect identified
d4e69e103338703feb1904e0d58cb2ea105b82292e53ee8775be48729cade3f7,2012-10,Lincolnshire Police,Lincolnshire Police,-0.619361,52.924616,On or near SEACROFT CLOSE,E01026294,South Kesteven 007C,Investigation complete; no suspect identified
d2424facbcf32f8fb7f6e00059e880fafd3d1457ccfd03d3fad62c3c65a36730,2012-10,Lincolnshire Police,Lincolnshire Police,-0.658859,52.907655,On or near HILLINGFORD WAY,E01026311,South Kesteven 005D,Investigation complete; no suspect identified
f4db1fee209c37605b5dd7fab493cceed0d93bc926a0f713d89f57eeb631d4dc,2012-10,Lincolnshire Police,Lincolnshire Police,-0.640447,52.916804,On or near Petrol Station,E01026353,South Kesteven 003F,Investigation complete; no suspect identified
041498cfd96ecaa76c2b4eec873d53ed16889c99b414a0cc4bc392d8452d8087,2012-10,Lincolnshire Police,Lincolnshire Police,-0.757272,53.392820,On or near ALEC ROSE GROVE,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
c80f776283b4dfd370b6bfaac4c8a8c783a5648c83bffd7d768047ae940ac2c3,2012-10,Lincolnshire Police,Lincolnshire Police,-0.036566,52.971374,On or near CARVER ROAD,E01026030,Boston 002C,Investigation complete; no suspect identified
190f8e8d71a70d7498835367f36d8f5b120b1d96e309eb564fa9f8ab7fa19eb3,2012-10,Lincolnshire Police,Lincolnshire Police,0.095413,53.362172,On or near Parking Area,E01026058,East Lindsey 002A,Investigation complete; no suspect identified
b0200423333d38384373238b994f278ac725bfb03e27634b25e085ae15d3ce51,2012-10,Lincolnshire Police,Lincolnshire Police,-0.008338,53.374314,On or near WOBURN CLOSE,E01026078,East Lindsey 003B,Investigation complete; no suspect identified
add8e449263b29560e406b0d66ffad9b40458bccd7d0469c53ebcb3573ea4bca,2012-10,Lincolnshire Police,Lincolnshire Police,0.335020,53.123888,On or near FREDERICA ROAD,E01026096,East Lindsey 015C,Investigation complete; no suspect identified
e564efe62baba6c876ba2c424ad82e4c892a39885baf3e7da0752486c72a29ea,2012-10,Lincolnshire Police,Lincolnshire Police,0.348144,53.167191,On or near SORBY CLOSE,E01026115,East Lindsey 012C,Investigation complete; no suspect identified
37633bc162afe09b57ba7af48c12a3a938ad53adf822d6643084b7852638e1bd,2012-10,Lincolnshire Police,Lincolnshire Police,-0.510014,53.240548,On or near Petrol Station,E01026123,Lincoln 004B,Investigation complete; no suspect identified
88dcf0e0f27074a5bb4b4075c5695b3c879090cb8a107b4b275dcac91b32b8f5,2012-10,Lincolnshire Police,Lincolnshire Police,-0.540944,53.220695,On or near SINCIL BANK,E01026177,Lincoln 006C,Investigation complete; no suspect identified
acf09baf04b562705a8d8f441653c3432534456194074dd674fbf3564e2397dd,2012-10,Lincolnshire Police,Lincolnshire Police,-0.368175,53.046935,On or near FEN ROAD,E01026224,North Kesteven 007D,Investigation complete; no suspect identified
2fa7e315a91fe2929e71d7063eff62d47aa9d7ad9a3fa68f32b0e89d05e1aa39,2012-10,Lincolnshire Police,Lincolnshire Police,-0.093455,52.673393,On or near DANIEL'S DROVE,E01026249,South Holland 010B,Investigation complete; no suspect identified
1b3fe5b37bad79d04c0da6fbaece5c845582593eadd47432468b8a64ecef6a64,2012-10,Lincolnshire Police,Lincolnshire Police,0.177619,52.770090,On or near HARRIET CLOSE,E01026279,South Holland 008F,Investigation complete; no suspect identified
09ab2886a7a5648d466a40a70cb0ef087cecbcb921d1191f23f1a51f9b490126,2012-10,Lincolnshire Police,Lincolnshire Police,-0.619779,52.921762,On or near PURCELL CLOSE,E01026325,South Kesteven 003A,Investigation complete; no suspect identified
bb382706edf9b963a40634ad251fde5d0a2395cfceb4356b929594db7bc514e3,2012-10,Lincolnshire Police,Lincolnshire Police,-0.778196,53.399976,On or near BRIGHT STREET,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
e784c385e5cb430c6baa2f6155aeabc1cc18e96db19f59615c5a5e60f9a48fbe,2012-10,Lincolnshire Police,Lincolnshire Police,-0.492415,53.265031,On or near BRIDGE STREET,E01026395,West Lindsey 010C,Investigation complete; no suspect identified
c1a2d0084a5c8846bc9906fb147a3f9e4f94ca1379192451be19ddfb274fa7e0,2012-10,Lincolnshire Police,Lincolnshire Police,-0.016634,52.971808,On or near ROSE PLACE,E01026025,Boston 003C,Investigation complete; no suspect identified
538cde6e75eea7a58b7bdf479b8f9fe199b0d96c91e58afa9f906b289536f0df,2012-10,Lincolnshire Police,Lincolnshire Police,0.133484,53.398888,On or near SADDLEBACK ROAD,E01026058,East Lindsey 002A,Investigation complete; no suspect identified
175e5a827cd74d35d79548fd445c30f8aae6e06c517934cf6942ebad8613a47b,2012-10,Lincolnshire Police,Lincolnshire Police,-0.508799,53.232820,On or near TOWER AVENUE,E01026123,Lincoln 004B,Investigation complete; no suspect identified
947275529abc84d9b40fcc905b71271857eb839260e60707c6c36d64fe5f97aa,2012-10,Lincolnshire Police,Lincolnshire Police,-0.553348,53.227742,On or near RUSTON WAY,E01026133,Lincoln 008A,Investigation complete; no suspect identified
d683f540f557f6ff32e18bfca14ef7a5e50626ef922bf363e90dcec014367391,2012-10,Lincolnshire Police,Lincolnshire Police,-0.538266,53.237770,On or near CHURCH LANE,E01026148,Lincoln 003D,Investigation complete; no suspect identified
2d7da0d8d4ac43484e3de76facdb98365f1544e5d4dfe38907058e15779f35a8,2012-10,Lincolnshire Police,Lincolnshire Police,-0.537043,53.227489,On or near Bus/Coach Station,E01026176,Lincoln 006B,Investigation complete; no suspect identified
5074da96402f7362b4eb54775878b28e4b47478b5395a34e94be9e0ed746d7ef,2012-10,Lincolnshire Police,Lincolnshire Police,-0.164534,52.774781,On or near CAMPBELLS CLOSE,E01026265,South Holland 009D,Investigation complete; no suspect identified
2b56fb7b517ba159f32206b1ae3874056a08dfe1843b0bb92636a5b81954e615,2012-10,Lincolnshire Police,Lincolnshire Police,-0.671627,52.907843,On or near HEATHFIELD ROAD,E01026310,South Kesteven 005C,Investigation complete; no suspect identified
9124a0b9631894a3d822561d461c7466333c18568e4cc6103ed1bd89b3aae318,2012-10,Lincolnshire Police,Lincolnshire Police,-0.388560,52.693965,On or near MAIN STREET,E01026330,South Kesteven 012A,Investigation complete; no suspect identified
c92da21f8981d0774e507de6579fc4b215a16a4851184c357aa516dc36ac136d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.723044,52.952404,On or near BOTTOM STREET,E01026365,South Kesteven 002D,Investigation complete; no suspect identified
deebc7eebe9a4cbdcd41b739825d214ba5ebf1703a827af250bf4ebba4156599,2012-10,Lincolnshire Police,Lincolnshire Police,-0.771413,53.385856,On or near SUMMERGANGS LANE,E01026382,West Lindsey 004D,Investigation complete; no suspect identified
9d15d2b1ac0ee41615d3f52daeb60e85f0a79963cbffc6c226cf900873de86f5,2012-10,Lincolnshire Police,Lincolnshire Police,-0.292354,53.603617,On or near Park/Open Space,E01032683,West Lindsey 001G,Investigation complete; no suspect identified
05402e10d3fed34222403e0cc94b597db4ab39c781e014ff1d72073c34c911e8,2012-10,Lincolnshire Police,Lincolnshire Police,0.340507,53.145637,On or near LUMLEY AVENUE,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
ce73ada0da27887f062792a162ba05e903c2c376c3ef256c4ac04f84479b23b2,2012-10,Lincolnshire Police,Lincolnshire Police,0.232843,53.106824,On or near Sports/Recreation Area,E01026110,East Lindsey 017B,Investigation complete; no suspect identified
3910984d4dc833f540472bf007e58d9bec94de0ed6b913756b12708d54339ad3,2012-10,Lincolnshire Police,Lincolnshire Police,0.345703,53.153159,On or near ST ANDREW'S DRIVE,E01026116,East Lindsey 012D,Investigation complete; no suspect identified
bbfe7319d0da61181bcd930fb611276bd517c2aa51fd401243856be89340a0c0,2012-10,Lincolnshire Police,Lincolnshire Police,-0.614177,53.214521,On or near ORCHARD CLOSE,E01026128,Lincoln 007B,Investigation complete; no suspect identified
5ebe8df21573ba7ae84480a456b8dc7d1d0346b75bdc248c35c7ed47a7d6689b,2012-10,Lincolnshire Police,Lincolnshire Police,-0.539026,53.239658,On or near FRANCIS STREET,E01026148,Lincoln 003D,Investigation complete; no suspect identified
1d1232c7596ca889a993268d7917eac4e139aaec03c16fded5aa80526ab3b1b5,2012-10,Lincolnshire Police,Lincolnshire Police,-0.567563,53.202643,On or near ROMNEY DRIVE,E01026170,Lincoln 010B,Investigation complete; no suspect identified
05a31915173024e11b2fda42b7bff3a2ebee5a5b94047a4b9bbdf91a45924175,2012-10,Lincolnshire Police,Lincolnshire Police,-0.395144,52.999205,On or near Police Station,E01026208,North Kesteven 012E,Investigation complete; no suspect identified
b3ff4e4e90e586bceba37dfee3a3d9da86d71ebd517a5718cf6a4d6ce68318dc,2012-10,Lincolnshire Police,Lincolnshire Police,0.016017,52.803732,On or near HIGH STREET,E01026250,South Holland 003A,Investigation complete; no suspect identified
af94b76ed448ba27909959733f9011584ed6be57eacb7d325efa1eab05b7d9f6,2012-10,Lincolnshire Police,Lincolnshire Police,-0.645593,52.914409,On or near UNION STREET,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
92041d59b69f384887431eba6206b8bc886f35458d7c5cc3a1ede0b9276c33ab,2012-10,Lincolnshire Police,Lincolnshire Police,-0.315013,52.676741,On or near ROSEMARY AVENUE,E01026335,South Kesteven 013B,Investigation complete; no suspect identified
282702eaefc1af552b20cb647161cb554e2dd5667ad16ca8f1569661a5ded5da,2012-10,Lincolnshire Police,Lincolnshire Police,-0.771917,53.401772,On or near RECTORY AVENUE,E01026379,West Lindsey 004B,Investigation complete; no suspect identified
5cf741eaffe2f0894cd57c74b51edfca2b09468fbb86d334ad5e47a86ef767aa,2012-10,Lincolnshire Police,Lincolnshire Police,-0.781202,53.409526,On or near WOODS TERRACE,E01026381,West Lindsey 004C,Investigation complete; no suspect identified
911c3d81d53a5bdd30a9e3b44864fb2eb388534e8f0313dc2d0ffa601633e715,2012-10,Lincolnshire Police,Lincolnshire Police,-0.113276,53.021004,On or near ARMTREE ROAD,E01026057,East Lindsey 018A,Investigation complete; no suspect identified
e9c84ed4e79ecf0aa6db68cb118c6d34875780f9cae15fd99c1d500a94710e43,2012-10,Lincolnshire Police,Lincolnshire Police,-0.539602,53.230639,On or near Nightclub,E01026122,Lincoln 004A,Investigation complete; no suspect identified
4769ac6de25536c55307729c8cd727aa0c05c19166da45cc5daa48709711d35a,2012-10,Lincolnshire Police,Lincolnshire Police,-0.562757,53.210254,On or near SKELLINGTHORPE ROAD,E01026172,Lincoln 010C,Investigation complete; no suspect identified
651d37763335fa1d62560937dc4cc3281770255487f899537a0c894bb909bc2c,2012-10,Lincolnshire Police,Lincolnshire Police,-0.552150,53.208201,On or near WILLOW TREE CLOSE,E01026175,Lincoln 010E,Investigation complete; no suspect identified
40dc32710a7bba1a2e7d1a1b3de2d032ef01d1e4aec85e55dd3f752c9082679f,2012-10,Lincolnshire Police,Lincolnshire Police,-0.302496,52.951403,On or near EAST STREET,E01026201,North Kesteven 012B,Investigation complete; no suspect identified
58189de529947622e43b59adb99ce9b0efc0d144d48ad6d1056fd31dd36bde10,2012-10,Lincolnshire Police,Lincolnshire Police,0.093275,52.873378,On or near BARGE ROAD,E01026248,South Holland 002B,Investigation complete; no suspect identified
ddb55e47fbf417ad447e9cefc3e203efc62553bfb3cc656ad0024da7258ca745,2012-10,Lincolnshire Police,Lincolnshire Police,-0.217561,52.804243,On or near BLACKSMITH'S ROW,E01026259,South Holland 005C,Investigation complete; no suspect identified
8a927956e51ffa8ec001d8c47c9b2fd51611793f5c1d0d23161fa65c71d6bd95,2012-10,Lincolnshire Police,Lincolnshire Police,-0.646501,52.907236,On or near Sports/Recreation Area,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
270207bee7677a30b862b98272074216736645e3309e3e1272e452ca6e0aafda,2012-10,Lincolnshire Police,Lincolnshire Police,-0.649808,52.914682,On or near CAMPBELL CLOSE,E01026322,South Kesteven 004C,Investigation complete; no suspect identified
63d78d15e7ecd21c250ffb1ff6aa2f020372391cff1534a42f5c8774972a6003,2012-10,Lincolnshire Police,Lincolnshire Police,-0.641349,52.911744,On or near ELMER STREET SOUTH,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
6ab394443662f241b57b362d265cde04e48a82ab7ad4f5086e9a3e1ebc83ad5e,2012-10,Lincolnshire Police,Lincolnshire Police,-0.755385,53.397700,On or near PASTURE ROAD,E01026374,West Lindsey 006A,Investigation complete; no suspect identified
11e5ef085a2b0a1b08e1a0b550129cd8c987411756eefac0354e8f511a09ac2d,2012-10,Lincolnshire Police,Lincolnshire Police,-0.777411,53.399527,On or near Shopping Area,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
f3f6796a76ce183eec99271e12ca75db7abf50e8981bb08284a38eef02f5c823,2012-10,Lincolnshire Police,Lincolnshire Police,-0.017744,52.982049,On or near WIDE BARGATE,E01026021,Boston 003B,Investigation complete; no suspect identified
3c21b0d2a75b6a9e28b57bb0dbce01136c77c1d63fb23555ebf492497a9db991,2012-10,Lincolnshire Police,Lincolnshire Police,-0.009328,52.970697,On or near ST NICHOLAS ROAD,E01026027,Boston 004D,Investigation complete; no suspect identified
dcf9b6478303677df05b00303b557fbddfc8735eac2b95729fd5e75462913bc0,2012-10,Lincolnshire Police,Lincolnshire Police,-0.035083,52.981078,On or near ELAN CLOSE,E01026032,Boston 002D,Investigation complete; no suspect identified
20221d5a7a8498ec397a809e6a5029f363724a713bb268ecaad639cbcd88b920,2012-10,Lincolnshire Police,Lincolnshire Police,-0.168545,53.101963,On or near BEECH CLOSE,E01026052,East Lindsey 016B,Investigation complete; no suspect identified
3ae6b30b3f2d1bcf931943bd1e249a8344523843fcb7cb47b9cd3f4fd7d82fca,2012-10,Lincolnshire Police,Lincolnshire Police,0.260247,53.340966,On or near Shopping Area,E01026073,East Lindsey 005B,Investigation complete; no suspect identified
ded1c5396889f940c5655167b7d6065962a7624a6cf0a6d6a276974a7a9def18,2012-10,Lincolnshire Police,Lincolnshire Police,-0.537797,53.231300,On or near FLAXENGATE,E01026122,Lincoln 004A,Investigation complete; no suspect identified
