Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2015-03-01T01:50:00+00:00,False,,,,Male,10-17,White - White British (W1),White,,Firearms,Article found - Detailed outcome unavailable,False,
Person and Vehicle search,2015-03-01T02:25:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-01T05:16:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person search,2015-03-01T11:10:00+00:00,False,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,True
Person search,2015-03-01T11:10:00+00:00,False,,,,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person search,2015-03-01T12:12:00+00:00,False,,,,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person and Vehicle search,2015-03-01T18:55:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Article found - Detailed outcome unavailable,False,
Person and Vehicle search,2015-03-01T19:00:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Stolen goods,,False,
Person and Vehicle search,2015-03-01T20:30:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,False,
Person and Vehicle search,2015-03-01T21:30:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,False,
Person and Vehicle search,2015-03-02T00:35:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T09:55:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,,False,
Person search,2015-03-02T10:40:00+00:00,False,,,,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person and Vehicle search,2015-03-02T10:50:00+00:00,False,,,,Male,25-34,,,,Controlled drugs,Nothing found - no further action,False,
Person search,2015-03-02T11:20:00+00:00,False,,,,Female,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,True,True
Person search,2015-03-02T11:20:00+00:00,False,,,,Female,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,True
Person and Vehicle search,2015-03-02T12:30:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,False,
Person and Vehicle search,2015-03-02T13:00:00+00:00,False,,,,Female,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T13:15:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,False,
Person and Vehicle search,2015-03-02T13:50:00+00:00,False,,,,Male,over 34,,,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T13:50:00+00:00,False,,,,Male,over 34,,,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T14:00:00+00:00,False,,,,Male,18-24,,,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T14:25:00+00:00,False,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T14:26:00+00:00,False,,,,Female,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T14:44:00+00:00,False,,,,Female,25-34,White - White British (W1),White,,Stolen goods,Suspect arrested,True,
Person and Vehicle search,2015-03-02T16:00:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T16:10:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T16:45:00+00:00,False,,,,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T17:10:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T22:20:00+00:00,False,,,,Female,,Black or Black British - Any other Black ethnic background (B9),,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-02T22:55:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-03T08:44:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,False,
Person and Vehicle search,2015-03-03T11:43:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person and Vehicle search,2015-03-03T13:00:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-03T13:27:00+00:00,False,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,False
Person search,2015-03-03T15:00:00+00:00,False,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,False
Person and Vehicle search,2015-03-03T15:30:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-03T16:40:00+00:00,False,,,,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,False,
Person and Vehicle search,2015-03-03T17:00:00+00:00,False,,,,Male,10-17,Mixed - Any other Mixed ethnic background (M9),Other,,,Suspect arrested,True,
Person search,2015-03-03T18:45:00+00:00,False,,,,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,False,True
Person and Vehicle search,2015-03-03T19:29:00+00:00,False,,,,Male,10-17,White - White British (W1),White,,Stolen goods,Nothing found - no further action,False,
Person and Vehicle search,2015-03-03T23:15:00+00:00,False,,,,Male,10-17,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,False,
Person and Vehicle search,2015-03-03T23:20:00+00:00,False,,,,Male,18-24,White - Any other White ethnic background (W9),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-03T23:20:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-03T23:25:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T00:40:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T01:05:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Article for use in theft,Offender given drugs possession warning,False,
Person and Vehicle search,2015-03-04T04:55:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,,False,
Person and Vehicle search,2015-03-04T08:35:00+00:00,False,,,,Male,,White - White British (W1),White,,Controlled drugs,Suspect arrested,False,
Person and Vehicle search,2015-03-04T09:30:00+00:00,False,,,,Male,,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T10:30:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2015-03-04T11:10:00+00:00,False,,,,Male,10-17,,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,False
Person and Vehicle search,2015-03-04T11:50:00+00:00,False,,,,Male,over 34,,,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T11:50:00+00:00,False,,,,Male,over 34,,,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T12:15:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Articles for use in criminal damage,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T13:40:00+00:00,False,,,,Male,25-34,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,False
Person and Vehicle search,2015-03-04T14:00:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T14:00:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T14:18:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T15:00:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person and Vehicle search,2015-03-04T15:25:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T17:40:00+00:00,False,,,,Female,over 34,White - White British (W1),,,Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T17:45:00+00:00,False,,,,Male,over 34,White - White British (W1),White,,Offensive weapons,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T18:00:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,False,
Person and Vehicle search,2015-03-04T21:10:00+00:00,False,,,,,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,False,
