Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2013-01,North Wales Police,North Wales Police,-4.283141,51.850343,On or near Heol Llangynnwr,W01000693,Carmarthenshire 008C,Anti-social behaviour,,
eac58601fbcb97cba7695b496d1306cabcd882a9012c80f73709216d51fa1f03,2013-01,North Wales Police,North Wales Police,-2.920243,53.180323,On or near River Lane,E01018332,Cheshire West and Chester 043A,Other theft,Investigation complete; no suspect identified,
fd6da49ebb9f206d2dd9e3f6fdebeb94d69d430ee7d18665b74fb65a8964a8f9,2013-01,North Wales Police,North Wales Police,-2.879691,53.083671,On or near Bridge Street,E01018339,Cheshire West and Chester 047A,Burglary,Investigation complete; no suspect identified,
,2013-01,North Wales Police,North Wales Police,-3.809293,53.320771,On or near Mostyn Avenue,W01000132,Conwy 001A,Anti-social behaviour,,
,2013-01,North Wales Police,North Wales Police,-3.811975,53.319580,On or near Morley Road,W01000132,Conwy 001A,Anti-social behaviour,,
,2013-01,North Wales Police,North Wales Police,-3.807070,53.321443,On or near Victoria Avenue,W01000132,Conwy 001A,Anti-social behaviour,,
,2013-01,North Wales Police,North Wales Police,-3.816787,53.316576,On or near Queensway,W01000132,Conwy 001A,Anti-social behaviour,,
,2013-01,North Wales Police,North Wales Police,-3.807070,53.321443,On or near Victoria Avenue,W01000132,Conwy 001A,Anti-social behaviour,,
,2013-01,North Wales Police,North Wales Police,-3.809293,53.320771,On or near Mostyn Avenue,W01000132,Conwy 001A,Anti-social behaviour,,
,2013-01,North Wales Police,North Wales Police,-3.811975,53.319580,On or near Morley Road,W01000132,Conwy 001A,Anti-social behaviour,,
,2013-01,North Wales Police,North Wales Police,-3.812069,53.321071,On or near Pleasant Street,W01000132,Conwy 001A,Anti-social behaviour,,
,2013-01,North Wales Police,North Wales Police,-3.816787,53.316576,On or near Queensway,W01000132,Conwy 001A,Anti-social behaviour,,
,2013-01,North Wales Police,North Wales Police,-3.809293,53.320771,On or near Mostyn Avenue,W01000132,Conwy 001A,Anti-social behaviour,,
,2013-01,North Wales Police,North Wales Police,-3.811888,53.317172,On or near Balfour Road,W01000132,Conwy 001A,Anti-social behaviour,,
d2394e890ebaad07ee3276ea017cd53526d8b5e47e5314182ab55813c014a291,2013-01,North Wales Police,North Wales Police,-3.813080,53.318367,On or near Clarence Road,W01000132,Conwy 001A,Criminal damage and arson,Investigation complete; no suspect identified,
75bc5bc365be29d3656f7b6d90367729a27fa1da3e4041686b22f49cb1b9d417,2013-01,North Wales Police,North Wales Police,-3.812011,53.320074,On or near Curzon Road,W01000132,Conwy 001A,Criminal damage and arson,Investigation complete; no suspect identified,
4878fdc89de5527d0ceabaee56c8ebac7348f3cff99dd29a3eea81d936f5d578,2013-01,North Wales Police,North Wales Police,-3.807070,53.321443,On or near Victoria Avenue,W01000132,Conwy 001A,Criminal damage and arson,Investigation complete; no suspect identified,
bca108915c02288a79d3ec0b49eee282c910a336e49943e5de18ac1d78ad1f79,2013-01,North Wales Police,North Wales Police,-3.809293,53.320771,On or near Mostyn Avenue,W01000132,Conwy 001A,Public disorder and weapons,Offender fined,
85998a3bc881a8abe0ba60e9cd5b4b230fbe82a7aadfc03d1927618f5795cced,2013-01,North Wales Police,North Wales Police,-3.811356,53.320542,On or near Supermarket,W01000132,Conwy 001A,Shoplifting,Offender sent to prison,
,2013-01,North Wales Police,North Wales Police,-3.831395,53.324641,On or near George Street,W01000146,Conwy 001B,Anti-social behaviour,,
