Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c8c4d932f31aa89c0c7ffa26ccd54474dc5f471668de26e20e9b88d0655ecc91,2013-03,South Yorkshire Police,South Yorkshire Police,-1.127377,53.524826,On or near CHRIST CHURCH ROAD,E01007648,Doncaster 019D,Suspect charged
08b0558174fb100a5ceee472f67c1e5efa24d385f864e0c7acb80355b17642b5,2013-03,South Yorkshire Police,South Yorkshire Police,-1.340186,53.462649,On or near PEASHILL STREET,E01007775,Rotherham 008A,Suspect charged
ecaaa88cacaef783c6d1cf5383fda099d7683b74dc093439e2fbf9cf1f3ae13a,2013-03,South Yorkshire Police,South Yorkshire Police,-1.459072,53.359373,On or near DERBY STREET,E01007976,Sheffield 051B,Suspect charged
5f5e72102b8d6c29cfd649b1c68a3029dddfa44a6caf8859a9fd9c87c0a25fe6,2013-03,South Yorkshire Police,South Yorkshire Police,-1.194488,53.562941,On or near Supermarket,E01007467,Doncaster 009D,Suspect charged
e1b9af3d2b1d1bc095da6c5a1f0abb52da9791c4cd49eaf7a689de12efee66a9,2013-03,South Yorkshire Police,South Yorkshire Police,-1.288860,53.492943,On or near Supermarket,E01007571,Doncaster 031A,Suspect charged
251beedfaf0342e1db43614172a3aed2e15d3631476ecc90f38dd6982522a6de,2013-03,South Yorkshire Police,South Yorkshire Police,-1.130393,53.520444,On or near Further/Higher Educational Building,E01007645,Doncaster 022E,Suspect charged
2c7aca8ae84e7f809177c7b392bd20707d9bf0955ebdfa800e7155abdcb2fa65,2013-03,South Yorkshire Police,South Yorkshire Police,-1.354080,53.431426,On or near HOWARD STREET,E01007714,Rotherham 017B,Suspect charged
9c20b2441b3d82e58c785442a4719d047a865fe6b95b2052c7218b61fd767a8a,2013-03,South Yorkshire Police,South Yorkshire Police,-1.226433,53.425554,On or near REDWOOD DRIVE,E01007761,Rotherham 018E,Suspect charged
3579bf89665c046e82ea294d94fb35b2f81f614453ef20d6e1787d46e8a74ab0,2013-03,South Yorkshire Police,South Yorkshire Police,-1.347100,53.442004,On or near STONEROW WAY,E01007784,Rotherham 008D,Suspect charged
048fafb655b984f65785e3c74b8bf87c9e95f6eef274d0d3c224af347b66cb21,2013-03,South Yorkshire Police,South Yorkshire Police,-1.403459,53.447827,On or near Supermarket,E01007804,Rotherham 011B,Suspect charged
3ba17f01ab1d38d0fbd6ed60343f0cdb17f5ea80d980bd2b98c04ffc5005efb5,2013-03,South Yorkshire Police,South Yorkshire Police,-1.479892,53.461019,On or near BURNS COURT,E01007895,Sheffield 004F,Suspect charged
44482684c0eaba2312f130876b665083cbbe3187b0b7c1502589feaae6bf3413,2013-03,South Yorkshire Police,South Yorkshire Police,-1.453699,53.435294,On or near GODRIC ROAD,E01008057,Sheffield 007D,Suspect charged
18d3e078ec205a33229188500909fd0ac2c2128ff52f475c444623a05f801160,2013-03,South Yorkshire Police,South Yorkshire Police,-1.431518,53.358077,On or near HURLFIELD ROAD,E01008102,Sheffield 048C,Suspect charged
09602cc31d09f989635b57a6d5020a4d661fafcf6a39cdf92c81b663c47295bb,2013-03,South Yorkshire Police,South Yorkshire Police,-1.478309,53.550871,On or near Shopping Area,E01007340,Barnsley 013B,Suspect charged
95fa68157b213cf6377f9b3ab3163ccb7512087c9804a7758c39871c2d9b3291,2013-03,South Yorkshire Police,South Yorkshire Police,-1.499356,53.584775,On or near MAPPLEWELL DRIVE,E01007362,Barnsley 004D,Suspect charged
27d59e26830cb2b51f1854ca6da86b69c38d77a4435c77993913ce14034fb0e0,2013-03,South Yorkshire Police,South Yorkshire Police,-1.439644,53.509358,On or near PEPPER STREET,E01007392,Barnsley 030D,Suspect charged
820384459286dc709701aa99fdbe3b80db28276bb4ce883da1a7c86e5aeeef6c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.480819,53.565317,On or near SMITHIES STREET,E01007410,Barnsley 010E,Suspect charged
ee49b50a1131ee054d2eca253c5c98a3e743b725ac1eecb73c7662f5581f6a1b,2013-03,South Yorkshire Police,South Yorkshire Police,-1.149983,53.532611,On or near Petrol Station,E01007517,Doncaster 013D,Suspect charged
43b4dc1eb2ac38c1a60e274ae00fd512c49980b22fd5257ca21a8aeed2852434,2013-03,South Yorkshire Police,South Yorkshire Police,-1.263194,53.490172,On or near Sports/Recreation Area,E01007543,Doncaster 032C,Suspect charged
1d7e7a5966b77384f4f939da6d26499264bed276371c0efeea97d8e49a83f9c9,2013-03,South Yorkshire Police,South Yorkshire Police,-1.299428,53.494650,On or near FREDERICK STREET,E01007577,Doncaster 031F,Suspect charged
4ee8e4c08c7e84d78260c0bbd6d81976626dad91ed95ec2da980ca5d0e82c024,2013-03,South Yorkshire Police,South Yorkshire Police,-1.319753,53.369861,On or near WESTCOTT MEWS,E01007667,Rotherham 030A,Suspect charged
7d684286c8ffd516f5c3c56fe1168efa3469d954adfa674cdbcef1bc392838c2,2013-03,South Yorkshire Police,South Yorkshire Police,-1.354367,53.432354,On or near Shopping Area,E01007714,Rotherham 017B,Suspect charged
e8fcba3526f4d93c2820447620df64cc05e80a745c246563597d56dba3aedcb6,2013-03,South Yorkshire Police,South Yorkshire Police,-1.277771,53.430558,On or near Supermarket,E01007725,Rotherham 019E,Suspect charged
6d05884ff5e1dce5d8481911c5ae316758e58265d86e7d538b2fb95638eb427d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.347940,53.438251,On or near JENNINGS CLOSE,E01007768,Rotherham 014D,Suspect charged
0bffc44253fc6d6479051c2b7c0f46563fdcb28fd4d33e09d6e8816be7c7c8a1,2013-03,South Yorkshire Police,South Yorkshire Police,-1.337782,53.450672,On or near ALDWARKE ROAD,E01007776,Rotherham 008B,Suspect charged
001d851d9c035cdba37ad3a2f0e0af28646328a7977e15a0d27242023c2fd3d2,2013-03,South Yorkshire Police,South Yorkshire Police,-1.346809,53.442317,On or near Shopping Area,E01007784,Rotherham 008D,Suspect charged
e0abc758f9ed6e97bfd4970c33f5d52f4ea97bb35cb359a21c0f27a879caa123,2013-03,South Yorkshire Police,South Yorkshire Police,-1.115817,53.518539,On or near WELBECK ROAD,E01007647,Doncaster 019C,Suspect charged
733010d95b7f2dd8e9114692b193b87c20ddf41332b8c3d7027775ca65d8e7b2,2013-03,South Yorkshire Police,South Yorkshire Police,-1.130363,53.526322,On or near HARRINGTON STREET,E01007655,Doncaster 022F,Suspect charged
1e50a3075c7f9330339ee3d6e1b7b78b72f77e4e781760b8fded15932d2620ad,2013-03,South Yorkshire Police,South Yorkshire Police,-1.344738,53.427241,On or near OLD CLIFTON LANE,E01007767,Rotherham 017C,Suspect charged
747a72120746361fe3c61a8247edbf4914188435b5df5e99e69bb283a11c8f3e,2013-03,South Yorkshire Police,South Yorkshire Police,-1.465866,53.462540,On or near Supermarket,E01007894,Sheffield 004E,Suspect charged
fb1ea349dda67f0dfafa9d82111723cc8dffbe535f9f97eb4177de5f5255ca2d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.454608,53.406633,On or near FIR VALE ROAD,E01007942,Sheffield 020D,Suspect charged
3776bb578f64061571ca0ed2faf217a928f4840f3db889ad6eae1979d7a7b343,2013-03,South Yorkshire Police,South Yorkshire Police,-1.470863,53.416801,On or near SOUTHEY DRIVE,E01007945,Sheffield 015B,Suspect charged
96a7fe1ce56bfbb41c86a94926dd9d74dca4bd3b6235e87836a50fa66e433cd4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.417812,53.368204,On or near VIKINGLEA DRIVE,E01008011,Sheffield 039A,Suspect charged
86f2dda4a9fccfaebb0b782e5fa2cea62dd99bd76d4f060a3741e3ddeb0e6750,2013-03,South Yorkshire Police,South Yorkshire Police,-1.507049,53.364641,On or near Supermarket,E01008050,Sheffield 046E,Suspect charged
a3a3543bf1bc49b216b4dfac0ca707215cedcd36295b49c1ec055c825f807ca0,2013-03,South Yorkshire Police,South Yorkshire Police,-1.488202,53.383654,On or near DART SQUARE,E01008068,Sheffield 026B,Suspect charged
c65cbac0b74c7e77a38eb4d1dbddbfc37757c27dafade5ec1981623ca86b7e51,2013-03,South Yorkshire Police,South Yorkshire Police,-1.495322,53.401958,On or near Supermarket,E01008093,Sheffield 017D,Suspect charged
93abf8fe592334e86e65f2d5f335247fae41a3fcffe000cd2a1ee2ed862f943d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.461337,53.370458,On or near Petrol Station,E01008096,Sheffield 043B,Suspect charged
bb694b8e711a1c04312156f39c549e1f6e93889603b42c915dfbeab6992e6a53,2013-03,South Yorkshire Police,South Yorkshire Police,-1.479363,53.431642,On or near Supermarket,E01008117,Sheffield 009D,Suspect charged
11ee0726ceb02e9a67ade8eb41f5f4bf741b12769475bf4fe6860f142126b852,2013-03,South Yorkshire Police,South Yorkshire Police,-1.418961,53.528827,On or near NEVILLE COURT,E01007450,Barnsley 023D,Suspect charged
19af4ee30872a1cc7ca733ba3075ff27e186bedc798cfec774476f5fac8face8,2013-03,South Yorkshire Police,South Yorkshire Police,-1.092842,53.530070,On or near HENLEY ROAD,E01007566,Doncaster 018C,Suspect charged
a8590aaa3ea30f720a741b90fda8ed94b05866c473882700d2c45bd06cdf1721,2013-03,South Yorkshire Police,South Yorkshire Police,-1.257049,53.423447,On or near Supermarket,E01007684,Rotherham 022A,Suspect charged
4b56e4ac1777c256f6a74160fca06597b47d5f0ecb79e70ceebd46719c00245b,2013-03,South Yorkshire Police,South Yorkshire Police,-1.465866,53.462540,On or near Supermarket,E01007894,Sheffield 004E,Suspect charged
88b4b6a7d457f4c9d57768b3a2f76d3842caa86007affb9be743292cd36dc9a4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.472087,53.412671,On or near Parking Area,E01007943,Sheffield 019C,Suspect charged
9846629a6442b424c3fa1600533a15f923d8218dad81eaf9162e503309e36d5c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.548591,53.366900,On or near CANTERBURY CRESCENT,E01007958,Sheffield 041D,Suspect charged
9acc1f750474b883d599c87804dff11aafcdc19d08e66cbf0b89e59e3669260a,2013-03,South Yorkshire Police,South Yorkshire Police,-1.457603,53.359106,On or near LICHFORD ROAD,E01007977,Sheffield 051C,Suspect charged
bfdcc70255545dcb0bbba40e072d5faadb35a0ab712a3092813328013fc68b38,2013-03,South Yorkshire Police,South Yorkshire Police,-1.507049,53.364641,On or near Supermarket,E01008050,Sheffield 046E,Suspect charged
1544e8522f7893ff2a5740e3a704e55bd5e464e571cae363f1814bbb59a690bc,2013-03,South Yorkshire Police,South Yorkshire Police,-1.504079,53.412000,On or near Supermarket,E01008089,Sheffield 017B,Suspect charged
09668ab11d24887c266383637ed29e4e4ad4ec46d991d31ab39a74c0a3e1155e,2013-03,South Yorkshire Police,South Yorkshire Police,-1.479363,53.431642,On or near Supermarket,E01008117,Sheffield 009D,Suspect charged
0e178a0a4175b6e891cabbd4176178eacb047498a87ed78d95cd82c8df1de9d6,2013-03,South Yorkshire Police,South Yorkshire Police,-1.460598,53.444449,On or near ECCLESFIELD MEWS,E01008135,Sheffield 005C,Suspect charged
802be0cdb5bc665724e213c63a97d9bdae2ffcc154fc74fb18f63c08519f9ea0,2013-03,South Yorkshire Police,South Yorkshire Police,-1.610218,53.485766,On or near ALRICH MEWS,E01008149,Sheffield 001D,Suspect charged
c4460109e8eca5b3efca8029c46e4280c284c63baa84a8ba2fd56c913c7fecf8,2013-03,South Yorkshire Police,South Yorkshire Police,-1.475215,53.560619,On or near Supermarket,E01007410,Barnsley 010E,Suspect charged
338aeb41642da0409b903283f4ad903525b41e93aff2c63b527220ad97a49827,2013-03,South Yorkshire Police,South Yorkshire Police,-1.153085,53.616065,On or near SWAN COURT,E01007489,Doncaster 002C,Suspect charged
f5b11668b18bead593a5733f7ba4faba1591d1dfb799d737cf6dbe6d809881c1,2013-03,South Yorkshire Police,South Yorkshire Police,-1.158020,53.612684,On or near THE AVENUE,E01007491,Doncaster 002E,Suspect charged
7cf5a2d971d1ebd89dcd3cf5cb39f0293871bc32baa25777a1e197afaaf88592,2013-03,South Yorkshire Police,South Yorkshire Police,-1.151065,53.510201,On or near FLORENCE AVENUE,E01007535,Doncaster 023D,Suspect charged
4b44950e394d869a7fed75dcdaf0b13f1c96e17ba425dc58337a6204ac9a64c3,2013-03,South Yorkshire Police,South Yorkshire Police,-1.094528,53.544366,On or near TRURO AVENUE,E01007656,Doncaster 015F,Suspect charged
e8fcba3526f4d93c2820447620df64cc05e80a745c246563597d56dba3aedcb6,2013-03,South Yorkshire Police,South Yorkshire Police,-1.277771,53.430558,On or near Supermarket,E01007725,Rotherham 019E,Suspect charged
1dde0a6a28563fd3f354f2d439a10b3a2f0794bb228bb28f47caa35463a137be,2013-03,South Yorkshire Police,South Yorkshire Police,-1.410552,53.344303,On or near JAUNTY MOUNT,E01007843,Sheffield 062C,Suspect charged
d09f8a8cc77e783a8c5844613e35e426130d8aaa06ca4fda1ac87f9b019ac916,2013-03,South Yorkshire Police,South Yorkshire Police,-1.415426,53.396498,On or near STOVIN DRIVE,E01007904,Sheffield 018B,Suspect charged
1031d4e06507ebed956746bcccaf70f9e1d54300e9ed1211fce6eec463f00dc0,2013-03,South Yorkshire Police,South Yorkshire Police,-1.414038,53.381489,On or near HALSALL DRIVE,E01008014,Sheffield 032E,Suspect charged
e4a4a84ae2c5c13719208db76295ab073ea2648e0939d6baed7ee2c37dc851c4,2013-03,South Yorkshire Police,South Yorkshire Police,-1.482493,53.385796,On or near JERICHO STREET,E01008065,Sheffield 026A,Suspect charged
0b437dd22c5de1c4306262671665b9b1cfc49f531744e7cfd54532a95459ae5c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.448475,53.338722,On or near MAWFA DRIVE,E01008077,Sheffield 060D,Suspect charged
062852412f4eb65d88fa2b3f45a3b55302f933333bf9472b7a595ad7c62ec305,2013-03,South Yorkshire Police,South Yorkshire Police,-1.475215,53.560619,On or near Supermarket,E01007410,Barnsley 010E,Suspect charged
1856be4a82c61c6cf3487ebb706f279fe6b7ea9f9461c90bef4668a507c65205,2013-03,South Yorkshire Police,South Yorkshire Police,-1.453000,53.583413,On or near CARLTON ROAD,E01007437,Barnsley 002C,Suspect charged
14463df739add32952a829d9fe83ad2e1b44e892f8e5f41e1b521a3e0b6cb1a8,2013-03,South Yorkshire Police,South Yorkshire Police,-1.447428,53.600708,On or near MIDLAND ROAD,E01007440,Barnsley 002D,Suspect charged
e0e2cf087ed18cc7acfb5e680c8c338023cb34ef65abe035521a2d6c6db2762b,2013-03,South Yorkshire Police,South Yorkshire Police,-1.397459,53.521800,On or near HIGH STREET,E01007451,Barnsley 026A,Suspect charged
a7cf34b17be0dcbf3c4fa525e02b2311e4248444e75a968d79748b0f068e3079,2013-03,South Yorkshire Police,South Yorkshire Police,-1.143778,53.531318,On or near HUNT LANE,E01007517,Doncaster 013D,Suspect charged
252887333d716e78f07534957d11454621db3ccf152e9086a4714915bb46fa88,2013-03,South Yorkshire Police,South Yorkshire Police,-1.289473,53.502259,On or near CONWAY TERRACE,E01007572,Doncaster 031B,Suspect charged
bd9d349930aceeae0929cb993ee2f506d69cc9373c7a04190f63afa6a0bffb3d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.104700,53.523607,On or near LEICESTER AVENUE,E01007649,Doncaster 019E,Suspect charged
e8fcba3526f4d93c2820447620df64cc05e80a745c246563597d56dba3aedcb6,2013-03,South Yorkshire Police,South Yorkshire Police,-1.277771,53.430558,On or near Supermarket,E01007725,Rotherham 019E,Suspect charged
9dfb60c9124ded5991d4ff06a797e12d116e3e3a8e2c4fee4da1e7f73b1d5872,2013-03,South Yorkshire Police,South Yorkshire Police,-1.319417,53.443710,On or near Supermarket,E01007737,Rotherham 013C,Suspect charged
f88bcad50d1e38999ac2d2eab99094aec1e076cc8615a6ed237567693c159b86,2013-03,South Yorkshire Police,South Yorkshire Police,-1.200312,53.369148,On or near LEICESTER ROAD,E01007791,Rotherham 029F,Suspect charged
8be705b7f9a7dec6d35f7277a6a516c8b50dcb0d12f2440ec6ff1ad57b7d271b,2013-03,South Yorkshire Police,South Yorkshire Police,-1.485056,53.388989,On or near ADELPHI STREET,E01008065,Sheffield 026A,Suspect charged
fa90e3e135aa871e0b765a6e5840d371d2fd94f212fd0e7a1d97c90d940c9c73,2013-03,South Yorkshire Police,South Yorkshire Police,-1.193130,53.481935,On or near Supermarket,E01007547,Doncaster 034B,Suspect charged
3097fdb662242d41d32c34e0d4b2731736fb449d18ee6d6f48b0e05f757f49e3,2013-03,South Yorkshire Police,South Yorkshire Police,-1.125274,53.525817,On or near ST VINCENT ROAD,E01007648,Doncaster 019D,Suspect charged
f1ad7206a93ca49a8e40ad456d529e3f9187c87241d30b5d7741a3898671710b,2013-03,South Yorkshire Police,South Yorkshire Police,-1.107223,53.536336,On or near BRISTOL GROVE,E01007652,Doncaster 015D,Suspect charged
4aca7466599b6fdc1bb63a3b550f36779fb4450b3a5995b0bd9167fd7a679459,2013-03,South Yorkshire Police,South Yorkshire Police,-1.359783,53.431556,On or near Supermarket,E01007714,Rotherham 017B,Suspect charged
fde22389c61075eb27b3646f382e175a8ff65c8fb35c846eff30cf0e81939517,2013-03,South Yorkshire Police,South Yorkshire Police,-1.370069,53.432168,On or near ST JOHN'S AVENUE,E01007716,Rotherham 016B,Suspect charged
45560c3d47ca1d3b911eee86da1c433a3633c6ccf1d00e2c6402c87bed063a0c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.446285,53.412761,On or near VIVIAN ROAD,E01007949,Sheffield 020E,Suspect charged
064d69aef0d6919775bf997f71be460708a5078e6c066581b5216748839ae4dc,2013-03,South Yorkshire Police,South Yorkshire Police,-1.486393,53.390298,On or near STRAW LANE,E01008065,Sheffield 026A,Suspect charged
6bafa82f81909c926727f982c5eebf8d84e038cff7ed15c3b0af95358389b4f5,2013-03,South Yorkshire Police,South Yorkshire Police,-1.487461,53.419039,On or near WORDSWORTH AVENUE,E01008090,Sheffield 012C,Suspect charged
2277e7fba1e2dbb4445e4355d4587dbe79cea13ace7fff0f8fab63dfb6b534b0,2013-03,South Yorkshire Police,South Yorkshire Police,-1.473616,53.364373,On or near GLOVER ROAD,E01008112,Sheffield 042D,Suspect charged
fc310a627da04ff502e8a335e5d1e73491980266b48c9dfa3e2535b39b955021,2013-03,South Yorkshire Police,South Yorkshire Police,-1.472975,53.378590,On or near CARVER STREET,E01008114,Sheffield 074A,Suspect charged
483707443a161226a36edaf0940c52c7667f3884e7ab3be8ca8e961349048eaa,2013-03,South Yorkshire Police,South Yorkshire Police,-1.123206,53.523708,On or near LAWN AVENUE,E01007648,Doncaster 019D,Suspect charged
d8e956ca73800a6ab7c36ec57e7ddeaacc8e30d1e94f0489ba62b2ac8cf88a83,2013-03,South Yorkshire Police,South Yorkshire Police,-1.547630,53.585066,On or near BALLFIELD LANE,E01007359,Barnsley 005C,Suspect charged
2c71ebaa0896b8c7555ea1714d1d51c3427f053bfc4baa2f0c12ab6328380cce,2013-03,South Yorkshire Police,South Yorkshire Police,-1.438054,53.500739,On or near HIGH STREET,E01007391,Barnsley 030C,Suspect charged
701691acb05e45801bf9f57c14545eaaef49292064e764962d2fe13c14d06504,2013-03,South Yorkshire Police,South Yorkshire Police,-1.189041,53.485323,On or near Supermarket,E01007547,Doncaster 034B,Suspect charged
e9944d9c67d00024ce33384c5646347963fda4956821e1349559d0554d743abf,2013-03,South Yorkshire Police,South Yorkshire Police,-1.091462,53.529691,On or near WESTMINSTER CRESCENT,E01007569,Doncaster 018F,Suspect charged
2df6ceda214d073fe77ddc4492bc78103e528d5455659d9ebeb210bc4e01b1db,2013-03,South Yorkshire Police,South Yorkshire Police,-1.112797,53.515101,On or near RUFFORD ROAD,E01007643,Doncaster 022D,Suspect charged
93c6ec188889f9c254c7e89881a7c79ef04d5324a8a7e77da6b8a85ebc77af6c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.133079,53.525560,On or near HIGH FISHER GATE,E01007655,Doncaster 022F,Suspect charged
d6e312558152175cdfd27ab6c05834915bd02475cb3ac3421a176552cbf7bf1f,2013-03,South Yorkshire Police,South Yorkshire Police,-1.269171,53.424762,On or near PEAR TREE AVENUE,E01007682,Rotherham 019A,Suspect charged
d8e55d98ccd3b08ace65f57f1be2878faf60c694ec61500e39f597509e956e96,2013-03,South Yorkshire Police,South Yorkshire Police,-1.355058,53.433463,On or near EFFINGHAM SQUARE,E01007714,Rotherham 017B,Suspect charged
29a5ed649192b35a1367874e1dd1bbf9175cc4747f97f8963ce4800a78a07a79,2013-03,South Yorkshire Police,South Yorkshire Police,-1.192326,53.423449,On or near STAFFORDSHIRE CLOSE,E01007759,Rotherham 020C,Suspect charged
25b6aff6769a33e231394022d0517ff4789b7b6e9cf5036f8217817997b3816d,2013-03,South Yorkshire Police,South Yorkshire Police,-1.413689,53.446250,On or near CEDARWOOD COURT,E01007801,Rotherham 007B,Suspect charged
bae816fa6b4db3549f94c34f3c683298a8806c77e4498033a3d0d62a1786f927,2013-03,South Yorkshire Police,South Yorkshire Police,-1.478515,53.321222,On or near LOWEDGES CRESCENT,E01008083,Sheffield 070C,Suspect charged
db20057e45ecab315859f381e644643d2adad793df8aff975dfbbfb472b40768,2013-03,South Yorkshire Police,South Yorkshire Police,-1.472800,53.378131,On or near CHARTER SQUARE,E01008114,Sheffield 074A,Suspect charged
94092d5c1ffb2890b2f80624cd6311508edeb215702221d4546af95eabf4f538,2013-03,South Yorkshire Police,South Yorkshire Police,-1.436883,53.400142,On or near BRIGHTSIDE LANE,E01033269,Sheffield 022G,Suspect charged
cd85520a127ae25fa0e6551bb0bcab19c0961d80a2becd9e164b0592a6f2e629,2013-03,South Yorkshire Police,South Yorkshire Police,-1.476590,53.424556,On or near BUCHANAN ROAD,E01033277,Sheffield 011E,Suspect charged
4eb40544bc09afb9aeff40a7cb7645102a7c8649d2b51928437463a7bd8e7f57,2013-03,South Yorkshire Police,South Yorkshire Police,-1.476555,53.542576,On or near HIGHSTONE ROAD,E01007413,Barnsley 017C,Suspect charged
f8ba4334d6af0c027f6321c96a214d755943dbf79633d81f9cbe70c93affc845,2013-03,South Yorkshire Police,South Yorkshire Police,-1.399320,53.522420,On or near DIAMOND STREET,E01007449,Barnsley 023C,Suspect charged
26ee9d5162febc495b8763de1c846e3a78012550b3047c30edcd8aa43fd6eb25,2013-03,South Yorkshire Police,South Yorkshire Police,-1.238625,53.489416,On or near THRYBERGH COURT,E01007542,Doncaster 032B,Suspect charged
18076150976b2be6530f2435bfe11494f2f74efe540ebc62aa27ffd64f394828,2013-03,South Yorkshire Police,South Yorkshire Police,-1.276202,53.498961,On or near CHAUCER ROAD,E01007575,Doncaster 030A,Suspect charged
890263f4d9f7afeccbd77b7f4bb803318682b762b9755b0bf97ce7f612c46616,2013-03,South Yorkshire Police,South Yorkshire Police,-1.136715,53.524004,On or near Shopping Area,E01007645,Doncaster 022E,Suspect charged
0313a01bf978d393faaf3ce5a018a0ad2a54eb554e50f42178cfbc7137cf56f7,2013-03,South Yorkshire Police,South Yorkshire Police,-1.367428,53.389988,On or near WAVERLEY VIEW,E01007699,Rotherham 027B,Suspect charged
067ca5c9fc572874e09f12995d005e7c563c3e760c67bd2e7b3437fdb82ea418,2013-03,South Yorkshire Police,South Yorkshire Police,-1.346913,53.436565,On or near Petrol Station,E01007769,Rotherham 017D,Suspect charged
7bddac7bb93acf9ac7142dc79b0381d78a076333924643c3aaeac3f02e613f43,2013-03,South Yorkshire Police,South Yorkshire Police,-1.420973,53.449818,On or near LOUDEN CLOSE,E01007801,Rotherham 007B,Suspect charged
c04fe76154c2def90adda9362469a7ed19536a741730de308dafde0c9d4d493c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.417570,53.373857,On or near Sports/Recreation Area,E01008017,Sheffield 039E,Suspect charged
ab3ab1c30cb9981afb35552caeea0330aac24da7085bcfe78b28966a5fec53ea,2013-03,South Yorkshire Police,South Yorkshire Police,-1.477182,53.421727,On or near LAUNCE ROAD,E01008122,Sheffield 012E,Suspect charged
a003ba3608314cda39480d647ab90c9df5a68b30967f5cfc13d7947480bf0da2,2013-03,South Yorkshire Police,South Yorkshire Police,-1.473297,53.561904,On or near Sports/Recreation Area,E01032550,Barnsley 010G,Suspect charged
f22cdd5d1af7da9642f04515697f21fc3e07f5e4907715388ad9c5a2aae325f1,2013-03,South Yorkshire Police,South Yorkshire Police,-1.478971,53.379920,On or near WESTHILL LANE,E01033266,Sheffield 074D,Suspect charged
63c98b7905ed4d088ad8655eb51873af7adaf56a4e7346d025ebf1f9668d80da,2013-03,South Yorkshire Police,South Yorkshire Police,-1.474223,53.374839,On or near CUMBERLAND STREET,E01033274,Sheffield 042G,Suspect charged
f34ec7357ed182fd81b8a5a0700a4eb2e8036b3fa1092f94c822d00c308bf62c,2013-03,South Yorkshire Police,South Yorkshire Police,-1.314088,53.522150,On or near Supermarket,E01007365,Barnsley 025B,Suspect charged
35269d0e50a36f3b8375f2f032937ef180e0d61a2243f1ea6cd30ba38d1002b1,2013-03,South Yorkshire Police,South Yorkshire Police,-1.171502,53.499900,On or near Petrol Station,E01007501,Doncaster 029E,Suspect charged
293f0521d23cb641fdabb2e951396a22f355e97b220430f65a7a952ec8b8d8fb,2013-03,South Yorkshire Police,South Yorkshire Police,-1.241922,53.481158,On or near WELFARE AVENUE,E01007539,Doncaster 035C,Suspect charged
06fb751a1f8bba3b09f4a53acdee5c6533e9e6912b2239ced7413ddd58531b66,2013-03,South Yorkshire Police,South Yorkshire Police,-1.189204,53.486268,On or near KING'S CRESCENT,E01007545,Doncaster 034A,Suspect charged
02afb74d2312c99f2ff154792c5322dbe80b730a6fc04b8e7406d457b314ca92,2013-03,South Yorkshire Police,South Yorkshire Police,-1.137532,53.522437,On or near Supermarket,E01007645,Doncaster 022E,Suspect charged
4ecc307deca08f339dbc1872514ceec033e2732fe2e12334aaee0e9a97106240,2013-03,South Yorkshire Police,South Yorkshire Police,-1.481446,53.325908,On or near OLD HALL MEWS,E01007823,Sheffield 069A,Suspect charged
13ba0d02ab4d8ab09f2335c45770280f7989b266e647743b30388f7bc14b45d3,2013-03,South Yorkshire Police,South Yorkshire Police,-1.442778,53.425581,On or near BELLHOUSE ROAD,E01007849,Sheffield 010A,Suspect charged
2e2c746c8874d7171f0cd898525b5d6849cf0652c8fe643ea32d5239e23a059b,2013-03,South Yorkshire Police,South Yorkshire Police,-1.442311,53.370325,On or near CITY ROAD,E01007881,Sheffield 075C,Suspect charged
def129aee630dac9de7aa762f736626ff6912484e9a57536d28f1b66181ec324,2013-03,South Yorkshire Police,South Yorkshire Police,-1.364710,53.359457,On or near TILFORD ROAD,E01007964,Sheffield 049A,Suspect charged
ae8c3b9290616a9a815782808c08cda95575bcad0f4ee163e8e257c323d41554,2013-03,South Yorkshire Police,South Yorkshire Police,-1.448481,53.437221,On or near BUTTERTHWAITE ROAD,E01008055,Sheffield 007C,Suspect charged
13f9e48856bb79f671400731fcc7e364ea93d27da418305a6df4ae4dbc364379,2013-03,South Yorkshire Police,South Yorkshire Police,-1.472239,53.422308,On or near ADRIAN CRESCENT,E01008123,Sheffield 015E,Suspect charged
61a38ed59ffec17a3d53940a099cadff60a244f73ffcd9729ccbe05f7fa68f03,2013-03,South Yorkshire Police,South Yorkshire Police,-1.510570,53.537165,On or near BIRDWELL ROAD,E01007385,Barnsley 019D,Suspect charged
f68364c4dab42e84bf6d96b58ed3a2b8635bcd6922f1695295164983dfeb32ce,2013-03,South Yorkshire Police,South Yorkshire Police,-1.407931,53.524674,On or near FREDERICK STREET,E01007448,Barnsley 023B,Suspect charged
