Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-01-01T01:18:00+00:00,False,,54.081673,-0.187743,Female,over 34,Not Stated (NS),White,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,Local resolution,,
Person search,2015-01-01T01:20:00+00:00,False,,54.081673,-0.187743,Female,over 34,Not Stated (NS),Other,Criminal Justice and Public Order Act 1994 (section 60),,,,
Person search,2015-01-01T02:35:00+00:00,False,,,,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Vehicle search,2015-01-01T14:10:00+00:00,False,,53.737656,-0.356624,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-01-01T14:10:00+00:00,False,,53.737656,-0.356624,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T01:45:00+00:00,False,,,,Male,10-17,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T01:45:00+00:00,False,,,,Male,10-17,Not Stated (NS),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T01:45:00+00:00,False,,,,Male,10-17,Not Stated (NS),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T01:54:00+00:00,False,,,,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2015-01-02T02:40:00+00:00,False,,53.743166,-0.382370,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2015-01-02T14:15:00+00:00,False,,53.737656,-0.356624,Male,25-34,White - White British (W1),White,Criminal Justice and Public Order Act 1994 (section 60),,,,
