Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-01-01T00:00:00+00:00,False,,51.321018,-0.553780,Male,18-24,Not Stated (NS),Asian,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-01T00:24:00+00:00,False,,51.236316,-0.574114,Male,25-34,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,True,
Person search,2015-01-01T00:41:00+00:00,False,,51.425409,-0.489586,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-01T00:42:00+00:00,False,,51.424769,-0.487996,Female,25-34,White - White British (W1),White,,Controlled drugs,Suspect summonsed to court,True,
Person search,2015-01-01T01:05:00+00:00,False,,51.297874,-0.334643,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-01T11:11:00+00:00,False,,51.236644,-0.213343,Male,25-34,White - Any other White ethnic background (W9),White,,Stolen goods,Suspect arrested,True,
Person search,2015-01-01T20:30:00+00:00,False,,51.210937,-0.119486,Male,over 34,White - Any other White ethnic background (W9),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-01T20:30:00+00:00,False,,51.210937,-0.119486,Male,18-24,White - Any other White ethnic background (W9),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-01T23:00:00+00:00,False,,51.244850,-0.613020,Male,18-24,Black or Black British - Caribbean (B1),Black,,Controlled drugs,Suspect arrested,,
Person search,2015-01-01T23:26:00+00:00,False,,51.244850,-0.613020,Male,18-24,Black or Black British - African (B2),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T11:00:00+00:00,False,,51.435996,-0.466894,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T11:00:00+00:00,False,,51.435996,-0.466894,Male,25-34,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,True,
Person search,2015-01-02T11:37:00+00:00,False,,51.260873,-0.144166,Male,over 34,Black or Black British - African (B2),Black,,Article for use in theft,Nothing found - no further action,,
Person search,2015-01-02T14:28:00+00:00,False,,51.318241,-0.135293,Male,18-24,Black or Black British - Caribbean (B1),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T16:00:00+00:00,False,,51.343465,-0.274323,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T16:00:00+00:00,False,,51.407266,-0.462118,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T16:00:00+00:00,False,,51.343465,-0.274323,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T16:00:00+00:00,False,,51.343465,-0.274323,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T16:05:00+00:00,False,,51.343465,-0.274323,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T16:24:00+00:00,False,,51.316200,-0.547345,Male,18-24,Asian or Asian British - Bangladeshi (A3),Asian,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T16:24:00+00:00,False,,51.343465,-0.274323,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T16:30:00+00:00,False,,51.343465,-0.274323,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-01-02T17:30:00+00:00,False,,51.107712,-0.472866,Male,10-17,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
Person search,2015-01-02T17:35:00+00:00,False,,51.107712,-0.472866,Male,10-17,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
