Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
12ad756bd8de6e9bce32a098c0dcb1ad925c6cb52883bec9a8544861bec2624f,2014-02,Warwickshire Police,Warwickshire Police,-1.535745,52.282680,On or near FLAVEL CRESCENT,E01031261,Warwick 013A,Investigation complete; no suspect identified
62d8900d383ecedd36294b10a5a22495fe3dcfde0f98efa49a990d7151de9379,2014-02,Warwickshire Police,Warwickshire Police,-1.875368,52.216071,On or near GEORGIAN CLOSE,E01031184,Stratford-on-Avon 006B,Investigation complete; no suspect identified
819510f06ad9e2c907877c63b728b10a9ed936bfd5192aa960513466778e0f18,2014-02,Warwickshire Police,Warwickshire Police,-1.545071,52.291014,On or near HYDE PLACE,E01031290,Warwick 009A,Investigation complete; no suspect identified
137ca35b8fd4edcdb31f6639af75e3a4ad9c9c8eed4daf7b7cd4c04c022f2ec0,2014-02,Warwickshire Police,Warwickshire Police,-1.524298,52.297594,On or near MULBERRY CLOSE,E01031286,Warwick 007D,Investigation complete; no suspect identified
9e08c6d8eb2c80b3c2e1c050cd0260e570ab00d3536669fbf96d2dd004e3d28b,2014-02,Warwickshire Police,Warwickshire Police,-1.519553,52.298465,On or near HADDON ROAD,E01031276,Warwick 006D,Investigation complete; no suspect identified
a710ed086060f70577305593e0a72b3e0690e046cf840e7d5e1c421f38395fb9,2014-02,Warwickshire Police,Warwickshire Police,-1.521590,52.339361,On or near 2ND STREET,E01031308,Warwick 005G,Investigation complete; no suspect identified
fa092c7149d6752ad4b3db4b211284407e1293fdeb0871232a6959c57d3372ae,2014-02,Warwickshire Police,Warwickshire Police,-1.856003,52.170918,On or near FRIDAY FURLONG,E01031190,Stratford-on-Avon 012B,Investigation complete; no suspect identified
dc436803f966689c3662b3ca60ecb8668c4517f4f4a82553608939c9bca41582,2014-02,Warwickshire Police,Warwickshire Police,-1.892710,52.271505,On or near ALBURY ROAD,E01031239,Stratford-on-Avon 003A,Investigation complete; no suspect identified
b1f53467786d7dfd23542e8a4bf5eda825826286bfd255c1843f7296fa68a6b8,2014-02,Warwickshire Police,Warwickshire Police,-1.592541,52.291367,On or near LOCK LANE,E01031322,Warwick 011B,Investigation complete; no suspect identified
efd32197fde3f0eda94ddba205fa961b66a29e62b13ae7f1a208f30fce1a8a2d,2014-02,Warwickshire Police,Warwickshire Police,-1.521043,52.303002,On or near WALNUT DRIVE,E01031274,Warwick 006B,Investigation complete; no suspect identified
4e28502d8c42124c9e556afae8c981d3bed70313879f681452ddf1e43abe2727,2014-02,Warwickshire Police,Warwickshire Police,,,No location,,,Investigation complete; no suspect identified
5ca2b9ee1d5e20df9f33fdbd6dd56bc9c08a1ec9f3a3e8a7b238522a5ed8f462,2014-02,Warwickshire Police,Warwickshire Police,-1.525355,52.298848,On or near HELLIDON CLOSE,E01031286,Warwick 007D,Investigation complete; no suspect identified
bcc88952a336b26034b8fbbe8134cdfa07fbd14c20f6a9922e35c3bc93793b57,2014-02,Warwickshire Police,Warwickshire Police,-1.520266,52.304366,On or near CUBBINGTON ROAD,E01031289,Warwick 007G,Investigation complete; no suspect identified
5e0dabdb03377eb6dec8c12c70e80f5bc311e1d6206e637b58a01cfee4b3a0c4,2014-02,Warwickshire Police,Warwickshire Police,-1.543423,52.290172,On or near CHURCH HILL,E01031290,Warwick 009A,Investigation complete; no suspect identified
6bc370387db1c2103e2f7c7e93a985696b7b7c5e7ea63ee261c3f922918f0581,2014-02,Warwickshire Police,Warwickshire Police,-1.528044,52.287315,On or near MILL ROAD,E01031336,Warwick 010F,Investigation complete; no suspect identified
736b2b56936429dbee151ca0ee9fd75263e056b060d82497df6f8714e00231e6,2014-02,Warwickshire Police,Warwickshire Police,-1.539072,52.285570,On or near Parking Area,E01031291,Warwick 009B,Investigation complete; no suspect identified
01071cd92e0241975343b3f1ddef2c549010a5fbb20a0f3bd138bc5fcc41b2e5,2014-02,Warwickshire Police,Warwickshire Police,-1.529727,52.294541,On or near NORFOLK STREET,E01031272,Warwick 007B,Investigation complete; no suspect identified
75817ba86b90691216da6550a9ab30963b6fba716e11cee9b9b76f02fbd80274,2014-02,Warwickshire Police,Warwickshire Police,-1.855816,52.165164,On or near SAXONFIELDS,E01031192,Stratford-on-Avon 012D,Investigation complete; no suspect identified
6f44b626b8f48a1bc9c0c56bebec997e9b47b969f169d9851f7bae3898db9997,2014-02,Warwickshire Police,Warwickshire Police,-1.666309,52.265311,On or near CHURCH ROAD,E01031267,Warwick 014C,Investigation complete; no suspect identified
3b5eab86396fd2fac846da1853ab3b0127b3573fa5170b89f3c8311e57ab5475,2014-02,Warwickshire Police,Warwickshire Police,-1.649802,52.273669,On or near HENLEY ROAD,E01031267,Warwick 014C,Investigation complete; no suspect identified
c9772e84613550b9ff6027323872dbd17c6b7c253a398206cab40e9f49c2cf72,2014-02,Warwickshire Police,Warwickshire Police,-1.706801,52.197550,On or near MAYFIELD COURT,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
b3c2650d0bf093a38c60e0e17477ceb0b8120974e311610a0034abd5602accc7,2014-02,Warwickshire Police,Warwickshire Police,-1.716469,52.200441,On or near CORDELIA CLOSE,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
4e94f5fc9d87658ed8019cab64eae1a579ec8deb2fe05720fd0aeb8997d4c597,2014-02,Warwickshire Police,Warwickshire Police,-1.856003,52.170918,On or near FRIDAY FURLONG,E01031190,Stratford-on-Avon 012B,Investigation complete; no suspect identified
ef3992d1efebd635aef8dfb46777ca94755cde46e6be5eeb668840dbbaccf679,2014-02,Warwickshire Police,Warwickshire Police,-1.709193,52.196513,On or near CLOPTON COURT,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
166724187b2c07debab947c068a14bd316e2da6518f0283a7a5dff4e07dd2038,2014-02,Warwickshire Police,Warwickshire Police,-1.538899,52.108475,On or near MAIN STREET,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
9208843af458abe78a45689b6bcdd25806cb8b750aa1e8144ab4674485ee35c0,2014-02,Warwickshire Police,Warwickshire Police,-1.528924,52.284478,On or near FORFIELD PLACE,E01031336,Warwick 010F,Investigation complete; no suspect identified
46ccfd7ffa886a8629c20ba5401c82384bb437f29d56b48d0c7c0527497fbdd7,2014-02,Warwickshire Police,Warwickshire Police,-1.534471,52.288150,On or near EUSTON PLACE,E01033253,Warwick 007H,Investigation complete; no suspect identified
ca542091282bf6e45940138aadf0a5b9cba957cbd018aeaa3355bf57c5d352c5,2014-02,Warwickshire Police,Warwickshire Police,-1.705879,52.197584,On or near MAYFIELD AVENUE,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
3624c0adfbb2096f6e509a63d4bcb19648d2643949d19c1ef1f426dfd9f79bb7,2014-02,Warwickshire Police,Warwickshire Police,-1.711957,52.192105,On or near Parking Area,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
3fb63115eff8061eda16cf3bb15531fadbba7dcb7bdc93628768e6463445de40,2014-02,Warwickshire Police,Warwickshire Police,-1.732973,52.195463,On or near BROOKFIELD COURT,E01031233,Stratford-on-Avon 011B,Investigation complete; no suspect identified
d3d5d329360ebf8be0bed6181ade42725ea2a100ddfa13e4d7138ee0e3dc3fa5,2014-02,Warwickshire Police,Warwickshire Police,-1.549662,52.354395,On or near DALEHOUSE LANE,E01031300,Warwick 002E,Investigation complete; no suspect identified
00a21ed42901eaca4744f48d8f17e6f1a1bcdc0243aff2d70c0bc952b5caacc9,2014-02,Warwickshire Police,Warwickshire Police,-1.764749,52.292689,On or near EDGE LANE,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
e78289a22a63a2a0fe1621a87a9c435bccc0030c9ca84f404df18dbfb21d27d9,2014-02,Warwickshire Police,Warwickshire Police,-1.774745,52.290488,On or near MOUNT ROAD,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
a0d97cd92109af919e60137f2f66e8c6b2b4cd16bb6674c4a4bfcdc9cfb9c902,2014-02,Warwickshire Police,Warwickshire Police,-1.774745,52.290488,On or near MOUNT ROAD,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
47dc9f31777180c27c89eb0be76cf2b5a1fa6a356f48c2aabc3d2d6e3b6f8fd5,2014-02,Warwickshire Police,Warwickshire Police,-1.774745,52.290488,On or near MOUNT ROAD,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
70901c39a3c4f0eec1f3c9e899309371a82c852f431c98b856b429083f15b68d,2014-02,Warwickshire Police,Warwickshire Police,-1.774745,52.290488,On or near MOUNT ROAD,E01031203,Stratford-on-Avon 002C,Investigation complete; no suspect identified
b55cf6a2da4bf0904898c2908415ea6dbcf8e5874da878ada017a577f72a747d,2014-02,Warwickshire Police,Warwickshire Police,-1.632078,52.065054,On or near FARM CLOSE,E01031216,Stratford-on-Avon 015E,Investigation complete; no suspect identified
052b486ef3943af13c899989094898d954830a1ff2e97f8a6f66c6a297b81a5c,2014-02,Warwickshire Police,Warwickshire Police,-1.725808,52.190125,On or near SHOTTERY,E01031233,Stratford-on-Avon 011B,Investigation complete; no suspect identified
64633c45f5dc0c53572f7254e950717e9b514a2ca98f5701c3157934c8c87fda,2014-02,Warwickshire Police,Warwickshire Police,-1.732952,52.191651,On or near COTTAGE LANE,E01031233,Stratford-on-Avon 011B,Investigation complete; no suspect identified
ca37b7daa458b2a5f744c1758ce2d5eacdc374212f66cb509d87be6125ed1ea6,2014-02,Warwickshire Police,Warwickshire Police,-1.502021,52.218054,On or near Petrol Station,E01031199,Stratford-on-Avon 005C,Investigation complete; no suspect identified
e5a2082c662d2fea49b61b2413c9f4765151e4f06fc257dc037af60fdbbb3bec,2014-02,Warwickshire Police,Warwickshire Police,-1.502021,52.218054,On or near Petrol Station,E01031199,Stratford-on-Avon 005C,Investigation complete; no suspect identified
4f1f68a8b0e916b2547fb82eb275ab11f31ecdea14702935bda245728846ba17,2014-02,Warwickshire Police,Warwickshire Police,-1.728326,52.364983,On or near BAKERS LANE,E01031281,Warwick 004A,Investigation complete; no suspect identified
0bb025189fa5931c5f0aed1636bc080d43ef4f794f29c67bc10a56fbf5e47f3b,2014-02,Warwickshire Police,Warwickshire Police,-1.837364,52.362360,On or near WARREN CLOSE,E01031243,Stratford-on-Avon 001B,Investigation complete; no suspect identified
3a076358885399d551c86b282ab2a488c534f4469b1ad34adb254aec2541643d,2014-02,Warwickshire Police,Warwickshire Police,-1.789959,52.176510,On or near BINTON ROAD,E01031188,Stratford-on-Avon 007B,Investigation complete; no suspect identified
61d65c4f2b36e493436ef3bbd14011cd2f5d4aef6d86c3a52d752b3f33048b7a,2014-02,Warwickshire Police,Warwickshire Police,-1.856556,52.167142,On or near FRIDAY CLOSE,E01031192,Stratford-on-Avon 012D,Investigation complete; no suspect identified
501f84d78e7a87a7eea9e3c35b5433f4a4458f380980a7524f4a15eb739c9230,2014-02,Warwickshire Police,Warwickshire Police,-1.358480,52.283451,On or near A426,E01031166,Rugby 012E,Investigation complete; no suspect identified
a2cc1f62a01a10709b9e0687cdfd41c5505bf0cc33acd1a594ec63f377e5f9c9,2014-02,Warwickshire Police,Warwickshire Police,-1.627224,52.190763,On or near HUNSCOTE LANE,E01031250,Stratford-on-Avon 008D,Investigation complete; no suspect identified
f9dc9e10b09f6e71f3ac9e4e4129bbf0a592e4296701784c0e48f9420790931b,2014-02,Warwickshire Police,Warwickshire Police,-1.416110,52.188181,On or near POPLAR CLOSE,E01031194,Stratford-on-Avon 013A,Investigation complete; no suspect identified
8b985c8128923d69d165eef6d3ca0157128ecc17fd60f4cbcdcac2c3a57540e9,2014-02,Warwickshire Police,Warwickshire Police,-1.740343,52.243911,On or near OAKTREE CLOSE,E01031195,Stratford-on-Avon 002A,Investigation complete; no suspect identified
8acfdf961d56ae5c029ff029bad3bcab2eeb3d5bd8bf48c80aec8da098941570,2014-02,Warwickshire Police,Warwickshire Police,-1.572817,52.342191,On or near LOCKHART CLOSE,E01031303,Warwick 003A,Investigation complete; no suspect identified
dfec8ea001dbfaf1ea6493c08a304c354d5f3ac9f4a086b00ad344c932331382,2014-02,Warwickshire Police,Warwickshire Police,-1.573871,52.287436,On or near WHARF STREET,E01031319,Warwick 012E,Investigation complete; no suspect identified
769347c24b732c60abdca59ad002815df979f872c142702d0ad840bd6bb415ce,2014-02,Warwickshire Police,Warwickshire Police,-1.511829,52.148500,On or near RED ROAD,E01031206,Stratford-on-Avon 013C,Investigation complete; no suspect identified
0118fb331a218274ec0be5ad19b5bdc29a32056dc55959aacdf5901129558422,2014-02,Warwickshire Police,Warwickshire Police,-1.550480,52.276650,On or near OLYMPUS AVENUE,E01031315,Warwick 012A,Investigation complete; no suspect identified
86213a437d9714a13761dbd90797764677101ab75d2b15a4c625e7a0fb6f8a1c,2014-02,Warwickshire Police,Warwickshire Police,-1.528058,52.292952,On or near KING STREET,E01031271,Warwick 010A,Investigation complete; no suspect identified
23ef4fe44b17eab37bb2d89cc3b2ebe93eb706cbe84073990e946a45d22cc241,2014-02,Warwickshire Police,Warwickshire Police,-1.694914,52.183675,On or near TENNYSON ROAD,E01031225,Stratford-on-Avon 010A,Investigation complete; no suspect identified
b8ccdde38911c0ccaeb68657b92efb4bdd2ad88f6fd846bff3573fc9a843a073,2014-02,Warwickshire Police,Warwickshire Police,-1.502021,52.218054,On or near Petrol Station,E01031199,Stratford-on-Avon 005C,Investigation complete; no suspect identified
fa24583116c46f0290a79ea907c557a458436fc065f54fd48e77da636b3d6103,2014-02,Warwickshire Police,Warwickshire Police,-1.723716,52.206716,On or near WORTHS WAY,E01031230,Stratford-on-Avon 009C,Investigation complete; no suspect identified
5678e1643e90df6c328d6a5c687028b55f3d2440695196f5a245f97b84e236ee,2014-02,Warwickshire Police,Warwickshire Police,-1.538221,52.292660,On or near RUSSELL STREET,E01033256,Warwick 007I,Investigation complete; no suspect identified
17b4351f387de1b99868aeeaab652cfb8e9e1f4079ea44b3fd66db71b0e78c08,2014-02,Warwickshire Police,Warwickshire Police,-1.547203,52.290438,On or near MEWS ROAD,E01031290,Warwick 009A,Investigation complete; no suspect identified
e9c87e913c9c418689b539668d72aefcf1c2402a246185eb2ef34ad3df13d3ea,2014-02,Warwickshire Police,Warwickshire Police,-1.691898,52.349071,On or near Parking Area,E01031283,Warwick 004C,Investigation complete; no suspect identified
cb6c00dfe9424f677e1cb141733b308d4955e898ec2da5cfde3bd427f50e8721,2014-02,Warwickshire Police,Warwickshire Police,-1.465486,52.183848,On or near Petrol Station,E01031205,Stratford-on-Avon 013B,Investigation complete; no suspect identified
58e750eaf2c3d4f035dc960cfcab8479b380ab5ba4ce9a48c12f72024dc26ec1,2014-02,Warwickshire Police,Warwickshire Police,-1.533925,52.285666,On or near SPENCER STREET,E01031291,Warwick 009B,Investigation complete; no suspect identified
98a1277b05e52a2ba662aedb17069c059ab6408631bb1b24e2e912607f9d4693,2014-02,Warwickshire Police,Warwickshire Police,-1.494299,52.372026,On or near FRANCES ROAD,E01031308,Warwick 005G,Investigation complete; no suspect identified
2a5695df53dad8466e55fab62e940d177c5a6d82cde507b5faa4acccac4bfa59,2014-02,Warwickshire Police,Warwickshire Police,-1.535877,52.288299,On or near BEDFORD PLACE,E01033253,Warwick 007H,Investigation complete; no suspect identified
383e9f3106e27606c580712a045e586082ea88019cd52623de3d95f973863e74,2014-02,Warwickshire Police,Warwickshire Police,-1.565697,52.286722,On or near Petrol Station,E01031319,Warwick 012E,Investigation complete; no suspect identified
7747f4887644b0422daa2554b104c64be42e72def707eb355325ed4e095ae884,2014-02,Warwickshire Police,Warwickshire Police,-1.502021,52.218054,On or near Petrol Station,E01031199,Stratford-on-Avon 005C,Investigation complete; no suspect identified
dc4dc2e5f852eebd60bb0caa0b4d1b5c7335f7d4fe0eff345bd17f8be9f31b61,2014-02,Warwickshire Police,Warwickshire Police,-1.534232,52.280184,On or near TACHBROOK ROAD,E01031266,Warwick 013F,Investigation complete; no suspect identified
c3ff4d32e38f58cab3ba3537ccd3c99fec166ab407bb05d78939362ae01aacee,2014-02,Warwickshire Police,Warwickshire Police,-1.537607,52.264383,On or near EGLAMOUR WAY,E01031329,Warwick 015C,Investigation complete; no suspect identified
33c9e39e4695763720405eec057102ba9587a3cffa98ed80f2fdfe91f43f6396,2014-02,Warwickshire Police,Warwickshire Police,-1.511048,52.301118,On or near NEWLAND ROAD,E01031273,Warwick 006A,Investigation complete; no suspect identified
9ed6ddd20b0e9e2deae6e019bf7ccc38463e949cf672a712aaec5b7d7fbfc2d6,2014-02,Warwickshire Police,Warwickshire Police,-1.714449,52.202738,On or near Supermarket,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
f43944179162f7172b9a6adb4e1e8aed65c472f21fa9427ab1a67c675a3dfa16,2014-02,Warwickshire Police,Warwickshire Police,-1.508510,52.128644,On or near TYSOE ROAD,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
d21554522af19dea34f78b04d6abd63f4a41f82446844eae53db0026b62233cd,2014-02,Warwickshire Police,Warwickshire Police,-1.583282,52.282812,On or near SMITH STREET,E01031317,Warwick 012C,Investigation complete; no suspect identified
ea5602a99abb7050101cafc5959284744b719dd9e5c8112f5a2f40442df26106,2014-02,Warwickshire Police,Warwickshire Police,-1.570559,52.338839,On or near THE GARDENS,E01031305,Warwick 003C,Investigation complete; no suspect identified
1c633f13d326a1637e6752bafbe529c0ab089c6845ac71453773e886851ffafc,2014-02,Warwickshire Police,Warwickshire Police,-1.625850,52.057977,On or near CALLAWAYS ROAD,E01031214,Stratford-on-Avon 015C,Investigation complete; no suspect identified
e590c130083aacbb7b0ea260959ca6195b50b4b0de67433fe57f79b06d70c0c1,2014-02,Warwickshire Police,Warwickshire Police,-1.589942,52.288679,On or near NEWBURGH CRESCENT,E01031321,Warwick 011A,Investigation complete; no suspect identified
af9b96578af5018c1126681fab3e467ed0cd2165de5103bf331568db329d4dc7,2014-02,Warwickshire Police,Warwickshire Police,-1.598693,52.274154,On or near BROWNING AVENUE,E01031325,Warwick 011E,Investigation complete; no suspect identified
0469fbb87fa5693f789f3da99e9e4be13be356a49370fd2fc8906c18df520afa,2014-02,Warwickshire Police,Warwickshire Police,-1.896268,52.273225,On or near HIGH STREET,E01031239,Stratford-on-Avon 003A,Investigation complete; no suspect identified
f67a50f19854de7f2d104c3feb67f62701bbe316d179b132c96df645ebcfa655,2014-02,Warwickshire Police,Warwickshire Police,-1.548932,52.278892,On or near Shopping Area,E01031315,Warwick 012A,Investigation complete; no suspect identified
a30c9c2a4deffe8bf62b88bbae1f7a8a90e970f943acd580e9bd86bddfaa29e7,2014-02,Warwickshire Police,Warwickshire Police,-1.525631,52.275744,On or near STAUNTON ROAD,E01031264,Warwick 013D,Investigation complete; no suspect identified
647367005c4ba23a7751489c8f32b55b9becfb4b732163d824268e3c4bf49ba2,2014-02,Warwickshire Police,Warwickshire Police,-1.527109,52.263622,On or near ROWLEY ROAD,E01031331,Warwick 015E,Investigation complete; no suspect identified
50f44b2ff8ad46a022920ad251caf8ef25994a737b4b3f15cc309e7032439d6b,2014-02,Warwickshire Police,Warwickshire Police,-1.577307,52.342271,On or near Parking Area,E01031258,Warwick 001E,Investigation complete; no suspect identified
bc03940aec1f4d9652cde29c2bdf4072e010e65f5fc9d285f0e981cb915eab4a,2014-02,Warwickshire Police,Warwickshire Police,-1.591212,52.281249,On or near MARKET STREET,E01031324,Warwick 011D,Investigation complete; no suspect identified
50f1909b1f9cf09cfd088c04391048a45005835b5d02c88740b7028bbe11e064,2014-02,Warwickshire Police,Warwickshire Police,-1.533693,52.317617,On or near STONELEIGH ROAD,E01031278,Warwick 005B,Investigation complete; no suspect identified
7553b7cd7cc97180f52eff44c5ee2414fd269ebeab2c27f33e722b21f8fbf66c,2014-02,Warwickshire Police,Warwickshire Police,-1.592490,52.352860,On or near CLINTON LANE,E01031254,Warwick 001A,Investigation complete; no suspect identified
a50ff82826112cbcd1198604a986ef58b250851a2ab2cd791dd8c02bad1e679f,2014-02,Warwickshire Police,Warwickshire Police,-1.524500,52.285593,On or near FARLEY STREET,E01031335,Warwick 010E,Investigation complete; no suspect identified
14b837b1b4f646df8b674a8ba2a65e8c59f6af46fe812b20eb6381618637bd64,2014-02,Warwickshire Police,Warwickshire Police,-1.596055,52.275754,On or near NOBLE CLOSE,E01031325,Warwick 011E,Investigation complete; no suspect identified
96426d5f9b7d9185eb103212a2219c820b7ca83ae4e8330ffa35b473a48c1e5f,2014-02,Warwickshire Police,Warwickshire Police,-1.577307,52.342271,On or near Parking Area,E01031258,Warwick 001E,Investigation complete; no suspect identified
7ec7be75fa793d403c4f53211f3133da3c2bdefc933fdc5a03554cf969b9e0bd,2014-02,Warwickshire Police,Warwickshire Police,-1.634810,52.302132,On or near CRIMSCOTE SQUARE,E01031268,Warwick 014D,Investigation complete; no suspect identified
1462e56acb5db414fe50f05c0525e7d13aa0b4127c6d5e2f388662a93e11145f,2014-02,Warwickshire Police,Warwickshire Police,-1.388045,52.253831,On or near Supermarket,E01031222,Stratford-on-Avon 004D,Investigation complete; no suspect identified
7975fbba55967b0484d3af67c3a119581a962bc4408ec5e6ab26c4cd41b8da9d,2014-02,Warwickshire Police,Warwickshire Police,-1.633599,52.297813,On or near ALDERMINSTER GROVE,E01031268,Warwick 014D,Investigation complete; no suspect identified
a481603875352b3ef5c210f874ce1ad0ef03261fdb6560e1426e059af708fb70,2014-02,Warwickshire Police,Warwickshire Police,-1.317782,52.248376,On or near FELL'S LANE,E01031224,Stratford-on-Avon 004F,Investigation complete; no suspect identified
3338bb827c77c4b73baec82093bc8f139f337d3bc169581517ce4f9d7a86e222,2014-02,Warwickshire Police,Warwickshire Police,-1.739808,52.197537,On or near LEA CLOSE,E01031237,Stratford-on-Avon 011E,Investigation complete; no suspect identified
bc83c7f2425903e1a35d37812160d558c0433705a4782895a730b383c26037e7,2014-02,Warwickshire Police,Warwickshire Police,-1.530571,52.282632,On or near TOWER STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
6cc44bc7793ec92f53f4ff8293a22d8091f54e34c157b3d349f42a7f315f0067,2014-02,Warwickshire Police,Warwickshire Police,-1.592490,52.352860,On or near CLINTON LANE,E01031254,Warwick 001A,Investigation complete; no suspect identified
4c5a537e241ce1e1f982135fd5c89754b106ca780fac7cb675c7e160e0cb209a,2014-02,Warwickshire Police,Warwickshire Police,-1.534248,52.291278,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
673eef06e087b79e0fc24caaa49f6e84679537202eacf5a159328252425dc0d7,2014-02,Warwickshire Police,Warwickshire Police,-1.556506,52.349818,On or near DENEWOOD WAY,E01031296,Warwick 002A,Investigation complete; no suspect identified
db72dff101f7bd996e43288a55ff07c95fddd529ddfb4980d185133b05fe8571,2014-02,Warwickshire Police,Warwickshire Police,-1.572603,52.350624,On or near PARK ROAD,E01031257,Warwick 001D,Investigation complete; no suspect identified
7f55ca6a8911fc978bb5a25a3dc72699e3db130718e07de0376a25ec529a2ddf,2014-02,Warwickshire Police,Warwickshire Police,-1.531361,52.293873,On or near CLARENDON STREET,E01031272,Warwick 007B,Investigation complete; no suspect identified
723d4c65fcd65daa59171434c2b36086f967c4c27337f888284256337a5fdd72,2014-02,Warwickshire Police,Warwickshire Police,-1.587531,52.352511,On or near MALTHOUSE LANE,E01031255,Warwick 001B,Investigation complete; no suspect identified
83a5525b6f07de237c015d8166c6a8e8a3c750cd724c767223c87b853a4e2751,2014-02,Warwickshire Police,Warwickshire Police,-1.472252,52.364621,On or near SISKIN PARKWAY EAST,E01031308,Warwick 005G,Investigation complete; no suspect identified
91fbaf382c708ea9238be5f07b4976c68605498a2feaedb1bc57192c2c7a063f,2014-02,Warwickshire Police,Warwickshire Police,-1.586371,52.281726,On or near JURY STREET,E01031317,Warwick 012C,Investigation complete; no suspect identified
8168f2ab9e393bdfeea9c40f0502f2692255446cc96d169bb29b0d71dc0bc34a,2014-02,Warwickshire Police,Warwickshire Police,-1.880469,52.229544,On or near BIRMINGHAM ROAD,E01031184,Stratford-on-Avon 006B,Investigation complete; no suspect identified
11c760757a26df73d8466826f60338e1cd21929825e9005abbc3864a75790567,2014-02,Warwickshire Police,Warwickshire Police,-1.872048,52.214908,On or near Supermarket,E01031184,Stratford-on-Avon 006B,Investigation complete; no suspect identified
c506ba924a82a6b7a914aeac7ab71b3355bf90570f4eb5e69a9a8dfdba7f4c3f,2014-02,Warwickshire Police,Warwickshire Police,-1.538904,52.290478,On or near PORTLAND STREET,E01033256,Warwick 007I,Investigation complete; no suspect identified
4a946a26873e5ba2333e6e579985876d428e605b9b23d1c1f96cff8cc657f0cb,2014-02,Warwickshire Police,Warwickshire Police,-1.704507,52.192698,On or near BRIDGE STREET,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
1d0815079337c4be48f015bea67e0cf346f0f3da51616d34a3c1b6ce8b428622,2014-02,Warwickshire Police,Warwickshire Police,-1.534046,52.285361,On or near Nightclub,E01031291,Warwick 009B,Investigation complete; no suspect identified
0c3ab5cf2b49f40d1be6f8a37dca8d5906d770989f7784aeec657d977d82e6d0,2014-02,Warwickshire Police,Warwickshire Police,-1.526245,52.282777,On or near STYLES CLOSE,E01031337,Warwick 010G,Investigation complete; no suspect identified
488ed85cbbfddbe78a25278c514e9421ffeac5bb58468f17a250e7c6f39ba259,2014-02,Warwickshire Police,Warwickshire Police,-1.472252,52.364621,On or near SISKIN PARKWAY EAST,E01031308,Warwick 005G,Investigation complete; no suspect identified
a8fcaf5fd3feda2128ba218cd7a79b9b53f15ee15b3e550dd2cd0ee463ca3dc6,2014-02,Warwickshire Police,Warwickshire Police,-1.869537,52.207974,On or near MILL LANE,E01031208,Stratford-on-Avon 007C,Investigation complete; no suspect identified
12270babfbdf8de8875cb500f2b9afd6c9640a851c797891e28930367f1957c7,2014-02,Warwickshire Police,Warwickshire Police,-1.710932,52.201381,On or near Shopping Area,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
3ff9c0ee0427c1168eac3079e1be977ddb3ddd8f3c48b83faab1529181f245a7,2014-02,Warwickshire Police,Warwickshire Police,-1.501358,52.278539,On or near KINGSHURST,E01031301,Warwick 005E,Investigation complete; no suspect identified
e56054e38bbb9af3a20ded83a570d2dc50db4888ee893a80be098a678720de40,2014-02,Warwickshire Police,Warwickshire Police,-1.595157,52.366319,On or near RED LANE,E01031254,Warwick 001A,Investigation complete; no suspect identified
86fd0cdebc088b95fbd2cd7c5767931ad8c67f01c7514ead725aee902c5e60f7,2014-02,Warwickshire Police,Warwickshire Police,-1.707123,52.193127,On or near HENLEY STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
842e1614db5bd661f6d21754d0de6580844f3a564363b91f07c18e43a4790945,2014-02,Warwickshire Police,Warwickshire Police,-1.526723,52.276423,On or near GROSVENOR ROAD,E01031263,Warwick 013C,Investigation complete; no suspect identified
ae8df5a4f77925530b07838e853464016672f4d0a9d457f8d5bf781cc8d97e2f,2014-02,Warwickshire Police,Warwickshire Police,-1.285745,52.215731,On or near SHUCKBURGH ROAD,E01031197,Stratford-on-Avon 005A,Investigation complete; no suspect identified
d71fea469b9578519f73a4f216b978262014f4f9e270532498d28b649e32d715,2014-02,Warwickshire Police,Warwickshire Police,-1.285745,52.215731,On or near SHUCKBURGH ROAD,E01031197,Stratford-on-Avon 005A,Investigation complete; no suspect identified
9c848073f0dd1fa2d8d273a18d5f80bf4b464ac2b5d0e78fff7476b1e41d0a5d,2014-02,Warwickshire Police,Warwickshire Police,-1.672370,52.293809,On or near ELMDENE CLOSE,E01031283,Warwick 004C,Investigation complete; no suspect identified
