Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
da801e9c759cb05dbbf9fadd85775c7c85c8efc1733e052ca08a11239cfb45e3,2014-02,Lincolnshire Police,Lincolnshire Police,-0.544926,53.223405,On or near ANCHOR STREET,E01026132,Lincoln 005A,Investigation complete; no suspect identified
01ddabdad22152224a948dd63b72bc7b216be4045cb261bf992c49f6124aeac0,2014-02,Lincolnshire Police,Lincolnshire Police,-0.630705,52.768113,On or near GREAT CLOSE,E01026339,South Kesteven 009D,Investigation complete; no suspect identified
3c3102db3c5cfd4d4c34de322406e79faf5bab21e673419dabe8a582726f1230,2014-02,Lincolnshire Police,Lincolnshire Police,-0.536581,53.227411,On or near MELVILLE STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
72f09b7a9884d2f8f3e361ec51087e256aac135e1bed9550968f7a9b5efa447b,2014-02,Lincolnshire Police,Lincolnshire Police,0.348922,53.180608,On or near Pedestrian Subway,E01026069,East Lindsey 010D,Investigation complete; no suspect identified
1e5a6939758bfb7b65467f35240ff0dd8b1f34a4043260495fe2fd0491368d51,2014-02,Lincolnshire Police,Lincolnshire Police,-0.336495,53.385775,On or near CHAPEL STREET,E01026389,West Lindsey 003A,Investigation complete; no suspect identified
638047029eada4fe582da740c0c9024a2bce65447c886dde0082299ceea505a7,2014-02,Lincolnshire Police,Lincolnshire Police,-0.548766,53.230338,On or near BRAYFORD WAY,E01026146,Lincoln 005D,Investigation complete; no suspect identified
b471e8029fc75c4d30c5612fd5515111cbf2489998dc29796fe72d32c9566e25,2014-02,Lincolnshire Police,Lincolnshire Police,-0.608320,53.220099,On or near EASTLEIGH CLOSE,E01026127,Lincoln 007A,Investigation complete; no suspect identified
9fd67876967309bb21859c97f8e302a5055007cbd8a15ecc39e3e636e4883148,2014-02,Lincolnshire Police,Lincolnshire Police,-0.465079,53.209377,On or near STATION ROAD,E01026205,North Kesteven 005B,Investigation complete; no suspect identified
50f006c67bd7bef0740cf472e15a1ea93862705bf4eb73642d084ad89658d1e0,2014-02,Lincolnshire Police,Lincolnshire Police,-0.138089,52.807329,On or near SHOTBOLT LANE,E01026258,South Holland 005B,Investigation complete; no suspect identified
820d8aeed6969581911610c5244f7a1b326c957d041b8dd3aaed992553b1a157,2014-02,Lincolnshire Police,Lincolnshire Police,-0.465079,53.209377,On or near STATION ROAD,E01026205,North Kesteven 005B,Investigation complete; no suspect identified
e3b167fe2cbc210e4d2111db636158cc4d6a06dabb3f78cf5a0fb946e95e65d2,2014-02,Lincolnshire Police,Lincolnshire Police,-0.370969,52.838022,On or near MIDDLE STREET,E01026290,South Kesteven 008A,Investigation complete; no suspect identified
21a066f6c089b48113fe00fa39dae921ac28e818fcef48358d7ffa9099bd5125,2014-02,Lincolnshire Police,Lincolnshire Police,-0.544673,53.225577,On or near ST MARK'S SQUARE,E01026132,Lincoln 005A,Investigation complete; no suspect identified
4bad7326b1b07d41219d5d073bbf32b8baa6d41091523c0d305e84006267df3e,2014-02,Lincolnshire Police,Lincolnshire Police,-0.645716,52.905204,On or near Sports/Recreation Area,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
15d613108f95410c359414823dce5a0d2e4cf6ea1f46b527e9d0cb53af6c8a3a,2014-02,Lincolnshire Police,Lincolnshire Police,-0.394083,52.999694,On or near THE HOPLANDS,E01026208,North Kesteven 012E,Investigation complete; no suspect identified
b1d7bf4607bfe06f2537c4abda73e75327c98f9bf339531b8b04c1e61e99edad,2014-02,Lincolnshire Police,Lincolnshire Police,-0.649622,52.906337,On or near BARNWELL TERRACE,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
83fb8cb0fe826881759406c387a4a9ef27375df252577c68e2a9ad9782f77991,2014-02,Lincolnshire Police,Lincolnshire Police,-0.542834,53.228998,On or near WIGFORD WAY,E01026143,Lincoln 005B,Investigation complete; no suspect identified
b276016bce68fe07d700a27a98f3d4ca32e38dd6db98e4c8881fef2fb7b4620e,2014-02,Lincolnshire Police,Lincolnshire Police,-0.536036,53.221426,On or near ST ANDREW'S STREET,E01026177,Lincoln 006C,Investigation complete; no suspect identified
b949bd2b0fc40419a834a47523ac7d7528a138f0f0435934c2d1e9f562c8716e,2014-02,Lincolnshire Police,Lincolnshire Police,-0.540341,53.230055,On or near Nightclub,E01026143,Lincoln 005B,Investigation complete; no suspect identified
92e4f4ff372f59df023ce82ecd5207e8dbdb118e88eb6cb23822886930c2e15b,2014-02,Lincolnshire Police,Lincolnshire Police,-0.142688,52.780177,On or near CLAY LAKE,E01026268,South Holland 007A,Investigation complete; no suspect identified
9cb15d9f19e460102479d98a7ddb00af92d63424dc7d5f6d4b7c4da91b73b3af,2014-02,Lincolnshire Police,Lincolnshire Police,-0.152826,52.795341,On or near RAILWAY CLOSE,E01032995,South Holland 006F,Investigation complete; no suspect identified
8aa2b1d18a66eeb973288f6f1ff3326908869706a8d63207893be90ea6cfa043,2014-02,Lincolnshire Police,Lincolnshire Police,-0.636633,52.909425,On or near ETON STREET,E01026343,South Kesteven 006D,Investigation complete; no suspect identified
a54d9c1eb23a163768136f51375bcc1126bc4a44da9fce544afa0e02550565fb,2014-02,Lincolnshire Police,Lincolnshire Police,-0.665005,52.907023,On or near Sports/Recreation Area,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
6e78c563fbbfa73be0dcf78c8f7a43b568a47490d1703988c40b0ba2f7f864b7,2014-02,Lincolnshire Police,Lincolnshire Police,-0.416496,52.999275,On or near REFORM PLACE,E01026236,North Kesteven 011E,Investigation complete; no suspect identified
653e9c8ee2163207a037d9ec5c04a906105f5e8156bd156fa357488cb0c21974,2014-02,Lincolnshire Police,Lincolnshire Police,-0.497814,52.751131,On or near Petrol Station,E01026330,South Kesteven 012A,Investigation complete; no suspect identified
51c8ec72c00ef4d9df3f3fca788288bef64a1a9dce56ed8b7dc23f854111d991,2014-02,Lincolnshire Police,Lincolnshire Police,-0.118921,53.296861,On or near BUTT LANE,E01026071,East Lindsey 007A,Investigation complete; no suspect identified
75301d4563c9c6ba1027432ed604002c58c7671091d5abaf93b04031ee66e105,2014-02,Lincolnshire Police,Lincolnshire Police,0.274001,53.323335,On or near ETON ROAD,E01026109,East Lindsey 006C,Investigation complete; no suspect identified
e2ef1a76a2ac96b84114a037e5feb125aeaccff5bdda058038f64009b928bbea,2014-02,Lincolnshire Police,Lincolnshire Police,-0.538092,53.230558,On or near CLASKETGATE,E01026122,Lincoln 004A,Investigation complete; no suspect identified
d3294837433630d34fd7c017068fadb1763d7c9e2ce8b1e9130c2f9bc0841f70,2014-02,Lincolnshire Police,Lincolnshire Police,-0.652381,52.901271,On or near HARLAXTON ROAD,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
528abba0f0a4f86c85a08e61c9ea761dd6bfe1ad344d2bdf46eb25e0a4dd3b45,2014-02,Lincolnshire Police,Lincolnshire Police,-0.630705,52.768113,On or near GREAT CLOSE,E01026339,South Kesteven 009D,Investigation complete; no suspect identified
cd7c8cb30875b37b1c75ad5541b0f0cef6f52b3ee8a50079410e3be582e154b6,2014-02,Lincolnshire Police,Lincolnshire Police,-0.630705,52.768113,On or near GREAT CLOSE,E01026339,South Kesteven 009D,Investigation complete; no suspect identified
2604999df7fb810e88ffec641c0d252117fde564205d3f2b746e7757da74149d,2014-02,Lincolnshire Police,Lincolnshire Police,0.129646,52.780690,On or near ROYAL STANDARD CLOSE,E01026255,South Holland 008B,Investigation complete; no suspect identified
91c6f82273bcac2bb6d23c7ee6314f661882584f4c73cf00199f1be14056dbb0,2014-02,Lincolnshire Police,Lincolnshire Police,-0.479329,52.652612,On or near Nightclub,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
ad2b0c881abdbc0ba30fedebb1b74e30e23f82e65b8729cccd8eb3c1394e8004,2014-02,Lincolnshire Police,Lincolnshire Police,0.014535,52.933639,On or near WYBERTON ROAD,E01026018,Boston 007B,Investigation complete; no suspect identified
14e38e10f3708bcdd4d2e001efcbddb8c9f67e8d41cad0d4eb7bbc51cb4ff828,2014-02,Lincolnshire Police,Lincolnshire Police,-0.197932,52.774142,On or near Park/Open Space,E01026262,South Holland 009A,Investigation complete; no suspect identified
1036f4e4ab50a9f027939a882a0db0e25fe054ce3bd05a2e4b1351be8440b794,2014-02,Lincolnshire Police,Lincolnshire Police,-0.230105,52.800376,On or near Park/Open Space,E01026259,South Holland 005C,Investigation complete; no suspect identified
5ea91cbf66d29a999b17c2e4b37dd4f98fd0366c83e21f762117cb3997a77d5a,2014-02,Lincolnshire Police,Lincolnshire Police,-0.516510,53.243362,On or near ADDISON DRIVE,E01026154,Lincoln 004F,Investigation complete; no suspect identified
462ab71fc16087ea231c803993decb9622d2e735f356ed39610faf98fc4450ec,2014-02,Lincolnshire Police,Lincolnshire Police,-0.548358,53.233551,On or near ASHLIN GROVE,E01026143,Lincoln 005B,Investigation complete; no suspect identified
7cdfd03bf18fb7bf1981179967cf07a0f37e70fddfb90b65cadc048d308992c1,2014-02,Lincolnshire Police,Lincolnshire Police,-0.160200,52.821987,On or near PORTHOUSE DRIVE,E01026260,South Holland 005D,Investigation complete; no suspect identified
3c901b55489eacfd859acc45d5af40324e79a3d578e6a38ef34941b72dfeadf5,2014-02,Lincolnshire Police,Lincolnshire Police,0.326387,53.148063,On or near CHARLES CLOSE,E01026094,East Lindsey 015B,Investigation complete; no suspect identified
f7c12cbfcdb13f9bfa1f55d991b41ac67b6ac92b1e69b00021932b25ee1c0018,2014-02,Lincolnshire Police,Lincolnshire Police,-0.265772,53.399611,On or near COW LANE,E01026391,West Lindsey 003C,Investigation complete; no suspect identified
dbde424733e7bf3db1843c8905cdba54208127de58c9c4a04c7d7efa026494ef,2014-02,Lincolnshire Police,Lincolnshire Police,-0.525111,53.228564,On or near BENTINCK SQUARE,E01026126,Lincoln 004D,Investigation complete; no suspect identified
d8e891d37ae4ace1e6f777a22b569ed92c1119a2bd9427af599f16532d44be31,2014-02,Lincolnshire Police,Lincolnshire Police,-0.641349,52.911744,On or near ELMER STREET SOUTH,E01026323,South Kesteven 004D,Investigation complete; no suspect identified
fdba451f6911f98f900f716e77b36c3c1486d702bc5060501625af0b283389a0,2014-02,Lincolnshire Police,Lincolnshire Police,-0.022761,52.978851,On or near Shopping Area,E01026025,Boston 003C,Investigation complete; no suspect identified
b7f94f22ec9f951bb8add8e5bdf9b34bbd908130d39a516e1dac92f8255e364b,2014-02,Lincolnshire Police,Lincolnshire Police,-0.772249,53.393389,On or near PROSPECT TERRACE,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
eafa1bc5c9fd1ccae94d80670466dc1048b313a715eacde5fd414b2df8bdbcf1,2014-02,Lincolnshire Police,Lincolnshire Police,-0.616411,52.920554,On or near ELLIOT CLOSE,E01026328,South Kesteven 003D,Investigation complete; no suspect identified
d2b83e33012fa393ce125d233f468e2babe673034d554ac2b8145808850dfa4b,2014-02,Lincolnshire Police,Lincolnshire Police,-0.024095,52.978990,On or near BANK STREET,E01026036,Boston 003D,Investigation complete; no suspect identified
67d17aecfbfd6490f06fa8cc08e72659563e7f261d3ce46abeeb54ab0e10d3d1,2014-02,Lincolnshire Police,Lincolnshire Police,-0.536484,53.222340,On or near PALMER STREET,E01026177,Lincoln 006C,Investigation complete; no suspect identified
b22918345d5dfb03c25a0b86847e9c5713aac15bf495d5a10118dc6b2c0c6817,2014-02,Lincolnshire Police,Lincolnshire Police,-0.493524,52.655509,On or near TORKINGTON STREET,E01026358,South Kesteven 016F,Investigation complete; no suspect identified
59aa163b7bf94232ea800191ee1d613e10a4cef36fbcb8eea6d0a8046f0f4500,2014-02,Lincolnshire Police,Lincolnshire Police,-0.780575,53.407758,On or near MELROSE ROAD,E01026378,West Lindsey 004A,Investigation complete; no suspect identified
580b0c423fba40f289233e53f11044e6774a48fc6802b7bec25eca1437fcf504,2014-02,Lincolnshire Police,Lincolnshire Police,-0.536429,53.191001,On or near GRANTHAM ROAD,E01026188,North Kesteven 004C,Investigation complete; no suspect identified
be067c2c3ad19f5481be6d23ce125722093d8a9200c7b014754afcba56367444,2014-02,Lincolnshire Police,Lincolnshire Police,0.344243,53.164256,On or near GILBERTS GROVE,E01026116,East Lindsey 012D,Investigation complete; no suspect identified
f549a34a57fcc12b592f75dd3c1027eb606f0ec6394d3c7ab6294e670878a491,2014-02,Lincolnshire Police,Lincolnshire Police,0.134430,52.774831,On or near Petrol Station,E01026255,South Holland 008B,Investigation complete; no suspect identified
c2efbfc86512fb06f16d31c862a888d3ae78eaaecc10210130a750c76c168db4,2014-02,Lincolnshire Police,Lincolnshire Police,-0.637924,52.909503,On or near CAMBRIDGE STREET,E01026343,South Kesteven 006D,Investigation complete; no suspect identified
7c044a3a2a313d47be49313a2106def02373a40623fa06ee063489b594c19746,2014-02,Lincolnshire Police,Lincolnshire Police,-0.648920,52.900683,On or near KEDLESTONE ROAD,E01026319,South Kesteven 006C,Investigation complete; no suspect identified
ae28d3d869f4c3b9d5ded5ef1211ab814f057503ffa450a692f2a15f6f29f94c,2014-02,Lincolnshire Police,Lincolnshire Police,0.337924,53.148196,On or near CAVENDISH ROAD,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
63b3093d90f948814557d94fa28c3c53b8297d0e43da45b1632af748152ebc6b,2014-02,Lincolnshire Police,Lincolnshire Police,-0.062855,52.970628,On or near WESTBRIDGE ROAD,E01026039,Boston 009D,Investigation complete; no suspect identified
85008c715d89e817bfeaa2e77494a4524a8ea151381b28221314eb31af8cecb7,2014-02,Lincolnshire Police,Lincolnshire Police,0.189778,52.772797,On or near WRIGHT'S LANE,E01026278,South Holland 008E,Investigation complete; no suspect identified
13991cc97d9aeb1bf9155cca12bf2f732718f700d8be05d1ca6d67a89d845253,2014-02,Lincolnshire Police,Lincolnshire Police,-0.144230,52.828616,On or near OLD HALL LANE,E01026258,South Holland 005B,Investigation complete; no suspect identified
3a8671ae4e176ad34385b98888a4f684a1d56c31bd61807f9fa224d2d1d5a54a,2014-02,Lincolnshire Police,Lincolnshire Police,-0.223768,53.150924,On or near ALEXANDRA ROAD,E01026120,East Lindsey 016G,Investigation complete; no suspect identified
ac9755ab1309811c5774468a8b29a5afbdb5c9588aa44fb165232a8b96f832f2,2014-02,Lincolnshire Police,Lincolnshire Police,-0.333064,52.964359,On or near HELPRINGHAM ROAD,E01026201,North Kesteven 012B,Investigation complete; no suspect identified
31cf29ffdfa1aa3c80adef598c32f30939fc1a289e8ba527282fb81a33f14cce,2014-02,Lincolnshire Police,Lincolnshire Police,-0.354488,53.353572,On or near LISSINGLY LANE,E01026390,West Lindsey 003B,Investigation complete; no suspect identified
e5177183f91e674f1188b3c801efa2e17467ba843bdaf60ed7b52494f799c9e9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.555470,53.224342,On or near Petrol Station,E01026133,Lincoln 008A,Investigation complete; no suspect identified
7f5397318461165039b22f8d4b5bf2a094091b6fcf2b9a9126bd98e2521abbbe,2014-02,Lincolnshire Police,Lincolnshire Police,-0.513313,53.230108,On or near DEVON STREET,E01026124,Lincoln 004C,Investigation complete; no suspect identified
e37deb71c493e5cb8d222dff2684f2e91fb5655a078dabe1076330c278bc8cda,2014-02,Lincolnshire Police,Lincolnshire Police,-0.549580,53.247922,On or near HONINGTON APPROACH,E01026149,Lincoln 001A,Investigation complete; no suspect identified
531cfe152e813846e07dfdcba48460b5207df5ee2daa8e15452d508bcd8465b2,2014-02,Lincolnshire Police,Lincolnshire Police,-0.010812,52.957190,On or near BITTERN WAY,E01026029,Boston 009A,Investigation complete; no suspect identified
240d8627348026758619be5e3ce079914ddb55ad4de83b3cd4a70dea1a399ae6,2014-02,Lincolnshire Police,Lincolnshire Police,-0.599837,53.176642,On or near LONDINIUM WAY,E01032988,North Kesteven 013B,Investigation complete; no suspect identified
c95f9805caceb8c3d4163569684deed5a659b861a0f9d9a8faca46761e8b44b3,2014-02,Lincolnshire Police,Lincolnshire Police,0.118081,52.786507,On or near SWAPCOAT LANE,E01026255,South Holland 008B,Investigation complete; no suspect identified
852cad4e33c24234eedc78174d490dd69e191b222b4e64e11e3e3f8ee7b2e7cd,2014-02,Lincolnshire Police,Lincolnshire Police,0.263483,53.338244,On or near GEORGE STREET,E01026073,East Lindsey 005B,Investigation complete; no suspect identified
4c00549fbe49334fa5fda92f3069e26c65044e0a8480d433456154d12923101a,2014-02,Lincolnshire Police,Lincolnshire Police,0.263483,53.338244,On or near GEORGE STREET,E01026073,East Lindsey 005B,Investigation complete; no suspect identified
d10502eeb0f9c2c74a692695a1b1d1f27d59fb924950ecffdb2d9dbd93a83d1e,2014-02,Lincolnshire Police,Lincolnshire Police,-0.648736,52.909950,On or near Shopping Area,E01026317,South Kesteven 006A,Investigation complete; no suspect identified
e09e5b39f6100a57d3e74be36e6d19f32417b73b2bc18223223277f2c19b8453,2014-02,Lincolnshire Police,Lincolnshire Police,-0.037776,52.952550,On or near CLARKE COURT,E01026040,Boston 008E,Investigation complete; no suspect identified
2edbf4b6f334205dcaf687a4d7961f16f010dfea20822b01e192a2dc9c167f73,2014-02,Lincolnshire Police,Lincolnshire Police,-0.550158,53.234814,On or near HAMPTON STREET,E01026143,Lincoln 005B,Investigation complete; no suspect identified
85c4a9850af3c77767ca141fb1187dbc2c2fa2f3f734365adda4eef312e32ef8,2014-02,Lincolnshire Police,Lincolnshire Police,-0.172049,52.843064,On or near LITTLE LANE,E01026247,South Holland 001D,Investigation complete; no suspect identified
1f80ddc6f2648ddd541c8fe60c8cef994bbab8198f0f3d6d691764dbc4c53f7f,2014-02,Lincolnshire Police,Lincolnshire Police,0.342221,53.143886,On or near RUTLAND ROAD,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
4574d484d1bf3cbee7abc8e1577596f8491cdaf0c04e68d40f16407d933abca5,2014-02,Lincolnshire Police,Lincolnshire Police,-0.552149,53.190006,On or near LARNE ROAD,E01026140,Lincoln 011D,Investigation complete; no suspect identified
55f038aa063119789a4299ef0f1a403860594f62a3a229cef2a081d7c13c478b,2014-02,Lincolnshire Police,Lincolnshire Police,-0.652354,52.915079,On or near RIPON CLOSE,E01026322,South Kesteven 004C,Investigation complete; no suspect identified
1d362fbe698292459a6639d2a19c37d9158df33a83472cfee19ec7024eeba05b,2014-02,Lincolnshire Police,Lincolnshire Police,0.127647,52.809929,On or near LOWGATE,E01026256,South Holland 008C,Investigation complete; no suspect identified
dc1947a4f4e389bcbe4497409ebd320c666d409f668fed1fffc23da460a588cb,2014-02,Lincolnshire Police,Lincolnshire Police,0.013545,52.806426,On or near Supermarket,E01026252,South Holland 003C,Investigation complete; no suspect identified
f0404d59f070bf274fefb4366791fb27d60e1984b7dbf6f2583088b5fa1604bb,2014-02,Lincolnshire Police,Lincolnshire Police,-0.557137,53.240697,On or near GARDEN COURT,E01026147,Lincoln 003C,Investigation complete; no suspect identified
3ddf4c7f369bc0a0f6554a1ee0da1a7fee142c1100e9380c324e8a771fbfa144,2014-02,Lincolnshire Police,Lincolnshire Police,0.064712,52.823871,On or near Sports/Recreation Area,E01026248,South Holland 002B,Investigation complete; no suspect identified
6f7f1f9a4706bf2a3cb6c7d9d8c31c48437c92b5ddc09045e5714a1a01966aa1,2014-02,Lincolnshire Police,Lincolnshire Police,-0.621080,53.177681,On or near NEWARK ROAD,E01032994,North Kesteven 003H,Investigation complete; no suspect identified
8ad95baf1d1b4fc18b0582f0114c90a3a7681f3b93b109d3a64ae78a51967974,2014-02,Lincolnshire Police,Lincolnshire Police,0.027936,52.959601,On or near GAYSFIELD ROAD,E01026014,Boston 008B,Investigation complete; no suspect identified
307f518d724bc001e34ed703d1f9ef6770326b8e11e2a6dee0ce0925aaac7d5f,2014-02,Lincolnshire Police,Lincolnshire Police,-0.013323,52.778782,On or near CRANE'S GATE NORTH,E01026285,South Holland 004D,Investigation complete; no suspect identified
0e48704b4abf80c01f71f7ec9a0d8fb984eb7df9cbfee6bde4228dbfc92eb575,2014-02,Lincolnshire Police,Lincolnshire Police,0.260260,53.340364,On or near Shopping Area,E01026073,East Lindsey 005B,Investigation complete; no suspect identified
4925d3e5ac547b08a85de1db9a29861df37142a7813ef05aaa618396c6beafa4,2014-02,Lincolnshire Police,Lincolnshire Police,-0.635052,52.891579,On or near TOLLEMACHE ROAD (NORTH),E01026319,South Kesteven 006C,Investigation complete; no suspect identified
c56a2db6e38f1be1b39e409561b4977b08d4fad93dfed29c6500fe6bebd49a09,2014-02,Lincolnshire Police,Lincolnshire Police,0.026220,52.960485,On or near OLD SCHOOL LANE,E01026014,Boston 008B,Investigation complete; no suspect identified
7d244a60f5e7d9096cbe06f5d686f16a26ff98eb76cc6dbb2a3a510331a2c0ce,2014-02,Lincolnshire Police,Lincolnshire Police,-0.540816,53.229306,On or near Further/Higher Educational Building,E01026143,Lincoln 005B,Investigation complete; no suspect identified
f6fe8eb70f968eebc9ceb9ed4b549c029b8338276f7f61b8a28f2eea62c1401b,2014-02,Lincolnshire Police,Lincolnshire Police,-0.157334,52.777816,On or near GROSVENOR COURT,E01026267,South Holland 009E,Investigation complete; no suspect identified
1ed4bc60caf71b7aa93073c1ded640a892b79564d746f53bf3d4ba0c0dee8a35,2014-02,Lincolnshire Police,Lincolnshire Police,0.280069,53.305058,On or near CADES FIELD ROAD,E01026104,East Lindsey 006B,Investigation complete; no suspect identified
a9fcfb6bd84659f83e30fd7dabff434c08c891f79dc432f5c042669014b24342,2014-02,Lincolnshire Police,Lincolnshire Police,-0.332267,53.497727,On or near CENTURION WAY,E01026368,West Lindsey 001B,Investigation complete; no suspect identified
bb59e80b53544fa6d971fd5db9ac93bc50c7829446c45e9e1a9a3efe98071ea9,2014-02,Lincolnshire Police,Lincolnshire Police,-0.543407,53.223162,On or near KING STREET,E01026176,Lincoln 006B,Investigation complete; no suspect identified
125570a6d191ac9c4f158fb65389cfed71cca6064e3895fa1c6cb12adc78a629,2014-02,Lincolnshire Police,Lincolnshire Police,-0.289729,52.672702,On or near PRIORY CLOSE,E01026307,South Kesteven 014E,Investigation complete; no suspect identified
b97552205a9dcb807af5f22e8bc59eb8d3482e945237036eca9eb11155bfd476,2014-02,Lincolnshire Police,Lincolnshire Police,-0.470906,52.650373,On or near WELLAND MEWS,E01026350,South Kesteven 016B,Investigation complete; no suspect identified
9fce8a15eb1cb5a8a44ce54991d3482dd877db377b9aca4f5d8cdbda09e48d87,2014-02,Lincolnshire Police,Lincolnshire Police,-0.553950,53.234347,On or near BLENHEIM ROAD,E01026144,Lincoln 003B,Investigation complete; no suspect identified
ecca577d184a4e9d942e08696a550e32ab5fa5351c8d033c4f6736865d73bc9a,2014-02,Lincolnshire Police,Lincolnshire Police,-0.421663,53.007534,On or near ST MICHAELS WALK,E01026229,North Kesteven 011B,Investigation complete; no suspect identified
bf70a7cf7c235cfa8734e8ff8b35953d99eae3d9aa392a2448ced5e79883b861,2014-02,Lincolnshire Police,Lincolnshire Police,-0.089359,52.902854,On or near CHURCH MEWS,E01026016,Boston 006A,Investigation complete; no suspect identified
efab943b1f47c68eed3d8dd4360acdf12d6bebe8dfc9b380a09cc88959f16355,2014-02,Lincolnshire Police,Lincolnshire Police,-0.555470,53.224342,On or near Petrol Station,E01026133,Lincoln 008A,Investigation complete; no suspect identified
5ea3821ae9ee38a5e525724c2bcfe53a4b85a3ec4f5c767023f492787fc55498,2014-02,Lincolnshire Police,Lincolnshire Police,-0.142100,52.808246,On or near Petrol Station,E01026258,South Holland 005B,Investigation complete; no suspect identified
987630f607b853ea047a9067a4ec1fa5604b707b0f236262efb5154dfa79ed7b,2014-02,Lincolnshire Police,Lincolnshire Police,-0.151645,52.787851,On or near RED LION STREET,E01032995,South Holland 006F,Investigation complete; no suspect identified
8624b4684e9833df4c7da8ecfd41a889e588ee730c0d062defa57726b5af129c,2014-02,Lincolnshire Police,Lincolnshire Police,-0.529989,53.120631,On or near SOMERTON RISE,E01026195,North Kesteven 006C,Investigation complete; no suspect identified
6976ac6d761a880bbfbde61c64a239d01d3e53d4df38c9670c0ddb89d6ef20cb,2014-02,Lincolnshire Police,Lincolnshire Police,-0.033865,52.690096,On or near LONG LANE,E01026245,South Holland 010A,Investigation complete; no suspect identified
bab860046683c1c43c9d34fbf36c56b81bbdae97e3a14062628c4631b10eacab,2014-02,Lincolnshire Police,Lincolnshire Police,-0.553608,53.195589,On or near CAMDON CLOSE,E01026142,Lincoln 011F,Investigation complete; no suspect identified
e4d8e355a1bd71881b2f3830fa1f3d11b370463c135b8703125d7e3c1aa2150a,2014-02,Lincolnshire Police,Lincolnshire Police,0.332489,53.151378,On or near Sports/Recreation Area,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
f013205f1b60ab6c95190ee2242855f10c7669125b060a1d20c4f5907339e6a2,2014-02,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Investigation complete; no suspect identified
f6b2100506158c800f1c4027db8409c28c6c84e5aa1dd0435baf4383b7c7d6ad,2014-02,Lincolnshire Police,Lincolnshire Police,0.332489,53.151378,On or near Sports/Recreation Area,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
6b8f944b53c4ae22240fdf1abf86cbcb7f6a2e3a928a7efaae3425f20c1c9f87,2014-02,Lincolnshire Police,Lincolnshire Police,0.332489,53.151378,On or near Sports/Recreation Area,E01026084,East Lindsey 012A,Investigation complete; no suspect identified
39b9902e9f79b92a18f1e925cd40326d552b2056af195c883172a613ab6cdaf1,2014-02,Lincolnshire Police,Lincolnshire Police,-0.544018,53.241346,On or near MOUNT STREET,E01026151,Lincoln 003E,Investigation complete; no suspect identified
f13ef67157b82f8db47f47ef25c162b8d90802cd69d7b2c05c25f22555fde523,2014-02,Lincolnshire Police,Lincolnshire Police,-0.597872,53.213935,On or near METHERINGHAM CLOSE,E01026160,Lincoln 009D,Investigation complete; no suspect identified
949bf86eed3aee172461c6b383b4ed174c09590fede2386dd1a66e1958f78942,2014-02,Lincolnshire Police,Lincolnshire Police,-0.323885,53.124515,On or near MILL LANE,E01026210,North Kesteven 007C,Investigation complete; no suspect identified
bd7a35615ba297971d30575499ea595fe9424eba090385001271ab89ffa96a0d,2014-02,Lincolnshire Police,Lincolnshire Police,-0.524356,53.230056,On or near FLORENCE STREET,E01026124,Lincoln 004C,Investigation complete; no suspect identified
980f616bc25ab7b57ed04428cf8f91deec503c56113a89d201d881348091ef04,2014-02,Lincolnshire Police,Lincolnshire Police,-0.031147,52.986065,On or near LOCKSLEY CLOSE,E01026037,Boston 002E,Investigation complete; no suspect identified
185724c057c5b18e3a489fc48c9b2c40b4853aaebc7c97e37851cbdeafef6bd2,2014-02,Lincolnshire Police,Lincolnshire Police,-0.538571,53.235409,On or near BAILGATE,E01026148,Lincoln 003D,Investigation complete; no suspect identified
b0ad56fd9669fa05fa9da7fe6d60ca07c962b0b213eaee1b45fc0fe9673d2ec6,2014-02,Lincolnshire Police,Lincolnshire Police,0.260260,53.340364,On or near Shopping Area,E01026073,East Lindsey 005B,Investigation complete; no suspect identified
1610c71d09ab2c30654af97b876667c8b41cbd4a3447a68cf68624910267110a,2014-02,Lincolnshire Police,Lincolnshire Police,-0.613466,53.201757,On or near WEAVER ROAD,E01032991,North Kesteven 014E,Investigation complete; no suspect identified
ea7870383d5297227468c839d092649dc0273f96f86a9406571ac5c70d737786,2014-02,Lincolnshire Police,Lincolnshire Police,-0.656323,52.901693,On or near HICKLING CLOSE,E01026308,South Kesteven 005A,Investigation complete; no suspect identified
8a1d768e333e7113940d8cfde1d6b1c6e33f904c94742b5834893396bdf94f3f,2014-02,Lincolnshire Police,Lincolnshire Police,-0.770313,53.390618,On or near STANLEY STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
