Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
eea957bb1697d337de6ae85645c166709acd2ac5ac73f0daeaecd00cac447bfc,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.230059,54.111975,On or near DUNCAN STREET,E01019141,Barrow-in-Furness 008A,Investigation complete; no suspect identified
ce6730aeb2da64ed0dc1267909e6f315612c485f566e0c31bd98025127bd3380,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.222067,54.109674,On or near BROWN STREET,E01019143,Barrow-in-Furness 008C,Investigation complete; no suspect identified
27a71986356a986c17aec860669373eec095b31e8f8968cfb9079ecd6d3e4537,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.222067,54.109674,On or near BROWN STREET,E01019143,Barrow-in-Furness 008C,Investigation complete; no suspect identified
f43c2bca8a0bb384fde98e5e65c305bc2343fdc059221cde91f4bee4a57c15fb,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.205079,54.110421,On or near ST LUKE'S AVENUE,E01019172,Barrow-in-Furness 007C,Investigation complete; no suspect identified
9b8d54647c69632633f19302f99372a2c56a9323971cc9b57156d5f72d8c36b8,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.097590,54.196080,On or near Parking Area,E01019390,South Lakeland 012C,Investigation complete; no suspect identified
e6bd8f334a5a5850115ea4d3820442d9f942b8606eb73828f09f8f095bb24ed4,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.222622,54.111376,On or near MOUNT PLEASANT,E01019142,Barrow-in-Furness 008B,Investigation complete; no suspect identified
4131ea2f5dc41fc003690ab3e4e06ddc5eedd3f557b4da55b8cd0c82d0966cea,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.250164,54.109601,On or near GATACRE STREET,E01019182,Barrow-in-Furness 009C,Investigation complete; no suspect identified
9b82ae21a3368895dde9d3458d36c10b7e47049c17e3853fc1585e4548803b29,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.209980,54.113275,On or near BROOK STREET,E01019173,Barrow-in-Furness 007D,Investigation complete; no suspect identified
fdc4c235171b6d074c40ec3f506f3dda55abac2f46add872f8090071cc64106a,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.218393,54.112696,On or near FLORENCE STREET,E01019142,Barrow-in-Furness 008B,Investigation complete; no suspect identified
708042ae9e80c1e8a5233a147302a0c6b860e0595e1254d254b9f852cff3c9f6,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.223596,54.121092,On or near Supermarket,E01019171,Barrow-in-Furness 005E,Investigation complete; no suspect identified
29cd244e2f89ed474a2f1cc4df32cfb9958ed97eaa3e01db88ff438f30c6b38d,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.250711,54.103870,On or near AMPHITRITE STREET,E01019186,Barrow-in-Furness 010D,Investigation complete; no suspect identified
4ee4a7bbfb8df534966eba5b539c5dfe578afe9032675c3d94e4487955c7504b,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.096643,54.195046,On or near QUEEN STREET,E01019393,South Lakeland 014E,Investigation complete; no suspect identified
792b4bdc7549953dad8f562d99a2bfd0e5ff62559723848ff273b6779b4dd95d,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.097110,54.198214,On or near STANLEY STREET,E01019390,South Lakeland 012C,Investigation complete; no suspect identified
e228ab2af750085c26ff9a960a9f9644b0f5421168c8f77929ed0f32b5af0ee3,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.097110,54.198214,On or near STANLEY STREET,E01019390,South Lakeland 012C,Investigation complete; no suspect identified
100319b7bbca1e9298d08df1d4369a96162e92378b1c1b760048136512e4a578,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.226606,54.114724,On or near BUCCLEUCH STREET,E01019157,Barrow-in-Furness 008D,Investigation complete; no suspect identified
2280543eba355a098f953ebd1d6e064ec1f0925e193ad2c81ba0e7c25dcb4895,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.258151,54.105626,On or near BLACK BUTTS LANE,E01019182,Barrow-in-Furness 009C,Investigation complete; no suspect identified
52feb078570fd3e5e0c8c3d2fad31d317fe4f52886a2dff85942fa8d43cff864,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.229294,54.102689,On or near SCHOONER STREET,E01019138,Barrow-in-Furness 010A,Investigation complete; no suspect identified
c1b9e9dce63d3b4ef75953003f8b85daa61c1ff8b3b0764214f686eed20914a2,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.221636,54.113759,On or near SILVERDALE STREET,E01019141,Barrow-in-Furness 008A,Investigation complete; no suspect identified
d43ced39d26989ed1b81d1646c0e160d3532b388073e8c63c6c95a617dedd5fd,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.249757,54.099107,On or near WESTMINSTER AVENUE,E01019187,Barrow-in-Furness 010E,Investigation complete; no suspect identified
eda43de196d64306e17e521d9247882bcd99fae280266762ae68de41790800b6,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.235787,54.115304,On or near CLIVE STREET,E01019156,Barrow-in-Furness 004A,Investigation complete; no suspect identified
0492954236697914539b6c56e5dfb4e4c3aaec6c35d0df25b3a6d7c2f5fd90d9,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.229662,54.114073,On or near WALLACE STREET,E01019156,Barrow-in-Furness 004A,Investigation complete; no suspect identified
928fb7d102d45c1904584cf8397e9e4d6a275004e8ea361f5e3a010f326f8b8d,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.224075,54.126947,On or near THURLOW WAY,E01019167,Barrow-in-Furness 005A,Investigation complete; no suspect identified
8370db9f6972ee2109969915ee3d8215a86ee918267c1bb3431095d9c70d0088,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.224937,54.113123,On or near Supermarket,E01019141,Barrow-in-Furness 008A,Investigation complete; no suspect identified
af6d85be947c9694d2974d419765cdd394dafd74aa9a8e05b80c30efca5ed2fe,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.224383,54.112482,On or near Parking Area,E01019141,Barrow-in-Furness 008A,Investigation complete; no suspect identified
19bbcefb66032ef193f9668acb538cf7631c7b71c8fe003f45b3227b1a93ac59,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.205372,54.112108,On or near BOLTON STREET,E01019172,Barrow-in-Furness 007C,Investigation complete; no suspect identified
0b8b9886e005b99503955e443fb1610a68c8b642595b08aeb6177af18034ec14,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.101937,54.190674,On or near WOODLAND ROAD,E01019393,South Lakeland 014E,Investigation complete; no suspect identified
9a92e4556dc3f70b51e78580329f67e233f2c5bebabdc885906af475b7353aa0,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.232077,54.112466,On or near LAWSON STREET,E01019156,Barrow-in-Furness 004A,Investigation complete; no suspect identified
43a8420e5f70b13758f408df4e437090cc2c706d206bc875758cd7a45c738385,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.224542,54.119419,On or near LONGREINS ROAD,E01019168,Barrow-in-Furness 005B,Investigation complete; no suspect identified
ef8e3d3898c088466facb32e2b4d96b5dba81f1f0f0f58dd4492a5042efd5998,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.231417,54.102065,On or near SIEMEN'S STREET,E01019139,Barrow-in-Furness 010B,Investigation complete; no suspect identified
6ae302b1525d2187bcb3b50e59129efa678a5639e8ff60511d2a82d2817bc9b2,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.253934,54.103756,On or near PORTSMOUTH STREET,E01019184,Barrow-in-Furness 009E,Investigation complete; no suspect identified
cfc651dfa020c0bcafd092373f98a495f8d099f0e0009167362991c5c6b207a7,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.226689,54.101987,On or near ST ANDREW'S STREET,E01019138,Barrow-in-Furness 010A,Investigation complete; no suspect identified
fd7ddaa33d80e43f7f202aec3d680487ed22e7b5eb34984cffe88b70fb5e8efa,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.224464,54.124570,On or near HIGHFIELD ROAD,E01019167,Barrow-in-Furness 005A,Investigation complete; no suspect identified
5b2cc52feadc3ef128c7790b7a395ec098729173822c709d060c8dd649b304c1,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.236196,54.121844,On or near Supermarket,E01019159,Barrow-in-Furness 004B,Investigation complete; no suspect identified
40789676c17039997ac50b13d6258ea61f2126ed6f9e84cf49d776d03977b6a3,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.223628,54.114377,On or near HALL STREET,E01019141,Barrow-in-Furness 008A,Investigation complete; no suspect identified
5eaeeaccbc292ed4a4c93fac72b7fbdf8a4d44037cd5d49ea0e9d1d896001ec3,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.205869,54.122358,On or near KENDALL CROFT,E01019160,Barrow-in-Furness 007B,Investigation complete; no suspect identified
a563770ff7737ab2498e7639311dd0225bfd562f8105be0a28e31cb4089e8d86,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.172705,54.166008,On or near BROUGHTON ROAD,E01019146,Barrow-in-Furness 001C,Investigation complete; no suspect identified
350adbb6e8d13be01cd1b763a2fd1045f19bd3997bcd3473b9e819468017d575,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.210698,54.115856,On or near Supermarket,E01019175,Barrow-in-Furness 007F,Investigation complete; no suspect identified
d991b1f645b4a74de89808f41446ff040be7a7e8b555ffa8f0ec51aeeffc0b9e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.217722,54.109655,On or near PENARTH STREET,E01019143,Barrow-in-Furness 008C,Investigation complete; no suspect identified
f29765a9f63f2a0a1c9c1b09055982db8fbcb0a4c61dec5ac31dac4569f78518,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.200094,54.274987,On or near BACK LANE,E01019344,South Lakeland 008A,Investigation complete; no suspect identified
87744ef707663e2e82b853de72dd219a216235abd2e5a90ab18260d64a58f51c,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.225795,54.115757,On or near EMLYN STREET,E01019157,Barrow-in-Furness 008D,Investigation complete; no suspect identified
a5920426dd2703df7db8d236361594decc9e08b3c06be16f6d2058f158110550,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.217785,54.111264,On or near GLASGOW STREET,E01019142,Barrow-in-Furness 008B,Investigation complete; no suspect identified
fe0ee2fb17b38435fa045757b2c6aeea527fa38df0e9ec3ac9f4d3453459c742,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.217785,54.111264,On or near GLASGOW STREET,E01019142,Barrow-in-Furness 008B,Investigation complete; no suspect identified
7dfa74419effdab9862445c4b5853e0bca35fee8edb90d0ed89eefe024153aae,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.216008,54.109106,On or near SALTHOUSE ROAD,E01019143,Barrow-in-Furness 008C,Investigation complete; no suspect identified
5dad975a29894a7be7d21354899507172ec2dfb6a528b8e0a59e7893ffecc66c,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.236196,54.121844,On or near Supermarket,E01019159,Barrow-in-Furness 004B,Investigation complete; no suspect identified
2ef041e25e255bf549ad9b07ec758005f21268909c81855992540a7a7c4678a3,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.242742,54.117138,On or near BESSAMER WAY,E01019156,Barrow-in-Furness 004A,Investigation complete; no suspect identified
f62a278c1647cf5ce23d9ab90f92166fbafcc971c8945ab5a88d2f58bc02a262,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.222622,54.111376,On or near MOUNT PLEASANT,E01019142,Barrow-in-Furness 008B,Investigation complete; no suspect identified
3ff248a8f869606ddfacde4babfaf1423b40f278afed0a12f9cd4482ed2d9843,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.227657,54.124915,On or near ROMNEY ROAD,E01019166,Barrow-in-Furness 004E,Investigation complete; no suspect identified
92a00d497d5e15f258f34e394f3960da556f30111f3c4020710bdc07ba611f5c,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.245942,54.100927,On or near AVON STREET,E01019187,Barrow-in-Furness 010E,Investigation complete; no suspect identified
fa603fc158fa7f9e1504d5d7b03cf1382bc1398400fe412626443e66c016418a,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.226501,54.111669,On or near Shopping Area,E01019141,Barrow-in-Furness 008A,Investigation complete; no suspect identified
813ef2b700b2348440eab7f1a455b96f880a95e08e98feac52a5383c7b1bd15c,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.222622,54.111376,On or near MOUNT PLEASANT,E01019142,Barrow-in-Furness 008B,Investigation complete; no suspect identified
0013392ce9893448d8288820b445712bd43352eb655efd171a0837ef5c21b8f8,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.224775,54.114887,On or near ALLISON STREET,E01019157,Barrow-in-Furness 008D,Investigation complete; no suspect identified
c16cf25c351d5d07e1afc2a1e33263efa017e041c08920e0e349216565a1def9,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.232332,54.134970,On or near CHESTER PLACE,E01019164,Barrow-in-Furness 004C,Investigation complete; no suspect identified
797a783a89b4ab4076d836b0e09572a700cc7f7f92b4fc875eb0ac6c81ae8dd5,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.177777,54.159047,On or near DEVONSHIRE STREET,E01019147,Barrow-in-Furness 001D,Investigation complete; no suspect identified
c5d01434b175f3310fcfdaadf387cde2b3a0dc8797030683f0ebceabd0cafef4,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.218393,54.112696,On or near FLORENCE STREET,E01019142,Barrow-in-Furness 008B,Investigation complete; no suspect identified
56872f553d2aa0958cd237cf91db480c9126b9816f80554bbd6f90c4da39f3de,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.189027,54.133752,On or near PARKHOUSE ROAD,E01019179,Barrow-in-Furness 006E,Investigation complete; no suspect identified
4f90cee92b5e972e89ace876145190e14ca12d9880d66ee6b8e3f4fa3463a1c6,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.212907,54.110306,On or near NEW STREET,E01019140,Barrow-in-Furness 007A,Investigation complete; no suspect identified
adb6bc6ca37692068d5177ce416ae86fad52da1dbfef7a2437cb910ef54a4693,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.194715,54.116007,On or near FLASS LANE,E01019177,Barrow-in-Furness 006C,Investigation complete; no suspect identified
ab661bb1ba63928458626673d045ac844d5e808047e5a60054cc94de27f3ff0c,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.220620,54.111963,On or near RAWLINSON STREET,E01019142,Barrow-in-Furness 008B,Investigation complete; no suspect identified
b9c9a96590ec0491e9fb33e2760e66d8e6771d551a4ada6c520c4c7f70ccc31f,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.233338,54.134852,On or near LOW WHITE CLOSE,E01019165,Barrow-in-Furness 004D,Investigation complete; no suspect identified
b892313792be9b845333a5231c99ca64200d2b9d95b95f741d61b5ddd66a13e9,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.200768,54.111066,On or near WESTWAY,E01019177,Barrow-in-Furness 006C,Investigation complete; no suspect identified
dd79fbca193e38158008886b87d3f79778f0910367299686b920e47025ad7d3e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.207844,54.122401,On or near LAURENCE AVENUE,E01019160,Barrow-in-Furness 007B,Investigation complete; no suspect identified
143bf67217e373b995a319215d4312166ccdf6957d0b76ce120b13cc55ab76cf,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.227685,54.124313,On or near DUDLEY STREET,E01019167,Barrow-in-Furness 005A,Investigation complete; no suspect identified
4c1495737bc6210e9bbd9a69a0a6bacc28d001a6ebe54bb0cb93ec8ce787b2ab,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.194715,54.116007,On or near FLASS LANE,E01019177,Barrow-in-Furness 006C,Investigation complete; no suspect identified
bf35d52ab20e9835188db62863188232f376ee68c02130fc1a26ed9f7632d3fb,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.216280,54.122038,On or near JESMOND AVENUE,E01019168,Barrow-in-Furness 005B,Investigation complete; no suspect identified
d0fccbe0008d084a7d8d319c04eb956bb9b6d82015d6b4979cfb1667f22a11c9,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.225897,54.114543,On or near Parking Area,E01019157,Barrow-in-Furness 008D,Investigation complete; no suspect identified
adc233093d4174f0e651eaa022f65547e4af9436ce9213e2c9f49bfd9757a3fa,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.226501,54.111669,On or near Shopping Area,E01019141,Barrow-in-Furness 008A,Investigation complete; no suspect identified
2033cdb819da1820666aae7042146acd224944875e6d19b480e13dd6a9eda0e1,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.219813,54.111567,On or near PENRITH PLACE,E01019142,Barrow-in-Furness 008B,Investigation complete; no suspect identified
63b81836827ca350dd3e5edefa670f0588a87e48143e7d19da4b773773a9ce4b,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.226534,54.116415,On or near Parking Area,E01019157,Barrow-in-Furness 008D,Investigation complete; no suspect identified
47f2acb73c9f90261956a4a74c3fcc307e796e8324760621a8bc3ce6f6503a30,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.217722,54.109655,On or near PENARTH STREET,E01019143,Barrow-in-Furness 008C,Investigation complete; no suspect identified
92d9a9ddb7e8d9ca10dc0f1bb3fe699c2664e08dced0ed28c959070427012172,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.225897,54.114543,On or near Parking Area,E01019157,Barrow-in-Furness 008D,Investigation complete; no suspect identified
b159fcefa39982e9ec536ab5ceb9742282fa471c29403c8050c1cbc5e64a2561,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.094570,54.194921,On or near CROSS STREET,E01019392,South Lakeland 012D,Investigation complete; no suspect identified
335892e8fb2ff09c3b1ea80344c517f692add057cb6317cd549dc164d2a78ad1,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.229294,54.102689,On or near SCHOONER STREET,E01019138,Barrow-in-Furness 010A,Investigation complete; no suspect identified
1c223ae391c188db80521b6aea5721244d4c0408a3f3b7ca3f8d88daf221b18e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.233293,54.135895,On or near BROAD CLOSE,E01019164,Barrow-in-Furness 004C,Investigation complete; no suspect identified
6e94850ef5fdc2f25413afadd89c6c6252193257bc5261505ca0d4e3580f1a5e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.228221,54.114483,On or near Nightclub,E01019157,Barrow-in-Furness 008D,Investigation complete; no suspect identified
3b8973480105b2011bd20ba15de5ef1636e2bad36cb0daf4f8a1bbbcb01618f9,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.177402,54.159338,On or near PORTER STREET,E01019147,Barrow-in-Furness 001D,Investigation complete; no suspect identified
8455222c1d76267780b394572c96047577af050a3ed41909cf7f6f66e0d88874,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.177402,54.159338,On or near PORTER STREET,E01019147,Barrow-in-Furness 001D,Investigation complete; no suspect identified
ee7459255e33e6f020fb2edf4a08edc3763a105a1e1982c6281460c15c6ef454,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.223543,54.113587,On or near ROBERT STREET,E01019141,Barrow-in-Furness 008A,Investigation complete; no suspect identified
3db4285ae70f343a901b489091b4ffb2f39ff293eaeba378364619098458a307,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.229325,54.113025,On or near Parking Area,E01019156,Barrow-in-Furness 004A,Investigation complete; no suspect identified
df55cb1c098f2f4d78caf0ee05842bc963b806968239a3ff43fb60628ccbe7ac,2014-02,Cumbria Constabulary,Cumbria Constabulary,-3.200368,54.189805,On or near HIGH DUDDON CLOSE,E01019144,Barrow-in-Furness 001A,Investigation complete; no suspect identified
1142887bfb8bc294bd056d5a030dd125a43346be8abdd54606a59beedc609ce0,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.602243,54.540138,On or near Park/Open Space,E01019310,Eden 006C,Investigation complete; no suspect identified
43f22b78277ddd8d80c46a382f6d8bdadbd4d3357b63721eb636a9c016b5eea0,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.751094,54.664917,On or near MARKET COURT,E01019336,Eden 003E,Investigation complete; no suspect identified
bf7ab7ebc1d81c99f2bcdc500cad257c80614f5a14edaf2806d775d5ad596dcc,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.926324,55.052498,On or near Park/Open Space,E01019228,Carlisle 001C,Investigation complete; no suspect identified
794e1ac28460856e98a744793a46a70fcb7de0443f69e145d86a39d6eca6a0fb,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.368356,54.512166,On or near SWILLINGS LANE,E01019309,Eden 007A,Investigation complete; no suspect identified
45c610cdc42de9d7db416c675dd2cf8deee125eebb9d3566abc9976f82fbbb5b,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.671022,54.695313,On or near EDEN STRAITS,E01019321,Eden 001D,Investigation complete; no suspect identified
e40b4b7869979e66d866c589ec4a87f5fa895f3888d17c450319edc8fc454cae,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.341840,54.789395,On or near CHURCH LANE,E01019305,Eden 001A,Investigation complete; no suspect identified
d9d28b7ea9a098570fa4924d59ac42185c2a109b55035308fe98d26236cf2721,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.974562,54.876144,On or near Petrol Station,E01019214,Carlisle 013C,Investigation complete; no suspect identified
4ac19b187c72d1ef517ccd4c33bee2bf02b622f72753fceaa621e1e08959d232,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.713474,54.890540,On or near SIDS FIELD,E01019219,Carlisle 007A,Investigation complete; no suspect identified
be30eeab411435431d4e7ebea884f356257bb6c42aa9b21321e9d90df71570a0,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.736974,54.942908,On or near MANOR GARDENS,E01019202,Carlisle 002C,Investigation complete; no suspect identified
a283f135aeaf5a9af4b5c302a3d0b28b4b8270a8d45f33977e86eefdc15e256e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.891286,54.578104,On or near A592,E01019339,Eden 005D,Investigation complete; no suspect identified
e302c52f4df92c00fb1530638d772a0f1fab68d24e241f8c316c9086e873940a,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.738342,54.657626,On or near CARLETON HALL ROAD,E01019332,Eden 003B,Investigation complete; no suspect identified
76e079a44fc707be7341065a222ad0415c4e0439fedea2dbde5982c581c2a375,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.736125,54.942536,On or near MAIN COURT,E01019202,Carlisle 002C,Investigation complete; no suspect identified
8cd19cb072f8da3cf33bf68460ae4f77d708ddd312c194fa1050f41457f5484b,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.751223,54.660980,On or near Sports/Recreation Area,E01019333,Eden 003C,Investigation complete; no suspect identified
69ae2b043896782bb7f50c602112e751adc18c60573931d3ed445cc5e64e5a2a,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.590744,54.440663,On or near B6260,E01019325,Eden 007D,Investigation complete; no suspect identified
b1f3665c37bcbf336b7afe0ac7caad2e09435e51c4af9484bf3dc32e51e78e7e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.738061,54.658409,On or near CARLETON HALL WALK,E01019326,Eden 004B,Investigation complete; no suspect identified
24d1775191b8594464f3c08a0c3b444ca97a38409b6a96b9a83677a032494a11,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.491222,54.577505,On or near Parking Area,E01019306,Eden 006A,Investigation complete; no suspect identified
ff0497a209107704e62bf07cfac493cf132a00dd5935ec610c2dde4802357bd4,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.639958,54.959786,On or near Petrol Station,E01019225,Carlisle 002D,Investigation complete; no suspect identified
645e912a32e8076c5de282b2ca10917b6835f297e070e4d2089001023c06225b,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.753888,54.663408,On or near Bus/Coach Station,E01019333,Eden 003C,Investigation complete; no suspect identified
05a4f31d928cb64bdad3c5daf3bddddd70ccb8356d86869a67f4e8dbebdc3829,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.349032,54.455866,On or near Petrol Station,E01019317,Eden 007B,Investigation complete; no suspect identified
8143d06f0aae04f8261dc15e441ee2f7100d9d65cbda039a423f97cbeab69f43,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.973625,55.009757,On or near Petrol Station,E01019228,Carlisle 001C,Investigation complete; no suspect identified
1e7288e7a68ab6e9c8db53571494abe127b8a23d366e7eee623fcbd3a1f8b1fe,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.518647,54.614955,On or near ORCHARD CLOSE,E01019323,Eden 006E,Investigation complete; no suspect identified
7028b4b39689bd5ad6af75fe373af15d2655fcb7941912e131930f7fc0cb1ca3,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.318727,54.525707,On or near NEW ROAD,E01019309,Eden 007A,Investigation complete; no suspect identified
d30158a720915d1f5b8cbcf160450c743dfc62707c3b74ca427fc61426d41481,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.348665,54.472493,On or near MARKET STREET,E01019318,Eden 007C,Investigation complete; no suspect identified
bd8913f792ebadd10cddcbf7ea2c3331bcae5b2b919a6d31ddb4c1bed4e0ddea,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.752114,54.663931,On or near MARKET SQUARE,E01019327,Eden 003A,Investigation complete; no suspect identified
48eb2da7bbbaf3cfe44ce5d9cf57a3907cc4bcc186a982b4d7ca1b99de5ff159,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.750450,54.661964,On or near Nightclub,E01019333,Eden 003C,Investigation complete; no suspect identified
73f81dda5d42b0a6ad46aa879df23320199be23231c22557604472cf4bf7bd1e,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.752114,54.663931,On or near MARKET SQUARE,E01019327,Eden 003A,Investigation complete; no suspect identified
9767693923be0143f8f4425c8645dc272171f21037de0e405c3b5d37d5e67306,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.748427,54.661536,On or near ROPER STREET,E01019332,Eden 003B,Investigation complete; no suspect identified
6b3ea4b47cd600038621f9b475558bc2247f1e49210bc5705461b5b093f79342,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.757015,54.663208,On or near AUCTIONMART ROAD,E01019335,Eden 003D,Investigation complete; no suspect identified
b92c9b4df6cd71c38c76a06bfbbc34aa4606e0b76238b7ddef00f14918a5d2e6,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.754022,54.654743,On or near CLIFFORD ROAD,E01019334,Eden 004G,Investigation complete; no suspect identified
cb00b06b1cb1b69c75576df5a800ca1ce846588d0c39279a3c6e88f23f47487d,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.872131,54.797876,On or near Motorway Service Area,E01019315,Eden 002A,Investigation complete; no suspect identified
2da789b651511e65bcfd04bcf461780d1333a33b18619092360bde34f1304390,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.844636,54.930786,On or near Petrol Station,E01019239,Carlisle 007C,Investigation complete; no suspect identified
4ef63c18a9cdbdd2567ffe328c96eadbe7aa996cae5471b71e8240f1e78541a6,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.973625,55.009757,On or near Petrol Station,E01019228,Carlisle 001C,Investigation complete; no suspect identified
3f47938b6121c0bcda3186b5f8f56b455cf8a1b5faf2ed4625e8f3d970aee498,2014-02,Cumbria Constabulary,Cumbria Constabulary,-2.850426,54.716043,On or near Theatre/Concert Hall,E01019338,Eden 002D,Investigation complete; no suspect identified
