Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
fe3adddde516014adfccb437911619685c3d8caea05d7e4955aa816a86b858ca,2014-02,Essex Police,Essex Police,0.895004,51.886362,On or near BUTT ROAD,E01021683,Colchester 011A,Suspect charged
ae1bac4f7c4d2a1dc928e39bc392c200bd4883e1c55748d673af495d26a96ae7,2014-02,Essex Police,Essex Police,0.541047,51.660092,On or near OLD BARN LANE,E01021535,Chelmsford 016B,Suspect charged
2871bca11a5845c414fcc1e3c591f53220466b1a5ab7ab905c1aa6245315787b,2014-02,Essex Police,Essex Police,0.924147,51.896694,On or near GORING ROAD,E01021703,Colchester 022E,Suspect charged
e83a8d0e699a722dc1d8ff44861aefc2779d1615219262695b0a983b9f74ee3b,2014-02,Essex Police,Essex Police,0.924147,51.896694,On or near GORING ROAD,E01021703,Colchester 022E,Suspect charged
daa5a33a637b77093e4cb63c3fbc6e500b82fe0e60bf5996b32278513dc39869,2014-02,Essex Police,Essex Police,0.925889,51.898225,On or near BARKSTEAD ROAD,E01021703,Colchester 022E,Suspect charged
f0a215713e8c9404cf53a23811bf40b89d8cadf85812f48d9072ee253fac4df9,2014-02,Essex Police,Essex Police,0.289853,51.484708,On or near LENNOX CLOSE,E01033613,Thurrock 019D,Suspect charged
46e20e3e72cd179149993572b5b6b74b5f6766840d7acaa5d85f2a1f96b4ca73,2014-02,Essex Police,Essex Police,0.639744,52.017462,On or near Sports/Recreation Area,E01021398,Braintree 002A,Suspect charged as part of another case
789e54c8cf16ea8224f27b3f4ec02de21fff38d558266e49a3ea9197487dfac0,2014-02,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Offender given a caution
4c689239dd37bf957335e084d5ff99161d5916201042363aac90b0a8f6ac1c9f,2014-02,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Offender given a caution
ab40cb019a6376eb98abddd18e352d9ffabc03d1015a26c473f79c3bd833a4b1,2014-02,Essex Police,Essex Police,0.933801,51.894475,On or near SYCAMORE ROAD,E01021697,Colchester 008B,Suspect charged
8a16ac127c6d49bd966a342fb7cb2da5e69f1ff776e7081d9dbc2e2f41b17ef5,2014-02,Essex Police,Essex Police,0.921934,51.783006,On or near CARRINGTON COURT,E01021732,Colchester 021B,Suspect charged
f2f90399985b0245b25bc502d7ef1ffe4ad4a98f86efa635514a34f43d52e68e,2014-02,Essex Police,Essex Police,0.540215,52.041486,On or near TILBURY ROAD,E01021414,Braintree 001C,Suspect charged as part of another case
f65c1b86c18292c8dc471ca1c717813f424d415e9663b17980b75cc3d537ff76,2014-02,Essex Police,Essex Police,1.142995,51.911681,On or near CLACTON ROAD,E01021978,Tendring 003A,Suspect charged as part of another case
66668da1bb884a4ddb1582006dba051bcf7b7451d0b7442230e66952efad3bd5,2014-02,Essex Police,Essex Police,0.864995,51.847328,On or near THE FOLLY,E01021645,Colchester 019C,Suspect charged
fbaee39322fb0826f93561daada9d0b9f0110e3f9f26c064d15f43a078a2a28f,2014-02,Essex Police,Essex Police,1.137285,51.899251,On or near COLCHESTER ROAD,E01021991,Tendring 004A,Suspect charged as part of another case
1b7f90897c7ee4811d9deaa8744cffaf2c829e1da98db1ca54b1a17a2631ce92,2014-02,Essex Police,Essex Police,0.452124,51.531564,On or near BRAMPTON CLOSE,E01015943,Thurrock 001A,Suspect charged
24fe13d7d89828e1a5e56e8a37a222a4007deca4a98feaa87ba28eb3518012a6,2014-02,Essex Police,Essex Police,0.822149,51.624566,On or near OYSTER CLOSE,E01021880,Maldon 008E,Suspect charged
bd618b78522dbf32ed42f5102087d061aa8575956318bb1bb3917b4ba721aa0e,2014-02,Essex Police,Essex Police,0.243209,51.877938,On or near TAYLORS END ROAD,E01022090,Uttlesford 006B,Offender given a drugs possession warning
d5fd20370717f32dd567e88e640ea68fdfd10b764e8584ab02ba9887b4ba36ff,2014-02,Essex Police,Essex Police,0.330820,51.498011,On or near FAIRWAY,E01015993,Thurrock 009C,Suspect charged
46f0e939f73d0a43956195210837eaa22fe9eadec9ae1452195cbaf3a6654160,2014-02,Essex Police,Essex Police,0.656258,51.542452,On or near NORTH STREET,E01015849,Southend-on-Sea 011E,Suspect charged
ae1fd233e41a53f63fa35de419bd365aaedb80122e08fbe1e49ba199066d5732,2014-02,Essex Police,Essex Police,0.919727,51.910133,On or near Supermarket,E01021671,Colchester 002D,Suspect charged
0320644e221938437fe5f6fbef0f388f2929de84691609dcdf06469c3a00f762,2014-02,Essex Police,Essex Police,0.493539,51.609391,On or near LONDON ROAD,E01021264,Basildon 006A,Suspect charged
bc4587a4f93e989ff45e9506d27dd0c066149cda1b61b4b4118f9d426cb75d6f,2014-02,Essex Police,Essex Police,0.029630,51.683418,On or near LAMPLIGHTERS CLOSE,E01021810,Epping Forest 008D,Suspect charged
34770997d883df548a498f25f6a41ade5e7c279175ed5a041483e4fb02e4e6a4,2014-02,Essex Police,Essex Police,0.072078,51.647687,On or near COLSON PATH,E01021772,Epping Forest 013B,Suspect charged
e218e709844fa4334d2af6d402ec827a2b14a3032dad57af3deb234e2db14b69,2014-02,Essex Police,Essex Police,0.607825,51.555797,On or near NEW ROAD,E01021530,Castle Point 005C,Local resolution
582a792e47c74ead40776548399cea910db2cab5a8fb510bb1cabe4a6264e87e,2014-02,Essex Police,Essex Police,0.319731,51.477969,On or near Parking Area,E01015953,Thurrock 017C,Offender given penalty notice
f876663fc7d691000bbaeedf28c96ddbf3f8473f4002dfd6d7637cfdcb272773,2014-02,Essex Police,Essex Police,0.453841,51.570981,On or near WESTGATE,E01021318,Basildon 015C,Offender given penalty notice
4e64cfe67f5d5ba097fdc3bcc89f2a2bf7eb0a8befc93742b1581f7149a6e806,2014-02,Essex Police,Essex Police,0.096056,51.768166,On or near SOUTH GATE,E01021868,Harlow 007B,Offender given penalty notice
944c808c3e00d1e815a734aa36895f14381f4006d1726d2c303549cda6e5f58e,2014-02,Essex Police,Essex Police,0.712855,51.537855,On or near Nightclub,E01015852,Southend-on-Sea 015B,Suspect charged
f4308c5bc3ddb71727dfc88a6b5e0bfc1af2aeeb705bc67e8c4fbe428ff0b8f0,2014-02,Essex Police,Essex Police,0.481140,51.570614,On or near BEATTY LANE,E01021322,Basildon 019A,Offender given a drugs possession warning
57565b69f026a5e74f3ad620efcb5dc7199df4ed7f05da94813ce3c88305bbfa,2014-02,Essex Police,Essex Police,0.094895,51.770021,On or near Nightclub,E01021872,Harlow 007E,Local resolution
7d9288f1d939afecb9646b7a0a962207e4663049538cd5a9547dcca708d7152f,2014-02,Essex Police,Essex Police,0.888767,51.868204,On or near COTTONWOOD CLOSE,E01033723,Colchester 015G,Offender given a drugs possession warning
e753df30f6963d774a98daba19a038478a930dfab8797bdf7177ecea0b08ea41,2014-02,Essex Police,Essex Police,0.084919,51.764884,On or near Sports/Recreation Area,E01021842,Harlow 004D,Suspect charged
9017e04c00c1798531a991e9fa920e9489b829e2cb69144875b401d5a51c80d9,2014-02,Essex Police,Essex Police,0.084919,51.764884,On or near Sports/Recreation Area,E01021842,Harlow 004D,Suspect charged
6c459e872abd15296f6cb589552f834a9f1382cd44ae2c1f72474f104871e6a8,2014-02,Essex Police,Essex Police,0.084919,51.764884,On or near Sports/Recreation Area,E01021842,Harlow 004D,Suspect charged
93284ac1d72156dc1a8c16006a4c478c7f7b2dd539f093dab12f76bdcd503d61,2014-02,Essex Police,Essex Police,1.107291,51.773626,On or near WOLSELEY AVENUE,E01021988,Tendring 018A,Suspect charged
ad53d2c4519a9d9473586912f33668c99c350e8c573b803647c6fb0cfec486f5,2014-02,Essex Police,Essex Police,1.159236,51.793926,On or near SKELMERSDALE ROAD,E01022049,Tendring 014D,Suspect charged
0a3687856841ddb19643390b041b3036b5c4b6f3fdb710ba28c6424f3ee68f58,2014-02,Essex Police,Essex Police,0.478813,51.571077,On or near BROWNLOW GREEN,E01021320,Basildon 015D,Suspect charged
adbac8ca79d93cdf93fdedffcc621e35a0a728274af52b05d47629502b897897,2014-02,Essex Police,Essex Police,0.326367,51.478477,On or near BEDFORD ROAD,E01015956,Thurrock 016B,Offender given a drugs possession warning
edd8b246c6176f38c8646277ad0eba744b26b01897af98ed487a9b2cf274324c,2014-02,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Offender given a caution
fcb5d3b31e96f9a6a033ad5e53b06632be570aba161eec1eb5ba7140b5d69c9e,2014-02,Essex Police,Essex Police,0.416379,51.592236,On or near GREEN LANE,E01021254,Basildon 009A,Offender given a caution
42ec402ff690c18df64254909b440a336ccc84fffe7bc5e556cae5e1b5186c90,2014-02,Essex Police,Essex Police,1.139815,51.793106,On or near WINDSOR AVENUE,E01022032,Tendring 015E,Offender given penalty notice
afc9b19bd63c538acd290b6aef1b33c454ca4af6e3b320258a8c48574a121835,2014-02,Essex Police,Essex Police,0.461228,51.569334,On or near Pedestrian Subway,E01021318,Basildon 015C,Local resolution
89b4d9509e054e77721df53c6bd16aadec7f4244316e703a87da50cd4575e53d,2014-02,Essex Police,Essex Police,0.536885,51.611978,On or near Supermarket,E01021339,Basildon 005D,Offender given penalty notice
ee49f2378dcb0cabee9933ae2866d945d0949960c8dc4ba6bdfb57877e1dd6a4,2014-02,Essex Police,Essex Police,1.150608,51.788761,On or near JACKSON ROAD,E01022025,Tendring 016B,Suspect charged
795c302745eb64628c059c9fc25fa23f4f1c03e1ff9cd1e4559d31da4a5c69aa,2014-02,Essex Police,Essex Police,1.184799,51.924533,On or near Parking Area,E01022028,Tendring 004F,Suspect charged
e041215182e39d403917ed137a1417b0078bdded29bd1d98aea5d1ef72c4d083,2014-02,Essex Police,Essex Police,1.184799,51.924533,On or near Parking Area,E01022028,Tendring 004F,Suspect charged
e8980b326b596da2c0d162356716453b84df4988dd81864d2d143ff8a67ee207,2014-02,Essex Police,Essex Police,0.434606,51.569125,On or near ARMADA CLOSE,E01021288,Basildon 016B,Suspect charged
24e7bd944296e20ee0661935a90a9a91544c0a410a9c4dbd2eef7a6ec7150b03,2014-02,Essex Police,Essex Police,0.434606,51.569125,On or near ARMADA CLOSE,E01021288,Basildon 016B,Suspect charged
bb28574746ba0a3f0dfc1adb26af4d7786e77b1cee448591e548e58334029c17,2014-02,Essex Police,Essex Police,0.498901,51.564751,On or near ROKESCROFT,E01021316,Basildon 018D,Offender given a caution
9d706f6b47008e892bc937f03dcf57a19a0370506670dc59e8a43fab95de5608,2014-02,Essex Police,Essex Police,0.291703,51.518720,On or near CELANDINE CLOSE,E01015975,Thurrock 006F,Suspect charged
ef58cfce87481a378786fe78ee64e4dd77e39435d218e3f1a33025f6e27eaec6,2014-02,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Offender given a caution
70ac4229b58290224b28125a2a042c2ac91f57792635ccc492b73872be74193c,2014-02,Essex Police,Essex Police,0.513170,51.751784,On or near White Hart Lane,E01033144,Chelmsford 005F,Local resolution
18d63311bcd1a97919fdc75a188eeb876a3ff412abd69141c5dcfa286ae88e2f,2014-02,Essex Police,Essex Police,0.703897,51.582554,On or near UNION LANE,E01021954,Rochford 007D,Suspect charged
9fd0cd18a7bda6aa67e07326bd9839fd030c725f208109ed3081041a932a41d1,2014-02,Essex Police,Essex Police,0.893012,51.922080,On or near BOXTED ROAD,E01021680,Colchester 004B,Investigation complete; no suspect identified
c2b8344fb8fb4d9df373f540c388bfb894b8961eb9ac2c20070fac56ab442552,2014-02,Essex Police,Essex Police,0.913692,51.882942,On or near WIMPOLE ROAD,E01021687,Colchester 011E,Investigation complete; no suspect identified
b8d8b7dbeef0f79c34d8fa610921a93e7af27013339293c211becaca6dfe0ec5,2014-02,Essex Police,Essex Police,0.225049,51.777278,On or near Sports/Recreation Area,E01021768,Epping Forest 001A,Investigation complete; no suspect identified
ae10edb543e5dbe1948d628ccd231d9620837c1280e14d7c1e16587f03ff15bd,2014-02,Essex Police,Essex Police,0.792587,51.538457,On or near Pedestrian Subway,E01015880,Southend-on-Sea 013E,Investigation complete; no suspect identified
cda5b6d4cde4bfbaaa945c976ecd0dcce8d9b61f22c21cb5ac0f51210f38066e,2014-02,Essex Police,Essex Police,0.030938,51.624693,On or near Petrol Station,E01021745,Epping Forest 015D,Investigation complete; no suspect identified
3b3bc696e198f23b1a03b58296f6b85c6cbec79565b84d46be9e77a88bcae00d,2014-02,Essex Police,Essex Police,0.606208,51.558558,On or near FALBRO CRESCENT,E01021530,Castle Point 005C,Investigation complete; no suspect identified
08533523ed10ca6b6b7ea19f2e015efb78b9d066d8f1b58eb15ee030b7e1a9b3,2014-02,Essex Police,Essex Police,0.506257,51.828903,On or near OAK MANOR VIEW,E01021538,Chelmsford 001A,Investigation complete; no suspect identified
05d956321bfa7cf59acb376145f2ad788db7b5fd1b15c93b65e3287e5987c253,2014-02,Essex Police,Essex Police,0.916151,51.885012,On or near BARRACK STREET,E01021687,Colchester 011E,Investigation complete; no suspect identified
