Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2015-08-31T23:45:00+00:00,,,51.763934,-0.227035,Male,18-24,Black or Black British - Caribbean (B1),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person and Vehicle search,2015-08-31T23:45:00+00:00,,,51.763934,-0.227035,Male,,Not Stated (NS),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person and Vehicle search,2015-08-31T23:45:00+00:00,,,51.763934,-0.227035,Male,18-24,Not Stated (NS),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person and Vehicle search,2015-09-01T00:30:00+00:00,,,51.759751,-0.233458,Male,18-24,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person and Vehicle search,2015-09-01T00:30:00+00:00,,,51.759751,-0.233458,Male,18-24,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person and Vehicle search,2015-09-01T00:30:00+00:00,,,51.759751,-0.233458,Male,25-34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person and Vehicle search,2015-09-01T00:30:00+00:00,,,51.759751,-0.233458,Male,18-24,Mixed - Any other Mixed ethnic background (M9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Suspect arrested,False,
Person and Vehicle search,2015-09-01T00:40:00+00:00,,,51.740556,-0.022026,Male,25-34,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,True,
Person and Vehicle search,2015-09-01T00:45:00+00:00,,,51.763934,-0.227035,Male,18-24,Not Stated (NS),Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,False,
Person search,2015-09-01T01:04:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2015-09-01T01:04:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-09-01T01:04:00+00:00,,,,,Male,18-24,White - White British (W1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-09-01T09:00:00+00:00,,,,,Male,25-34,White - Any other White ethnic background (W9),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given penalty notice,True,
Person and Vehicle search,2015-09-01T12:05:00+00:00,,,,,Male,25-34,White - White Irish (W2),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-09-01T12:05:00+00:00,,,,,Male,18-24,Not Stated (NS),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2015-09-01T13:00:00+00:00,,,,,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2015-09-01T14:00:00+00:00,,,,,Male,18-24,Not Stated (NS),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,False,
Person search,2015-09-01T17:15:00+00:00,,,,,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2015-09-01T17:15:00+00:00,,,,,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2015-09-01T17:15:00+00:00,,,,,Female,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,False,
Person search,2015-09-01T17:16:00+00:00,,,,,Male,10-17,White - White British (W1),Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person search,2015-09-01T17:18:00+00:00,,,,,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,False,
Person and Vehicle search,2015-09-01T21:00:00+00:00,,,,,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,
