Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
160ad773345eb8beabaa0222b486c38270655124d44bda79b7fa6ed3bc4e715d,2014-03,Warwickshire Police,Warwickshire Police,-1.749483,52.246250,On or near A3400,E01031195,Stratford-on-Avon 002A,Investigation complete; no suspect identified
4dd29d9de44b678b40c1fb122d3657735b9682292cdce650ca7b366105750570,2014-03,Warwickshire Police,Warwickshire Police,-1.388633,52.251524,On or near OXFORD STREET,E01031222,Stratford-on-Avon 004D,Investigation complete; no suspect identified
26187bf4b94ff5301038bc3e5719d91703a0e79e6f769942adbda64aad5c5405,2014-03,Warwickshire Police,Warwickshire Police,-1.389819,52.255845,On or near TOMWELL CLOSE,E01031221,Stratford-on-Avon 004C,Investigation complete; no suspect identified
bb19089e45c2abd6ae8ad55428cf2d09ff5767d1cc606d1427e34a321f5ca396,2014-03,Warwickshire Police,Warwickshire Police,-1.725808,52.190125,On or near SHOTTERY,E01031233,Stratford-on-Avon 011B,Investigation complete; no suspect identified
7865347f4cc0309567b77c08b3f9f15d41e818bb5a73b88a64804bf68ac48cfa,2014-03,Warwickshire Police,Warwickshire Police,-1.536853,52.293131,On or near Nightclub,E01033253,Warwick 007H,Investigation complete; no suspect identified
445241928b981cb5409e67eb2bab27131fa3ddb46b49178ab1bc7661d7e00770,2014-03,Warwickshire Police,Warwickshire Police,-1.519724,52.262244,On or near GOLF LANE,E01031331,Warwick 015E,Investigation complete; no suspect identified
1de925d2a6d27eeec2c1713f813d03d37ebc47d464507f2220a4987228d73c73,2014-03,Warwickshire Police,Warwickshire Police,-1.582605,52.062696,On or near B4035,E01031193,Stratford-on-Avon 015A,Investigation complete; no suspect identified
6518a6095f3ebda7d11d6549b25f7018b6f2e04c541c756897c4b3f2fb313a2c,2014-03,Warwickshire Police,Warwickshire Police,-1.475947,52.474317,On or near GILBERT CLOSE,E01031096,Nuneaton and Bedworth 015B,Suspect charged
5ad010320b5097ec9fa72010e31f39e8ece11e06fabbafc639b8562554916629,2014-03,Warwickshire Police,Warwickshire Police,-1.502021,52.218054,On or near Petrol Station,E01031199,Stratford-on-Avon 005C,Investigation complete; no suspect identified
355a3f1aa4586e0cbfd3f0a88ee42e95f6fbe6485ae94a2da121adf004effd24,2014-03,Warwickshire Police,Warwickshire Police,-1.502021,52.218054,On or near Petrol Station,E01031199,Stratford-on-Avon 005C,Investigation complete; no suspect identified
028b062a5cbe412911d372a30a103a9c34ca6b27653ec0e2b8962fda906a0f8d,2014-03,Warwickshire Police,Warwickshire Police,-1.536258,52.291106,On or near Shopping Area,E01033256,Warwick 007I,Investigation complete; no suspect identified
b67c657ea0d7f933ed0b81e7009852e725d79ef0ccf52463b8354bedaa9eee48,2014-03,Warwickshire Police,Warwickshire Police,-1.711793,52.199477,On or near Shopping Area,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
a2a94bc8479f3e466a39e37607bf0da889466606f7c327e90c80674b5fb12db2,2014-03,Warwickshire Police,Warwickshire Police,-1.780485,52.291902,On or near Supermarket,E01031202,Stratford-on-Avon 002B,Investigation complete; no suspect identified
31843fc950878e5b9c9ebc7b22b7e01a9e7c7657dc71a0b920d8e282664ab204,2014-03,Warwickshire Police,Warwickshire Police,-1.515836,52.276181,On or near Supermarket,E01031334,Warwick 010D,Investigation complete; no suspect identified
803d66162b919a868190c7a7cdab91f1f08c1763df1349b64044d36ca35cd729,2014-03,Warwickshire Police,Warwickshire Police,-1.535877,52.288299,On or near BEDFORD PLACE,E01033253,Warwick 007H,Investigation complete; no suspect identified
c0420ac0dc3b583634f8233726a8dc73282eae29124bc364ff047778bc99502c,2014-03,Warwickshire Police,Warwickshire Police,-1.870235,52.214403,On or near HIGH STREET,E01031183,Stratford-on-Avon 006A,Investigation complete; no suspect identified
c096d14675f43e08d8b4d007639bb2a6e4418004a7aaf9f3450ba1b1c4ef96b7,2014-03,Warwickshire Police,Warwickshire Police,-1.596764,52.291355,On or near CHANDLEY WHARF,E01031322,Warwick 011B,Investigation complete; no suspect identified
7b1fdc7b5dc9c4af3e75ec3ab6f2df38134bfec52828120fcf88b64bf66f5687,2014-03,Warwickshire Police,Warwickshire Police,-1.518326,52.277683,On or near CRAIG CLOSE,E01031334,Warwick 010D,Investigation complete; no suspect identified
b46b4c227a041b6bf8e2af2fcb081cda423bee4c806822756a0052dd64453180,2014-03,Warwickshire Police,Warwickshire Police,-1.590351,52.280868,On or near BROOK STREET,E01031324,Warwick 011D,Investigation complete; no suspect identified
cd46ad42a93e3c10e137363b64f2b2b2628babe657a676f12e96118f5d90f205,2014-03,Warwickshire Police,Warwickshire Police,-1.590351,52.280868,On or near BROOK STREET,E01031324,Warwick 011D,Investigation complete; no suspect identified
52963d4c70e3b3910d7dd150793743b4affbe1ed1315ca061b879f10e868a534,2014-03,Warwickshire Police,Warwickshire Police,-1.707458,52.195529,On or near MULBERRY STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
e8afcc24bc2c0ff2244ff9d800eb337b6b4929db5309cb69e00ed156a00fbee6,2014-03,Warwickshire Police,Warwickshire Police,-1.706876,52.195096,On or near GREAT WILLIAM STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
6322ccb2cef91b859ff8cae5c4e5cec47007e7fe7c8710884f443b14dce510a3,2014-03,Warwickshire Police,Warwickshire Police,-1.705493,52.194076,On or near JOHN STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
3fee6a6e05c6b26f9b5a01410d4c83748d1e8f24cddd8f9b6c6a7f86e8b7e24a,2014-03,Warwickshire Police,Warwickshire Police,-1.861418,52.164496,On or near Supermarket,E01031191,Stratford-on-Avon 012C,Investigation complete; no suspect identified
97ffb7347c92f7ac2d2cefbf0d95d1eadd87032b64aceaebb94b72c6b0ba20d0,2014-03,Warwickshire Police,Warwickshire Police,-1.532552,52.283863,On or near CROWN TERRACE,E01031266,Warwick 013F,Investigation complete; no suspect identified
4b9308e7c99a69a0971bdf285610e09c912b2c184ce549752cc6a39f002f87a8,2014-03,Warwickshire Police,Warwickshire Police,-1.706876,52.195096,On or near GREAT WILLIAM STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
70ac3439531f03ea58ff2d6d326d627a020e215275242568b3b34026d6a682ef,2014-03,Warwickshire Police,Warwickshire Police,-1.530046,52.278234,On or near TACHBROOK STREET,E01031263,Warwick 013C,Investigation complete; no suspect identified
3820b6c7f5793a8a5cbc8b8c2cc22b7f98a8f3a4fed3b6380b07584929e8263b,2014-03,Warwickshire Police,Warwickshire Police,-1.573446,52.333257,On or near WARWICK ROAD,E01031305,Warwick 003C,Investigation complete; no suspect identified
af8b35c787ddf139025776c35b0726562f5e8b4155323837a1f202cb2cc7e9ef,2014-03,Warwickshire Police,Warwickshire Police,-1.596029,52.194715,On or near CHURCH WALK,E01031253,Stratford-on-Avon 008G,Investigation complete; no suspect identified
a04d7fc47d389fb8dade74c7c37c48703be4c868745d13d80bc38fd9eb05744d,2014-03,Warwickshire Police,Warwickshire Police,-1.548226,52.269099,On or near TYBALT CLOSE,E01031315,Warwick 012A,Investigation complete; no suspect identified
82cffc0f0082c124e320e880417df5f1411956124659e457a79c7f947334f887,2014-03,Warwickshire Police,Warwickshire Police,-1.387617,52.258333,On or near ORCHARD WAY,E01031220,Stratford-on-Avon 004B,Investigation complete; no suspect identified
a6a27b04228548243cf3bc73542df989b47de2b8468e7583c74a7ad4ed9b4e64,2014-03,Warwickshire Police,Warwickshire Police,-1.710932,52.201381,On or near Shopping Area,E01031231,Stratford-on-Avon 009D,Investigation complete; no suspect identified
c45309eb0c65b291faf096610a192d69abfedaaab398c68f82f4d9b3cd1c51c6,2014-03,Warwickshire Police,Warwickshire Police,-1.624789,52.062729,On or near Supermarket,E01031216,Stratford-on-Avon 015E,Investigation complete; no suspect identified
cf1db9a9545ed8ff579a095d66481f8bd0ecadc01d9b7048826d43a639267a56,2014-03,Warwickshire Police,Warwickshire Police,-1.516862,52.351703,On or near THE GREEN,E01031308,Warwick 005G,Investigation complete; no suspect identified
a00a27a64c4ac1d03f492ef86d1e7a4786ca95f22b96e26c0c82a402ff45867b,2014-03,Warwickshire Police,Warwickshire Police,-1.571160,52.348011,On or near ARTHUR STREET,E01031257,Warwick 001D,Investigation complete; no suspect identified
deca5b7ef8ca3387fa3648d12fa1f9ede6b93dd0c3646628a5e244a76cb87c39,2014-03,Warwickshire Police,Warwickshire Police,-1.514100,52.300897,On or near MASON AVENUE,E01031273,Warwick 006A,Investigation complete; no suspect identified
b376906d8b299589e2f9e085c5518518c7ec92390e52f4f7550c1b1297af8efa,2014-03,Warwickshire Police,Warwickshire Police,-1.625465,52.063801,On or near Parking Area,E01031215,Stratford-on-Avon 015D,Investigation complete; no suspect identified
6c742ae80416ebcefc74209ffd9087d8e2c3d86188696772a37d92eec3eeab9a,2014-03,Warwickshire Police,Warwickshire Police,-1.865788,52.169689,On or near STEPPING STONES,E01031191,Stratford-on-Avon 012C,Investigation complete; no suspect identified
65d68334c5c4e84effa3a6377d7da7d6a14616969d0eb622e8411d997363556c,2014-03,Warwickshire Police,Warwickshire Police,-1.565697,52.286722,On or near Petrol Station,E01031319,Warwick 012E,Investigation complete; no suspect identified
658ed3251c78eba0950b5365f99b7b3ecd7b96d7fa5fb288c91b414a94936b19,2014-03,Warwickshire Police,Warwickshire Police,-1.562326,52.316486,On or near HILL WOOTTON ROAD,E01031284,Warwick 004D,Investigation complete; no suspect identified
60538a00aeb28ecb51cf02f608e371e3ca2dcfc210c5efc04bd513996b618329,2014-03,Warwickshire Police,Warwickshire Police,-1.536712,52.292609,On or near Supermarket,E01033253,Warwick 007H,Investigation complete; no suspect identified
73841c2a10dd3cb9781bb029a38bddca0ac6e126da6bb29f9097dc28641e70a2,2014-03,Warwickshire Police,Warwickshire Police,-1.533722,52.292525,On or near OXFORD ROW,E01033256,Warwick 007I,Investigation complete; no suspect identified
8b0d9e1a532063432e5eb18aa0fd05c0ebf5d3a2f94c82f5deb9ac4291787d32,2014-03,Warwickshire Police,Warwickshire Police,-1.576134,52.265318,On or near Park/Open Space,E01031260,Warwick 014B,Investigation complete; no suspect identified
6825aedeaa581173840bf055bc00cf06dd7c81af68ad0673865d223ca02c29d9,2014-03,Warwickshire Police,Warwickshire Police,-1.897191,52.273019,On or near ALBERT CLOSE,E01031240,Stratford-on-Avon 003B,Investigation complete; no suspect identified
0ec8e1f02cdb03a5c5a0ee4d0693de3ba037003f2f889b4921539ff2c64b6fc4,2014-03,Warwickshire Police,Warwickshire Police,-1.521043,52.303002,On or near WALNUT DRIVE,E01031274,Warwick 006B,Investigation complete; no suspect identified
ef1816125dbdb4ec9edad741f9d8be135ae99e9388a94e99128e48f31bf89f3b,2014-03,Warwickshire Police,Warwickshire Police,-1.698148,52.189832,On or near Petrol Station,E01031225,Stratford-on-Avon 010A,Investigation complete; no suspect identified
12d03db029c90aaac6ffac33f782a63167e6dba0dbc9c10c55d8d8e3c3fca7bf,2014-03,Warwickshire Police,Warwickshire Police,-1.704507,52.192698,On or near BRIDGE STREET,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
380beb48655d1c559c147c458347ef95c04ed7ddac35a6d3f36d021c22e14fd5,2014-03,Warwickshire Police,Warwickshire Police,-1.470888,52.182191,On or near ST MARK'S CLOSE,E01031205,Stratford-on-Avon 013B,Investigation complete; no suspect identified
827f81f19620ca9538f15f02fb45577598b22622f2432fe50d872c5836799e02,2014-03,Warwickshire Police,Warwickshire Police,-1.739030,52.145436,On or near WARWICKSHIRE AVENUE,E01031248,Stratford-on-Avon 012E,Investigation complete; no suspect identified
048666fd495aa1d9aa2ce159dea4de4cd40bca23653da6e216cf07a9ae591cfa,2014-03,Warwickshire Police,Warwickshire Police,-1.588516,52.200362,On or near WHITEHEAD DRIVE,E01031252,Stratford-on-Avon 008F,Investigation complete; no suspect identified
93022752c8d1ba05decfb1295e581abf4563fb0dbc3d19dd8d3eb1ce3cb46b15,2014-03,Warwickshire Police,Warwickshire Police,-1.579841,52.342918,On or near Supermarket,E01031256,Warwick 001C,Investigation complete; no suspect identified
736ed205794125735d19d83359de24d0b2d75839a4d15d5a5bd7cc09c1907755,2014-03,Warwickshire Police,Warwickshire Police,-1.722264,52.183733,On or near VALENTINE CLOSE,E01031232,Stratford-on-Avon 011A,Investigation complete; no suspect identified
b5104374279f592c2eafb6a739adad90ed394a83ebd2d95c77a817d7f789a370,2014-03,Warwickshire Police,Warwickshire Police,-1.573344,52.285806,On or near BASANT CLOSE,E01031319,Warwick 012E,Investigation complete; no suspect identified
91e1c1d3f2ca5a201c00da9f2fb9cb6aafd8d2413a6e8be5e3ab40021d5358b9,2014-03,Warwickshire Police,Warwickshire Police,-1.730261,52.208520,On or near A46,E01031188,Stratford-on-Avon 007B,Investigation complete; no suspect identified
456670b57605081f24e1581dc8953b777ed8d041325839dcc2a042cf4abcf001,2014-03,Warwickshire Police,Warwickshire Police,-1.658908,52.303579,On or near THE GREEN,E01031268,Warwick 014D,Investigation complete; no suspect identified
db7672fc58b8194151aa5729b22d7f2338adfd6c3d469b97e450e094db36b399,2014-03,Warwickshire Police,Warwickshire Police,-1.571901,52.292598,On or near ARDEN CLOSE,E01031311,Warwick 008C,Investigation complete; no suspect identified
8f3af2b534ee6b906f4131b988fdab47f1b27c2945b1b6dc7805a3b26d1393f5,2014-03,Warwickshire Police,Warwickshire Police,-1.538031,52.123270,On or near A422,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
69812739036eaaa1dfb7899828076d76b8135fd0b5347114ec402bdb28b8d66a,2014-03,Warwickshire Police,Warwickshire Police,-1.561642,52.290591,On or near PORTOBELLO WAY,E01031309,Warwick 008A,Investigation complete; no suspect identified
bd2a47d409dfa0033e8ff33dacf43cadaa92d0768fb78cf6e850acb3e28e8dd0,2014-03,Warwickshire Police,Warwickshire Police,-1.637501,52.301241,On or near QUINTON CLOSE,E01031268,Warwick 014D,Investigation complete; no suspect identified
3bb9a5b94811b7ae2655ba6ef29f5f28e39415959ce1860282e3ea0f06a77fb2,2014-03,Warwickshire Police,Warwickshire Police,-1.534248,52.291278,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
7fa420f1fd12534c4f3b0976e9b739669a837742e0e8e7bae6efd027f6cfc548,2014-03,Warwickshire Police,Warwickshire Police,-1.590676,52.138739,On or near Parking Area,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
9741725b6478d54936fcbc02faae2c6c8d6341bed2a020ecc513b21b0a42186e,2014-03,Warwickshire Police,Warwickshire Police,-1.587072,52.291411,On or near SCAR BANK,E01031321,Warwick 011A,Investigation complete; no suspect identified
80ab63939e5412c7be04ce8c3bcde856bda11a00a7c92ceea7e490638ba7d451,2014-03,Warwickshire Police,Warwickshire Police,-1.592154,52.285594,On or near ALBERT STREET,E01031324,Warwick 011D,Investigation complete; no suspect identified
ce3e22a27a12c20c8e1e7c520b3458ad1735110f26f0db66a1726d1273208cac,2014-03,Warwickshire Police,Warwickshire Police,-1.528886,52.268745,On or near HEATHCOTE ROAD,E01031327,Warwick 015A,Investigation complete; no suspect identified
5863b44ae43d7b75f63bdf08eaa39fa392c819bb44d0eab25703a15a3331adca,2014-03,Warwickshire Police,Warwickshire Police,-1.658908,52.303579,On or near THE GREEN,E01031268,Warwick 014D,Investigation complete; no suspect identified
c5c64539e6d64d1b93f8539110e1e381c5560531bac6c7adadf02c6f74f58d5e,2014-03,Warwickshire Police,Warwickshire Police,-1.663914,52.310660,On or near Parking Area,E01031283,Warwick 004C,Investigation complete; no suspect identified
fb5886f31934fcf8a018b678d60ec477e5a39e58d3f36f5b7616f1acad4ba384,2014-03,Warwickshire Police,Warwickshire Police,-1.524594,52.267262,On or near SOUTH TERRACE,E01031330,Warwick 015D,Investigation complete; no suspect identified
2875a859f702fafbac751f469ee39236c23964812bdfd0e3edb97330a98863ec,2014-03,Warwickshire Police,Warwickshire Police,-1.538221,52.292660,On or near RUSSELL STREET,E01033256,Warwick 007I,Investigation complete; no suspect identified
3737281e00aca1d75cf6bd35ac4e248f8ea085fad2900b9b62ea3448c4a25fb0,2014-03,Warwickshire Police,Warwickshire Police,-1.712418,52.193185,On or near Nightclub,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
03d6a947e51e6f7999c064bc654256156bb035532a57e9b987f5a4ef37e8ed28,2014-03,Warwickshire Police,Warwickshire Police,-1.535736,52.291967,On or near WARWICK STREET,E01033253,Warwick 007H,Investigation complete; no suspect identified
c375f0921b25c459aec85d03a1ec139904ab5d5c95c3f85dab4ccf59e8ad42f3,2014-03,Warwickshire Police,Warwickshire Police,-1.578134,52.287712,On or near BEECH CLIFFE,E01031319,Warwick 012E,Investigation complete; no suspect identified
44e3ee197cb1289d4862a0671dda1f0dd4e9a1644b3295e8c2027f538710caa1,2014-03,Warwickshire Police,Warwickshire Police,-1.780189,52.286570,On or near LITTLEWORTH,E01031202,Stratford-on-Avon 002B,Investigation complete; no suspect identified
05abfdbb8c707b02154e2d2e608d979ad36f8d868a96bf1cd71934b00192c097,2014-03,Warwickshire Police,Warwickshire Police,-1.608485,52.072323,On or near FELL MILL LANE,E01031193,Stratford-on-Avon 015A,Investigation complete; no suspect identified
1cc1e18bf4c87afc4aa0100ebd78695d1a9f7008905989d07d1ded5a3650298a,2014-03,Warwickshire Police,Warwickshire Police,-1.535832,52.289819,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
c51b2d92b58c0609c7ff8e6d18fa109cea145c7857c03329c50ab8c2948ce7b8,2014-03,Warwickshire Police,Warwickshire Police,-1.721510,52.185080,On or near PADDOCK LANE,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
7c13eeb3c5c9b4188c8c1116918f929310d0e6dc41aa6aaccfc1755a5bdc7ad9,2014-03,Warwickshire Police,Warwickshire Police,-1.554528,52.289531,On or near WARWICK NEW ROAD,E01031293,Warwick 009D,Investigation complete; no suspect identified
33d37f1a20a9ebf9cc049c4880df3c65d63884570078ad1620dc92345c240878,2014-03,Warwickshire Police,Warwickshire Police,-1.732547,52.200740,On or near TREVELYAN CRESCENT,E01031236,Stratford-on-Avon 009E,Investigation complete; no suspect identified
19389e3f39d99df3465a20630b85a653c30a64d6b1a842496f5a3d3b4c76fedf,2014-03,Warwickshire Police,Warwickshire Police,-1.534248,52.291278,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
93ca99fd3090debb4ccf9d55e35ed81d5710b9215c1cd9fb4f6e330de21ca318,2014-03,Warwickshire Police,Warwickshire Police,-1.717380,52.183632,On or near LINGFIELD CRESCENT,E01031232,Stratford-on-Avon 011A,Investigation complete; no suspect identified
a75003695c6848375cf9f45353cad2f2985acaad0c57cf4335494235577a969e,2014-03,Warwickshire Police,Warwickshire Police,-1.562326,52.316486,On or near HILL WOOTTON ROAD,E01031284,Warwick 004D,Investigation complete; no suspect identified
1c4a34dc259e8c8a92c42cc47064f02d4e1da01cd7e382af44e2376ca37ce370,2014-03,Warwickshire Police,Warwickshire Police,-1.571637,52.291095,On or near DALE CLOSE,E01031310,Warwick 008B,Investigation complete; no suspect identified
737c46186e9d9628bf9922fd370d9296582cfc8499b13f2abd99316a02c8f853,2014-03,Warwickshire Police,Warwickshire Police,-1.543482,52.280067,On or near Shopping Area,E01031265,Warwick 013E,Investigation complete; no suspect identified
46bfc0e9cee748fdeaf9f0a84ce58a4918057b97d3b7b6be2e60523fdc9020d4,2014-03,Warwickshire Police,Warwickshire Police,-1.646500,52.333274,On or near BARRACKS LANE,E01031284,Warwick 004D,Investigation complete; no suspect identified
7750645976d4570a476107cbdc197bc6757a30129e7337f9cbab6f20628144ba,2014-03,Warwickshire Police,Warwickshire Police,-1.473859,52.287383,On or near VILLAGE STREET,E01031301,Warwick 005E,Investigation complete; no suspect identified
5effea40627deb2f15de0743946348958d72bdaeb2a3f56d2f0803d6dd4ae73d,2014-03,Warwickshire Police,Warwickshire Police,-1.531038,52.285619,On or near CLINTON STREET,E01031336,Warwick 010F,Investigation complete; no suspect identified
2e487ba7ac546ef89f37377747e994f604bda6d077fd74b9cd217b7bf97b4f4d,2014-03,Warwickshire Police,Warwickshire Police,-1.701147,52.189930,On or near Parking Area,E01031225,Stratford-on-Avon 010A,Investigation complete; no suspect identified
7e7af8428b275d3106476e3baa68a4cd6dbc1f8b13546c234fc319de2c97ce4d,2014-03,Warwickshire Police,Warwickshire Police,-1.591911,52.283409,On or near COMMAINGE CLOSE,E01031324,Warwick 011D,Investigation complete; no suspect identified
fdc94d8998baaec130e49f00b497060d81004e27731c5f5378f8c3e2340b9c49,2014-03,Warwickshire Police,Warwickshire Police,-1.687589,52.181201,On or near MILTON ROAD,E01033250,Stratford-on-Avon 010D,Investigation complete; no suspect identified
c4725ae71a86b03d3b46601fd498ff6b6cacc1a951ec711244a4a8628a975f78,2014-03,Warwickshire Police,Warwickshire Police,-1.728028,52.197951,On or near DRAYTON CLOSE,E01031238,Stratford-on-Avon 009F,Investigation complete; no suspect identified
a339947fb141a15cf3c85333ffa1664481dc7c9d0530a3f18ce56754e33a3fc8,2014-03,Warwickshire Police,Warwickshire Police,-1.487780,52.198880,On or near LEAM ROAD,E01031207,Stratford-on-Avon 013D,Investigation complete; no suspect identified
77e50346604edf5e4d3cbff27a9970f2efc4fc3633c06148c019530b45af9219,2014-03,Warwickshire Police,Warwickshire Police,-1.570702,52.287649,On or near MARNE CLOSE,E01031319,Warwick 012E,Investigation complete; no suspect identified
d083651a873ae47aeaca4df8a3ae6f34846020f62aa35ad6bc8deea5a490a3c3,2014-03,Warwickshire Police,Warwickshire Police,-1.506119,52.091224,On or near MIDDLETON CLOSE,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
aacee7f77c5bd101da13aa9fd2c6407c61b225858592e9d2ffdce7acf78dc951,2014-03,Warwickshire Police,Warwickshire Police,-1.541654,52.291028,On or near NEW BROOK STREET,E01031291,Warwick 009B,Investigation complete; no suspect identified
74c6fe5cc4e72957b2634876c09e35ca655a8fb3fb033331bdcff9cdef6fac54,2014-03,Warwickshire Police,Warwickshire Police,-1.541654,52.291028,On or near NEW BROOK STREET,E01031291,Warwick 009B,Investigation complete; no suspect identified
57d5e38080db67b0c73e900612dc4548161c9d36ed90f145dec00994b5f07b54,2014-03,Warwickshire Police,Warwickshire Police,-1.708859,52.191639,On or near ELY STREET,E01031234,Stratford-on-Avon 011C,Investigation complete; no suspect identified
96df9beb55b67d1675a876eb866004eefc1630129bac1b6cd7fa6810937b7b35,2014-03,Warwickshire Police,Warwickshire Police,-1.545904,52.307002,On or near SANDY LANE,E01031278,Warwick 005B,Investigation complete; no suspect identified
61d383dad6ec6191db46731b81087b5b5d9bb56ef70e294e6f3c50590513c17e,2014-03,Warwickshire Police,Warwickshire Police,-1.545904,52.307002,On or near SANDY LANE,E01031278,Warwick 005B,Investigation complete; no suspect identified
8a5d56dbc3f57178118b82b21a121244bb2d8ba53c5013fa78210f971e96a709,2014-03,Warwickshire Police,Warwickshire Police,-1.716763,52.188629,On or near ORCHARD WAY,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
74d4154bdb244e6a62dd98635d6eee5d80b8fc607e874b1722918f8c724faa91,2014-03,Warwickshire Police,Warwickshire Police,-1.581170,52.343570,On or near SMALLEY PLACE,E01031256,Warwick 001C,Investigation complete; no suspect identified
c1ef6b7a41bbe0de03b944fc2c008feb176ca5ba34d26072ec67e5a5eb89009c,2014-03,Warwickshire Police,Warwickshire Police,-1.597087,52.292974,On or near WELTON ROAD,E01031312,Warwick 008D,Investigation complete; no suspect identified
7b2410c01667f12f1b831b0717d95d3a6c2da32aad5d94ec51d32efa47b40730,2014-03,Warwickshire Police,Warwickshire Police,-1.587072,52.291411,On or near SCAR BANK,E01031321,Warwick 011A,Investigation complete; no suspect identified
98fca1e0abb4b1aaad03149419aeae465ef2f91dd92b75f2dd1760337d6ad73e,2014-03,Warwickshire Police,Warwickshire Police,-1.535787,52.295500,On or near TRINITY STREET,E01033253,Warwick 007H,Investigation complete; no suspect identified
9786fbbb5ec0cace7492314ea8ff19309b3fb211172a01818dd65e8fa21bc0ec,2014-03,Warwickshire Police,Warwickshire Police,-1.589107,52.282221,On or near OLD SQUARE,E01031324,Warwick 011D,Investigation complete; no suspect identified
6d1153dd6fe876bc18a2cbfde4053c8ec549c7da21c24bd60e4a0edbd5b6bbd9,2014-03,Warwickshire Police,Warwickshire Police,-1.595918,52.277947,On or near STAND STREET,E01031325,Warwick 011E,Investigation complete; no suspect identified
5309d822292a220f207e053969c508e285a028f22b86e06711d1aa88c667ebaf,2014-03,Warwickshire Police,Warwickshire Police,-1.590092,52.199180,On or near MORDAUNT ROAD,E01031253,Stratford-on-Avon 008G,Investigation complete; no suspect identified
7db6faa496bc2bf97177013694b2d234a692230f5efe791418d648135500869c,2014-03,Warwickshire Police,Warwickshire Police,-1.517195,52.290094,On or near Parking Area,E01031271,Warwick 010A,Investigation complete; no suspect identified
8a471c01c161a4f01e511fcf9dd9412b834ab3930f817941b8b42133dfa20bf1,2014-03,Warwickshire Police,Warwickshire Police,-1.702777,52.193323,On or near BANCROFT PLACE,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
8fc82c49ea7a8fde97c0855ca5cf3c0df05068f202763e8fdd6b45b4ba4184e5,2014-03,Warwickshire Police,Warwickshire Police,-1.547246,52.284756,On or near PRINCE'S DRIVE,E01031265,Warwick 013E,Investigation complete; no suspect identified
91ab929fc006c69c9cf3db447b4a9b4a79d5c7c307f523e63c5a829a4157e291,2014-03,Warwickshire Police,Warwickshire Police,-1.776837,52.224036,On or near MARSH ROAD,E01031187,Stratford-on-Avon 007A,Investigation complete; no suspect identified
faa623a363f396219e9a4393a1e89593f4a801ca1f5b1a25ed78a3932aee7f5e,2014-03,Warwickshire Police,Warwickshire Police,-1.532552,52.283863,On or near CROWN TERRACE,E01031266,Warwick 013F,Investigation complete; no suspect identified
6e6b8ccd2a735f035aafb00f6822543c76c24d08044767c0f7635655674d2a76,2014-03,Warwickshire Police,Warwickshire Police,-1.548932,52.278892,On or near Shopping Area,E01031315,Warwick 012A,Investigation complete; no suspect identified
ee9582eb3fe38a50055e5465d803fceca5db0226158df70331405b73ece93dc9,2014-03,Warwickshire Police,Warwickshire Police,-1.512484,52.275754,On or near COBDEN AVENUE,E01031334,Warwick 010D,Investigation complete; no suspect identified
0491c49a6f267545d46e13592217b564e143fcf817dbcfd9db633944e002d88d,2014-03,Warwickshire Police,Warwickshire Police,-1.398135,52.256212,On or near WINDMILL WAY,E01031221,Stratford-on-Avon 004C,Investigation complete; no suspect identified
5e8f837b5e3aa732d456691c04e4017052866c4a99ed0210c42fccafad55178f,2014-03,Warwickshire Police,Warwickshire Police,-1.870235,52.214403,On or near HIGH STREET,E01031183,Stratford-on-Avon 006A,Investigation complete; no suspect identified
6db70cad527cfa9df2e6ca56484e879513563930057d4eaaaabfa25be831f70b,2014-03,Warwickshire Police,Warwickshire Police,-1.576630,52.337872,On or near MOORLANDS AVENUE,E01031306,Warwick 003D,Investigation complete; no suspect identified
498ff0dd0fc90f1e16cab59289fec50b6196873f2a1293a868f7118ff3681016,2014-03,Warwickshire Police,Warwickshire Police,-1.523149,52.303613,On or near MANOR ROAD,E01031289,Warwick 007G,Investigation complete; no suspect identified
cee9abd23506761bd7784201d66bd130e2c137ce807eea08f69d3a8b0d5eeb8f,2014-03,Warwickshire Police,Warwickshire Police,-1.595469,52.272498,On or near FOXES WAY,E01031317,Warwick 012C,Investigation complete; no suspect identified
