Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
81bc770f02eaa11f65eb11dd1e49f216ea74643b56663116d007e9c1032f75c6,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.448348,51.771542,On or near ST AGNELLS COURT,E01023395,Dacorum 007C,Investigation complete; no suspect identified
6f34d0cd050b2a1240a799c5d5f211e3104fb070d3a641c4b2cccb5a84914d14,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427348,51.755644,On or near Petrol Station,E01023409,Dacorum 017A,Investigation complete; no suspect identified
06a7acf7bc188b6a36a6c62cc220112927461a46e22b234cd1194e36bc43460d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454704,51.775132,On or near Pedestrian Subway,E01023394,Dacorum 007B,Investigation complete; no suspect identified
d8e67aab2b234f88dad0696e84849b2c51f196f80649a3bd18264602cfc961e6,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427348,51.755644,On or near Petrol Station,E01023409,Dacorum 017A,Investigation complete; no suspect identified
a03e5a1736ec20da2b188ad238b281c465198a439e5679ec45685ec1209e2749,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446694,51.779199,On or near HORTON GARDENS,E01023436,Dacorum 005C,Investigation complete; no suspect identified
5d4d5428032d9e87a1859a4e0a3bddb8a3e85fb37b4df249bb6705a00b60a4a9,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.489246,51.756878,On or near WINDING SHOT,E01023429,Dacorum 011D,Investigation complete; no suspect identified
bb097c48f468be7d2f615e54145fa29f9a7f38f9f347c290387f5f4f70cf5209,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.435981,51.777510,On or near CATHERINE CLOSE,E01023434,Dacorum 005A,Investigation complete; no suspect identified
38c0675a875e292842bdef048d6662a3d6e9add7fa42a7f6a8de1cfc00df4de6,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473413,51.733996,On or near ST ANDREW'S ROAD,E01023354,Dacorum 018B,Investigation complete; no suspect identified
b52afc641eff7b825667c49725a27f22560f7861cff3f3aa5011a9a00f36b05a,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.431999,51.748549,On or near LEASIDE,E01023410,Dacorum 017B,Investigation complete; no suspect identified
165bfec8a9708921ac56e32a6159add7909547f51b1d7adc78a5dcf3bcc14f9e,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449986,51.780834,On or near CUPID GREEN LANE,E01023436,Dacorum 005C,Investigation complete; no suspect identified
d9c445185d4838c9aeb8622c13753ac4dddbd16a30fcb56d1e33816d082fed9d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446684,51.711490,On or near CHURCH LANE,E01023406,Dacorum 022A,Investigation complete; no suspect identified
52f043c9d63c815bc7a2caf901d4abd7d6787c40b5012c1a5e28afc87ad522fa,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449472,51.737037,On or near BARNACRES ROAD,E01023415,Dacorum 020F,Investigation complete; no suspect identified
19033ef22c64a25ac539fdd3adb89d701de0df8937d98a385b529904c65d87d0,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.448896,51.769922,On or near REDBOURN ROAD,E01023346,Dacorum 013B,Investigation complete; no suspect identified
3d9dfa23176352f2c671c75d5e1c1457afb7fd8043496e234e230c073c5d8e36,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467193,51.712803,On or near CHIPPERFIELD ROAD,E01023408,Dacorum 022C,Investigation complete; no suspect identified
ad293061f7658c2c78042771d541cb316bd2671e98e444e7ed0ea9c6106c7421,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473578,51.751029,On or near BRIDGE STREET,E01023398,Dacorum 015D,Investigation complete; no suspect identified
a20554033d72d44cb9bf66349f5ed48d97a3c4363839cf567fe60f7125f543cb,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.455499,51.834192,On or near LONG MEADOW,E01023432,Dacorum 001C,Investigation complete; no suspect identified
88d4754124e901a4f7e486a5d3db263bc67fd570936e67b2c2ed721ed6ffd0c6,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.450109,51.742971,On or near HOWE ROAD,E01023357,Dacorum 020A,Investigation complete; no suspect identified
f68363a48aff774d3adcbc7fae115102173c7b30776c7df902d45ac54eef5f7b,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.342861,51.737929,On or near Sports/Recreation Area,E01023739,St Albans 017C,Investigation complete; no suspect identified
6f4b1edbccd4d7003fb0796fff21b340aa227341c9ba9d77efb9db4f3f72d107,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338894,51.748160,On or near BARDWELL ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
3c2c56167f6d2cf8ba9fefc199a381fa6d3a7dc485f69b926a867caac28cc877,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.331804,51.752250,On or near UPPER LATTIMORE ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
dc1ac764207272d2929ceb367469511b48186a619ed7280f668172d171d115fb,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.349176,51.757386,On or near WELLS CLOSE,E01023669,St Albans 009A,Investigation complete; no suspect identified
80e68e19f007cc1b3746eb00f49d63d41d9a00f9fc78261d7d4b09dd46ffa17f,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338894,51.748160,On or near BARDWELL ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
f82f1f2513e3047fb778fa5becd3d2460e3a2093b110163720527dac375256b8,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.344843,51.741149,On or near WILSHERE AVENUE,E01023737,St Albans 017A,Investigation complete; no suspect identified
407ad84181d04bf3ba3e6366829808c2ecc2f67ef359cc202cef1cc695e5c3aa,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338894,51.748160,On or near BARDWELL ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
1db6f6b9e0fd187f42c0772ec39a37ed54f90915e890f0db69a50e6faa740a9b,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338894,51.748160,On or near BARDWELL ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
0a50b857fcd5522e83e2b3cb0b0f4f1e758ad80f25774aaa412ba062eb726765,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.338894,51.748160,On or near BARDWELL ROAD,E01023727,St Albans 012B,Investigation complete; no suspect identified
c931ed5fcb46770298e0ac19ad010b711e6ce96952b0f81c4e1e80d85073a2ee,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.307471,51.762944,On or near Petrol Station,E01023714,St Albans 010B,Investigation complete; no suspect identified
09e1e980759e42059cafceca3b16695fdd74b55c94ff54bdde080b4d94faa612,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.312394,51.743619,On or near Supermarket,E01023683,St Albans 016C,Investigation complete; no suspect identified
96e1d172275b9271ed30f4bda445984401e13a59d7e2951d03c0171162fbcdc2,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.334952,51.740722,On or near PRIORY WALK,E01023741,St Albans 017E,Investigation complete; no suspect identified
4740ff37158b3c0011f5d6838921e4bc54a0951da6523f4e0580fee1cb360c76,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337570,51.749103,On or near PAGEANT ROAD,E01023726,St Albans 012A,Investigation complete; no suspect identified
16531e2fc22dc2f715dc82e4c6da62db1b65f520e2e4baada5ff634a5e67eb83,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337888,51.755042,On or near ADELAIDE STREET,E01023727,St Albans 012B,Investigation complete; no suspect identified
0f638d023e9efd33ded2462da4567740f9e02a86127c9aa7515f94b1d050820a,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.346667,51.759428,On or near TEMPLE VIEW,E01023669,St Albans 009A,Investigation complete; no suspect identified
f38bd7c25be8dfe9953f69a1e5f4523bab133c89bdda8bc4e499bc740d125d09,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.323282,51.768790,On or near CANBERRA CLOSE,E01023713,St Albans 007A,Investigation complete; no suspect identified
ad3156a6cd8b60ffc3d146ff416e14613b48fc9e827092fd02681ab6cb93932a,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.316020,51.754398,On or near BRAMPTON ROAD,E01023674,St Albans 011B,Investigation complete; no suspect identified
0a402ce2ad6f26a01316d89dac13c740606681ef2ecab31ad6a464b30b92037c,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.305787,51.741734,On or near FROBISHER ROAD,E01023681,St Albans 016A,Investigation complete; no suspect identified
cd4a2baffa822aa5d6500a99fe9d8cdfcc5f26fd4c292e61311b6b735cbbff20,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.439967,51.756522,On or near ARUNDEL CLOSE,E01023345,Dacorum 013A,Investigation complete; no suspect identified
c7a0f835b7b50a9f0d87709a3adc1420c8c41cfc523dae54aa0fd091914d1e7f,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427348,51.755644,On or near Petrol Station,E01023409,Dacorum 017A,Investigation complete; no suspect identified
0792d93e22d465f6492143ceb2c5195971439fcb70166a9cf854be70981b7beb,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.452842,51.709593,On or near BEECHFIELD,E01023406,Dacorum 022A,Investigation complete; no suspect identified
a5e27663161eb3074561f03ffc880f433405e6e57784e0ebae33b6d1f9d671f0,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467469,51.757720,On or near HARKNESS ROAD,E01023401,Dacorum 008A,Investigation complete; no suspect identified
df967766ad42bc1f35a2ff5d36ea00e1417d0676b01dc520129e3208882a5f9d,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.450882,51.712751,On or near LANGLEY HILL CLOSE,E01023408,Dacorum 022C,Investigation complete; no suspect identified
6627da44560ff9d93ca60bd6a54af9f33853c762848bfba9aeeb3916e87cf5f9,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454916,51.765514,On or near JUNO ROAD,E01023402,Dacorum 008B,Investigation complete; no suspect identified
072735dc13927c079708113789652f70048d4688d089e5de9d29bbd23117181c,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465562,51.834908,On or near PARKFIELD,E01023433,Dacorum 001D,Investigation complete; no suspect identified
89313467c9366a13a130da60905d0308b9b89867d37bc2009a56559ed0887221,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.440314,51.762417,On or near CLEVELAND WAY,E01023346,Dacorum 013B,Investigation complete; no suspect identified
98e8e12883adf40484cdaa4a81e79b0da61054f7a85d0705cebfd4cd38544ca2,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
cd60953fe49389772d9b350d3c9c5bd2ff73047fb11a4dd6ceb85be73c8aa8ee,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.468540,51.756053,On or near EAST STREET,E01023400,Dacorum 015E,Investigation complete; no suspect identified
05e2de87437dd17533ce32128cf718af83c788b6f5be42f365b41b2b0e937ffb,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467193,51.712803,On or near CHIPPERFIELD ROAD,E01023408,Dacorum 022C,Investigation complete; no suspect identified
e1fca758c74d23e1540694f0d1947cbfb9089bf521c0e063194ce769fb0c98ed,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449681,51.712294,On or near HIGH STREET,E01023406,Dacorum 022A,Investigation complete; no suspect identified
f3166e4aaa0742748ed45fc6311e96e9ed30340d283ac12a591decc27921d456,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449158,51.742401,On or near KIMPS WAY,E01023358,Dacorum 020B,Investigation complete; no suspect identified
f3166e4aaa0742748ed45fc6311e96e9ed30340d283ac12a591decc27921d456,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449158,51.742401,On or near KIMPS WAY,E01023358,Dacorum 020B,Investigation complete; no suspect identified
f2dc5b57541b66c96949da9282a4c5bab268c9f67d1a124321c409349ebae63e,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.452046,51.711705,On or near YORK CLOSE,E01023408,Dacorum 022C,Investigation complete; no suspect identified
b2e27ad0ec386ee20bc0ae78188baef40849fe51ae596b2009d4e5444eb8e211,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
5dfecd0b486f508dacf98e2d17184d23ac2206019fe8153a2e0117215e97c6f0,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.482636,51.753925,On or near LOCKERS PARK LANE,E01023380,Dacorum 018D,Investigation complete; no suspect identified
eb217123b18be4c01c00ca921ef874ea2d3d55c80b81779f6b73c2816fb11a0b,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.528854,51.728032,On or near HEMPSTEAD ROAD,E01023373,Dacorum 021A,Investigation complete; no suspect identified
6febd91aab18b162dad1833efd2888adca6eff045775a76b398ab25bed5da397,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471724,51.750133,On or near KING HARRY STREET,E01023398,Dacorum 015D,Investigation complete; no suspect identified
ceae43f6f65b82ec799d5e008d9472299b810ca84c05025dbf96ce2cf78a1efe,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.450385,51.709912,On or near MEADOW WAY,E01023406,Dacorum 022A,Investigation complete; no suspect identified
f3012ad063bfd7feccff4054a8c46a75ea691b8f4f247476fa99c204a65d26bf,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.461907,51.835256,On or near SEBRIGHT ROAD,E01023433,Dacorum 001D,Investigation complete; no suspect identified
9dab6a95dc7f25c95c92974b21a2fed83a7877e337807f592def3a179008cfbc,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467373,51.760579,On or near UNION GREEN,E01023399,Dacorum 010C,Investigation complete; no suspect identified
965a48fdc7c0c993170e05f015c163a7c0ec79009edcd4294a87b6db6c6e2a8a,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427348,51.755644,On or near Petrol Station,E01023409,Dacorum 017A,Investigation complete; no suspect identified
42fd123dce3657d52908553277c99674df4549517fc4fa6011171159c831f8bc,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427348,51.755644,On or near Petrol Station,E01023409,Dacorum 017A,Investigation complete; no suspect identified
d24dc2c9c7157797a71e65701d1c990c7f3cd44e9473fa1a03e40f45ad0ce38a,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427348,51.755644,On or near Petrol Station,E01023409,Dacorum 017A,Investigation complete; no suspect identified
de39d8edd297d5c481295a3de507cb15d146a83f9b88683727d9c4e7eae46738,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427348,51.755644,On or near Petrol Station,E01023409,Dacorum 017A,Investigation complete; no suspect identified
79814f6b52d12f403fe678c395456ddbdca41318512d25b94caf54615213e118,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
a9ff441baf066160909072d96cc8dde1cebd4a45e2aa498e41346528b9c0eb23,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
040d6891d0fbd6d21319822ee987e2a031501b3cefa2e8f0a09e90d8650068ee,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
ec7f0528f33d8c9ab217eace7c354464d6f703614b061a3f813d2af89720d368,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.456921,51.835478,On or near SHAROSE COURT,E01023432,Dacorum 001C,Investigation complete; no suspect identified
6c3fe29157b0d48ababecea60a834c4e678d838248a6a0dbd0b41f82fd8728d2,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471974,51.757770,On or near QUEENSWAY,E01023400,Dacorum 015E,Investigation complete; no suspect identified
1ff9d4d7c6091079ef608815b42b4539fed581d9d1f99298fe021ba0bf536c45,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454452,51.735817,On or near OAKDENE ROAD,E01023360,Dacorum 020D,Investigation complete; no suspect identified
cc7628ca1772c9ab8a47111758444ca543c7857485708839a0c4485f633160e4,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.470725,51.753132,On or near Supermarket,E01023398,Dacorum 015D,Investigation complete; no suspect identified
09fff41719c06fe94cc037218a99d2f3ffebd87bb362806cc3be15dddc5ce22f,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473578,51.751029,On or near BRIDGE STREET,E01023398,Dacorum 015D,Investigation complete; no suspect identified
556e5fd9659142de532aea2dd6dbaac19e24c308655a8a6a76b8d469e70794dc,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473578,51.751029,On or near BRIDGE STREET,E01023398,Dacorum 015D,Investigation complete; no suspect identified
10aa6b8f3321e0e3ed02eb36ebba9d4ab3ec7f887d936bc9e9bd6eda41ad6401,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.459751,51.750363,On or near THE CHASE,E01023350,Dacorum 015B,Investigation complete; no suspect identified
e0135b4b123333e584721b11fb21af9663afd579aeea03cae392f1a98c39d196,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.452391,51.777062,On or near THAMES AVENUE,E01023394,Dacorum 007B,Investigation complete; no suspect identified
96c1de135ef5e84b5ca6288b89da8a3880dbf33aeadd6f630a549abd34f94438,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.440668,51.744995,On or near PEASCROFT ROAD,E01023358,Dacorum 020B,Investigation complete; no suspect identified
a5276383b2b7645b229a86959c646ba01c64433ec60959dd28c79e131692a292,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.480319,51.749579,On or near HILMAY DRIVE,E01023380,Dacorum 018D,Investigation complete; no suspect identified
a5276383b2b7645b229a86959c646ba01c64433ec60959dd28c79e131692a292,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.480319,51.749579,On or near HILMAY DRIVE,E01023380,Dacorum 018D,Investigation complete; no suspect identified
12f7925d5f13988733ef2851ef177a8e7716e3d854b96f64c94f0ad7349c7685,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.460112,51.768280,On or near WHARFEDALE,E01023402,Dacorum 008B,Investigation complete; no suspect identified
9d0b873db79a8b442d6c9b856255eb26dd3f2cbdcfebecfa3cf84cee1697b5bb,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.432920,51.777173,On or near BAYFORD CLOSE,E01023437,Dacorum 005D,Investigation complete; no suspect identified
50345ae513cd379a8a23b1ca336125f13372742ce313a948e9b62f83301c2f1b,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.451711,51.766874,On or near DIONE ROAD,E01023403,Dacorum 008C,Investigation complete; no suspect identified
405d3fe5e3dd294468ce723de06d931042c69212a474d30cc425226004eac707,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.452075,51.771051,On or near BRACKNELL PLACE,E01023395,Dacorum 007C,Investigation complete; no suspect identified
798cd9a111d0af9191afa1cdba5944173fcc2136d00f5daeebe4ed5c95e780d5,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
5388172117a3693a68f725502a1ad2900fe5572f6910f332a48f05c4216280cb,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.464601,51.764957,On or near BOWMANS COURT,E01023405,Dacorum 008E,Investigation complete; no suspect identified
46d0b3b8c436f38d362282cbc195e1872d5a8c5fd43a4c971fe3ad4ceaa65ea8,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471410,51.749158,On or near Shopping Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
a00535f2043c2588a467d79ba2e0d295b62a4e33ebeed5a6a50e791d58183e80,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.476785,51.740101,On or near WHITELEAF ROAD,E01023354,Dacorum 018B,Investigation complete; no suspect identified
94d41dbdc240e42b4d9e5188a58e8ea27b8adddad3f15ffd1ff54c991cdc8d18,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.461497,51.746708,On or near SATINWOOD COURT,E01023387,Dacorum 019B,Investigation complete; no suspect identified
b0c879b1165490c75a84e9653e3a4cf9a91e5cba20a46cb770e6b36c58450800,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.461497,51.746708,On or near SATINWOOD COURT,E01023387,Dacorum 019B,Investigation complete; no suspect identified
4f5f2ff9779b861773059d9eb3a6713d519f83ceea2597879f595c360c5955c0,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449438,51.762160,On or near WIDMORE DRIVE,E01023346,Dacorum 013B,Investigation complete; no suspect identified
e8bd940a0794ea465cd610d682d0fb67777fae779f3613aee6bb874b2b6a3b77,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.433968,51.747730,On or near WINDERMERE CLOSE,E01023409,Dacorum 017A,Investigation complete; no suspect identified
af2c74b0076f8bc7be3d0709ca93744b5c641bbed89e8b6f24f9d35be6317873,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.497305,51.749366,On or near CHAULDEN TERRACE,E01023384,Dacorum 016B,Investigation complete; no suspect identified
dd3ae2ebdd07769a05449d9adfb4cf6bfb7e9c25f5826118e3f82ae6d6143747,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.457143,51.752487,On or near NEWFIELD LANE,E01023350,Dacorum 015B,Investigation complete; no suspect identified
22e442e9468501e69d5980101a0d9c25b09793fdac711ba845e4eb31cd2fc74e,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.452623,51.713043,On or near THE WARREN,E01023408,Dacorum 022C,Investigation complete; no suspect identified
d796946c69840aa266d6b06431d8d19497b196b2a67da7ed61e37d4f80fb9c99,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.460495,51.766828,On or near LONSDALE,E01023405,Dacorum 008E,Investigation complete; no suspect identified
a823dcc42d49d27779325490c5494c277a978309b26085985dbe7d3654049fd4,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.460495,51.766828,On or near LONSDALE,E01023405,Dacorum 008E,Investigation complete; no suspect identified
a5f0d779623d39cd3c685d21f94f85813c725f1c0a89215c526d5a13e9005e4b,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.452145,51.769865,On or near Sports/Recreation Area,E01023402,Dacorum 008B,Investigation complete; no suspect identified
10ab95af0932c9d0ab89d9a374dd59756a9bb8da3811023b05e9465d9236ff42,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.514227,51.745768,On or near Petrol Station,E01023378,Dacorum 021F,Investigation complete; no suspect identified
42a5314913153904bb64735836b4b9fb2abb0384131ae3ddfb6e7705a99fb7d7,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.476399,51.745967,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
6cd5f3736715fae4cd2ed6ee651da44c2a8aaa4e59fa7620a04972af89f03f1b,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.483040,51.756151,On or near MELSTED ROAD,E01023380,Dacorum 018D,Investigation complete; no suspect identified
52cac9d89c02641914240e93fc36ca5319a0bf26403acce6819872ea91dffc04,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472544,51.754172,On or near MARLOWES,E01023398,Dacorum 015D,Investigation complete; no suspect identified
dcbae9c9529dad2be0728e2bc8c8a68255872ea174724dbd31d593db4715ae84,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.447441,51.751073,On or near HOMEFIELD ROAD,E01023349,Dacorum 015A,Investigation complete; no suspect identified
bce69db90f6ec56b571e24251fd7fe4319cc8739f9940fd15aefc1b2be284b67,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446514,51.756151,On or near MONTGOMERY AVENUE,E01023348,Dacorum 013D,Investigation complete; no suspect identified
57e0e2682480fdee8a3b1655ab78df7a2fb8d1f19e1328b1be0f91546e47b5f1,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.476654,51.746573,On or near PARK ROAD,E01023398,Dacorum 015D,Investigation complete; no suspect identified
207e231e70813b1d34b97960c8b30dd0d68ddcada25e3c9af779e80b3e5cdafc,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473058,51.748828,On or near Shopping Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
5a833d1caf047d4e9bec00f443c8b73b7e43dcb29b7beb6d983356b1e355ab63,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
999ff7c9ec691694424ffb40d6fd4fb73aa3586e01b9793d3255e9c537158685,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465474,51.759304,On or near SLIPPERS HILL,E01023401,Dacorum 008A,Investigation complete; no suspect identified
ea68505a21cf6845c6c31c93ed3140fd574ade8fdfdd9a82b60e3d224f862602,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472359,51.759654,On or near HIGH STREET,E01023399,Dacorum 010C,Investigation complete; no suspect identified
993ee3f4b7e83c425547ea692915fa7f471f16122692780d583ee0b19e51f262,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467198,51.745623,On or near WROXHAM AVENUE,E01023387,Dacorum 019B,Investigation complete; no suspect identified
a79ae94a2aa8fb1a1ebcb5895eed832ebd008a599dbc594a148610f541b8435c,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.477049,51.752477,On or near COTTERELLS HILL,E01023398,Dacorum 015D,Investigation complete; no suspect identified
4cbf4f68c41e28b63c9c9e6310441008f1762fc7ae6c51367715278c5a48536b,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.451520,51.760155,On or near ELLINGHAM ROAD,E01023347,Dacorum 013C,Investigation complete; no suspect identified
f1fed60f9f5a81a4d54e267669afcca39b14538860f207ccbc4b105a44d37e45,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.466736,51.836236,On or near BECKS CLOSE,E01023433,Dacorum 001D,Investigation complete; no suspect identified
bfb5acae4b7c40592f8f0a20813b2b57678f7fca48fa54ff24ec00bf06273a85,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.459527,51.747995,On or near SHERBOURNE CLOSE,E01023387,Dacorum 019B,Investigation complete; no suspect identified
cc1e5ead94b43943b7f94c8a04f6a617a9a76b90ac25e85a95cd19f8afb985ab,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427348,51.755644,On or near Petrol Station,E01023409,Dacorum 017A,Investigation complete; no suspect identified
f7753b40492c542ed5b8c4cfa07a35d9a63997a7a4d3668e6f36374e7ec5a110,2013-09,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.463740,51.734833,On or near Shopping Area,E01033023,Dacorum 018H,Investigation complete; no suspect identified
