Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3b9708d7ced132229ea1524a4ce98926e3e8630f6124909987f681cda649873b,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.372661,52.495422,On or near HEMPNALL ROAD,E01026904,South Norfolk 012E,Investigation complete; no suspect identified
ec6bf58fc4bb56deae11b1c2b80140232d88aecea3c77d0baff329b22908b1da,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.727481,52.603864,On or near SACKVILLE CLOSE,E01026625,Great Yarmouth 006D,Investigation complete; no suspect identified
7ed780941fdbf860bc38501d1da8f0063bf4d15b1fcc7aaf01a1bd5e56bd9939,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.242425,52.635741,On or near MOTUM ROAD,E01026867,Norwich 006E,Investigation complete; no suspect identified
2e3d070825ee5f306a1b4e8e274dc5b3f1125051debb3c30f0f7b0181ad25d11,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.736056,52.605501,On or near TRAFALGAR SQUARE,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
654ac5eb6dac47062a7d5f47fe9e34ca39bf64010201dca337021de024bf2f4f,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.285023,52.544531,On or near MILL LANE,E01026941,South Norfolk 009F,Investigation complete; no suspect identified
6e9734d6c9b3c9b996a613b34aa0fb97776f0fdcd359900d8bee98fd2e109627,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.273605,52.631052,On or near SANDRINGHAM ROAD,E01026840,Norwich 009F,Investigation complete; no suspect identified
bb31e9d7a5bbf45af49f0d56080973ccb928bb7e7f20704dabea62a202b2a04c,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.206754,52.940713,On or near SADLERS LANE,E01026770,North Norfolk 001A,Investigation complete; no suspect identified
3c781ff44785c7ed31c8a5e7e19ddb8c6ae987ddd38e1cde82370ba5918f1904,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.755551,52.416380,On or near CHALK CLOSE,E01026468,Breckland 016A,Investigation complete; no suspect identified
4c15e3650b35d19a1ecaa79f103eaa95d66ebdf124a17326a139cc0f1e981d8c,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.290145,52.647969,On or near ELM GROVE LANE,E01026800,Norwich 001D,Investigation complete; no suspect identified
efb9c2b300ab6e664e5eded290efc438dd57402aca9a3cbbb69b91baa24d110f,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.692010,52.652934,On or near NEW SPORLE ROAD,E01026459,Breckland 007E,Investigation complete; no suspect identified
8dc06ac13478aa31ebf274f0ae28d935a7b05e0dc2540d705b8de1772c462758,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.293650,52.642278,On or near TRAVERSE STREET,E01026846,Norwich 003F,Investigation complete; no suspect identified
0fac9da036fb3d38673319690490146c3f39cc7da877d6f64a4d358c05c8e79a,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.289771,52.625864,On or near Shopping Area,E01026822,Norwich 007A,Investigation complete; no suspect identified
d43c055b95a768fc02bf64a692697b5a24abb9afe9b79bffe566788da2ae0881,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.294057,52.639820,On or near HEATH ROAD,E01026846,Norwich 003F,Investigation complete; no suspect identified
02c68ffc2997b8f8fdd85520b7ec85f8abedd12da16d016a7c5d21da888e857e,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.699656,52.577349,On or near MAPLE GARDENS,E01026584,Great Yarmouth 008D,Investigation complete; no suspect identified
c10651ffa709f80b132f108ad882abe3b2eeb5f753381d2e5affa749cebc6cca,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.289831,52.629226,On or near ST GILES STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
3851dbb0fb026b7ac2333789fb32a3a7f033099f88ef4b5ba3bcc404451e1674,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.291461,52.644434,On or near ANGEL ROAD,E01026843,Norwich 003C,Investigation complete; no suspect identified
7aa60b65f71acc87d4d4cdafaa07ec9bad2eda3de92500195086a178e97229c2,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.727334,52.614654,On or near NORTHGATE STREET,E01026595,Great Yarmouth 005A,Investigation complete; no suspect identified
c9c6bf1bfd436213facba030740370f332b5f4b2a436efe399e9df1d51b43971,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.293222,52.641300,On or near WATERLOO ROAD,E01026846,Norwich 003F,Investigation complete; no suspect identified
d31f2df9b2fbfcebf9052ecc5862c6d5ce4b5814ab36876e0fd50cc313c6452f,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.379998,52.606392,On or near PINE CLOSE,E01026686,King's Lynn and West Norfolk 017C,Investigation complete; no suspect identified
9d419bede2434770c5ff106009a26e9ee4f1a29f3a32c18390a409d7408ba8e9,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.736086,52.607937,On or near Nightclub,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
99edaa955da8b0d9de43531b3bb896e94f116aabdb5d3224c47df4bfab517f49,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.733298,52.606595,On or near ARTILLERY SQUARE,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
87394dd676d6ca0b0e3907d84481fc3870d31a3321286e5326ce091f9ac80331,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.340603,52.667412,On or near Parking Area,E01026561,Broadland 013E,Investigation complete; no suspect identified
4064725c253231e4f78322e5c69d1e2246990a137829bc77b62d1e4719452280,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.260401,52.538549,On or near THE CRESCENT,E01026919,South Norfolk 009D,Investigation complete; no suspect identified
cb4f236d77fbd7dd7e5a3612043e7e21922f133d30b43082d60aca4b64c8bf45,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.942710,52.681808,On or near OLNEY ROAD,E01026426,Breckland 005B,Investigation complete; no suspect identified
b09a3a181b5899510b305ec10b9697925ad4f0550a8259e5ac0d89adb51670e3,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.329109,52.636888,On or near ST WILLIAMS WAY,E01026804,Norwich 004B,Investigation complete; no suspect identified
c39887ba4ad55b7ebe1efc7b3a45c10a212eda1819cbcf6ec68dd9a742bc4f98,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.395044,52.755549,On or near HIGH STREET,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
2c99e757079e5dff708693f7ce00ce3d02ed55a682761d29b330f723f258a275,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.662716,52.575413,On or near ST FURSEYS' WAY,E01026614,Great Yarmouth 012B,Investigation complete; no suspect identified
f0e708dee7db6f0d629db2ff86c1111d2d53a51132490f813c07f33b4e91705b,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.660011,52.579104,On or near BUTT LANE,E01026614,Great Yarmouth 012B,Investigation complete; no suspect identified
4fc4043bb068951b8fa7072a400ee1872661e78f3c7282a16c97d53ff4cde97f,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.662716,52.575413,On or near ST FURSEYS' WAY,E01026614,Great Yarmouth 012B,Investigation complete; no suspect identified
a1fb46a5a412e5ba39358c1f9552b95ee9ba4a82d700206770dc273ae6c7428d,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.662716,52.575413,On or near ST FURSEYS' WAY,E01026614,Great Yarmouth 012B,Investigation complete; no suspect identified
b69f901b3f258ed2f1a3943dccb4f7701c9f4d1de4dbf48a4a8447d91829f52f,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.713586,52.604301,On or near VINCENT CLOSE,E01026635,Great Yarmouth 007D,Investigation complete; no suspect identified
348a9acdde078530f385e3ae8785fdbde52b319e7df36a8e41abfbcdfec8653b,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.420571,52.755399,On or near HENRY BELL CLOSE,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
87fad05ce98a4f67416f37fe786189613e0a45136ceba9a77bd3bad6a8a281f5,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.718801,52.607438,On or near LADY HAVEN ROAD,E01026635,Great Yarmouth 007D,Investigation complete; no suspect identified
3776e7c1fac994750c85be9b15cad3d98a65b9ec70cea11126be203ae41e829f,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.713266,52.578712,On or near CRAB LANE,E01026603,Great Yarmouth 009C,Investigation complete; no suspect identified
bcd2a4f4c5a02b398a28598426f92650cb85c9db4771c19c7b0da9b17a443129,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.724007,52.589402,On or near HINGLEY CLOSE,E01026600,Great Yarmouth 007A,Investigation complete; no suspect identified
bbd675ff8e5784bd1106e909dcaccd05f912cedc642a5aeb75bc75eb3602b957,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.430936,52.770662,On or near WILLOW PARK,E01026669,King's Lynn and West Norfolk 006A,Investigation complete; no suspect identified
77ae291e3a81413e270c9a922486c0397e3839b3b9a6c033f608a8dd1223c796,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.296348,52.638641,On or near WALL LANE,E01026826,Norwich 007E,Investigation complete; no suspect identified
32e1096b4380add8a18419005671004f87974a18cfa410268416f4b80e1edd2a,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.280363,52.657738,On or near ROSALIE CLOSE,E01026530,Broadland 011A,Investigation complete; no suspect identified
c18b841191e2fad0b72dcc84feddf2997337985e15aef19fcbbb578b8f2ab1c2,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.425720,52.760042,On or near NEW ROAD,E01026693,King's Lynn and West Norfolk 009D,Investigation complete; no suspect identified
19f30ad8f361d210e976d31ca1248b2a35882e3353a1d95a82a6b6c563dea01f,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.344467,52.638991,On or near THE COTTAGE DRIVE,E01026570,Broadland 015B,Investigation complete; no suspect identified
2c5b6bb42336d13285e28b91d5c0b4a34da606987d579d8aa0ca90c4abef81a7,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.955303,52.680514,On or near Sports/Recreation Area,E01026430,Breckland 003C,Investigation complete; no suspect identified
4efac60a537b6f1824c90817058075faadb88284d9af38e9206b2b43c0ec3b57,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.105671,52.575826,On or near FROGSHALL LANE,E01026871,South Norfolk 005B,Investigation complete; no suspect identified
dc9b270505e05676f46c89f01469babaf3304aade035607335f1fa0a93c305b3,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.108229,52.576505,On or near SAWMILL CLOSE,E01026871,South Norfolk 005B,Investigation complete; no suspect identified
2d517c68c79623405996aeca5273dc0af69c67c056f293c9d128973ad3a66748,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.105671,52.575826,On or near FROGSHALL LANE,E01026871,South Norfolk 005B,Investigation complete; no suspect identified
61488e4b5cd21145e4f97c82559bbcc62fd5209213d57762a82fd898daee8df4,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.108229,52.576505,On or near SAWMILL CLOSE,E01026871,South Norfolk 005B,Investigation complete; no suspect identified
47e4fc13e91c334b883bd4d3a45d7e575eb7aebabf7720955a5d0d4a5eeb20af,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.412923,52.767451,On or near ADA COXON CLOSE,E01026688,King's Lynn and West Norfolk 007B,Investigation complete; no suspect identified
d6f19987eabac2fe356fef2396edfc26af992c7cca3e9198af7763819fe1cc6a,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.275245,52.655955,On or near VERA ROAD,E01026832,Norwich 002E,Investigation complete; no suspect identified
483fec528112a97596b50779c7e397c00a40ae682cbf07aba80dc6c58147d401,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.744374,52.411658,On or near ST MARY'S COURT,E01026474,Breckland 017A,Investigation complete; no suspect identified
2adadde9ff6387e2ae7d6c0f3fdb2bf962d57160794d10b3eb3e8f04eba362b9,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.153981,52.653806,On or near ST PETERS DRIVE,E01026895,South Norfolk 002D,Investigation complete; no suspect identified
05ddd5fad011875b92678d0718af3d9e66b88fc8f595dc879bad10f3d9ea6e78,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.403100,52.765385,On or near WALPOLE ROAD,E01026687,King's Lynn and West Norfolk 007A,Investigation complete; no suspect identified
d68bd233f8f7eac959dec975aa10658e452ce79d7e20406a9637e427751bfeb6,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.150673,52.712009,On or near STATION ROAD,E01026525,Broadland 002D,Investigation complete; no suspect identified
c42916541c8402c3b350ae4f12558e3ab08263039ccc213b25968d9f69c49579,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.536825,52.653122,On or near SANDRINGHAM AVENUE,E01026644,King's Lynn and West Norfolk 014C,Investigation complete; no suspect identified
cf311227f4a7d95646f0023dfe715cbe12ebf6a428693219fc29180d0a91a525,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.243751,52.637891,On or near CLARKSON ROAD,E01026867,Norwich 006E,Investigation complete; no suspect identified
59902d80ac84ac7ebe5922f8c8862de1ee9a77d152347267f4a5fb0cdd60ff81,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.292052,52.628490,On or near ST PETERS STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
f37ce44367763d209d91fddcaf404c002d938c5bef0f5eaa130a9b3eb99000cc,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.899585,52.939815,On or near PARK ROAD,E01026763,North Norfolk 002B,Investigation complete; no suspect identified
2f164c96f3f287569955141e921fffdbee520744cf930e369b13c8a1e351d2d2,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.221083,52.734218,On or near CHURCH CLOSE,E01026719,King's Lynn and West Norfolk 013C,Investigation complete; no suspect identified
af5dbe7a3edab8fa6d6713dfe8ca540927c4ea670e2b10f7d9f6d6aee1fa3939,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.916778,52.852842,On or near HOLT ROAD,E01026788,North Norfolk 008C,Investigation complete; no suspect identified
68da2cf9a5c08f13c46ecfc54b6a6a619b5d0f205fd747e6e65ce0c9b654c06c,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.689620,52.656396,On or near ST GUTHLAC CLOSE,E01026459,Breckland 007E,Investigation complete; no suspect identified
ed6d78a0370b34f576ddb7a8a4c56b131a0c7caa050b4c9714662469dee8f8a6,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.556133,52.595413,On or near CHURCH VIEW,E01026538,Broadland 018C,Investigation complete; no suspect identified
13438fe93b7e2ba42616583afa9c86097064667b170db4631004a8f55049c29d,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.240120,52.516928,On or near CHURCH HILL,E01026942,South Norfolk 009G,Investigation complete; no suspect identified
a6bbdc5956a0cdc666782ddd4ea4b8bc4cf4304390e8fe898454131a5aa9f674,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.547731,52.639450,On or near Supermarket,E01026498,Broadland 018B,Investigation complete; no suspect identified
39cd77b06ccdcccd43db52558378d498682bb7ef80274b6446b0ed0906fc8fdc,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.290087,52.630469,On or near ST LAWRENCE LANE,E01026822,Norwich 007A,Investigation complete; no suspect identified
08ff6feb9b3f0547195773fe3d05273b6a7ac945ed679eeb9ca22f73de935a39,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.692692,52.569687,On or near KINGS DRIVE,E01026587,Great Yarmouth 013C,Investigation complete; no suspect identified
55b06b52a2d1f051ef686421835d56d527442f4816171bc384a65544258b823b,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.241098,52.639195,On or near LARKMAN LANE,E01026867,Norwich 006E,Investigation complete; no suspect identified
1de9a1b612f60909b74e071652b0fa91de7d11df924e99d1f51ef52570af06fa,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.348258,52.572708,On or near CAWSTONS MEADOW,E01026927,South Norfolk 006D,Investigation complete; no suspect identified
03d5e8d093299217e5693841244536a6b9eddb043bca9fbe74e80ea0ef3a2b1e,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.163306,52.651669,On or near PARKER'S CLOSE,E01026895,South Norfolk 002D,Investigation complete; no suspect identified
12b4104f52f81d0c7378bdab823f038a2425610d3d3e05056bc3da3f1e90bd99,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.555428,52.641009,On or near THE DRIVE,E01026497,Broadland 018A,Investigation complete; no suspect identified
a4e35819fbe0fa12fffe9008df1e9ec86fed3c29508b0090dbbc269cabda169d,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.293572,52.623339,On or near Further/Higher Educational Building,E01026822,Norwich 007A,Investigation complete; no suspect identified
2097788000715589df754b6e08a794a874bd6a0efecca5ccc4a5e0a70295bd60,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.850625,52.572434,On or near TOM TURLEY CLOSE,E01026487,Breckland 009B,Investigation complete; no suspect identified
bf75b45b3a3071bcb7a335ac36424ba17fdc629c3393fbfea742d9d87d8115b7,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.735679,52.605935,On or near APSLEY ROAD,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
a05d5b959c38b4666efaef27840c595d0ff5109cd98fc13273b035ae5b81a90c,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.254243,52.616729,On or near NORGATE ROAD,E01026814,Norwich 012E,Investigation complete; no suspect identified
7f204cae8a4c175c1584ef3fa23d0a1b9554481202ef69895ed97cb62d3ff4ea,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.351988,52.549434,On or near HOWE GREEN,E01026875,South Norfolk 006A,Investigation complete; no suspect identified
e687b90d97478c9497c77c82f7278d5970d288972c713f5f95400474498c5d66,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.298518,52.644094,On or near HALCOMBE COURT,E01026842,Norwich 003B,Investigation complete; no suspect identified
325fa25344980bd1224bf5fa230ced3100bc005a3543ebf635b8e51ec63a740a,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.294274,52.633078,On or near ST GEORGES STREET,E01026823,Norwich 007B,Investigation complete; no suspect identified
74ddc7846976dd55feab39c5d46fe2fc3f276f5cfe83041aac1cd635c1073d01,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.312055,52.654760,On or near NEVILLE ROAD,E01026556,Broadland 012D,Investigation complete; no suspect identified
339e2a42a505731e6c807fd4b667075c116dd831c35d0b925a1c105ec57e15cd,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.276243,52.576530,On or near SILT ROAD,E01026717,King's Lynn and West Norfolk 016F,Investigation complete; no suspect identified
cdf186cce4804f41015a19d4acb40e328c0bec2ee42308882dffd138f3ec62e9,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.482426,52.540259,On or near CHURCH CLOSE,E01026879,South Norfolk 008A,Investigation complete; no suspect identified
3fc4025729b6c7f1cc2d2fdcb6aafc398156d9a0aaa299aa3d021d6739e4e5a1,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.298086,52.568415,On or near CAUDWELL CLOSE,E01026936,South Norfolk 006F,Investigation complete; no suspect identified
bec3281c1fa14d784f671eba43faf7c8a38e132ce998aa712d0ad0f893b44894,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.388364,52.824004,On or near Supermarket,E01026756,North Norfolk 010D,Investigation complete; no suspect identified
797c49316d45a6bf6d99c28f586fc342c0f2f5bfa55122996c5e27ee33230a82,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.032592,52.660512,On or near WIER AVENUE,E01026479,Breckland 006A,Investigation complete; no suspect identified
621ab1ffd68937bfa6591da5529e13ba450253c5278cac209e287fd027520e75,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.297243,52.637564,On or near MAGDALEN CLOSE,E01026826,Norwich 007E,Investigation complete; no suspect identified
95c15c3f18a6bdb3d34c2ab3a3b7447253bdd950433819cf016cf1af7443bc43,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.685838,52.646078,On or near ORCHARD PLACE,E01026455,Breckland 007A,Investigation complete; no suspect identified
65b70071a1f1952128a50207b7d483efadade9b2dc39b28211e186e65a9b5c92,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.416042,52.761120,On or near Parking Area,E01026690,King's Lynn and West Norfolk 007D,Investigation complete; no suspect identified
5ed336d3e82d7463e823fdd7e9373809d64be16283c9337e71d5b0fed599265b,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.297304,52.629936,On or near REDWELL STREET,E01026822,Norwich 007A,Investigation complete; no suspect identified
f9fad9d655f90dc0834460df3bda222f25eb2134a4d23ea1baedcb73ea214f0c,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.271762,52.635663,On or near LIVINGSTONE STREET,E01026866,Norwich 006D,Investigation complete; no suspect identified
92d6d6498a2cd627befb12c1f192a3563069b02c69291b4ff409f567dea55d4c,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.440884,52.767751,On or near ELSING DRIVE,E01026673,King's Lynn and West Norfolk 006E,Investigation complete; no suspect identified
ae1df5d32759189cbe2c7dc9f047ee35891aa5860b97dc135fbb0f31d55a7841,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.259238,52.661244,On or near KINSALE AVENUE,E01026532,Broadland 011C,Investigation complete; no suspect identified
6b493bf82481fcbec58005fd29805d4a156823a294d6d54a97078334724fcd1a,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.314115,52.920254,On or near PARK LANE,E01026778,North Norfolk 003E,Investigation complete; no suspect identified
f05a6a5beec447dc6823c04eb410f9ed6f92a19a3125de0bed32c62f3c8ad423,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.211298,52.640853,On or near THURLBY ROAD,E01026794,Norwich 005D,Investigation complete; no suspect identified
40dcac9bda70fb675b1b65960810dab907de825e443477e4b858442550ff71e4,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.299303,52.630563,On or near QUEEN STREET,E01033438,Norwich 014A,Investigation complete; no suspect identified
9fe1d3f199efe5686d2c978a0bd140c5a123b5ecd390408abad3adec4238ec07,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.304699,52.628623,On or near Parking Area,E01033438,Norwich 014A,Investigation complete; no suspect identified
16a8d8bf42a1ebaac84ad7b65b3d5ba16bdeb706902501cead2a05b2892b291f,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.301440,52.927712,On or near ST MARY'S ROAD,E01026735,North Norfolk 003B,Investigation complete; no suspect identified
71aa43d504d537a50fe291d9804462a5b256d3c9e22ce7427a554fb79273d9d7,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.105671,52.575826,On or near FROGSHALL LANE,E01026871,South Norfolk 005B,Investigation complete; no suspect identified
a5456c5e46f1e4d1e125116a506db5e4a66dec9e00a3a18542c5ce0a401bbe8b,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.734271,52.855434,On or near STIRLING ROAD,E01026780,North Norfolk 009A,Investigation complete; no suspect identified
8e545ff26937cd1a975a5db09e7fd39ddeb2a5e2b6390fd210d660089fb40846,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.375077,52.604153,On or near PARADISE ROAD,E01033038,King's Lynn and West Norfolk 017G,Investigation complete; no suspect identified
838f5a6c79abe7ea74b03464726064c44ba4d0c8f37aa434416a732f1629922d,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.876258,52.628909,On or near BRADENHAM ROAD,E01026451,Breckland 008C,Investigation complete; no suspect identified
100a20e14d88e8a5689c23325a189008c950b5858652821c9d6a0faa89dd703d,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.736247,52.607572,On or near BRITANNIA ROAD,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
cd52f27f7fe322f68240165c42dd956e7520daad5e35ea607b695e634537f8e7,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.421469,52.756883,On or near ORCHARD LANE,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
2c55cb939b6587ed2f0568af9530ee66362c08b5bc9781717c0c860f4e9ff746,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.404740,52.751576,On or near Sports/Recreation Area,E01026699,King's Lynn and West Norfolk 011B,Investigation complete; no suspect identified
a2887ac78a1317fa7e01dee1160e3d207a5de27b6c4fdeff51cb469f5d1d6718,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.304699,52.628623,On or near Parking Area,E01033438,Norwich 014A,Investigation complete; no suspect identified
5b72a9e86dd0a2ac5eda257a38efff75c2e2b8c998ac76fd1666afa0c8c67bd1,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.944924,52.491112,On or near HARGHAM ROAD,E01026435,Breckland 013B,Investigation complete; no suspect identified
7899a16f63e9984471ad1504161699a29db390fa2810fae24248f6af569aa86e,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.944924,52.491112,On or near HARGHAM ROAD,E01026435,Breckland 013B,Investigation complete; no suspect identified
53b5afda4cfe5afa1686ba7b58d98f987106260d14cb704fd5fb707ab8d83bd7,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.416383,52.757652,On or near Petrol Station,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
6b09c588f0566408495c493e41323924ca0c575452a41e836818aa1771281d3c,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.423736,52.758212,On or near LAVENDER COURT,E01026693,King's Lynn and West Norfolk 009D,Investigation complete; no suspect identified
56740134d8f02824d5b67646634624d4aca70c468a686cd3f0c6a9247f6d5d08,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.661503,52.661016,On or near POPLAR DRIVE,E01026608,Great Yarmouth 002A,Investigation complete; no suspect identified
d8ee84e458b4142640f1637e6583dc0eed504fc248b8af16d3b566cb2f4e3ffa,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.729532,52.625549,On or near HAWKINS CLOSE,E01026640,Great Yarmouth 004C,Investigation complete; no suspect identified
f7eadefa264fdf0e3258c575ecd490a0fce08d2a49bea15c80265d85bc13d2d6,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.745175,52.415093,On or near MINSTERGATE,E01026468,Breckland 016A,Investigation complete; no suspect identified
d17a135f0e2b5f1f5e715932c2654c151a27cfa08385743395d9729dcbb0a9f4,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.212913,52.691892,On or near FREELAND CLOSE,E01026563,Broadland 006B,Investigation complete; no suspect identified
6546ca75bc7754e8c7ef50c2f9978b7ad38c8923b9f7758341da80cb1014d3d2,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.463042,52.478625,On or near WILLOW LANE,E01026893,South Norfolk 012B,Investigation complete; no suspect identified
e8a22e339155d4acab2a296b91d2cccb7028bdfe0fa2b24646a64a7a84e6cc5f,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.855246,52.565416,On or near MARAUDER ROAD,E01033040,Breckland 010F,Investigation complete; no suspect identified
1aa959e4f095f195526a09ffaa13b008347e61db200453f1b8ddcd2d1095fb41,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.855246,52.565416,On or near MARAUDER ROAD,E01033040,Breckland 010F,Investigation complete; no suspect identified
78f10989c5da812303788f533608a5060e24b40c1210d063acf424f76d21127b,2014-06,Norfolk Constabulary,Norfolk Constabulary,0.499637,52.874581,On or near LODGE LANE,E01026701,King's Lynn and West Norfolk 003D,Investigation complete; no suspect identified
6ff747f721620a39860eb3ead20118e456aa23e766e9e2dddcd584e62f1fb8bb,2014-06,Norfolk Constabulary,Norfolk Constabulary,1.337421,52.815061,On or near HIGHFIELDS,E01026789,North Norfolk 012D,Investigation complete; no suspect identified
