Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
6eb07b1013be0d2b21eb73e0ce901ca67cc435ca73fffa3ad65be085a22f513e,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.250659,52.591035,On or near ROCK ROAD,E01015603,Peterborough 010A,Investigation complete; no suspect identified
647d8b3d3936ccea270906fa84153f2091c185faf9be80e3a93e195fe7a05e84,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136996,52.174085,On or near ROBINSON WAY,E01017995,Cambridge 013D,Investigation complete; no suspect identified
7327b02edb182c1ba097de592d940c846d65556e69fc0924758a467b3fee3af3,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.160489,52.660575,On or near CHESTNUT ROAD,E01033111,Fenland 003H,Investigation complete; no suspect identified
c6bbadcd38a691b383f6ed9208f25494e7a8a6bd8149ce10f61253d5072efce0,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278188,52.436173,On or near CAVENDISH CLOSE,E01018195,Huntingdonshire 004E,Investigation complete; no suspect identified
9a4a8f39f7d2c2ed4ca498840eb426d394e8d4f7a6423843334bc45b929a1e01,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.249252,52.549647,On or near DRAKE AVENUE,E01033179,Peterborough 022D,Investigation complete; no suspect identified
91eb7a2b1719644b984e13b2d4172c1282dd72cd700ee03095db974b13d6e64d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.113230,52.561412,On or near MORETON CLOSE,E01018072,Fenland 006B,Investigation complete; no suspect identified
9ed1eb350b8d2918c26c7d152013187417afbd73f8a73504fac65b3365a8dd81,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.250954,52.597324,On or near WILBERFORCE ROAD,E01015634,Peterborough 008E,Investigation complete; no suspect identified
567adf3ee2060c3865c81483adbb0a274fad68e1d28a38e499d97fc0f41abde1,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.250448,52.598907,On or near TENNYSON ROAD,E01015634,Peterborough 008E,Investigation complete; no suspect identified
943dbba41ff8e06d2080896724c874be049b4a39d2e898da2cfd14d2507a1ad6,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241928,52.579739,On or near TOWLER STREET,E01015602,Peterborough 014C,Investigation complete; no suspect identified
b29928b3d5bab464aaae39ed84ca0440132f1507f61adf6473a1043f01f1e39c,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.267153,52.229322,On or near TEBBUTTS ROAD,E01018187,Huntingdonshire 019A,Investigation complete; no suspect identified
46b4968161d9ab7f442edf6fb21eabf8573fb22959679a0d931a5ee333ba10e5,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.218807,52.585750,On or near VINEY CLOSE,E01015615,Peterborough 013E,Investigation complete; no suspect identified
86fa306aaef893b336ed7c40775f9aaa0b1878acdac9f86870aa3a425776b84d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.221312,52.549778,On or near SYDNEY ROAD,E01015669,Peterborough 019B,Investigation complete; no suspect identified
8bf953e38bcd8fb56b6323062b20927d05c997ced59e78b005e113dd8cf2d3b4,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.300317,52.543054,On or near Parking Area,E01015647,Peterborough 021F,Investigation complete; no suspect identified
b56b0a92f3cc8ad01fb860b9033ff143867c6fafc202021414fa129e4476502c,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.314211,52.555328,On or near Parking Area,E01015648,Peterborough 018E,Investigation complete; no suspect identified
3c0f414b5cae63cbcb0f353b1105cbec7f493eac3ee74df5041684dd0fa5dcaf,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.120789,52.382625,On or near BRIDGE ROAD,E01018196,Huntingdonshire 006A,Investigation complete; no suspect identified
3f4a96b89ec69d53e256c64f0f3dc2db235769f5e573dd1d6de1334e6ec6ad2d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.151466,52.190268,On or near PERNE AVENUE,E01017965,Cambridge 010A,Investigation complete; no suspect identified
9926ad73b8a20cdf6f5c1ad7ad502fb559a1ce1a4cec6260d649290205d5e7c0,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278188,52.436173,On or near CAVENDISH CLOSE,E01018195,Huntingdonshire 004E,Investigation complete; no suspect identified
393be0e3262b19be2f8d204832b3c46d2fdbbddf8431e5e9ed5eb7bcd4500ff3,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.218562,52.547750,On or near MINA CLOSE,E01015671,Peterborough 019D,Investigation complete; no suspect identified
a44b4eb79d125d5b7592871fcb2f546dd89015fa47c3ded277bfed7a2c6d5315,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.204059,52.552215,On or near MIDDLEHAM CLOSE,E01015673,Peterborough 019F,Investigation complete; no suspect identified
5eba89d831501e4292aada8eb407f20e8880f16fb02c50e7932a9e8482ddbef6,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.204232,52.552676,On or near HELMSLEY COURT,E01015673,Peterborough 019F,Investigation complete; no suspect identified
a4d165561dc3eb757dfa75cfdae9d7b4ccdf64f9cfa1f4e71ade72e5908deb29,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.282113,52.095516,On or near MILL LANE,E01018265,South Cambridgeshire 016F,Investigation complete; no suspect identified
0537233ddd78937afae8c9a4ab9a2fb690edba34799163b38726e157dd341cb0,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133154,52.206570,On or near Shopping Area,E01017983,Cambridge 007C,Investigation complete; no suspect identified
82c03468abdbefdff72f243b0d24473bf5dddebbe6e70623c143a54c912310f2,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.242180,52.581936,On or near NURSERY CLOSE,E01015602,Peterborough 014C,Investigation complete; no suspect identified
cdf04405fe3930ea2f2a327a91413d663271f900817be61e796dc644e429af59,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137121,52.196841,On or near ST. BARNABUS COURT,E01017987,Cambridge 008A,Investigation complete; no suspect identified
334a0907b840e5dde8ebfbda9d977448a3a34af584ecd4acdfc8c87fc1f43f96,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134307,52.193988,On or near WARREN CLOSE,E01032795,Cambridge 012F,Investigation complete; no suspect identified
ea88e4697bfd24e5686b87009335bb819193fc26fff9108b53235aa641db475d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.184535,52.264312,On or near CAMBRIDGE ROAD,E01018300,South Cambridgeshire 004C,Investigation complete; no suspect identified
c6584be01b48cd3c1baa6aa74d175d7c162c3d9f81855f7d79fa82ce1a6753ab,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.119562,52.247558,On or near PERCHERON CLOSE,E01018259,South Cambridgeshire 006C,Investigation complete; no suspect identified
04bab5de8a30edfe5cc83c2b1949f83f98d858ef165967ea86db43381da6565e,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.154265,52.239367,On or near Supermarket,E01018274,South Cambridgeshire 007C,Investigation complete; no suspect identified
de5b923486e8e1ce9abbcf8c936764b3157cfe40f1bd03b3ff1961b1670a0588,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.147983,52.110698,On or near WHISKINS,E01018303,South Cambridgeshire 017F,Investigation complete; no suspect identified
402e4903f30ba543a4383b9089535974d0e11668b06c9c48dbb3e122b121099d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.150578,52.223689,On or near BRAMLEY COURT,E01017971,Cambridge 003B,Investigation complete; no suspect identified
9a5fe73a75d80e7177546b6b2c0003346eddd68cd495a1ed799cd733562af4ab,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.238393,52.121317,On or near IVAN CLARK'S CORNER,E01018288,South Cambridgeshire 017C,Investigation complete; no suspect identified
a52856fe5083265bfc48cda1f9bdcd6edb5cc59db464c15fa2dd643ed1b602c5,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118653,52.390687,On or near STIRLING WAY,E01018056,East Cambridgeshire 002E,Investigation complete; no suspect identified
b5ca97a518d0176915a2d11243877703005dcc49846187dcefac35aafca53e65,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.255372,52.608762,On or near HALLFIELDS LANE,E01015660,Peterborough 007F,Investigation complete; no suspect identified
e0fcefbc2314987a0c48403f16d05c91bbf686bd5744bc5e5b458e36255fdcc0,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Investigation complete; no suspect identified
fdaeb3f44c5126f93b31ded54b8a451a3c8a04068d9f5339e8c06b3f4ec3cd71,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.112334,52.198699,On or near Petrol Station,E01017985,Cambridge 007E,Investigation complete; no suspect identified
c2c6df25c505c0977a5b8e52713aad29b4f2e23629985c1fefab81b3f652a6a7,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.251367,52.609198,On or near LETHBRIDGE ROAD,E01015660,Peterborough 007F,Investigation complete; no suspect identified
2643c29f50202ae239ee48e0db8004385ec6d86e05bba28dfbdf919adb8758a9,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.114100,52.455771,On or near NEIL WAY,E01018159,Huntingdonshire 003D,Investigation complete; no suspect identified
ac51c69464a7b59e033f2c3d74c03c1f11d35cb7490152ff4042ab6b1c79746f,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.265413,52.599478,On or near Shopping Area,E01015677,Peterborough 010E,Investigation complete; no suspect identified
0579e15bc3d5752092b8816ed1b280b61887d7d5cfcffff17b35a94637ac6792,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121969,52.093401,On or near HURDLES WAY,E01018302,South Cambridgeshire 017E,Investigation complete; no suspect identified
1ba8045fe3a598798665f5b05c4da10071ab96b7e70db7feb3a85357a49c292d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.312173,52.427268,On or near BULLOCK ROAD,E01018192,Huntingdonshire 004B,Investigation complete; no suspect identified
6d837f3c30eb74926cbb2b5623e12a666c9fd62ef6b61280e796094a83935ea7,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.118078,52.168078,On or near SHELFORD ROAD,E01018003,Cambridge 012B,Investigation complete; no suspect identified
f3cf5fe133de3e9decdbd9c731ca9a595c24b188f36505e23a94ed03614d8ffe,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.154132,52.663927,On or near SOUTH BRINK,E01033112,Fenland 003I,Investigation complete; no suspect identified
df121413650986bab8587bbf884c93b9d6a272d05827f1910c7237239bbf4c09,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284202,52.588720,On or near Parking Area,E01015594,Peterborough 011C,Investigation complete; no suspect identified
fc55a56512ac4021d8195917cef57fab1bd01ea4929c0492c8a8d7a138506207,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.296155,52.639448,On or near THE GREEN,E01015629,Peterborough 001A,Investigation complete; no suspect identified
c840a98e89cc2bc126cd07781535689812d2c72b0d55cf9f9b94bd3e3a6207c7,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.403546,52.584051,On or near Petrol Station,E01015628,Peterborough 004D,Investigation complete; no suspect identified
354020e72378cb666bbac24506fc1b1e39f72e5dd06d4d7ecc78feec46466c28,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.261702,52.582071,On or near ORME ROAD,E01015665,Peterborough 016C,Investigation complete; no suspect identified
872e4484a207807ecc6efe5f0893df05a9623f990b176bcb4f136ff24a3d0e82,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.071747,52.340663,On or near CAM CLOSE,E01018163,Huntingdonshire 011C,Unable to prosecute suspect
fdf1a3e6b888c8e418454c1c1cbae0b496d99340afd5fb8fa8cee51fd335aaa4,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.162991,52.669026,On or near MILL CLOSE,E01018063,Fenland 002A,Unable to prosecute suspect
e1c84dbca2a1b053c038eb191dca9bc60fbc6992fc5f29cbb6ed33a15a3196aa,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.270314,52.542143,On or near MARIUS CRESCENT,E01033181,Peterborough 022E,Unable to prosecute suspect
0491def6f419e2f6181ba337c3a7b42b4a0c4fec42ea20558ddf7cfd26458031,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.172675,52.215345,On or near THORPE WAY,E01017948,Cambridge 006F,Unable to prosecute suspect
8aabd2b85a17b541ba342e553fea3f301a41f60f84050a6e3386a7543bf1b68f,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.248799,52.584363,On or near SUMMERFIELD ROAD,E01015601,Peterborough 012A,Unable to prosecute suspect
1b170cd6b83d0505b6045bde5b252b78ebd8102062d2bf21b246bb456c07e801,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.218562,52.547750,On or near MINA CLOSE,E01015671,Peterborough 019D,Unable to prosecute suspect
b3b445e2e8e68422ee3b1c0b715c6d85ff17f407425fe2d17fa430c26793bc96,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.234040,52.577329,On or near Parking Area,E01015612,Peterborough 014D,Unable to prosecute suspect
5ce0a7d9d3a78b9f32c36852d25ab56de5b109033c48aa3fd90e242515e41da2,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.255808,52.538667,On or near LONDON ROAD,E01033174,Peterborough 022C,Unable to prosecute suspect
c94088f9ad1e035f4b0d91e585d22d5884ecbe10428bb8282b48cca5c31aeaca,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.257948,52.597454,On or near SCOTNEY STREET,E01015632,Peterborough 010C,Unable to prosecute suspect
8cd58278e957b340441f0b49169856e9624ee3de397eeddba9ff1bc16921c033,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120216,52.206273,On or near Nightclub,E01032797,Cambridge 007G,Unable to prosecute suspect
33642e49b2f5eed3cc9e224bf6be4b12dd7dcda477f323bc958caea4fcc31f01,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.192706,52.156165,On or near BELL FOUNDRY CLOSE,E01018246,South Cambridgeshire 013B,Unable to prosecute suspect
43620ba8330fda9458aca6676f87ddf3904ff8f70748f9a29ed0ef94182d1bcc,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.257948,52.597454,On or near SCOTNEY STREET,E01015632,Peterborough 010C,Unable to prosecute suspect
aaef6abd92dd19adabc861593f789a22e0428265a5e944a419c4a9f615750171,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.267039,52.588587,On or near WINWICK PLACE,E01015663,Peterborough 009D,Unable to prosecute suspect
1bd46c68dccdae233a130d5b2798f7772ef8daa9626220085fbd9010fbeef842,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.232134,52.597197,On or near ALMOND ROAD,E01015610,Peterborough 008C,Unable to prosecute suspect
29fa5b5d6e9b9d50ea5afead9a14bb421367b2960d688b8fba06cb89b040ecf2,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271732,52.539062,On or near CAPTHORNE CLOSE,E01033180,Peterborough 023F,Unable to prosecute suspect
53ac961d729fa5f1f4978e8a57860b07647151790128944adbac1130c4737f84,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123331,52.229245,On or near ALBEMARLE WAY,E01017978,Cambridge 001D,Unable to prosecute suspect
f212328cc5faa48ab29e677f38388dd0b3f113db09291c21cf57a2efb984816d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.295037,52.223470,On or near MARCHIONESS WAY,E01018180,Huntingdonshire 022D,Unable to prosecute suspect
a923bbbe4ce150f9ac9f0fe41c245e87eba49023a59bf1b4a966e7d11b79d996,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.261586,52.219260,On or near HOWITT'S LANE,E01018186,Huntingdonshire 021F,Unable to prosecute suspect
461b3567ed839334564b5315a0e07b910442eff3e327987cf40682be74c34e13,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145578,52.199862,On or near SEDGWICK STREET,E01017998,Cambridge 009B,Unable to prosecute suspect
13322d284cf733c5c0403af235ac67bcb4a3879cf9bcaf6ae2c4ccc892843ee5,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.159793,52.661756,On or near PRINCE'S ROAD,E01033112,Fenland 003I,Unable to prosecute suspect
e661e5a1ca25039b23eb973b85a9a9ee0aee6e2890a40a7f7681b8756c6aaa10,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.166957,52.316967,On or near THE CLOSE,E01018133,Huntingdonshire 014C,Unable to prosecute suspect
5fd1c578e1a6e98eeccb49e450f831de8de99326f1fbdf605e87f235541ba936,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.183201,52.192661,On or near SABLE CLOSE,E01018287,South Cambridgeshire 011E,Unable to prosecute suspect
c4836cb6739dbeb146a28fd3373302116ea10a517bdc82b7d15a741fe19e8c05,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.153967,52.479444,On or near BLUEBELL CLOSE,E01018157,Huntingdonshire 003B,Unable to prosecute suspect
d68f3c70ddcf6afe13d2fd5ce4d1557aee94d6d8ad61c38bd3934fd9c28d2e60,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.087450,52.548377,On or near Supermarket,E01018087,Fenland 009C,Unable to prosecute suspect
9874d7ae30686359e649979ed966b07db246547fcac2a11bea733e98d205f401,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.137138,52.182123,On or near PRIMROSE HILL,E01018247,South Cambridgeshire 013C,Unable to prosecute suspect
d5ec807c13ba20a2d55b08db068bb01cb8bee62be3a4abca71e8a39c31ca9eba,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.147945,52.656280,On or near ELLERBY DRIVE,E01033111,Fenland 003H,Unable to prosecute suspect
7349b2a0494b2b0a254c2497f7c04fb0680df7d3686c3d8938b6e18089c8e0e7,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241286,52.574020,On or near MIDGATE,E01015599,Peterborough 014A,Unable to prosecute suspect
068094903c142f40e862e928ae44e63b36039c7153f308be1c39ce54772b13b1,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.237897,52.121911,On or near Petrol Station,E01018288,South Cambridgeshire 017C,Unable to prosecute suspect
cc22ae6ad7420993468f0458ca985fe71fff9c9f25c510ea21928002b85f4d9b,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146866,52.188311,On or near CONISTON ROAD,E01017966,Cambridge 010B,Unable to prosecute suspect
48851fa1ea43e755bb0581d5e5865a8eed54525f2a40c9fba141f0b0e3ca0e71,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117038,52.177592,On or near WINGATE CLOSE,E01018002,Cambridge 012A,Unable to prosecute suspect
599ce50ac688b1025139657665c768d62628b3c9896c1497945e4db681e9c58d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.112291,52.217556,On or near LINDEN CLOSE,E01017949,Cambridge 002A,Unable to prosecute suspect
08d754d2d9310c703fc78cc0282c85cb7155c30506e6fa8dbe2f785bd6cbd28c,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.177397,52.125976,On or near SAFFRON ROAD,E01018281,South Cambridgeshire 015C,Unable to prosecute suspect
686233aed71d9364b82e7715aaebe45b651e5270e47587dfe7be368cfa5f5365,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.135105,52.198433,On or near WILKIN STREET,E01017988,Cambridge 008B,Unable to prosecute suspect
5d84b1fee98de44fb2051eee2666594ca92813362ac22ce2f5d21f07822b0912,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.185177,52.330987,On or near HIGH STREET,E01018151,Huntingdonshire 012E,Unable to prosecute suspect
2315d9103dcea1615ad32fd6590f10cb5e6af75d47fc60187cf1b5ef21a756da,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273955,52.584274,On or near Sports/Recreation Area,E01015691,Peterborough 015E,Unable to prosecute suspect
66f9c44fea310aba5ee3d842a6525d470e54811c5d58a102fc49fcf99d850529,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.284872,52.600679,On or near STUMPACRE,E01015596,Peterborough 009B,Unable to prosecute suspect
04a037678c346863d13cb380b12b4e51c69d77f06ea396d3b599b08b45f78890,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276846,52.598611,On or near PYHILL,E01015592,Peterborough 011B,Unable to prosecute suspect
f94570c94f993c63bc55e0b693558b3910b44f1f7f09c69e934b522d99a61085,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240412,52.229412,On or near STONE HILL,E01018135,Huntingdonshire 018A,Unable to prosecute suspect
ee27cf28a8dbf35d7bf5c8c0e107be886101408c065332f1d5f22b0988a4c5a4,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.188091,52.186771,On or near Supermarket,E01018243,South Cambridgeshire 011B,Unable to prosecute suspect
93fee893fb73929d54c15c0bf968328bb4595bcb702c758dfe30c62618f0461b,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126317,52.213887,On or near TRAFALGAR STREET,E01018009,Cambridge 004D,Unable to prosecute suspect
47dc5ec402d0065a98c816ce53cbd6b8e300ba7cdcc8b19221c76502357f10b2,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.164356,52.661331,On or near ONYX COURT,E01033112,Fenland 003I,Unable to prosecute suspect
fe6a79e122b5fed26d13183084ee77b55c57cfa804a57b816addc87da59bdcdc,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.235619,52.327328,On or near NURSERY WALK,E01018118,Huntingdonshire 010F,Unable to prosecute suspect
dab5aba6cd941b283b5b5c43702f7cc49e7dc07baf44ff3345233a978b72c966,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.272477,52.580934,On or near MEYNELL WALK,E01015691,Peterborough 015E,Unable to prosecute suspect
8a1d49387ed8490a5112b6e023556d5ae1622153f542b49ee09ccc7dfedb165d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241137,52.574809,On or near Supermarket,E01015599,Peterborough 014A,Unable to prosecute suspect
9f5c3e42632d6ca7055e413a6bf853d24cb78ca9ae6aa2ac4d6ff3282091540d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.280484,52.590941,On or near Pedestrian Subway,E01015594,Peterborough 011C,Unable to prosecute suspect
6fac4f8cb38cc2c82901c1c821de281f60b428ee37f71ae9d7a80ddcb67d389d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.126497,52.195280,On or near BATEMAN STREET,E01018005,Cambridge 012D,Unable to prosecute suspect
21b286e5dbc17d667190d10fdde6777c07f816d0f83d6e13418cafb7e443049d,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.247656,52.552689,On or near TRELOWEN WAY,E01033179,Peterborough 022D,Unable to prosecute suspect
111f96aeec97a427883070a024795c5269bcdfd368ea8306cd1383b859822641,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.169861,52.338304,On or near Parking Area,E01018142,Huntingdonshire 009D,Unable to prosecute suspect
4f63059f01c788d4e15b5d069b0793e3fdb1eb496e575357117d7b64d912e702,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.292407,52.224871,On or near LADY WAY,E01018180,Huntingdonshire 022D,Unable to prosecute suspect
0f29810377d7f82439ec356ef975b430e535a84fbbd817a57953b492c2b7202e,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.238284,52.607664,On or near WHITWELL,E01015658,Peterborough 007E,Unable to prosecute suspect
090ec5521678d5da5ae1afd7daee3de708e93764e5fdd8a26a2a0d462c726566,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.160991,52.189366,On or near ST THOMAS'S ROAD,E01017969,Cambridge 010E,Unable to prosecute suspect
2432e5aad7de7b6728b2127a6b27e87fa963c271bcd5db6305c9e5d46c1fdc4f,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.266933,52.535863,On or near OSIER AVENUE,E01033174,Peterborough 022C,Unable to prosecute suspect
1ed39ed2da07c5b02c93250e5e93f77ea060430c0586de92fd0a0936e8c533b5,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123160,52.202956,On or near Further/Higher Educational Building,E01032797,Cambridge 007G,Unable to prosecute suspect
791e664dc70557cf8b9b3c618a84783eb580c5b22e96162c0cd6d2a07487c006,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.091884,52.334624,On or near AUDLEY CLOSE,E01018171,Huntingdonshire 011G,Unable to prosecute suspect
1ddf6ac184fa04899aeceb1a75d67e50c08edffdfb647108ec616f6390d775f6,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.295538,52.570111,On or near Police Station,E01015689,Peterborough 015C,Unable to prosecute suspect
18afbd9599c2a2d9e06141d8474826fa7adf0b43551719c9a9df02a2957e8673,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.237960,52.558704,On or near MANOR AVENUE,E01015668,Peterborough 017E,Unable to prosecute suspect
3b68bc36010d510652f1c13ea066ea8be8695f8c52b0119386cf561a415a1188,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.273769,52.587490,On or near GAYTON COURT,E01015664,Peterborough 009E,Unable to prosecute suspect
96ed6df1b829ea8abcaf62a1809876bbcd14080c3a225a2dff64d38920dbe0c3,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.269460,52.620801,On or near SKATERS WAY,E01015680,Peterborough 002B,Unable to prosecute suspect
ead78196471fe888318f784409ca728bb97763be0b6908291c025b81ed9706a1,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.235320,52.563843,On or near HADRIANS COURT,E01015621,Peterborough 017A,Unable to prosecute suspect
6d90ffd000e2c54a97061bbe6fb60735ece43af1d50164ba04b6ac3177f5c521,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.226967,52.581458,On or near FLAG FEN ROAD,E01015616,Peterborough 013F,Unable to prosecute suspect
e48cf96c315cb6a2b281e7861cf48d37df1a6a6da2c4362a622d39269e06819f,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.179147,52.187872,On or near PEN CLOSE,E01017963,Cambridge 011E,Unable to prosecute suspect
1b997752ba34576e9f1e8524dce658557971084534e8d5214e089c9c6d1ad46f,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.192726,52.334097,On or near Sports/Recreation Area,E01018150,Huntingdonshire 012D,Unable to prosecute suspect
b4ec7233731c3694bd8398660bc724307afaa11d706727102c3b531572932dec,2015-06,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.112271,52.215282,On or near PRINCE WILLIAM COURT,E01017949,Cambridge 002A,Unable to prosecute suspect
