Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-05-31T23:15:00+00:00,False,,51.311027,-0.334440,Male,18-24,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2015-05-31T23:15:00+00:00,False,,51.311027,-0.334440,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-05-31T23:16:00+00:00,False,,51.303854,-0.333379,Male,10-17,White - White British (W1),White,,Stolen goods,Suspect summonsed to court,False,
Person search,2015-05-31T23:52:00+00:00,False,,51.150430,-0.438328,Male,18-24,Black or Black British - Any other Black ethnic background (B9),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T01:30:00+00:00,False,,51.213293,-0.628100,Male,18-24,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-06-01T01:30:00+00:00,False,,51.213293,-0.628100,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-06-01T10:30:00+00:00,False,,51.427214,-0.529688,Female,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T10:55:00+00:00,False,,51.366095,-0.403350,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T10:55:00+00:00,False,,51.366095,-0.403350,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect summonsed to court,True,
Person search,2015-06-01T11:45:00+00:00,False,,,,Male,25-34,Not Stated (NS),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T11:55:00+00:00,False,,51.150430,-0.438328,Female,18-24,White - White British (W1),White,,Controlled drugs,Offender given drugs possession warning,True,
Person search,2015-06-01T12:08:00+00:00,False,,51.378940,-0.526493,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-06-01T12:14:00+00:00,False,,51.378940,-0.526493,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-06-01T12:32:00+00:00,False,,,,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Vehicle search,2015-06-01T13:10:00+00:00,False,,51.310589,-0.596807,,,,,,Controlled drugs,Offender given drugs possession warning,True,
Vehicle search,2015-06-01T13:10:00+00:00,False,,51.310589,-0.596807,,,,,,Controlled drugs,Suspect arrested,,
Person search,2015-06-01T16:55:00+00:00,False,,51.333707,-0.422190,Female,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T17:01:00+00:00,False,,51.333707,-0.422190,Female,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T17:40:00+00:00,False,,51.420772,-0.421523,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T17:50:00+00:00,False,,51.419578,-0.421004,Male,over 34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T18:24:00+00:00,False,,51.429874,-0.538176,Male,10-17,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2015-06-01T18:24:00+00:00,False,,51.427214,-0.529688,Male,10-17,Black or Black British - Any other Black ethnic background (B9),Black,,,Nothing found - no further action,,
Person search,2015-06-01T18:30:00+00:00,False,,51.452195,-0.470698,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Vehicle search,2015-06-01T20:00:00+00:00,False,,51.236008,-0.187225,,,,,,Stolen goods,Nothing found - no further action,,
Person search,2015-06-01T20:32:00+00:00,False,,51.181325,-0.180400,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T20:37:00+00:00,False,,51.181325,-0.180400,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T21:30:00+00:00,False,,51.361756,-0.259113,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T21:30:00+00:00,False,,51.361756,-0.259113,Female,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T21:33:00+00:00,False,,51.385121,-0.526108,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-01T21:44:00+00:00,False,,51.360759,-0.260975,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Vehicle search,2015-06-01T22:30:00+00:00,False,,51.249315,-0.727414,,,,,,,Nothing found - no further action,,
Person search,2015-06-01T22:30:00+00:00,False,,51.249315,-0.727414,Male,25-34,White - White British (W1),White,,,Nothing found - no further action,,
Person search,2015-06-02T00:25:00+00:00,False,,51.277663,-0.733613,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T00:30:00+00:00,False,,51.277663,-0.733613,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T06:26:00+00:00,False,,51.261537,-0.066811,Male,25-34,White - White British (W1),White,,Controlled drugs,Suspect arrested,True,
Person search,2015-06-02T10:59:00+00:00,False,,51.319855,-0.560088,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T11:24:00+00:00,False,,51.342161,-0.242267,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T11:30:00+00:00,False,,51.345568,-0.241548,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T11:30:00+00:00,False,,51.345568,-0.241548,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T11:30:00+00:00,False,,51.345568,-0.241548,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T11:36:00+00:00,False,,51.345690,-0.241314,Male,10-17,Black or Black British - Caribbean (B1),Black,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T11:50:00+00:00,False,,51.345568,-0.241548,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T12:18:00+00:00,False,,51.250214,-0.539495,Male,25-34,White - White British (W1),White,,Stolen goods,Suspect arrested,False,
Person search,2015-06-02T13:31:00+00:00,False,,51.237268,-0.577680,Male,25-34,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T13:40:00+00:00,False,,51.445599,-0.457996,Male,10-17,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-06-02T13:40:00+00:00,False,,51.445599,-0.457996,Male,10-17,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-06-02T14:02:00+00:00,False,,51.238749,-0.197002,Male,10-17,Black or Black British - Any other Black ethnic background (B9),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T14:07:00+00:00,False,,51.239055,-0.179555,Female,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T14:09:00+00:00,False,,51.241912,-0.167881,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T14:11:00+00:00,False,,51.239892,-0.164064,Female,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T14:13:00+00:00,False,,51.235710,-0.153200,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T15:55:00+00:00,False,,51.433323,-0.544353,Male,25-34,White - White British (W1),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-06-02T16:00:00+00:00,False,,51.222204,-0.190689,Male,18-24,Asian or Asian British - Pakistani (A2),Asian,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T17:10:00+00:00,False,,51.334618,-0.268324,Male,25-34,White - Any other White ethnic background (W9),White,,Controlled drugs,Suspect arrested,True,
Person search,2015-06-02T17:20:00+00:00,False,,51.294978,-0.321423,Male,,White - White British (W1),White,,Article for use in theft,Nothing found - no further action,,
Person search,2015-06-02T18:18:00+00:00,False,,51.181325,-0.180400,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T18:20:00+00:00,False,,54.371005,-0.480374,Male,10-17,White - White British (W1),White,,Articles for use in criminal damage,Nothing found - no further action,,
Person search,2015-06-02T18:20:00+00:00,False,,51.186294,-0.605735,Male,10-17,White - White British (W1),White,,Articles for use in criminal damage,Nothing found - no further action,,
Person search,2015-06-02T18:20:00+00:00,False,,51.186294,-0.605735,Male,10-17,White - White British (W1),White,,Articles for use in criminal damage,Nothing found - no further action,,
Person search,2015-06-02T18:55:00+00:00,False,,51.433676,-0.466209,Male,,Not Stated (NS),White,,Stolen goods,Nothing found - no further action,,
Person search,2015-06-02T19:00:00+00:00,False,,51.181325,-0.180400,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T19:30:00+00:00,False,,51.386696,-0.508380,Male,18-24,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
Person search,2015-06-02T19:33:00+00:00,False,,51.386696,-0.508380,Male,10-17,White - White British (W1),White,,Controlled drugs,Nothing found - no further action,,
