Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2015-06-30T23:33:00+00:00,,,51.491227,-2.565848,,10-17,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2015-06-30T23:33:00+00:00,,,51.491227,-2.565848,,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,
Person search,2015-07-01T00:15:00+00:00,,,51.409606,-2.545775,,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-07-01T00:15:00+00:00,,,51.409606,-2.545775,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2015-07-01T00:15:00+00:00,,,51.409606,-2.545775,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender cautioned,,
Person search,2015-07-01T00:15:00+00:00,,,51.409606,-2.545775,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,,
Person search,2015-07-01T00:15:00+00:00,,,51.369036,-2.912483,Male,10-17,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person and Vehicle search,2015-07-01T01:45:00+00:00,,,51.469502,-2.564212,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T13:05:00+00:00,,,51.219685,-2.975193,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Nothing found - no further action,,
Person search,2015-07-01T15:30:00+00:00,,,51.208917,-2.644650,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Article found - Detailed outcome unavailable,,
Person search,2015-07-01T15:30:00+00:00,,,51.208917,-2.644650,Male,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T15:30:00+00:00,,,51.208917,-2.644650,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T15:30:00+00:00,,,51.208917,-2.644650,Male,10-17,Chinese or other ethnic group - Chinese (O1),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Local resolution,,
Person and Vehicle search,2015-07-01T17:45:00+00:00,,,51.461611,-2.422245,,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2015-07-01T18:35:00+00:00,,,51.346122,-2.978521,Male,25-34,Black or Black British - Caribbean (B1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2015-07-01T18:37:00+00:00,,,51.347699,-2.971648,Female,18-24,Black or Black British - Caribbean (B1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person and Vehicle search,2015-07-01T18:37:00+00:00,,,51.347699,-2.971648,Male,25-34,Black or Black British - Caribbean (B1),Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-01T20:20:23+00:00,,,,,Male,over 34,White - White British (W1),White,,,Suspect arrested,,
Person search,2015-07-01T23:05:00+00:00,,,51.381162,-2.357663,Male,18-24,Mixed - White and Black Caribbean (M1),Other,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
Person search,2015-07-02T11:22:45+00:00,,,,,Male,25-34,Asian or Asian British - Pakistani (A2),Asian,,,Suspect arrested,,
Person search,2015-07-02T18:45:00+00:00,,,51.371055,-2.914233,,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2015-07-02T19:15:00+00:00,,,51.356179,-2.994073,,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,,
Person and Vehicle search,2015-07-02T19:15:00+00:00,,,51.356179,-2.994073,,18-24,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect summonsed to court,,
Person search,2015-07-02T19:32:00+00:00,,,51.445456,-2.473364,Male,10-17,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person search,2015-07-03T00:59:26+00:00,,,51.454635,-2.602944,Male,25-34,Mixed - White and Black Caribbean (M1),Black,,,Suspect arrested,,
Person search,2015-07-03T09:30:00+00:00,,,51.236945,-2.997202,Male,25-34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Article found - Detailed outcome unavailable,,
Person search,2015-07-03T09:50:00+00:00,,,51.456751,-2.589860,Male,over 34,White - Any other White ethnic background (W9),White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Local resolution,,
Person and Vehicle search,2015-07-03T10:10:00+00:00,,,51.144463,-2.722977,Male,18-24,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Suspect arrested,,
Person search,2015-07-03T11:00:00+00:00,,,51.206056,-2.648289,Male,over 34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2015-07-03T11:00:00+00:00,,,51.206056,-2.648289,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,,
Person search,2015-07-03T15:10:00+00:00,,,51.348796,-2.981335,Male,over 34,White - White British (W1),White,Police and Criminal Evidence Act 1984 (section 1),,Nothing found - no further action,,
Person search,2015-07-03T19:10:00+00:00,,,51.457269,-2.592415,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,
Person and Vehicle search,2015-07-03T19:40:00+00:00,,,50.963669,-3.255223,Male,25-34,White - White British (W1),White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,,
