Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.564645,53.600670,On or near Jebb Lane,E01007359,Barnsley 005C,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.564645,53.600670,On or near Jebb Lane,E01007359,Barnsley 005C,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.723109,53.539032,On or near Sledbrook Crescent,E01007426,Barnsley 027D,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.874143,53.942975,On or near Church Street,E01010646,Bradford 001A,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.862963,53.937750,On or near Old Lane,E01010646,Bradford 001A,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.878497,53.944130,On or near Saw Mill Lane,E01010646,Bradford 001A,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.862963,53.937750,On or near Old Lane,E01010646,Bradford 001A,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.882481,53.924936,On or near Moorside Lane,E01010646,Bradford 001A,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.878497,53.944130,On or near Saw Mill Lane,E01010646,Bradford 001A,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.882746,53.933807,On or near Cocking Lane,E01010646,Bradford 001A,Violent crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.882746,53.933807,On or near Cocking Lane,E01010646,Bradford 001A,Violent crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.862963,53.937750,On or near Old Lane,E01010646,Bradford 001A,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.881808,53.942344,On or near Stockinger Lane,E01010647,Bradford 001B,Violent crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.881808,53.942344,On or near Stockinger Lane,E01010647,Bradford 001B,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.890771,53.946029,On or near Green Lane,E01010648,Bradford 001C,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.897645,53.945100,On or near Moor Park Drive,E01010648,Bradford 001C,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.897857,53.945523,On or near Moor Park Crescent,E01010648,Bradford 001C,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.886875,53.944327,On or near Beckside Close,E01010648,Bradford 001C,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.894868,53.946464,On or near Hodgson Fold,E01010648,Bradford 001C,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.817790,53.922177,On or near Belle Vue,E01010692,Bradford 001D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.821801,53.924421,On or near Station Road,E01010692,Bradford 001D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.835391,53.918643,On or near Westwood Drive,E01010692,Bradford 001D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.817790,53.922177,On or near Belle Vue,E01010692,Bradford 001D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.825657,53.919789,On or near Brodrick Drive,E01010692,Bradford 001D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.821801,53.924421,On or near Station Road,E01010692,Bradford 001D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.824296,53.921279,On or near Ivy Court,E01010692,Bradford 001D,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.789894,53.916208,On or near Ben Rhydding Drive,E01010692,Bradford 001D,Violent crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.821801,53.924421,On or near Station Road,E01010692,Bradford 001D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.821801,53.924421,On or near Station Road,E01010692,Bradford 001D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.789894,53.916208,On or near Ben Rhydding Drive,E01010692,Bradford 001D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.821801,53.924421,On or near Station Road,E01010692,Bradford 001D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.789894,53.916208,On or near Ben Rhydding Drive,E01010692,Bradford 001D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.812584,53.921944,On or near Wheatley Road,E01010691,Bradford 002A,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.805693,53.920396,On or near Ben Rhydding Road,E01010691,Bradford 002A,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.801586,53.922771,On or near Margerison Road,E01010691,Bradford 002A,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.829906,53.934634,On or near Gill Bank Road,E01010694,Bradford 002C,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.823494,53.930993,On or near Middleton Avenue,E01010694,Bradford 002C,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.833044,53.934440,On or near Langbar Road,E01010694,Bradford 002C,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.823426,53.925340,On or near Brook Street,E01010695,Bradford 002D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.827517,53.926649,On or near Alexandra Crescent,E01010695,Bradford 002D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.823426,53.925340,On or near Brook Street,E01010695,Bradford 002D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.823426,53.925340,On or near Brook Street,E01010695,Bradford 002D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.824701,53.926259,On or near Church Street,E01010695,Bradford 002D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.823426,53.925340,On or near Brook Street,E01010695,Bradford 002D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.828969,53.925429,On or near Bolton Bridge Road,E01010695,Bradford 002D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.819754,53.925730,On or near Nelson Road,E01010695,Bradford 002D,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.819754,53.925730,On or near Nelson Road,E01010695,Bradford 002D,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.827939,53.927629,On or near Bridge Lane,E01010695,Bradford 002D,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.824993,53.925783,On or near South Hawksworth Street,E01010695,Bradford 002D,Violent crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.820998,53.926909,On or near Wharfe View Road,E01010695,Bradford 002D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.823426,53.925340,On or near Brook Street,E01010695,Bradford 002D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.825531,53.924552,On or near The Grove,E01010695,Bradford 002D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.823426,53.925340,On or near Brook Street,E01010695,Bradford 002D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.823426,53.925340,On or near Brook Street,E01010695,Bradford 002D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.823426,53.925340,On or near Brook Street,E01010695,Bradford 002D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.823426,53.925340,On or near Brook Street,E01010695,Bradford 002D,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.798796,53.926623,On or near Strathmore Road,E01010696,Bradford 002E,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.832578,53.925470,On or near Westville Avenue,E01010697,Bradford 002F,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.829819,53.925969,On or near Yewbank Terrace,E01010697,Bradford 002F,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.832649,53.922711,On or near Wilton Road,E01010697,Bradford 002F,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.837407,53.924955,On or near Kings Road,E01010697,Bradford 002F,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.837407,53.924955,On or near Kings Road,E01010697,Bradford 002F,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.817396,53.925250,On or near Wilmot Road,E01010698,Bradford 002G,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.816740,53.928988,On or near Ash Grove,E01010698,Bradford 002G,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.818875,53.928407,On or near All Saints Court,E01010698,Bradford 002G,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.816740,53.928988,On or near Ash Grove,E01010698,Bradford 002G,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.816169,53.923702,On or near Springs Lane,E01010698,Bradford 002G,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.812946,53.929557,On or near Ashlands Road,E01010698,Bradford 002G,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.808431,53.927708,On or near Mayfield Avenue,E01010699,Bradford 002H,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.797843,53.928472,On or near Wyvil Crescent,E01010699,Bradford 002H,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.797416,53.928633,On or near Wyvil Road,E01010699,Bradford 002H,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.797416,53.928633,On or near Wyvil Road,E01010699,Bradford 002H,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.802699,53.929038,On or near The Crescent,E01010699,Bradford 002H,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.744007,53.911293,On or near Norwood Avenue,E01010767,Bradford 003A,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.754288,53.912887,On or near Manse Crescent,E01010767,Bradford 003A,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.756834,53.912182,On or near Midge Hall Close,E01010767,Bradford 003A,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.753977,53.908716,On or near Station Road,E01010767,Bradford 003A,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.752625,53.913540,On or near Amy Busfield Green,E01010767,Bradford 003A,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.753977,53.908716,On or near Station Road,E01010767,Bradford 003A,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.756564,53.916739,On or near Wellfield Lane,E01010768,Bradford 003B,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.752344,53.919822,On or near Leather Bank,E01010768,Bradford 003B,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.759028,53.914641,On or near Wrexham Road,E01010768,Bradford 003B,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.750185,53.914182,On or near Park Row,E01010769,Bradford 003C,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.744719,53.911798,On or near Norwood Terrace,E01010769,Bradford 003C,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.752199,53.913377,On or near Albert Simmons Way,E01010769,Bradford 003C,Violent crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.745631,53.912060,On or near Lawn Road,E01010769,Bradford 003C,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.747322,53.914284,On or near Willow Tree Gardens,E01010769,Bradford 003C,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.748993,53.912337,On or near Grange Road,E01010769,Bradford 003C,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.748993,53.912337,On or near Grange Road,E01010769,Bradford 003C,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.741058,53.910496,On or near Main Street,E01010771,Bradford 003D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.741058,53.910496,On or near Main Street,E01010771,Bradford 003D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.740225,53.899978,On or near Bradford Road,E01010771,Bradford 003D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.740225,53.899978,On or near Bradford Road,E01010771,Bradford 003D,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.741058,53.910496,On or near Main Street,E01010771,Bradford 003D,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.743299,53.902537,On or near Endor Grove,E01010771,Bradford 003D,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.740225,53.899978,On or near Bradford Road,E01010771,Bradford 003D,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.740225,53.899978,On or near Bradford Road,E01010771,Bradford 003D,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.740225,53.899978,On or near Bradford Road,E01010771,Bradford 003D,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.937631,53.918083,On or near North Dene Road,E01010638,Bradford 004A,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.936598,53.916591,On or near Weavers Walk,E01010639,Bradford 004B,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.934894,53.915700,On or near Cragg View,E01010639,Bradford 004B,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.933219,53.915924,On or near Driver Terrace,E01010639,Bradford 004B,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.935443,53.915422,On or near Oak View,E01010639,Bradford 004B,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.933721,53.916275,On or near Bolton Terrace,E01010639,Bradford 004B,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.936882,53.910255,On or near The Kingfishers,E01010639,Bradford 004B,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.933721,53.916275,On or near Bolton Terrace,E01010639,Bradford 004B,Other crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.939512,53.912692,On or near Aire View,E01010640,Bradford 004C,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.938031,53.915423,On or near Bridge Street,E01010640,Bradford 004C,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.940878,53.915173,On or near Green Avenue,E01010640,Bradford 004C,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.937988,53.913527,On or near Nicolsons Place,E01010640,Bradford 004C,Anti-social behaviour,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.943059,53.912648,On or near Hawthorne Street,E01010640,Bradford 004C,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.938031,53.915423,On or near Bridge Street,E01010640,Bradford 004C,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.941093,53.913807,On or near Hothfield Street,E01010640,Bradford 004C,Burglary,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.941781,53.912225,On or near Elliott Street,E01010640,Bradford 004C,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.941781,53.912225,On or near Elliott Street,E01010640,Bradford 004C,Vehicle crime,,
,2011-08,West Yorkshire Police,West Yorkshire Police,-1.937593,53.913239,On or near Kirkgate,E01010640,Bradford 004C,Violent crime,,
