Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.036740,53.355936,On or near Bentside Road,E01018585,Cheshire East 001A,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.033827,53.358049,On or near Dystelegh Road,E01018585,Cheshire East 001A,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.036366,53.358273,On or near Dane Bank Drive,E01018585,Cheshire East 001A,Robbery,,"You can <a href=""http://www.cheshire.police.uk/advice--information/crimestoppers.aspx"">report crime anonymously through Crimestoppers</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.017886,53.359554,On or near Overdale Road,E01018586,Cheshire East 001B,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.028661,53.362104,On or near Redhouse Lane,E01018586,Cheshire East 001B,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.024887,53.358258,On or near Buxton Road,E01018586,Cheshire East 001B,Other crime,,
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.024887,53.358258,On or near Buxton Road,E01018586,Cheshire East 001B,Other crime,,
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.024887,53.358258,On or near Buxton Road,E01018586,Cheshire East 001B,Other crime,,
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.038065,53.359306,On or near Market Street,E01018587,Cheshire East 001C,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.038065,53.359306,On or near Market Street,E01018587,Cheshire East 001C,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.033378,53.360602,On or near Dryhurst Lane,E01018587,Cheshire East 001C,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.033378,53.360602,On or near Dryhurst Lane,E01018587,Cheshire East 001C,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.031785,53.360009,On or near Meadow Lane,E01018587,Cheshire East 001C,Vehicle crime,,"<a href=""http://www.cheshire.police.uk/contact-us/neighbourhood-policing-contact.aspx"">Contact a crime prevention officer</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.047144,53.362071,On or near Hilton Road,E01018587,Cheshire East 001C,Other crime,,
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.083752,53.356263,On or near Pool House Road,E01018661,Cheshire East 001D,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.084287,53.346186,On or near Lyme Road,E01018661,Cheshire East 001D,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.096406,53.344649,On or near Coppice Road,E01018661,Cheshire East 001D,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.096406,53.344649,On or near Coppice Road,E01018661,Cheshire East 001D,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.085894,53.345645,On or near Shrigley Road North,E01018661,Cheshire East 001D,Burglary,,"<a href=""http://www.cheshire.police.uk/advice--information/home-safety-and-security.aspx"">Find out about home safety and security</a> or join <a href=""http://www.cheshire.police.uk/advice--information/home-safety-and-security/home-watch.aspx"">Home Watch</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.093088,53.352373,On or near Middlewood Road,E01018661,Cheshire East 001D,Vehicle crime,,"<a href=""http://www.cheshire.police.uk/contact-us/neighbourhood-policing-contact.aspx"">Contact a crime prevention officer</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.085894,53.345645,On or near Shrigley Road North,E01018661,Cheshire East 001D,Vehicle crime,,"<a href=""http://www.cheshire.police.uk/contact-us/neighbourhood-policing-contact.aspx"">Contact a crime prevention officer</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.084287,53.346186,On or near Lyme Road,E01018661,Cheshire East 001D,Violent crime,,"Visit our website for information about <a href=""http://www.cheshire.police.uk/advice--information/personal-safety.aspx"">how you can keep safe when out and about</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.084287,53.346186,On or near Lyme Road,E01018661,Cheshire East 001D,Violent crime,,"Visit our website for information about <a href=""http://www.cheshire.police.uk/advice--information/personal-safety.aspx"">how you can keep safe when out and about</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.085894,53.345645,On or near Shrigley Road North,E01018661,Cheshire East 001D,Other crime,,
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.125320,53.344622,On or near London Road South,E01018657,Cheshire East 002A,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.122628,53.343510,On or near Dombey Road,E01018657,Cheshire East 002A,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.125837,53.341709,On or near Lawrence Place,E01018657,Cheshire East 002A,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.125837,53.341709,On or near Lawrence Place,E01018657,Cheshire East 002A,Burglary,,"<a href=""http://www.cheshire.police.uk/advice--information/home-safety-and-security.aspx"">Find out about home safety and security</a> or join <a href=""http://www.cheshire.police.uk/advice--information/home-safety-and-security/home-watch.aspx"">Home Watch</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.123933,53.342781,On or near Barnaby Road,E01018657,Cheshire East 002A,Vehicle crime,,"<a href=""http://www.cheshire.police.uk/contact-us/neighbourhood-policing-contact.aspx"">Contact a crime prevention officer</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.121905,53.342693,On or near Copperfield Road,E01018657,Cheshire East 002A,Other crime,,
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.125837,53.341709,On or near Lawrence Place,E01018657,Cheshire East 002A,Other crime,,
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.125837,53.341709,On or near Lawrence Place,E01018657,Cheshire East 002A,Other crime,,
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.146006,53.349973,On or near Pochard Drive,E01018662,Cheshire East 002B,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
,2011-08,Cheshire Constabulary,Cheshire Constabulary,-2.147146,53.349621,On or near Highfield Road,E01018662,Cheshire East 002B,Anti-social behaviour,,"<a href=""http://www.cheshire.police.uk/advice--information/anti-social-behaviour.aspx"">Find out what officers are doing to reduce anti-social-behaviour in Cheshire</a>"
