Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8b434ebe94f21fe9b4727b6ca1f611b38101c275bc28ec17a654bfe9e558ab46,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044776,51.707458,On or near DEWHURST ROAD,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
bec31cb14fb859169196a6e812dc6a75c3cb646c2b9fbded6e994b47c9553374,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.059430,51.708331,On or near BUSHBARNS,E01023295,Broxbourne 011C,Investigation complete; no suspect identified
b82985d70d930e12b818f35f37ff44d7fddd4d3d875f623aa614b51305834cac,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037179,51.713779,On or near SOUTHBROOK DRIVE,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
a828a7f0472bb15c1fadff591f9b500630d94180dd283174cb383d72d1fac219,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.041501,51.701846,On or near ELGIN ROAD,E01023334,Broxbourne 012C,Investigation complete; no suspect identified
a8964bd7b3b0ad0671d1d3b7d48342616970869aae87b3dcf70f1d7fe4c3f1f2,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.049057,51.701136,On or near PENGELLY CLOSE,E01023296,Broxbourne 011D,Investigation complete; no suspect identified
d00be19cf155da8862cabf0b986a97a06c6ca1a4f85e97fcedb7a784da6c0d3c,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.093492,51.708906,On or near PEMBROKE DRIVE,E01023313,Broxbourne 007C,Investigation complete; no suspect identified
469eabd0dcbb4be49333c80ff8ffcb1e34069a60ef0fda31b26a3eaf4b4a1e46,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.057988,51.701787,On or near WINDSOR CLOSE,E01023293,Broxbourne 011A,Investigation complete; no suspect identified
4b69d6243068c28327d642fdb0e2bcfde8734674734ffcac293806b8b749e47d,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036153,51.705381,On or near CLARENDON ROAD,E01023301,Broxbourne 010E,Investigation complete; no suspect identified
18de746bfb1f08c60bb631c7e0bc890c6fb886621d0cf6aef81b2821e960a5b4,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.017361,51.683978,On or near JOSHUA WALK,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
9fcafd5e4ff2f64f9b0f3cc6269f457471d773fe9bb26bf1eb827ae57fafd836,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032168,51.688148,On or near STANHOPE ROAD,E01023336,Broxbourne 013A,Investigation complete; no suspect identified
9d4f0ecc3d86797a1633a18a88b54f7bb5849c88e90fb00cecc8209133a38e58,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.024222,51.708157,On or near FIELDINGS ROAD,E01023299,Broxbourne 010C,Investigation complete; no suspect identified
d322cd65f34dd5b15f3736707263e761bcdbdc0963c69943b51c81d2299793e7,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.051273,51.711208,On or near OAKVIEW CLOSE,E01023326,Broxbourne 009D,Investigation complete; no suspect identified
d3176a773b00da9d5fcfe2515df4aff7b26bb21e01544317000f2f43219b7bd1,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.058504,51.711031,On or near CRANLEIGH CLOSE,E01023325,Broxbourne 009C,Investigation complete; no suspect identified
519555bd2883a2397a94f2ece39046ba563ba113f49798f8b6f4921ce7eb094e,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.051273,51.711208,On or near OAKVIEW CLOSE,E01023326,Broxbourne 009D,Investigation complete; no suspect identified
40e53b84e338ef7dc323854a3a4c4c04d26f9937067fb47c8723c184ed9b91c2,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.029186,51.695849,On or near GREEN CLOSE,E01023333,Broxbourne 012B,Investigation complete; no suspect identified
4fc6718e2aa81df20ca3c8189d31c0f11988618d60c552739fbd1895528305a2,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.018609,51.684889,On or near QUEEN'S DRIVE,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
eb23340e038f95cd53eab2b2e3de1c491d0e41645ef12b4184b7aa3254cf3f04,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.079553,51.711989,On or near BLUEBELL DRIVE,E01023312,Broxbourne 007B,Investigation complete; no suspect identified
621737828a0948b9fefdddb9f85f12537a56468036c143e0327fc9afe43f2760,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.049057,51.701136,On or near PENGELLY CLOSE,E01023296,Broxbourne 011D,Investigation complete; no suspect identified
b7b100bfa304183c89e642ce66ae7d5808e70bdc86b6abeb1f3b960ff669a196,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.040651,51.686024,On or near BROADLANDS CLOSE,E01023339,Broxbourne 013D,Investigation complete; no suspect identified
e9dcb287c4ddeddc4ee5783286c22f30b635052faf8a80f7de45768b26fc3aac,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.040651,51.686024,On or near BROADLANDS CLOSE,E01023339,Broxbourne 013D,Investigation complete; no suspect identified
57307b70cc5bd3ee2b03b9219d1c4cefb823c0bd0d9e5217be3be8b2b1de50f6,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044776,51.707458,On or near DEWHURST ROAD,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
e395047ac95cfd2dafabf90123e05eb6bedaa1146b98e6461644a349a1cd012f,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034356,51.688068,On or near STURLAS WAY,E01023336,Broxbourne 013A,Investigation complete; no suspect identified
c4fff692632b9728536b59dbc7379d9579804f27d49171fbcb4c722830838826,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030669,51.698671,On or near HOLME CLOSE,E01023300,Broxbourne 010D,Investigation complete; no suspect identified
d0fffb0e475ab21063ef766c1c52812766723c5db4bad5083b76b262dec6b474,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035824,51.693254,On or near RAYDON ROAD,E01023332,Broxbourne 012A,Investigation complete; no suspect identified
4569ff6845bfe90b1068bf82d66a43501a25d31c49e3abf895f6919992a4c96d,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033873,51.685191,On or near Parking Area,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
294ee7ba0aa48421aa1bac4b2102501e9db8646f182f83533a23756244b09983,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.028910,51.685872,On or near Pedestrian Subway,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
bf65b14678038653d1aa8cba789d4511429acf9fa825866f5e48068e2174bcad,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.040651,51.686024,On or near BROADLANDS CLOSE,E01023339,Broxbourne 013D,Investigation complete; no suspect identified
8581bcd552b218830eb1620ec6962f7f7cb5082fce0b6c05e0dc9ee3430fb375,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.021712,51.684735,On or near ALEXANDRA WAY,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
d6d51be1aecdfbadfcb6a05f94811b1dae346ee92b05746b6066884e9039486d,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.031581,51.703344,On or near ROBERTS CLOSE,E01023299,Broxbourne 010C,Investigation complete; no suspect identified
c70668345de6708d835ce61fe330e3a11faedb9f719e5c65f38e995c75bcc52b,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033156,51.710412,On or near LAWRANCE GARDENS,E01023302,Broxbourne 008A,Investigation complete; no suspect identified
18daabed569735c8d058e3be0d00ab3905076fc3d9c2de7d17d49c442aa83c22,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.036650,51.697233,On or near ALBURY RIDE,E01023334,Broxbourne 012C,Investigation complete; no suspect identified
d5dad460fa8f60c24abe11a4d87565b9a99f77c477644591ce4b3fff80ab33e8,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015614,51.683913,On or near Sports/Recreation Area,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
f460da5f4891ce91bae4fa022a947791a5cba113752a65481a80d941b3be5d45,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.040375,51.710155,On or near Petrol Station,E01023303,Broxbourne 008B,Investigation complete; no suspect identified
2248285103e22d7cd31e0884101c2cf3b5e0674559cce41b455721a6998bf5b9,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034717,51.702785,On or near WESTBURY,E01023301,Broxbourne 010E,Investigation complete; no suspect identified
cb458d8167effd00d40bf58e9fdf0941ff23929b02ae63320f4415ce305aaecc,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.048190,51.704467,On or near CHURCHGATE,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
7b4aa7babc4002646a6fb2ee6d15ad0673a6ce56bc149eb69c168207eac9e844,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.054240,51.702786,On or near FRANK MARTIN COURT,E01023296,Broxbourne 011D,Investigation complete; no suspect identified
1c7419e892a579b8e554ec45d4850e4568d383b64c7315e842a014e84ba93608,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Investigation complete; no suspect identified
c8720b719baa035eea8c76e5c824780f47d2b1f8b7fde3748df8b661967e1f5e,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.085637,51.710181,On or near VALLEY VIEW,E01023311,Broxbourne 007A,Investigation complete; no suspect identified
24449b61a6f664c5286ee5f7eff4ddc6a58909f92522b7d5b452a585a398905c,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.048181,51.708729,On or near STAFFORD CLOSE,E01023295,Broxbourne 011C,Investigation complete; no suspect identified
d968bb1d7d3255180b97009b2c271b5c5938a796f07e7eb25564f65c4aa1ebdb,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.023387,51.703404,On or near Parking Area,E01023299,Broxbourne 010C,Investigation complete; no suspect identified
e0f3408cfeddf33c36bb20bad20a536413ff75f4418722f5a0ba7cb21a505369,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.015701,51.684562,On or near RIVER CLOSE,E01023338,Broxbourne 013C,Investigation complete; no suspect identified
c34ee7f9f129aaa562fe798dbff221882944ec65cbb81b31335b0508714abfd4,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.030933,51.683271,On or near PARKSIDE,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
772d6a716400047cd3c7713ba0a20a5fc8b777a6b23192f0c3153d09af61230d,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187689,51.990489,On or near WHITEHORSE STREET,E01023589,North Hertfordshire 004C,Investigation complete; no suspect identified
268cf2883eca15c024e8eb46edce62021ca160d1d988a2043f14babb79b4e675,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186293,51.987194,On or near HIGH STREET,E01023592,North Hertfordshire 004F,Investigation complete; no suspect identified
3afc4cd127f7f1b16c1ff06ffb74048cea19c3de705472271b323a4481664ba3,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186968,51.981666,On or near ELMWOOD AVENUE,E01023593,North Hertfordshire 004G,Investigation complete; no suspect identified
5b64a0d5e8dd8b69a67f75d2f934b85704ce65f98592d2514dcfc0a3a6dc9b15,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.175472,51.989338,On or near WESTELL CLOSE,E01023587,North Hertfordshire 004A,Investigation complete; no suspect identified
e97a6c0287dcec335e4e001e5fd15e527e27afa86db1c51cc3f4fb125e45dcf8,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189575,51.988503,On or near SADDLERS CLOSE,E01023589,North Hertfordshire 004C,Investigation complete; no suspect identified
59df6549404469641aba62b6856f0581bfbed7eabaad5c9241973d0173cc8209,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.184823,51.988619,On or near Sports/Recreation Area,E01023589,North Hertfordshire 004C,Investigation complete; no suspect identified
749f5a2fa5d368de2b4861bbd360ac4d8104eed78149e6933b9b80399a559f06,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173225,51.989807,On or near BARLEY RISE,E01023587,North Hertfordshire 004A,Investigation complete; no suspect identified
22dbf3ff2f26a985d7b317d1f0cb137b84df452921a30feeb68a3368928c250c,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.162724,51.944594,On or near Park/Open Space,E01023663,North Hertfordshire 005G,Investigation complete; no suspect identified
8ce42800e0f9648577790c7bc4c2bc4ae51d8b7358e73b4697f0e76c6f2e1945,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.206544,51.968037,On or near Parking Area,E01023639,North Hertfordshire 009A,Investigation complete; no suspect identified
47ca7682aee01f34a79502863afa4f4f31ac726c6dad48fb9ac81908710d0738,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.219225,51.980503,On or near RIDGE ROAD,E01023631,North Hertfordshire 006B,Investigation complete; no suspect identified
ca569348171af98a95dcedfc7666171265e517d5d8346f1095ff3bad57507ec5,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.238843,51.977786,On or near HORACE GAY GARDENS,E01023649,North Hertfordshire 007A,Investigation complete; no suspect identified
1b10facdb827969f81f57db6e58d198e0bfeddace63c6f3375fbed7dcbe9acf8,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230041,51.971711,On or near FIELD LANE,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
260b3eee332fc66268b3c77a17bbf6a5fbcdfa1c1eecf8eb0172f3ce2b93d060,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221477,51.991282,On or near FARM CLOSE,E01023636,North Hertfordshire 003B,Investigation complete; no suspect identified
1171182da58c5a617450f7ce340066daaa295668af8e4557afa4a8a22f528971,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230723,51.977664,On or near Further/Higher Educational Building,E01023645,North Hertfordshire 008B,Investigation complete; no suspect identified
7fab7d13cdebbb86310d18e1fee89ec215e66e288b89a4c18eee12efc916c1e7,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.231630,51.994196,On or near WESTERN WAY,E01023635,North Hertfordshire 003A,Investigation complete; no suspect identified
68fec124aaecf6cb8b3548b0abf14396d1b75b8b9546ceed9e60036984c4d91d,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228507,51.978126,On or near EASTCHEAP,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
aac3e6e5048d64d54ea886880f61a4531eace03aab28a7cf300adab440d28803,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.218470,51.973469,On or near BALDOCK ROAD,E01023647,North Hertfordshire 008D,Investigation complete; no suspect identified
abdbaf1914a12bee46a494a0b821e232f0ec6a48f155e74f83105aab983314a6,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208868,51.991172,On or near CADE CLOSE,E01023632,North Hertfordshire 006C,Investigation complete; no suspect identified
e94e7f6d698aa9a8a4607a6eb33646a4eba1a3e8402ee02e24077f76f1fc2023,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236235,51.967460,On or near HITCHIN ROAD,E01023648,North Hertfordshire 008E,Investigation complete; no suspect identified
1cb7ac9cbec6a03fac4bfeda2845ab531514cb2f0e9db83062dc9d518b4109c3,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210640,51.971921,On or near GOLDON,E01023643,North Hertfordshire 009E,Investigation complete; no suspect identified
17b68b859aed9d3b317843e85a41654d1f24aab646f78063ace329329b4db4c8,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.228301,51.973375,On or near SOUTH VIEW,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
c343c25d0b90015e820c14ba5518f01f83cd16166a1b2d22bb579243a83f2983,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.224813,51.991621,On or near MIDDLEFIELDS,E01023636,North Hertfordshire 003B,Investigation complete; no suspect identified
c504138b110b84c2900b772782c18117728991b24961e0dcdb8f2c4007520c05,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.232522,51.976352,On or near GORST CLOSE,E01023645,North Hertfordshire 008B,Investigation complete; no suspect identified
c6e5e578220b68faa8f6e7d8d69a8ad3ab051d41f7478ad08739dd66485496fb,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208936,51.965745,On or near DENTS CLOSE,E01023639,North Hertfordshire 009A,Investigation complete; no suspect identified
11fc73d75d88ec7d1f0dcdde41885e5a00c36abf6422929fc38add98672f786c,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.206624,51.970772,On or near JARDEN,E01023640,North Hertfordshire 009B,Investigation complete; no suspect identified
93b2dc3f555078591f4499671c0e4f321d1f90bdfb04d9c05951834325311c44,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.236235,51.967460,On or near HITCHIN ROAD,E01023648,North Hertfordshire 008E,Investigation complete; no suspect identified
20d2c1a58e1ee008e7680d42060078bb8ae4c7613181b72999dbf2d7551d72b9,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.243217,51.976907,On or near MARTIN WAY,E01023650,North Hertfordshire 007B,Investigation complete; no suspect identified
9fe40c5b9f15740bdfd887ba5f60b232e23a14a1b3869cfb63f7cd24253491ee,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211248,51.970563,On or near Parking Area,E01023640,North Hertfordshire 009B,Investigation complete; no suspect identified
8bbe187a5cb69338476494e6ba105b564355e3804b698f453608eee060ac3d92,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220648,51.994192,On or near MAYCROFT,E01023636,North Hertfordshire 003B,Investigation complete; no suspect identified
8207695a2a04b1534aa88f0b83570940b085cbbae2a95c9db77783f56809ac38,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212721,51.991698,On or near NORTON ROAD,E01023636,North Hertfordshire 003B,Investigation complete; no suspect identified
8731624396451365db9d4f7cbbe9350f5e55acc5e82eb158b13c6e36867d88bf,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211248,51.970563,On or near Parking Area,E01023640,North Hertfordshire 009B,Investigation complete; no suspect identified
b5c23e87b20881a540798c65eb0c0550c116c92ae90d96adf1eda318aea64385,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205236,51.972369,On or near KYRKEBY,E01023640,North Hertfordshire 009B,Investigation complete; no suspect identified
61d3ae714e3f801cbee3a65388b6364bd6bd8229eb766f2329963135d067af4d,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230736,51.993247,On or near HEATHERMERE,E01023635,North Hertfordshire 003A,Investigation complete; no suspect identified
b7f169a1113461d38783a938e21f11fa2c6bd3549b8b1978f6fdaa9fe0bc5ebf,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202956,51.971489,On or near LANNOCK,E01023641,North Hertfordshire 009C,Investigation complete; no suspect identified
99aec8172f52acd43f6ce320188adb3a6174e826e83088924a56b670a7546914,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.235964,51.969911,On or near SOLLERSHOTT WEST,E01023645,North Hertfordshire 008B,Investigation complete; no suspect identified
9b2054a723ec248f4e813a8f21c509904cc84dbbc38bcaee70e3c7c7bcf34bdb,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217824,51.978000,On or near BROUGHTON HILL,E01023631,North Hertfordshire 006B,Investigation complete; no suspect identified
7aad9dbd3e6998c27e609bdc273562214e5437fbc81b8a8bd756a2d664949122,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202956,51.971489,On or near LANNOCK,E01023641,North Hertfordshire 009C,Investigation complete; no suspect identified
7acd08dc1be047d78e41e5412160c4935e8847c6ecfaa9708df9c7a7247ca349,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.210803,51.966016,On or near ENNISMORE CLOSE,E01023642,North Hertfordshire 009D,Investigation complete; no suspect identified
94d346e6d55a6892cdb82ec8e8262f9b022cce05a98761b9ad45849c5f4e65de,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212539,51.972489,On or near DENBY,E01023643,North Hertfordshire 009E,Investigation complete; no suspect identified
0869a9790219f0c6bfd30c017f2f5dfa69d6645c15ab9819adc6a8c8024c9926,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234354,51.973088,On or near SPRING ROAD,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
7ff9c49d7b073f8a60222b1044e779a7e10109e53daf2aba70895ad4b625ec51,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.346177,51.760959,On or near EVERLASTING LANE,E01023669,St Albans 009A,Investigation complete; no suspect identified
d314eb53132af38d97adc1d53a8876a475002a6196fd22be5d181d94d6bc418f,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.344843,51.741149,On or near WILSHERE AVENUE,E01023737,St Albans 017A,Investigation complete; no suspect identified
991b7c0f1890368def5bc6155645d35d696151e3cf42297ca2a0812ad96da300,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.346177,51.760959,On or near EVERLASTING LANE,E01023669,St Albans 009A,Investigation complete; no suspect identified
fb629e233f725b7ce04dc04bed4142ebfef3065716c100de43a200980fa494ea,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.292801,51.751537,On or near SOUTH DRIVE,E01023664,St Albans 013A,Investigation complete; no suspect identified
8f5c81244517b5f3ce0907c41f5b8c0bd1991aaa1bddab67de03d61126dcd24c,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336097,51.754882,On or near ST PETER'S STREET,E01023676,St Albans 011D,Investigation complete; no suspect identified
74eae1c7ac5bb4dbebbfab45018cf01c4b95ee5a6a7dfa1eac47a2fb615a0145,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.321174,51.758806,On or near GURNEY COURT ROAD,E01023675,St Albans 011C,Investigation complete; no suspect identified
c49700b542565fdd991f8095ec703dc3cc48c707c5e5466fa9d06eec7ff92056,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.309903,51.747090,On or near COLLEGE ROAD,E01023681,St Albans 016A,Investigation complete; no suspect identified
424e69181fb8b526d8fdd642fd410031db63d686a6e5a656ee289ddf37953867,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.321526,51.766877,On or near ST ALBANS ROAD,E01023714,St Albans 010B,Investigation complete; no suspect identified
5909f2e49f82bc9a022fc8872658792b304d585d4e4b04a0a137beb9a352dfdb,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.344153,51.745366,On or near Parking Area,E01023743,St Albans 014B,Investigation complete; no suspect identified
04e9b51539d3417b3e2ba0799ab3a24b0fee090f61c0074340f2ef059ecbe930,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.331949,51.745175,On or near RIVERSIDE CLOSE,E01023740,St Albans 017D,Investigation complete; no suspect identified
080f85ccfc13e5527a58527a155e9a5a8cbd5be82b323caa0a551fcd98b06333,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.331655,51.747266,On or near BLACK CUT,E01023726,St Albans 012A,Investigation complete; no suspect identified
2bfea3f94971317a25e616edc22df3a802527be70e262eab1c5f1d89793ac563,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339291,51.751564,On or near CHEQUER STREET,E01023727,St Albans 012B,Investigation complete; no suspect identified
a9bd2f578bfc9c7859142507ac6eccc7ff771f2c451e2215229e0c290b59a9d1,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335604,51.774208,On or near HARPENDEN ROAD,E01023713,St Albans 007A,Investigation complete; no suspect identified
a9bd2f578bfc9c7859142507ac6eccc7ff771f2c451e2215229e0c290b59a9d1,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335604,51.774208,On or near HARPENDEN ROAD,E01023713,St Albans 007A,Investigation complete; no suspect identified
b0a4746bccb5de4da878268501d85c1ecae01480bf58079cc02443216ffd6971,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.331433,51.754465,On or near ST PETER'S ROAD,E01023676,St Albans 011D,Investigation complete; no suspect identified
99b0e2ceb6c934fd27fce3176be43aa7af57166462fdb72b8c92342d23d70fe7,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336758,51.752293,On or near Police Station,E01023727,St Albans 012B,Investigation complete; no suspect identified
2bd3d84a46790794b80e0ee907ff2e3f822b83473d3cff026bdd06f5b3169e75,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.347109,51.763598,On or near BATCHWOOD DRIVE,E01023672,St Albans 009D,Investigation complete; no suspect identified
16fede19dd6516fcbdf1193e2673f820eef6c03511f574d58d478cff97980b08,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339291,51.751564,On or near CHEQUER STREET,E01023727,St Albans 012B,Investigation complete; no suspect identified
bf5b0f1156336fc92540c47b08aa87752928b3f0519bac4d44acebd8d3b2adf6,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.299573,51.781839,On or near LANGLEY GROVE,E01023736,St Albans 007D,Investigation complete; no suspect identified
15603665327d730d0ea6f1baded0a42f534bd5c2d9c1d90b6c6e435baffbd4e4,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.340525,51.751078,On or near HIGH STREET,E01023743,St Albans 014B,Investigation complete; no suspect identified
24652e14e0431ce5c0a25d96d15498750aec2ecca2123db3801865f742df6565,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.315976,51.760647,On or near FAIRCROSS WAY,E01023715,St Albans 010C,Investigation complete; no suspect identified
ef2ce9da8d28a451bd4924c5b5e663078b730ccd080332785b65d7bf412885d3,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.316322,51.771604,On or near LAY BROOK,E01023709,St Albans 008A,Investigation complete; no suspect identified
349c3f922e541af7366cf4e9d6836cec39fe4c45aafbdf3a9938481dd895bdf9,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.346164,51.748631,On or near ABBEY MILL END,E01023743,St Albans 014B,Investigation complete; no suspect identified
8a62b43bd49a8c5569aec84b1db7fc7c0d8fc84ec28f563a3e9e7f0ed2fa8ee0,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336758,51.752293,On or near Police Station,E01023727,St Albans 012B,Investigation complete; no suspect identified
4a4aa5835eb517fd0e5372b824af305fe845aa685806e910382b609c1f1d45f3,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.292855,51.767390,On or near HARLEY COURT,E01023735,St Albans 007C,Investigation complete; no suspect identified
23138be2f5a9966895471132c230f376c0007c4e47ad030d17421cfa276f4c03,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.335151,51.756182,On or near ST PETER'S STREET,E01023676,St Albans 011D,Investigation complete; no suspect identified
beb13c72559c26118c5a1a5c8aa2aab2ca0fe0d7ccedc471fd701dc86b488ef1,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.320946,51.740729,On or near ABBOTS PARK,E01023682,St Albans 016B,Investigation complete; no suspect identified
