Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.986712,54.574075,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.661207,54.638629,On or near Rathgill Way,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.350132,55.016421,On or near Drummard Close,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.009946,54.568583,On or near Doon Cottages,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.949153,54.598548,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.878781,54.604631,On or near Fernvale Street,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.284126,54.865275,On or near Princes Street,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.471891,54.782173,On or near Seein Park,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.776527,54.529938,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.009135,54.568399,On or near Stewartstown Road,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.321801,54.995453,On or near The Diamond,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.280034,54.354767,On or near Edenderry Mews,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.007162,54.545150,On or near Yew Tree Walk,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.983614,54.393917,On or near Ballynahinch Road,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.222438,54.477671,On or near Claremont Park,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.945826,54.596084,On or near Marchioness Green,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.665647,55.132282,On or near Railway Road,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.268967,54.455822,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.288100,54.980358,On or near Church Road,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.646715,55.126477,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.334216,55.010927,On or near Glenbank Gardens,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.786179,54.593492,On or near Cairnsmore Avenue,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.947036,54.590812,On or near Roosevelt Square,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.711647,54.314027,On or near Leaside Gardens,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.334216,55.010927,On or near Glenbank Gardens,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.000745,54.755019,On or near Ballycorr Mews,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.285970,54.971040,On or near Ridgeway Drive,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.838605,54.640175,On or near Sullivan Close,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.792484,54.512113,On or near Willow Gardens,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.948576,54.673688,On or near Tobarcooran Avenue,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.882690,54.597313,On or near Irwin Avenue,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.678442,54.655593,On or near Oakwood Park,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931152,54.608997,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.335466,54.466271,On or near Clara Street,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.760498,54.601071,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.980705,54.624515,On or near Ligoniel Road,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.932747,54.586391,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.841071,54.854296,On or near Fairway,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.262213,54.880066,On or near Ashdale,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.840366,54.851174,On or near Linn Road,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930451,54.608769,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.965028,54.597980,On or near Cluain Mor Drive,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.932635,54.591645,On or near Ventry Street,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.365610,54.444859,On or near Hillcrest Manor,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.611170,55.197951,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.217623,54.713193,On or near Riverside,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.011017,54.566912,On or near Blacks Road,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.296492,54.848685,On or near Rosses Farm,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.382396,54.446864,On or near Lakeview Court,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.645987,54.348127,On or near Victoria Street,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.115776,54.497519,On or near Campbell Court,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.988814,54.573463,On or near Andersonstown Road,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.945824,54.581384,On or near Malone Avenue,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.448285,54.263450,On or near Nutfield Road,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.672675,54.659957,On or near Dufferin Avenue,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930334,54.599189,On or near Castle Street,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.611434,54.354282,On or near Irvines Crescent,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.412301,55.011334,On or near ,,,Anti-social behaviour,,
,2012-08,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.254931,54.101462,On or near Charlotte Street,,,Anti-social behaviour,,
