Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0261ac00c8df52a5d8be71cb0624937d62b1818036168bb4fab0c4523b50bde8,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.258666,52.627327,On or near LOUND ROAD,E01026862,Norwich 010E,Investigation complete; no suspect identified
e3f77908d637d0ced4edb4a90dc7934d1941f62e7c2c8fd098f2343eaae9b63f,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.986515,52.956456,On or near QUAY LANE,E01026739,North Norfolk 002A,Investigation complete; no suspect identified
72c8a2707d7d57fe996583c8b367e694cea019c6a8e67f70c4b14a1a71b23a11,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.352636,52.851091,On or near POND ROAD,E01026738,North Norfolk 007A,Investigation complete; no suspect identified
c014572965153a302f7fb48131640c45557d523c4d84391d9e99899b9e4f4bf4,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.488115,52.748674,On or near BITTERN CRESCENT,E01026769,North Norfolk 014B,Investigation complete; no suspect identified
bac04362e726ec1d8c76d654f056c94a55ba8f885e7807c4608e2dd40832efc8,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.294877,52.627539,On or near Bus/Coach Station,E01026822,Norwich 007A,Investigation complete; no suspect identified
4814eafd349cf516a4059e41b908c4fc961e28128f98c701e60cb0ce38abffd7,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.280139,52.648625,On or near GLENMORE GARDENS,E01026834,Norwich 002G,Investigation complete; no suspect identified
32b6d39ea7b141ace2baf0110a0dce5f2d3194c0f8479de9f079aa67d5b0fdb4,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.723808,52.413204,On or near MONTPELIER DRIVE,E01026474,Breckland 017A,Investigation complete; no suspect identified
36b05a3b415b27adf8364131aec6d5ed55aadf62dc67e1a41e15593bc033f1fd,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.372410,52.628827,On or near OLD CHAPEL WAY,E01026509,Broadland 017B,Investigation complete; no suspect identified
68ff4abb5e6b9d6a976ec4e37cbb82a2f37eb3475d7c0ef2116788d8ab7e23c0,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.335288,52.642128,On or near HOOKER ROAD,E01026803,Norwich 004A,Investigation complete; no suspect identified
bc4c484a23db0345b398f66262d28af60f68f3944fc646f6af862da53eb183b5,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.446984,52.756772,On or near Hospital,E01026714,King's Lynn and West Norfolk 010D,Investigation complete; no suspect identified
ee110a15afb1da37201e2f4f732b2ac26dcaf702c5d3ee909321fc2934843c6f,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.255901,52.618167,On or near SOUTH PARK AVENUE,E01026810,Norwich 012A,Investigation complete; no suspect identified
e5b75dae715fb566106cb782fbd572308bd288af5110e66fc1f57ea44d75b395,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.485451,52.902492,On or near FOLGATE ROAD,E01026677,King's Lynn and West Norfolk 003B,Investigation complete; no suspect identified
7d413309beda71aac1acaebb8c74a3b15f7bc571e7029e94430dfe9819ef36e7,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.710927,52.580216,On or near HAWTHORN ROAD,E01026603,Great Yarmouth 009C,Investigation complete; no suspect identified
12a9a6ced9b36e85d7a2c2b83775138b6c7d11ad1c02d9ecfcad2d905411b40f,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.736674,52.418167,On or near WINCHESTER WAY,E01026465,Breckland 015A,Investigation complete; no suspect identified
3a7e37435a450c6e36ec3ae9ce73e09873a4123a22d90f5c437a4adea19fa4a6,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.736674,52.418167,On or near WINCHESTER WAY,E01026465,Breckland 015A,Investigation complete; no suspect identified
a54431c4a0ca085fff86a53d7709b96df12033ee4136f164fd3f27019b164fcc,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.348263,52.566763,On or near THE STREET,E01026928,South Norfolk 006E,Investigation complete; no suspect identified
d78193086ffc9a2b865c1e7f92089aa75c8eab1097fc18cbae4504992e7587e1,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.284279,52.632645,On or near Petrol Station,E01026824,Norwich 007C,Investigation complete; no suspect identified
be3bd3eec5155ef2b9724948a7a0af083e02dcf2f3d7c792ec50fb22694e8507,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.299430,52.662676,On or near BLACKSMITHS WAY,E01026543,Broadland 009D,Investigation complete; no suspect identified
9aa5fa72287581af7857a5fa2a52d2518203c8c78942e277e779504edf73b683,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.231946,52.605909,On or near DRAGONFLY LANE,E01026881,South Norfolk 002A,Investigation complete; no suspect identified
ace113944b336cb5071bd5d5effb51dc0dd8e5a3a47d92fcbc6f3c24a93d5d7e,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.976098,52.581341,On or near THE DELL,E01026909,South Norfolk 004A,Investigation complete; no suspect identified
a8fcff99377e6e45b334abb88cca3da13992fc347bc4535dbff7e7bd21ce51ae,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.736086,52.607937,On or near Nightclub,E01026623,Great Yarmouth 006B,Investigation complete; no suspect identified
f4ae8739c617c2badec1c72a8efd304bb4384320b44e4326a3464ebe4f28371e,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.419699,52.763186,On or near Sports/Recreation Area,E01026693,King's Lynn and West Norfolk 009D,Investigation complete; no suspect identified
969fc4da3103360f98d94fb44e495e2a917ea524ea7c8519a643b3a25bb3c5d1,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.709016,52.679316,On or near HEATHER AVENUE,E01026627,Great Yarmouth 001D,Investigation complete; no suspect identified
d75bc7f027143947cbc58a0e4b235ec75cbe8c7d2fdb8d557bdde7ab9c6acdb2,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.699735,52.696085,On or near BEACH ROAD,E01026607,Great Yarmouth 001C,Investigation complete; no suspect identified
31a879fe175ebb06a4a6482e26fced40c50460419ff598f91e584169afeba4eb,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.511259,52.772526,On or near Parking Area,E01026776,North Norfolk 013C,Investigation complete; no suspect identified
551c4fc184e6f8906cea5b8290b4c3bd613cb8cd19ec22fd92c1202bf9a5a7d7,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.153981,52.653806,On or near ST PETERS DRIVE,E01026895,South Norfolk 002D,Investigation complete; no suspect identified
d70e50eea6c909c0242fef003c072aa6fea9aa89cafe93de887c459e51dd6beb,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.217285,52.649306,On or near OAK CLOSE,E01026924,South Norfolk 001E,Investigation complete; no suspect identified
3852a4545e51a97282b5ecf237445b7ec40226435bb3e2eea8719c54e1c7a5fd,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.022202,52.514793,On or near Parking Area,E01026423,Breckland 011B,Investigation complete; no suspect identified
600d0b441a8ce2ddc85c071df89c6b748656664f60195cae5fbfb930d4c83876,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.395659,52.755420,On or near Shopping Area,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
c15af2270e6bcb2752e4828fe316af8f7733856994d92c06c2ee24a6122f3af3,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.279903,52.636786,On or near CLIFTON CLOSE,E01026827,Norwich 007F,Investigation complete; no suspect identified
c24d750b370ea4cd3be342dff8c908944bde9d30f404e9209ca107fa1434a58e,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.307062,52.648181,On or near BLACK HORSE OPENING,E01026802,Norwich 001F,Investigation complete; no suspect identified
e4891ad695d8797433a0049228a9e27a362f8f236a22acfbc1b7a63764fd08f6,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.718920,52.576952,On or near UNIVERSITY CRESCENT,E01026604,Great Yarmouth 009D,Investigation complete; no suspect identified
d4590347bd6f8955cbeaa6adad79e7338fdcfec92eb077e63038267d1f033ee3,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.190636,52.438698,On or near GREEN LANE,E01026886,South Norfolk 014C,Investigation complete; no suspect identified
8c6dc7791d767bae3d65545774128d731eb698dd5f723f630a172a08c20c2ace,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.243502,52.554806,On or near THE ROSERY,E01026914,South Norfolk 009B,Investigation complete; no suspect identified
f635507cc60b1e300f6c82ff79d8a24247c66d0dc3cb9637cf694e259355655a,2014-07,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Investigation complete; no suspect identified
4af59732b85f8a06d535dc7fa00f68015d8f193a616290f935e8ded17b63fd99,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.105927,52.564209,On or near CHESTNUT DRIVE,E01026885,South Norfolk 007B,Investigation complete; no suspect identified
bfa985109ccf49bd7d76534486cb0e9b353fa08696714fffc4bde349bf8914ce,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.814563,52.963640,On or near LADY ANN'S ROAD,E01026763,North Norfolk 002B,Investigation complete; no suspect identified
7721cd0d156c47d8e93811493071b049aa6ebb387ea4c5722fac94457d729fde,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.275643,52.635178,On or near WEST END STREET,E01026825,Norwich 007D,Investigation complete; no suspect identified
5fd4bc907911f5a6855e776c2135bac036d2bbe75d288da5d5872b28325c6996,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.298579,52.638030,On or near BULL CLOSE ROAD,E01026826,Norwich 007E,Investigation complete; no suspect identified
0e82f86e14bd3702747ad2472bddd2fcdeb73f45ac27883b009771ecf5533373,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.243665,52.642120,On or near WHITE ROSE CLOSE,E01026864,Norwich 006B,Investigation complete; no suspect identified
0add8b435b9db45f5f7a0ec6e1cf0849a4bc0f7ff7c073c2f0c0ef98c4e81b98,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.731793,52.420097,On or near ELY WAY,E01026467,Breckland 015C,Investigation complete; no suspect identified
14ca91f3e2966934517371b84299f69cde2cdaff3baca06cd0b85bced554bd59,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.667743,52.568089,On or near ST JAMES CRESCENT,E01026615,Great Yarmouth 012C,Investigation complete; no suspect identified
164574daa80db9e93b560986970e20c2e64ae726252461453211bedc1a865930,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.108278,52.381105,On or near SUNNYSIDE,E01026889,South Norfolk 015B,Investigation complete; no suspect identified
606d5ee32ee61fcd8a1946ef39aca080ed85bfffbb207870ee0501554acb616f,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.814563,52.963640,On or near LADY ANN'S ROAD,E01026763,North Norfolk 002B,Investigation complete; no suspect identified
38a1f9876dc1c7cddce618da2cdefa14f5cf16137c0d025156dde0d9f2b73980,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.000885,52.508276,On or near KEELING WAY,E01026422,Breckland 011A,Investigation complete; no suspect identified
8e43fd2a72dffc79577ee0b969efdef55c714aa71aa03c4eca5434c71318b2f7,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.350239,52.628053,On or near SCHOOL AVENUE,E01026577,Broadland 016D,Investigation complete; no suspect identified
f6c10e66ac0ecb5e98762dd47f5e689a165623764d7257dbb602dab882db680c,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.940021,52.678134,On or near COURTENAY CLOSE,E01026426,Breckland 005B,Investigation complete; no suspect identified
9c999fa01abac9fd079d30ae07af2585e9f03fcb448712bb97045e78096a7638,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.488346,52.939234,On or near Theatre/Concert Hall,E01026683,King's Lynn and West Norfolk 001D,Investigation complete; no suspect identified
aa734f917fd516daa375080c48666ba2ed6feb95e4a876cffde7da42dc6823ea,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.712239,52.575300,On or near TRINITY AVENUE,E01026603,Great Yarmouth 009C,Investigation complete; no suspect identified
a65dea8ad31d2562ec0f41ceaccde14eacdd9a65e922db61e1bac70654939d50,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.297292,52.635071,On or near ST SAVIORS LANE,E01026823,Norwich 007B,Investigation complete; no suspect identified
b2bd60e7e9a25e6369d30c0008b4f9973da8ffee508a2b49d2c3fd1ada39a2e7,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.899462,52.698836,On or near Park/Open Space,E01026452,Breckland 004B,Investigation complete; no suspect identified
862b99a4dc832bd7593e8eea32c8b8e499218cc806c62b97c4138702425290ea,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.153527,52.705799,On or near OLD FAKENHAM ROAD,E01026525,Broadland 002D,Investigation complete; no suspect identified
dd90dc3bc9587d140f477507047b1fa01d26a738106becbfda27b2b8a7c4dec7,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.326367,52.636596,On or near PLUMSTEAD ROAD,E01026804,Norwich 004B,Investigation complete; no suspect identified
5c2b52edaf8b80db8956182eb04da4951ca4f463fcd8f27db930ede247910c01,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.728870,52.602831,On or near NOTTINGHAM WAY,E01026625,Great Yarmouth 006D,Investigation complete; no suspect identified
a01cecfdc5fa3ab5cdaf154a0ced9c30a48f5f80b19a20a29cf2dadd8fcf8fab,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.595561,52.515079,On or near CHURCH HILL,E01026943,South Norfolk 010C,Investigation complete; no suspect identified
a41a7fa4b381d52c7564c99e6604457788b3a0988f599df82f644384405ea031,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.276167,52.641198,On or near Park/Open Space,E01026825,Norwich 007D,Investigation complete; no suspect identified
44e90098e79472a3afb4476c1885c117e1548ffb60cff9461ee60fdb4bc8c95b,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.601077,52.789465,On or near Parking Area,E01026786,North Norfolk 013D,Investigation complete; no suspect identified
e79ea3f69713a0f76641340c65b2abadfa51bb3445070de638bbd5cdb106e3f1,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.310317,52.652902,On or near POST MILL CLOSE,E01026556,Broadland 012D,Investigation complete; no suspect identified
7adfc3ff94489208274e00c88faebd18fc73a51d9bdadbcf9c8df049e2ffc038,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.934074,52.666671,On or near FEN VIEW,E01026434,Breckland 005F,Investigation complete; no suspect identified
99ac91144ebb627f0dc124857e01ce2adba6dfe7dcd36ae6c7641c7a0df2ee28,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.282717,52.632517,On or near DEREHAM ROAD,E01026824,Norwich 007C,Investigation complete; no suspect identified
ce2408dd1bfc053a48c5cab14eb782bcbfcdfca926f6ae8c5b666fe65738371f,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.413054,52.738441,On or near Supermarket,E01026704,King's Lynn and West Norfolk 011D,Investigation complete; no suspect identified
3564358a9dfcd756fb5058f1c7b91dd89d3a95cb4c0643ec699a2d9528b6db0f,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.419476,52.753012,On or near BAGGE ROAD,E01026666,King's Lynn and West Norfolk 009A,Investigation complete; no suspect identified
2c6ad191be2a2f7af597c695fc6c2aac65030ee4f9f092637c239b207d01cbbc,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.340194,52.558096,On or near LEAFYOAK LANE,E01026928,South Norfolk 006E,Investigation complete; no suspect identified
854aa3161b360c8afb1620317688477566f1a0971bfd118c543f02ad167fcf01,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.028069,52.823965,On or near BROUGHTON CLOSE,E01026729,North Norfolk 008A,Investigation complete; no suspect identified
d7c876ed2f47006183fabce97b2efeab66769095b4ce2f48b2f0e75562421fcc,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.710735,52.857736,On or near RUDHAM ROAD,E01026695,King's Lynn and West Norfolk 002D,Investigation complete; no suspect identified
231b5206f93a37407d2caae9958f4961e1dd76e5d4643ba3c5ca8f4c37fc1957,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.028069,52.823965,On or near BROUGHTON CLOSE,E01026729,North Norfolk 008A,Investigation complete; no suspect identified
0a558f20d56d910f177de105150d87fbf799ac0161e8a20f551c79ab058ce214,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.160358,52.651397,On or near GARNETT DRIVE,E01026895,South Norfolk 002D,Investigation complete; no suspect identified
a5a6d06fb70c906fd8921b7fc681fd43ec7ce497d4ef3151cd0a460bfa042eba,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.727034,52.578441,On or near Supermarket,E01026630,Great Yarmouth 010D,Investigation complete; no suspect identified
733ba3b7ba6aeae203b193c8993d959ec8af5111785c0e35edace4114aa8cddf,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.244787,52.628923,On or near SHEPHERD CLOSE,E01026861,Norwich 010D,Investigation complete; no suspect identified
a8479f6a9784fb3d89c3652d82abc61e8949184c4d8b6d8a8c34381753e0bb6f,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.033118,52.782020,On or near KEELING HALL LANE,E01026522,Broadland 002A,Investigation complete; no suspect identified
066a74723a6f593ecf1a0b3f1bcac81c99b1a5265b920a8bcb521116dc2b944c,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.695674,52.818955,On or near LYNN ROAD,E01026695,King's Lynn and West Norfolk 002D,Investigation complete; no suspect identified
13d473a44025e6533bacb43b5b4ae8073daa58e82aadd959707fd30ec93ded81,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.809362,52.672843,On or near LIME TREE CRESCENT,E01026453,Breckland 004C,Investigation complete; no suspect identified
d2aa47d4ed3376c6bdb5e94e31843893a292af3d9852fd00bccd68beabdfdf9b,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.518311,52.770590,On or near Parking Area,E01026776,North Norfolk 013C,Investigation complete; no suspect identified
63ec8c2b4783d303398dc2dda864f7446ffee6c70c89d22038fa0994047e3c58,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.559835,52.565126,On or near STATION DRIVE,E01026538,Broadland 018C,Investigation complete; no suspect identified
4cd81eac3be11c2b3054e32a8fb0791167a3986e8abd881f7cf65beb6bb6fc4f,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.395778,52.756236,On or near MARKET LANE,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
b098a2964f6b1719fa0e8f5be910382a6990fceed8589f660b9d752d0e5699f4,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.631424,52.701581,On or near STATION CLOSE,E01026638,Great Yarmouth 002E,Investigation complete; no suspect identified
51ef9107e1a36bcb4f16e142895bf343a98727453fb726ed6a7d39d0cdc9c63c,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.745367,52.409189,On or near ST MARY'S CRESCENT,E01026477,Breckland 017D,Investigation complete; no suspect identified
ffe638b4ea4e48194a71527acfe21f33c9b74651ed98c3aa79b1ca9feaf571e9,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.227510,52.490930,On or near Sports/Recreation Area,E01026940,South Norfolk 011F,Investigation complete; no suspect identified
763d19430a873a31992783cef4b1f3ae5b4a6bbaefe9c98891271296c1eb68f6,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.395518,52.750684,On or near NELSON STREET,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
0708fe335283844f637729324001728f6b944a9a6dca675f10e96c3033586429,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.238617,52.630225,On or near WAKEFIELD ROAD,E01026861,Norwich 010D,Investigation complete; no suspect identified
c5180f6e9d840d049d0b4600f794e8714914e5ff93d114b6135d782c2647e7c7,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.324231,52.589727,On or near CHURCH CLOSE,E01026937,South Norfolk 006G,Investigation complete; no suspect identified
c356f81c55187e9f64da476eaa1cb2f9eb37d25875b010e5319a9eb8041e9e53,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.324231,52.589727,On or near CHURCH CLOSE,E01026937,South Norfolk 006G,Investigation complete; no suspect identified
9944f165ffc6abc1bf18ace0abcc5f52283ffa4bd3445106a59a17e2004fab26,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.571485,52.559918,On or near SCHOOL HILL,E01026538,Broadland 018C,Investigation complete; no suspect identified
31d3bb58d6d1e47a0786585f14650d640d5ed0d156a6697376937af04074a9c8,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.223825,52.627058,On or near OLD WATTON ROAD,E01026883,South Norfolk 002C,Investigation complete; no suspect identified
bac1e9723e23995b98c89b31b0ae3de0dac2b711c6f977e7a467649b14e5acb2,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.492708,52.628765,On or near CHAPEL LANE,E01026727,King's Lynn and West Norfolk 018B,Investigation complete; no suspect identified
5b14f82d24a9fc90f2c1421e8b70ce33769dfed95d84d3e61f3ab981e1d85a37,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.287382,52.650168,On or near GEORGE POPE ROAD,E01026800,Norwich 001D,Investigation complete; no suspect identified
32ff49a9d65104d50353c6eeb3b5dd22ee15202b9d54ecec4980b251859b796a,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.736524,52.629709,On or near Sports/Recreation Area,E01026641,Great Yarmouth 004D,Investigation complete; no suspect identified
89ab326c531566c1c4f7ead71f14dc81d604c569f6aeeed479bccdaa840bbd04,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.126819,52.574289,On or near PEACOCK CHASE,E01026945,South Norfolk 007D,Investigation complete; no suspect identified
f4ccd89499d53189ffb8ac014a9237364e3625778bff17c4d182a643bb55cc2f,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.729387,52.577638,On or near BAKER STREET,E01026630,Great Yarmouth 010D,Investigation complete; no suspect identified
d448b79174c59e53fb32cbfa7bf6dc926c4ed9964daa5f72ee8a5920ad48ae08,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.734862,52.420494,On or near GUILDFORD WAY,E01026467,Breckland 015C,Investigation complete; no suspect identified
86a69378fd3af7dcc7551774b8e726f580170a153b0d5f64471c3ae5df510241,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.277443,52.621889,On or near BURY STREET,E01026857,Norwich 011F,Investigation complete; no suspect identified
3189ba61cf14ea8f0155c27bee111f6de65424e65e1cc5a0716e78a16237fde0,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.481726,52.534407,On or near HIGH STREET,E01026912,South Norfolk 008D,Investigation complete; no suspect identified
7273609edcaeefc56d17df3f145bd47a5c1d47a934beeda6c6c78e8205cf0c86,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.106786,52.565913,On or near Parking Area,E01026885,South Norfolk 007B,Investigation complete; no suspect identified
bcf32d16776644635ef4b4d12b11684bbebc796cbd8e86e66c68e982275269e1,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.308382,52.640212,On or near MOUSEHOLD AVENUE,E01026844,Norwich 003D,Investigation complete; no suspect identified
84b8e9b7e887cb6b46ec47d052a321629411a1e7f8619f660a1c1cf2b71f990d,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.735931,52.625878,On or near CHAUCER ROAD,E01026641,Great Yarmouth 004D,Investigation complete; no suspect identified
32811d8ec7507c9ab4b9f032805313e518774b352a1855ff87f443c0f5dea004,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.279908,52.645744,On or near SHORNCLIFFE AVENUE,E01026829,Norwich 002B,Investigation complete; no suspect identified
b8bf81ea276966c684044eeee1b90008182a4f6147e1c1eae3a782bba1a52677,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.399663,52.746284,On or near ETHEL TERRACE,E01026700,King's Lynn and West Norfolk 011C,Investigation complete; no suspect identified
781b174cf0a8b55a73526766d1fb4b8a1b0524d868b1d57240889a986a345459,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.373054,52.605263,On or near SNAPE LANE,E01033038,King's Lynn and West Norfolk 017G,Investigation complete; no suspect identified
e5269fdac25196b117b10b8446dec6658b574e79d87d21a15f2bc02ff156ea6a,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.310472,52.632257,On or near WILLIAM KETT CLOSE,E01033438,Norwich 014A,Investigation complete; no suspect identified
efadf6205bf740f7389be68c5762561884a356d8dca6aba9f08f3c32f78be6e8,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.728925,52.579677,On or near BLACKWALL REACH,E01026632,Great Yarmouth 009E,Investigation complete; no suspect identified
fb50e94fd0dcdbf5ec9d9aa1819872baabd98a4154052d3085362cb1581e290c,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.394340,52.756220,On or near Parking Area,E01026698,King's Lynn and West Norfolk 011A,Investigation complete; no suspect identified
b57e6bf16e7ecea340cbb3db8587e92249220ef22f3dd0bd99fbd6a46212f670,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.301031,52.636442,On or near BARGATE COURT,E01026826,Norwich 007E,Investigation complete; no suspect identified
c35633dc162e740b3cd8ed60b8ebd44e383ad04e0daf6ff87d2d832e0adbc200,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.315100,52.575791,On or near CHANDLER ROAD,E01026936,South Norfolk 006F,Investigation complete; no suspect identified
e07f5c9a742cef6ab81746852d48256d760347d1ca7b40585f4ec530e0b85be4,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.732118,52.620682,On or near CHURCHILL ROAD,E01026639,Great Yarmouth 004B,Investigation complete; no suspect identified
ea2bbf4d4a5f65ff79f2c6692df66878072b7b800bb0dfcf0198592fe680ebfa,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.451707,52.651121,On or near RANWORTH ROAD,E01026506,Broadland 014C,Investigation complete; no suspect identified
f53223b6cc48fbbb4abf4666f48f6a3e65d6dcda980b8846330a48982c4e9d4a,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.315100,52.575791,On or near CHANDLER ROAD,E01026936,South Norfolk 006F,Investigation complete; no suspect identified
6c309e63f0c32bf191599f8791415f2d045e907bfdb4607950343bd6857777a6,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.651556,52.508693,On or near NAZER CLOSE,E01026424,Breckland 012A,Investigation complete; no suspect identified
8d377633180d57b5611d397e1191bae2cc61040848adfb09951c4802014f1c48,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.651556,52.508693,On or near NAZER CLOSE,E01026424,Breckland 012A,Investigation complete; no suspect identified
7b7c56b42a7ceb6c5f7bad9126dbb1796b7607366cfa85188ac3977e2fd029c9,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.404740,52.751576,On or near Sports/Recreation Area,E01026699,King's Lynn and West Norfolk 011B,Investigation complete; no suspect identified
e608cf1d1dbf65d4f7e936af9b167bfb5625b38f0dcaba928da283ff853ab8c9,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.114365,52.377176,On or near REDHILL CLOSE,E01026888,South Norfolk 015A,Investigation complete; no suspect identified
3736af7c35c7af1efed8aac09c61f62e142e7e8ad8c50cf79c171ddfe2ebac58,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.827005,52.571211,On or near Supermarket,E01026488,Breckland 009C,Investigation complete; no suspect identified
531da4167d72b4810c54813020b79445e316dd2c56d5dbd16504359d52efc553,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.391943,52.560787,On or near EAST END,E01026679,King's Lynn and West Norfolk 018A,Investigation complete; no suspect identified
05de9e93435510c43679ae27832cca459e44525733a17771b3afef85588c1d1c,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.403902,52.758966,On or near HARECROFT GARDENS,E01026689,King's Lynn and West Norfolk 007C,Investigation complete; no suspect identified
